Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"Gizmo is considered a perfect purrkin, perhaps the best that has ever existed. He is also a ruthless murderer of small critters.","|cFFFFD200Drop: |rP.O.S.T. Master|n|cFFFFD200Zone: |rTazavesh, the Veiled Market",3110,179166,353525,3742944,7,2,0,6,7,0
"Skrats are poisonous, venomous, and unusually damp -- everything you want in a pet.","|cFFFFD200Pet Battle: |rTazavesh, the Veiled Market",3111,179167,0,3856133,4,26,4,6,7,0
"Skrats are an especially invasive species, in that they can reproduce with only a sole skrat, and consume almost anything.","|cFFFFD200Pet Battle: |rTazavesh, the Veiled Market",3112,179168,0,3856135,4,26,4,6,7,0
"One particular Broker has taken a liking to the skrat species, kept this rare specimin as a pet, and inherited the smell as a souvenir.","|cFFFFD200Zone:|r Tazavesh, the Veiled Market|n",3113,179169,353528,3856134,4,2,0,6,7,0
"When you're a Maldraxxian stitchcrafter and you have to name a lot of abominations, sometimes you just go with the obvious choice.",|cFFFFD200Drop:|r War Chest of the Undying Army|n|cFFFFD200Zone:|r The Maw|n,3114,179171,353529,3622122,3,2,0,6,7,0
"Not quite alive, not quite dead, simply an arm, with no head.",|cFFFFD200Pet Battle: |rThe Maw,3115,179179,0,3386323,3,26,4,6,7,0
"Gorm find a way to invade just about anywhere, and the Maw is no exception.",|cFFFFD200Drop:|r War Chest of the Wild Hunt|n|cFFFFD200Zone:|r The Maw,3116,179180,353569,3084138,2,2,0,6,7,0
"Though the spawn of a gorm queen lost within the Maw, this pet appears to be untainted by the Jailer's foul magics.","|cFFFFD200Drop: |rGralebboih
|cFFFFD200Zone: |rThe Maw",3117,179181,353570,3084141,2,2,0,6,7,0
The nails of the mawrat can inflict one of several afterlife-ending illnesses.,|cFFFFD200Pet Battle: |rThe Maw,3118,179182,0,3860391,4,26,4,6,7,0
"Fragments of souls abound in the Maw, searching for meaning, or an end to their torment. But some just want to give you a hand.",|cFFFFD200Pet Battle: |rThe Maw,3119,179183,0,3862167,3,26,4,6,7,0
These ensorcelled gauntlets are used by the mawsworn to capture escaping prisoners.,|cFFFFD200Pet Battle: |rThe Maw,3120,179219,0,3861531,3,26,4,6,7,0
"Struggle all you want, it will just grip harder.",|cFFFFD200Drop:|r The Maw|n,3121,179220,353638,3861530,3,2,0,6,7,0
There was once a mawsworn so vile that he was killed by his own minions. So great was his malice that a fragment of him lives on in this glove.,|cFFFFD200Drop: |rSoulrender Dormazain|n|cFFFFD200Zone: |rSanctum of Domination,3122,179222,353639,3861529,3,2,0,6,7,0
"A species of wild pest that exists within the Maw, no one is quite sure what it eats or why it exists, but they can't get rid of it.",|cFFFFD200Pet Battle: |rThe Maw,3123,179226,0,3579946,4,26,4,6,7,0
"Every deathroach is technically considered vile, but these really take the cake.",|cFFFFD200Pet Battle: |rThe Maw,3124,179227,0,3579947,4,26,4,6,7,0
See reflections on the water? There's more than darkness in the depths.,|cFFFFD200Drop: |rHelsworn Soulseeker|n|cFFFFD200Zone: |rThe Maw,3125,179228,353644,3729672,5,2,0,6,7,0
"These eyes were sent to slow and debilitate the wayward souls of the Maw, so that they could be more easily captured.","|cFFFFD200Pet Battle: |rKorthia, The Maw",3126,179229,0,3729823,5,26,4,6,7,0
"One of several indistinguishable pets, all named Chompy.",|cFFFFD200Visitor Daily: |rOozing with Character|n|cFFFFD200Zone: |rKorthia|n|n|cFFFFD200Visitor Daily: |rLocal Reagents|n|cFFFFD200Zone: |rKorthia,3127,179230,353645,3860692,2,2,0,6,7,0
"The Eye of the Jailer, diffused, is now merely an all-seeing magical bauble.",|cFFFFD200Drop: |rEye of the Jailer|n|cFFFFD200Zone: |rSanctum of Domination,3128,179232,353648,4062740,5,2,0,6,7,0
The rage Zovaal harbored for his punished existence echoes through the eye.,|cFFFFD200Drop: |rEye of the Jailer|n|cFFFFD200Zone: |rSanctum of Domination|n|cFFFFD200Difficulty: |rMythic,3129,179233,353649,4069937,5,2,0,6,7,0
The golden armor on these mawsworn is flimsy and easily bent -- the gilded armor is a punishment.,"|cFFFFD200Drop:|r Adamant Vaults|n|cFFFFD200Zone:|r Torghast, Tower of the Damned|n",3130,179239,353656,3731619,0,2,0,6,7,0
"The Sanctum of Domination accepts mawsworn of all shapes, sizes, and levels of corporeality.",|cFFFFD200Drop: |rKel'Thuzad|n|cFFFFD200Zone: |rSanctum of Domination,3131,179240,353658,3731616,0,2,0,6,7,0
"A ruthless tormenter of the smallest souls. Some say he was known in life as ""Thermaplugg.""","|cFFFFD200Achievement: |rMany, Many Things|n|cFFFFD200Category: |rTorghast",3132,179241,353659,3731620,0,82,5,6,7,0
"Rook never speaks, and little about them is known.",|cFFFFD200Drop:|r Mysterious Gift from Ve'nari|n|cFFFFD200Zone:|r The Maw,3133,179242,353661,3731621,0,2,0,6,7,0
You have never met a pet that is more about chewing.,|cFFFFD200Pet Battle: |rKorthia,3134,179248,0,3931156,4,26,4,6,7,0
"The garnetgullet rolls in bright red flowers to enhance its color, serving as a call to similar species and a warning to enemies.",|cFFFFD200Pet Battle: |rKorthia,3135,179250,0,3931158,4,26,4,6,7,0
"With Korthia torn asunder by the Jailer, the few species that remain must be archived.",|cFFFFD200Drop: |rZelnithop|n|cFFFFD200Zone: |rKorthia,3136,179251,353663,3931157,4,2,0,6,7,0
"The hide color of this species is more rare on Korthia, and helps it hide from predators. And mawsworn, in this case.",|cFFFFD200Drop:|r Death's Advance Supplies|n|cFFFFD200Zone:|r Korthia,3137,179252,353664,3931155,4,2,0,6,7,0
"A domesticated species, it is quite calm and seems hungry.",|cFFFFD200Vendor: |rDuchess Mynx|n|cFFFFD200Zone: |rKorthia|n|cFFFFD200Faction: |rDeath's Advance - Honored|n|cFFFFD200Cost: |r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h 1500|Hcurrency:1767|h|TInterface\ICONS\INV_Stygia.BLP:0|t|h,3138,179253,353665,3931159,4,2,2,6,7,0
"Devourers exist throughout the In-Between of various types and levels of power, but always seeking anima.",|cFFFFD200Pet Battle: |rKorthia,3139,179256,0,3924117,7,26,4,6,7,0
"It only has two teeth, and they both mean business.",|cFFFFD200Drop:|r Supplies of the Archivists' Codex|n|cFFFFD200Zone:|r Korthia,3140,179255,353666,3924116,7,2,0,6,7,0
"Corpsefly eggs end up everywhere in Maldraxxus, and are easily transported accidentally.",|cFFFFD200Pet Battle:|r Korthia|n,3141,179329,0,3896756,2,26,4,6,7,0
"Blinky just hatched, and is ready for adventure, but may need a few naps along the way.",|cFFFFD200In-Game Shop|r|n,3153,179589,354743,4080512,1,82,9,6,7,0
,,3155,179966,0,3987165,0,48,-1,6,7,0
,,3156,179809,0,1716280,2,32,-1,6,7,0
,,3158,179967,0,3069889,5,32,3,6,7,0
"One part focus, one part core, zero parts coherent or stable shape.",|cFFFFD200Profession:|r Protoform Synthesis|n,3169,181308,359559,3851039,5,2,3,402,403,0
The core of a song that all but faded long ago.,|cFFFFD200Profession:|r Protoform Synthesis|n,3170,181335,359604,4219625,5,2,3,402,403,0
"It could become anything. It could become *everything*. In the meantime, it's... this.",|cFFFFD200Profession:|r Protoform Synthesis,3171,181336,359605,4219626,5,2,3,402,403,0
"It's hard to be sure since it has no face, but this thing seems to like you.",|cFFFFD200Treasure: |rEphemera Orb|n|cFFFFD200Zone: |rZereth Mortis,3172,181337,359606,4219627,5,82,0,402,403,0
The signature song of the bufonid croaker can be heard across vast distances.,|cFFFFD200Pet Battle:|r Zereth Mortis|n,3173,181362,0,3778581,8,26,4,6,7,0
"One part facial sphere, one part cube manufactory, one part successful curiosity.",|cFFFFD200Profession:|r Protoform Synthesis|n,3174,181488,359760,3747898,7,2,3,6,7,0
"Hatch-queen of the baby murlocs, Murkastrasza spent many years battling her bitter rival, Deathy.",|cFFFFD200Promotion:|r Dragonflight Heroic Edition|n,3175,181535,359805,4050685,1,82,7,435,436,0
"Only newly synthesized tunneling vombata have been seen. The rest are probably happily digging underground, never to be seen again.",|cFFFFD200Profession:|r Protoform Synthesis|n,3176,181547,359813,3747899,7,2,3,6,7,0
"A drakonid hatchling is a curious sight, but now is the time for curious things.",|cFFFFD200Promotion: Dragonflight Base Edition|r ,3177,181575,359855,4186101,1,82,7,6,7,0
"One part beak, two parts wings, one part inability to stop, one part unwillingness to stop.",|cFFFFD200Profession: |rProtoform Synthesis|n,3178,181578,359863,3672192,2,2,3,6,7,0
"One part rocks, two parts bigger rocks, three parts smaller rocks, one part ability to move anyway.",|cFFFFD200Profession:|r Protoform Synthesis|n,3179,181615,359898,4227081,6,2,3,6,7,0
Some of the more adventurous denizens of Zereth Mortis consider venomous bufonids to be a delicacy.,|cFFFFD200Pet Battle:|r Zereth Mortis|n,3180,182019,0,3778583,8,26,4,6,278,0
"One part slippery skin, one part powerful legs, one part vocal sac, one part complete self-acceptance.",|cFFFFD200Profession:|r Protoform Synthesis|n,3181,182081,360389,3778580,8,2,3,6,7,0
,,3188,182140,360567,134176,7,16466,-1,6,7,0
"One part duplication, two parts duplication, four parts duplication... oops.",|cFFFFD200Profession:|r Protoform Synthesis,3189,182183,360691,3922912,4,2,3,254,7,0
Some leporids are docile and cute. Others are... still cute.,|cFFFFD200Pet Battle: |rZereth Mortis,3190,182216,0,3922917,4,26,4,6,7,0
Some of the more timid leporids live deep underground. They emerge only to gather food before returning to their burrows.,|cFFFFD200Pet Battle: |rZereth Mortis,3191,182234,0,3922913,4,26,4,6,7,0
"While larger proto avians are known to feed on small animals, fledglings mostly eat insects and grubs.",|cFFFFD200Pet Battle: |rZereth Mortis,3196,182260,0,4227077,2,26,4,6,7,0
"One part gills, one part haste, one part whatever it needs to be.",|cFFFFD200Profession:|r Protoform Synthesis|n,3197,182264,360800,3934485,8,2,3,6,7,0
"The distinctive red coloration of scarlet proto avians makes it difficult for them to hide from predators, which ironically means they're very hard to find.",|cFFFFD200Pet Battle: |rZereth Mortis,3200,182294,0,4227079,2,26,4,6,7,0
Eight parts legs. Eight parts eyes. One part rope. One part insatiable hunger.,|cFFFFD200Profession:|r Protoform Synthesis|n,3201,182393,360986,3684808,7,2,3,6,7,0
"Some tarachnids prefer to lie in wait for their prey. These prefer to chase it, disable it, and devour it whole.",|cFFFFD200Pet Battle: |rZereth Mortis,3202,182437,0,3684809,7,26,4,6,7,0
"When prey wanders into this creature's reach, it rarely wanders out.",|cFFFFD200Pet Battle: |rZereth Mortis,3203,182473,0,3684810,7,26,4,6,7,0
One part shell. One part claw. As many parts resilience as need be.,|cFFFFD200Profession: |rProtoform Synthesis,3204,182504,361157,3922918,4,2,3,6,7,0
Some of the smaller scarabids of Zereth Mortis have metallic outer shells to protect themselves. It also makes them look fabulous.,|cFFFFD200Pet Battle: |rZereth Mortis,3205,182568,0,3922919,4,26,4,6,7,0
"This scarabid's brightly colored shell makes it more interesting to potential mates. Unfortunately, this also makes them interesting to potential predators.",|cFFFFD200Pet Battle: |rZereth Mortis,3206,182691,0,3922921,4,26,4,6,7,0
"Three parts planning, one part danger, one part noodle.",|cFFFFD200Profession:|r Protoform Synthesis|n,3207,182735,361400,4095284,7,2,3,6,7,0
The distinctive red coloration of these viperids serves as a warning to potential predators: 'eat at your own risk!',|cFFFFD200Pet Battle: |rZereth Mortis,3208,182758,0,4095288,7,26,4,6,7,0
Where does a 350-pound viperid sit? Anywhere it wants.,|cFFFFD200Pet Battle: |rZereth Mortis,3209,182760,0,4095284,7,26,4,6,7,0
"Viperids can sit still for hours, silently awaiting their prey.",|cFFFFD200Pet Battle: |rZereth Mortis,3210,182768,0,4095286,7,26,4,6,7,0
"Two parts wings, one part dagger, five parts sadism.",|cFFFFD200Profession:|r Protoform Synthesis|n,3211,182840,361572,3741937,2,2,3,6,7,0
"Whether in life or the afterlife, some things are universal. Nasty blood-sucking insects are one of those things.",|cFFFFD200Pet Battle: |rZereth Mortis,3212,182876,0,3741939,2,26,4,6,7,0
"Despite its vulnerable appearance, predators will often avoid attacking a juvenile vombata. It's not known exactly why, but many believe it has to do with the vombata's cute little nose.",|cFFFFD200Pet Battle: |rZereth Mortis,3213,183142,0,3747900,7,26,4,6,7,0
"There are many terrifying things in Zereth Mortis, but none so terrifying (or adorable) as a vombata protecting its young.",|cFFFFD200Pet Battle: |rZereth Mortis,3214,183158,0,3747901,7,26,4,6,7,0
"No one in their right mind has ever seen a Mawtouched Geomental. Even so, plenty of people have seen Mawtouched Geomentals.",|cFFFFD200Pet Battle: |rZereth Mortis,3215,183230,0,4227080,6,26,4,6,7,0
The ambystan snapper is one of the nicest creatures you can meet in Zereth Mortis... until it isn't.,|cFFFFD200Pet Battle: |rZereth Mortis,3216,183277,0,3934486,8,26,4,6,7,0
"Most of Zereth Mortis' aurelids are content to swim, but some are born to fly!",|cFFFFD200Pet Battle: |rZereth Mortis,3217,183281,0,4227095,8,26,4,6,7,0
Nobody calls this poultrid 'chicken.',|cFFFFD200Pet Battle: |rZereth Mortis,3218,183285,0,4096556,2,26,4,6,7,0
"When confronted, helicids will hide in their heavily armored shells. If provoked further, they will lash out with devastating force.",|cFFFFD200Pet Battle: |rZereth Mortis,3219,183292,0,3764236,4,26,4,6,7,0
"Two parts wings, one part beak, two parts talon, one part smugness.",|cFFFFD200Profession:|r Protoform Synthesis,3220,183557,362640,4096544,2,2,3,6,7,0
This tiny tormentor of Torghast relishes in punishing any soul in the tower that can't step on it.,|cFFFFD200Achievement: |rThe Jailer's Gauntlet: Layer 1|n|cFFFFD200Category: |rTorghast,3221,183772,363086,3731618,0,82,5,6,7,0
Isn't she just the sweetest little helicid?,|cFFFFD200Profession: |rProtoform Synthesis,3222,184196,364255,3764237,4,2,3,6,7,0
"Ambystans are swift but cowardly creatures. At the first hint of danger, a darter will hide in the nearest hole.",|cFFFFD200Profession: |rProtoform Synthesis,3223,184183,364174,3934487,8,2,3,6,7,0
The red coloring on this scarabid lets potential opponents know it is not to be trifled with.,|cFFFFD200Profession: |rProtoform Synthesis,3224,184184,364176,3922923,4,10,3,6,7,0
"These poultrids are hostile, but never angry. They love every moment of every battle.",|cFFFFD200Profession: |rProtoform Synthesis,3225,184189,364178,4096554,2,2,3,6,7,0
It's really unclear what's 'multi' about them.,|cFFFFD200Profession: |rProtoform Synthesis,3226,184190,364181,4096555,2,2,3,6,7,0
Lihuvim's geomental creations are the most majestic of walking rock piles.,|cFFFFD200Profession: |rProtoform Synthesis,3227,184191,364182,4227083,6,2,3,6,7,0
"Just one part jelly, but refreshed over and over and over again.",|cFFFFD200Profession: |rProtoform Synthesis,3229,184186,364259,4227094,8,2,3,6,7,0
"It feeds on fear, but is generally too cute to inspire terror on its own.",|cFFFFD200Profession: |rProtoform Synthesis,3230,184192,364184,4227092,8,2,3,6,7,0
"This creature's existence strongly implies the existence of other, more advanced tickle-based aurelids out there.",|cFFFFD200Profession: |rProtoform Synthesis,3231,184193,364193,4227093,8,2,3,6,7,0
"Left to their own devices, these leporids will leap high into the air at the slightest provocation. Sometimes they'll even come down properly, as well.",|cFFFFD200Profession: |rProtoform Synthesis,3232,184194,364251,3922916,4,2,3,254,7,0
"Two parts fortress, one part eyestalks, one part slime.",|cFFFFD200Profession: |rProtoform Synthesis,3233,184187,364254,3764235,4,2,3,6,7,0
"Where some viperids lie in wait for their prey, this variety stalks their intended meals for hours.",|cFFFFD200Profession:|r Protoform Synthesis|n,3234,184197,364256,4095289,7,2,3,6,7,0
"Since synthesized creatures come into being fully grown, why would anyone design an immature helicid?",|cFFFFD200Profession: |rProtoform Synthesis,3235,184195,364252,3764238,4,2,3,6,7,0
"A little ambystan that was too big, then too little, and finally just right. He followed you home!",|cFFFFD200Quest:|r Can I Keep Him?,3237,184923,366069,3934488,8,82,1,6,7,0
Looks like Ben'jin and Maka'fon have kept busy since you last saw them. Maka'jin is ready for adventure but will settle for a large pile of leafy greens.,|cFFFFD200Trading Post|r,3242,185322,366833,1881827,7,16466,2,6,7,0
He has a heart of gold. Literally. These shiny good-boys are all the rage with affluent gnomes everywhere.,|cFFFFD200Trading Post|r,3243,183686,366841,1567069,9,16466,2,6,7,0
"Fooled aeons ago by the clever loa of death into a bargain of unceasing service, this tiny ancient being carries out his duties eternally red with rage.",|cFFFFD200Trading Post|r,3244,185324,366842,2027568,3,16466,2,6,7,0
,,3246,185475,0,236446,7,16400,-1,6,7,0
"This isn't the real Pocopoc, but it provided this replica to you for use outside Zereth Mortis. Its details are so accurate as to be utterly convincing to anyone who hasn't spent lots of time with the real one.",|cFFFFD200Vendor: |rOlea Manu|n|cFFFFD200Zone: |rZereth Mortis|n|cFFFFD200Cost: |r500|Hcurrency:1979|h|TInterface\ICONS\INV_Trinket_ProgenitorRaid_02_Blue.BLP:0|t|h,3247,185477,367376,4327611,5,147,2,41,7,0
"Ichabod began his existence as a prototype for the fearsome harvest golems terrorizing the farmers of Westfall, but a little gnomish ingenuity has since made him far less likely to attack your knees.",|cFFFFD200Promotion|r |n,3248,183638,367696,4206469,9,16466,9,6,7,0
"Before he was known as one of the Wild Gods, Ursoc roamed the Grizzly Hills as a cub.",|cFFFFD200In-Game Shop|r|n,3249,185586,367702,4208901,7,82,9,6,7,0
Some hawkstriders are destined to be great. Others are destined to be Egbob.,|cFFFFD200Trading Post|r,3250,183708,367732,294475,4,16466,2,6,7,0
"Some species of red bees are known to lead solitary lives. Still, this busy bee seems happy to make time for you.",|cFFFFD200Trading Post|r,3251,185604,367748,2027854,2,16466,2,6,7,0
"Ancient Gorian blood runs through Garrlok's veins. As far as anyone knows, only his diminutive stature keeps his imperial ambitions in check.",|cFFFFD200Trading Post|r,3252,185606,367768,4215254,0,16466,2,6,7,0
Siege training begins early for kodo calflings that show a predilection for violence and a lack of inhibitions towards breaking things. Mind your shins.,|cFFFFD200Trading Post|r,3253,185611,367778,4205812,7,16466,2,33,7,0
"To its foes, this Watcher's innocent eyes belie the lethal danger of a prowling Huntress, waiting in the shadows.",|cFFFFD200Trading Post|r,3254,185621,367800,133247,2,16466,2,6,7,0
His pink antlers make him the life of any party.,|cFFFFD200Trading Post|r,3255,185756,368314,2481371,7,16466,2,6,7,0
The master jewelcrafters of the Dragon Isles have perfected their craft so much that their gemmed statues can be brought to life. This whelp forged of obsidian is now not to be trifled with.,|cFFFFD200Profession:|r Jewelcrafting|n,3256,186844,369723,4397690,1,2,3,6,7,0
,,3257,186884,0,3922922,4,56,-1,6,7,0
This little rabbit is cute from the tip of her button nose to the tips of her deadly claws.,|cFFFFD200Treasure: |rSack of Oddities,3259,188709,371534,3733064,4,2,0,6,7,0
"Nearly invisible, this creature leaps from tree to snow-covered tree.",|cFFFFD200Pet Battle: |rThe Azure Span,3260,188792,0,4528721,4,26,4,6,7,0
"Hope, like this phoenix, rises from the ashes of shattered dreams.",|cFFFFD200Drop: |rWarden Entrix|n|cFFFFD200Zone: |rThe Forbidden Reach,3261,188821,371594,4007138,5,2,0,6,7,0
Some very clever wizard or dragon or other magical being thought they were being clever when they decided to color an ice elemental purple for a very elaborate bit of wordplay. They were probably right.,|cFFFFD200Achievement:|r What Can I Say? They Love Me.|n,3262,188849,371621,4572524,7,82,5,6,7,0
It looks like a duck and it smells like a duck and it quacks like a duck... what's a duck?,|cFFFFD200Achievement:|r Proven Pet Parent,3263,188861,371636,4533201,8,82,5,6,7,0
"A shard of a fragment of a piece of a sliver of a piece of crystal, but walking around like it owns the place. Good thing it likes you.",|cFFFFD200Achievement:|r Many More Mini Minions,3264,188885,371655,133244,5,82,5,6,7,0
"Truly, the most dignified of stinky musken.",|cFFFFD200Achievement:|r Good Things Come in Small Packages,3265,188901,371675,4572410,7,16496,5,6,7,0
"Above the vast green plains and rolling hills the slyvern fly, leaving only tiny shadows on the ground to mark their path through the sky.",|cFFFFD200Pet Battle: |rOhn'ahran Plains,3266,189160,0,4215000,2,26,4,6,7,0
"You met this Slyvern next week from your point of view, but last year from its point of view.",,3267,189211,371930,4215003,2,16416,-1,6,7,0
,,3268,189376,0,2399293,8,33840,-1,6,7,0
"Oddly enough, you met this fish drifting through the air.",|cFFFFD200Treasure:|r Bubble Drifter|n|cFFFFD200Zone: |rThe Waking Shores,3269,189663,372585,4539687,8,2,0,6,7,0
Jean's Lucky Fish was the pick of the yard when he went to go get a new pet. The swift and clean way he reached into the pond to grab hold of the fish and put it into a magic bubble became known as the Pick Yard maneuver.,|cFFFFD200Vendor: |rPatchu|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Cost: |r300|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,3270,189695,372750,4539689,8,2,2,6,7,0
This is the most pettable pointy creature you will ever meet.,"|cFFFFD200Pet Battle: |rOhn'ahran Plains, Thaldraszus, The Azure Span, The Waking Shores",3272,189093,0,3733067,4,26,4,6,7,0
"Somehow this creature manages to be hot, rocky, and slimy all at the same time.",|cFFFFD200Pet Battle: |rThe Waking Shores,3273,189094,0,3996722,6,26,4,6,7,0
"When Alvin said he wanted to be the best anvil ever, everyone doubted him. If anvils could laugh, he'd be the one laughing now.",|cFFFFD200Profession:|r Blacksmithing|n,3274,189095,378738,1020356,9,2,3,6,7,0
"Chestnut once found an acorn larger than he was, ate the whole thing, and doubled in size. It's a good thing he didn't eat a Trunkalumpf.",|cFFFFD200Treasure:|r Acorn Harvester|n|cFFFFD200Zone:|r Thaldraszus|n,3275,189096,374600,4528722,4,2,0,6,7,0
Many have tried to boop the cute little noses of creatures like this. Most have lost fingers.,"|cFFFFD200Pet Battle: |rOhn'ahran Plains, Thaldraszus, The Azure Span",3276,189097,0,4528723,4,26,4,6,7,0
"It's been a busy three years for this litte critter. It was born next year, rased last year, and adopted as your pet this year.",,3277,189098,374710,3732476,4,16416,-1,6,7,0
Pistachio got her name in exactly the way you would expect.,|cFFFFD200Vendor: |rPatchu|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Cost: |r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,3278,189099,374734,4528732,4,2,2,6,7,0
This little racing enthusiast has never missed a race and has never met a racer she didn't like.,|cFFFFD200Achievement:|r Dragon Racing Completionist - Silver|n,3279,189101,387685,4452490,1,82,5,6,7,0
"These elusive creatures are famous for being hard to find unless you already know where to look. Fortunately, Haniko told you where to look.",|cFFFFD200Pet Battle: |rThe Waking Shores,3280,189102,0,3995640,2,65546,4,6,7,0
"Between battling, bathing, and playing, these ottuks have very busy schedules.","|cFFFFD200Pet Battle: |rOhn'ahran Plains, The Azure Span, The Waking Shores",3281,189103,0,3751917,8,26,4,6,7,0
"The reverberating sound of an adult hornswog's belch can be heard for leagues. Less far-reaching, but far more musical, is the dainty sound of a swoglet belching.","|cFFFFD200Pet Battle: |rOhn'ahran Plains, Thaldraszus, The Azure Span, The Waking Shores",3282,189104,0,1802889,8,26,4,6,7,0
"When you feel a chill run down your spine, don't be afraid. It's probably just your pet snowlemental.","|cFFFFD200Pet Battle: |rThe Azure Span, The Waking Shores",3283,189107,0,4554460,6,26,4,6,7,0
"Baby ottuks spend their days swimming, chasing butterflies, and practicing their intimidating roars.",|cFFFFD200Faction: |rIskaara Tuskarr|n|cFFFFD200Renown: |r9|n|cFFFFD200Vendor: |rJiq|n|cFFFFD200Location: |rIskaara,3284,189105,374889,3751919,8,18,2,6,7,0
In its big eyes you can see your own reflection. You also see everything else because its eyes are so big.,|cFFFFD200Drop: |rLuttrok|n|cFFFFD200Zone: |rThe Forbidden Reach,3285,189106,374895,3751920,8,2,0,6,7,0
His name is Mister Toots because of the melodious sounds he can make with his trunk.,|cFFFFD200Quest: |rSo How Did It Go?|n|cFFFFD200Zone: |rThe Waking Shores,3286,189108,374998,3946881,7,82,1,6,7,0
A dream of the memory of fire.,|cFFFFD200Vendor: |rMythressa|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Cost: |r1000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h,3287,189111,375035,4554439,3,2,2,6,7,0
"While their tiny tusks may not help much in a fight, the trunkalumpfs make up for it in sheer weight.","|cFFFFD200Pet Battle: |rOhn'ahran Plains, The Azure Span",3288,189110,0,3946882,7,26,4,6,7,0
"A spark can become an ember. An ember can become a raging fire. This creature was never a spark or an ember, it has only ever been a raging fire.","|cFFFFD200Drop:|r World Drop|n|cFFFFD200Weather:|r Elemental Storm (Fire)|n|cFFFFD200Zone:|r The Waking Shores, Ohn'ahran Plains, The Azure Span, Thaldraszus",3289,189112,389363,4554438,6,2,0,6,7,0
"It sits anywhere it wants to, but it prefers to sit on laps.","|cFFFFD200Treasure: |rZskera Vaults, The Forbidden Reach",3290,189113,375045,3946885,7,2,0,6,7,0
Scruffles' lust for battle runs deep.,|cFFFFD200Drop: |rVraken the Hunter|n|cFFFFD200Zone: |rThe Forbidden Reach,3291,189115,375047,3946886,7,2,0,6,7,0
Some think this creature is smoldering because it is on fire. In truth it's because of its burning gaze.,|cFFFFD200Quest: |rTale of the Phoenix|n|cFFFFD200Zone: |rThe Waking Shores,3292,189117,375084,4007139,5,2,1,6,7,0
Red for the fires in which it was born.,|cFFFFD200Drop: |rBonesifter Marwak|n|cFFFFD200Zone: |rThe Forbidden Reach,3293,189118,375085,4007140,5,2,0,6,7,0
Is it possible to rise from the ashes of time? Gerald thinks so and he will not be denied.,|cFFFFD200Achievement: |rFamily Battler of Zaralek Cavern|n|cFFFFD200Category: |rBattle,3294,189119,375089,4007141,5,2,5,6,7,0
"An Igneoid is formed when magma makes it to Azeroth's surface and is infused with dark elemental magic. The resulting creature is tiny, fierce, and very cute.","|cFFFFD200Pet Battle: |rThaldraszus, The Azure Span, The Waking Shores",3295,189121,0,1016245,6,26,4,6,7,0
This salamanther wants to be your best friend.,"|cFFFFD200Pet Battle: |rOhn'ahran Plains, Thaldraszus, The Azure Span, The Waking Shores",3296,189122,0,4056158,8,26,4,6,7,0
This Salamanther met itself while lost in time. The two hung out on a rock together for a few hours. It was nice.,,3297,189123,375235,4056156,8,16416,-1,6,7,0
"Many salamanthers have interesting colorations, but this salamanther has the coolest one.",,3298,189128,375242,4056157,8,16416,-1,6,7,0
"What the deep claims, none can reclaim.","|cFFFFD200Drop:|r World Drop|n|cFFFFD200Weather:|r Elemental Storm (Water)|n|cFFFFD200Zone:|r The Waking Shores, Ohn'ahran Plains, The Azure Span, Thaldraszus",3299,189130,389378,4554443,6,2,0,6,7,0
"Though many creatures of the Dragon Isles are mysterious, the ducks are perhaps the most so. Where did they come from? Where are they going? What are they planning? We may never know.","|cFFFFD200Pet Battle: |rOhn'ahran Plains, The Waking Shores",3300,189131,0,3953209,2,26,4,6,7,0
Quack.,"|cFFFFD200Pet Battle: |rOhn'ahran Plains, Thaldraszus, The Waking Shores",3301,189136,0,4048813,8,26,4,6,7,0
Still learning how to fly.,|cFFFFD200Quest: |rBut... I Am the Hero of Ducks|n|cFFFFD200Zone: |rOhn'ahran Plains,3302,189138,375266,4048814,8,2,1,6,7,0
"What do you feed a cute little duckling? What? No, not cheese and quackers! Quackers aren't healthy for ducks.",|cFFFFD200Vendor: |rPakak|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Cost: |r1|Hitem:197788|h|TInterface\ICONS\INV_Misc_Food_Meat_Cooked_06.blp:0|t|h 1|Hitem:197789|h|TInterface\ICONS\INV_Misc_Food_99.blp:0|t|h 3|Hitem:197792|h|TInterface\ICONS\INV_Misc_FortuneCookie_color03.BLP:0|t|h,3303,189140,375312,4048815,8,2,2,6,7,0
Beep. Beep. Beep. Quack.,|cFFFFD200Profession: |rEngineering,3306,189142,375321,4048816,8,2,3,6,7,0
