Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Plaguerot Tauralus,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus,"The tauralus is considered courageous, though scholars of Maldraxxus have long wondered if their lack of fear is simply due to the tiny size of their brains.",1365,230,0,0,332456,93648,0,4,0,0
Bonehoof Tauralus,|cFFFFD200Drop: |rTahonta|n|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus,"There are quite a few reasons that you do not want to stand behind a tauralus, the hooves and whip-like tails being the least of them.",1366,230,0,0,332457,93648,0,4,0,0
Chosen Tauralus,|cFFFFD200Achievement: |rThe Gang's All Here|n|cFFFFD200Category: |rCovenant Sanctums,"Even an unarmored tauralus is a valuable ally in battle, its enormous horns capable of piercing even plate armor.",1367,230,0,5,332460,93648,0,4,0,0
Armored War-Bred Tauralus,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus,"The tauralus that serve the armies of Maldraxxus have had all traits of compassion bred out of them, and are only adorned in armor when they show that no sword or spell can stop them from carrying their rider to victory.",1368,230,0,0,332462,93648,0,4,0,0
Armored Plaguerot Tauralus,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Vendor: |rSu Zettai|n|cFFFFD200Zone: |rMaldraxxus|n|cFFFFD200Cost: |r3000|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h,"When fully armored, a tauralus can take an incredible amount of damage before falling, making it a valuable ally in battle.",1369,230,0,2,332464,93648,0,4,0,0
Armored Bonehoof Tauralus,|cFFFFD200Drop: |rSabriel the Bonecleaver|n|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus,"A favored mount of the House of the Chosen, the tauralus only gets more angry and vicious when exposed to battle.",1370,230,0,0,332466,93648,0,4,0,0
Armored Chosen Tauralus,|cFFFFD200Achievement: |rThings To Do When You're Dead|n|cFFFFD200Category: |rCovenant Sanctums,"The tauralus has two tails, which are both absolutely necessary for whipping away buzzing pests like the bloodlouse.",1371,230,0,5,332467,93648,0,4,0,0
Blisterback Bloodtusk,|cFFFFD200Drop:|r Warbringer Mal'korak|n|cFFFFD200Zone: |rMaldraxxus,"The House of the Chosen train their mounts in all manner of difficult circumstances, so that no matter the battle, they will never falter.",1372,230,0,0,332478,0,0,4,0,0
Gorespine,|cFFFFD200Drop: |rNerissa Heartless|n|cFFFFD200Zone: |rMaldraxxus,Nerissa trampled over countless bodies on the back of Gorespine as she rose to prominence as the commander of the Lichsworn forces for the House of Rituals.,1373,230,0,0,332480,0,0,4,0,0
Lurid Bloodtusk,|cFFFFD200Vendor: |rNalcorn Talsen|n|cFFFFD200Zone: |rMaldraxxus|n|cFFFFD200Faction: |rThe Undying Army - Exalted|n|cFFFFD200Cost: |r30000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Only bloodtusks that survive the Contest of Conquest are deemed worthy enough to become a mount of the Undying Army.,1375,230,0,2,332484,0,0,4,0,0
Silvertip Dredwing,|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord,"Bred by the Revendreth prince, Renathal, these rare dredwing are fiercely loyal and will only let those deemed worthy by the prince himself to interact with them.",1376,248,128,2,312777,0,0,4,0,0
Rampart Screecher,"|cFFFFD200Achievement: |rGlory of the Nathria Raider
|cFFFFD200Category: |rDungeons & Raids","Roosting among the ramparts of Castle Nathria, these giant dredbats act as sentinels and are trained to take down threats approaching the castle from the air.",1377,248,128,5,332903,0,0,4,0,0
Harvester's Dredwing,|cFFFFD200Drop:|r Harvester's War Chest|n|cFFFFD200Zone:|r The Maw ,"The dredwings of the Harvesters fear no mawsworn, and will gleefully sink their teeth into anything that threatens Sinfall.",1378,248,0,0,332904,0,0,4,0,0
Endmire Flyer,|cFFFFD200Drop: |rFamu the Infinite|n|cFFFFD200Zone: |rRevendreth,Attracted through portals through which little is known these flying devourers have found a home in the Endmire of Revendreth feeding on the latent anima.,1379,248,128,0,332905,0,0,4,0,0
Inquisition Gargon,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth,The gargon of the Inquisitors are some of the most vicious ever carved. The Avowed seek to recapture these beasts and return them to the righteous duty of assisting in the purifying of souls rather than the perversions performed at the hands of the Inquisitors.,1382,230,0,0,332923,93650,0,4,0,0
Sinfall Gargon,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth,"The gargon are the loyal mounts and companions of the Venthyr and Renathal has found many abandoned at Sinfall, awaiting reawakening and assignment to worthy members of the covenant.",1384,230,0,0,332927,93650,0,4,0,0
Crypt Gargon,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth,"Loyal hounds of the Curator, these gargon patrol the crypts and catacombs deterring both trespassing and escape.",1385,230,0,1,332932,93650,0,4,0,0
Desire's Battle Gargon,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth,The Countess maintains a small stable of elegantly adorned gargon mounts for her sole use. Many a rival has been taken in by the finery to their peril as she personally oversees their deadly training.,1387,230,0,0,332949,93650,0,4,0,0
Gravestone Battle Gargon,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth,"Representative of a new loyal batch of gargon, these battle ready beasts will take Renathal's most loyal compatriots into the final battles against the Jailer.",1388,230,0,0,333021,93650,0,4,0,0
Battle Gargon Silessa,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth,"Silessa fought valiantly alongside her master in the great incursion by the Light, following the battle her master set her to guard over a vault room of great value.",1389,230,0,0,333023,93650,0,4,0,0
Loyal Gorger,|cFFFFD200Quest: |rA New Pack,"Crawling forth from the cracks between the realms, the devourers have a voracious appetite for anima. Little is known of their origins, but all denizens of the Shadowlands see their recent boldness as a sign of the end times.",1391,230,0,1,333027,0,0,4,0,0
Pale Acidmaw,|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord,"The acid present in the ichor of this creature sapped away the color from its shell, leaving it a striking shade of snowy white.",1392,230,0,2,334365,0,0,4,0,0
Wild Glimmerfur Prowler,|cFFFFD200Drop: |rValfir the Unrelenting|n|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald,"This prowler's brilliant green coat distinguishes it from the blues and purples of Ardenweald, making it much easier for others of its kind to see through the midnight woods.",1393,230,0,0,334366,0,0,4,0,0
Phalynx of Loyalty,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion,"Some within the Ascended keep a phalynx as a pet. While they may not be as furry as a larion, they are much less likely to eat your other pets.",1394,230,0,0,334382,93647,0,4,0,0
Phalynx of Humility,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion,"The phalynx does not fetch, though it is not known why this is.",1395,230,0,0,334386,93647,0,4,0,0
Phalynx of Courage,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion,A phalynx is considered both a worthy companion and a lithe opponent to test one's reflexes against.,1396,230,0,0,334391,93647,0,4,0,0
Wildseed Cradle,|cFFFFD200Treasure: |rCache of the Moon|n|cFFFFD200Zone: |rArdenweald,"The most precious cargo in all Ardenweald, the wildseeds, are cradled by this lovingly-crafted cart. It is imbued with anima to allow it to hover over the ground.",1397,248,128,0,334352,0,0,4,0,0
Phalynx of Purity,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion,"Little is known about the origination of phalynx technology, the machinations of which are taught more akin to religion than engineering.",1398,230,0,0,334398,93647,0,4,0,0
Eternal Phalynx of Purity,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion,The armored phalynx is a favorite companion of the mightiest warriors of the Ascended as it is both fearless and vicious in battle.,1399,230,0,0,334403,93647,0,4,0,0
Eternal Phalynx of Courage,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion,"Many bars of gildenite are required to forge one of these sparkling mounts, but the sight of them alone is worth the gathering time.",1400,230,0,0,334406,93647,0,227,0,0
Eternal Phalynx of Loyalty,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion,"A marvel of steward engineering, the armored phalynx is a rare and awe-inspiring sight.",1401,230,0,0,334408,93647,0,4,0,0
Eternal Phalynx of Humility,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion,"When an armored phalynx is forged, stewards clap their hammers together in reverence of the skill required in its creation.",1402,230,0,0,334409,93647,0,4,0,0
Silverwind Larion,|cFFFFD200Treasure: |rGift of the Silver Wind|n|cFFFFD200Zone: |rBastion,This gift of the silvery winds is only bestowed upon those that search high and low for the wisdom of Bastion.,1404,248,128,0,334433,0,0,4,0,0
Restoration Deathwalker,|cFFFFD200Achievement: |rShadowlands Keystone Master: Season Four|n|cFFFFD200Category: |rDungeons,"With the death of the Jailer and the ascension of a new Arbiter, the Shadowlands is returning to its great Purpose. Some deathwalkers recognize the role that mortal heroes have played, and are willing to serve as mounts.",1405,248,0,5,334482,0,0,4,0,0
Marrowfang,|cFFFFD200Drop:|r Nalthor the Rimebinder|n|cFFFFD200Zone: |rThe Necrotic Wake (Mythic)|n|n|cFFFFD200Drop:|r Challenger's Cache|n|cFFFFD200Zone: |rThe Necrotic Wake,"Marrowfang, Bonefang's progeny, was respected by Amarth the Harvester for her insatiable appetite, even if it disrupted any experiments that the sadistic commander wanted to run.",1406,248,128,0,336036,0,0,4,0,0
Callow Flayedwing,|cFFFFD200Zone: |rMaldraxxus,"Flayedwings are a necessary force in the cycle of life for the Shadowlands, acting as both prey and predator for the harsh environment of Maldraxxus.",1407,248,128,0,336038,0,0,4,0,0
Gruesome Flayedwing,|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord,"The flayedwings of Maldraxxus are prized for their ability to soar effortlessly through the skies of the Shadowlands, allowing their rider a surprise opportunity to strike at their foes or support their allies.",1408,248,128,2,336039,0,0,4,0,0
Bonesewn Fleshroc,|cFFFFD200Profession:|r Abominable Stitching|n|cFFFFD200Zone:|r Maldraxxus,Only expert flesh-stitchers who have demonstrated mastery over the magics of Maldraxxus are powerful enough to construct a deathroc of this size.,1409,248,128,3,336041,0,0,4,0,0
Hulking Deathroc,|cFFFFD200Drop: |rViolet Mistake|n|cFFFFD200Zone: |rMaldraxxus,"Deathrocs are stitched monstrosities from the discarded viscera, bone, and organs that were not required to construct soldiers for the House of Constructs.",1410,248,128,0,336042,0,0,4,0,0
Predatory Plagueroc,|cFFFFD200Drop: |rGieger|n|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus,"Geiger's everlasting hunger is legendary amonst the House of Constructs, and no beast is too large or bony to fit inside its massive stomach.",1411,248,128,0,336045,0,0,4,0,0
Dauntless Duskrunner,|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord,"The Path of Ascension is a challenging trial, and those that display all of the facets the Kyrian hold dear will be duly rewarded.",1413,248,0,2,336064,0,0,4,0,0
Sinrunner Blanchy,|cFFFFD200NPC:|r Dead Blanchy |n|cFFFFD200Location:|r Revendreth|n |n,"In life, Blanchy appeared to be an affectionate, well-behaved horse of excellent disposition and appetite. What evils must she have committed in secret to have earned her place among the condemned souls of Revendreth?",1414,248,0,0,339588,0,0,43,0,0
Arboreal Gulper,|cFFFFD200Drop: |rHumon'gozz|n|cFFFFD200Zone: |rArdenweald,"The wood and foliage growing atop this toad is a natural part of its body, helping it siphon anima from the air to nourish itself.",1415,230,0,0,339632,0,0,4,0,0
Mawsworn Charger,"|cFFFFD200Achievement:|r Flawless Master|n|cFFFFD200Zone:|r Torghast, Tower of the Damned",The fate of all horse mounts.,1416,230,0,5,339956,0,0,4,0,0
Hand of Hrestimorak,|cFFFFD200Achievement:|r Glory of the Dominant Raider|n|cFFFFD200Zone:|r Sanctum of Domination,"The treachery of Hrestimorak was infamous, betraying his people to claim power. Facing damnation in the Maw, he tried to subvert the Jailer... a foolish act that would earn him an eternity of torment.",1417,230,0,0,339957,0,0,43,0,0
Sintouched Deathwalker,|cFFFFD200Achievement: |rShadowlands Keystone Master: Season One|n|cFFFFD200Category: |rDungeons,Forged from the sins of countless diabolical dungeon denizens. Only those with the skills to overcome them may hold its reins.,1419,248,0,5,340068,0,0,4,0,0
Umbral Scythehorn,|cFFFFD200Vendor: |rSpindlenose|n|cFFFFD200Zone: |rArdenweald|n,"Umbral gorm are the most docile of all gorm, but they also grow the largest horns and mandibles. They are probably so docile because other creatures avoid riling them.",1420,230,0,2,340503,0,0,4,0,0
Court Sinrunner,|cFFFFD200Vendor: |rMistress Mihaela|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rCourt of Harvesters - Exalted|n|cFFFFD200Cost: |r30000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Sinrunners were once the steeds of dark souls, carried in the wake of either their sins or their masters' sins to Revendreth. While some chose to run free, many continue to serve darkness in death as they did in life.",1421,230,0,2,341639,0,0,43,0,0
Warstitched Darkhound,|cFFFFD200Adventures:|r Shadowlands,"These warhounds are crafted by the House of Constructs to carry any rider into the thick of battle, rending and tearing enemy mounts all the while.",1422,230,0,0,341766,0,0,4,0,0
Highwind Darkmane,|cFFFFD200Adventures:|r Shadowlands,"The Forsworn and their mounts take on a darker aspect upon renouncing the path laid forth by the Archon. While tame enough to ride, the Highwind Darkmane has a fiercely independent streak.",1423,248,128,0,341776,0,0,4,0,0
Snowstorm,|cFFFFD200Blizzard's 30th Anniversary|r ,"He comes from the ice and snow, under the Azeroth sun where adventurers go.",1424,230,0,7,341821,0,0,45,0,0
Gilded Prowler,|cFFFFD200Vendor: |rAdjutant Nikos|n|cFFFFD200Zone: |rBastion|n|cFFFFD200Cost: |r30000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"The mighty larion is an apex predator of Bastion, but that does not stop it from enjoying a nice nap in the sunny fields.",1425,248,128,2,342334,0,0,4,0,0
Ascended Skymane,|cFFFFD200Treasure: |rCache of the Ascended|n|cFFFFD200Zone: |rBastion,Only those that have proven themselves against the combined might of the Ascended will be able to ride this mount.,1426,248,0,0,342335,0,0,4,0,0
Amber Ardenmoth,|cFFFFD200Drop:|r Wild Hunt Supplies|n|cFFFFD200Zone:|r Ardenweald|n,The brilliant orange hue of the amber ardenmoth signals to predators that it is dangerous to eat. Consuming one of these creatures will put a predator into a dreamless sleep for years.,1428,248,128,0,342666,0,0,4,0,0
Vibrant Flutterwing,|cFFFFD200Vendor: |rCortinarius|n|cFFFFD200Zone: |rArdenweald,These minty green moths are very friendly. They particularly enjoy having their head fuzz vigorously brushed. They also enjoy music and poetry.,1429,248,128,2,342667,0,0,4,0,0
Desertwing Hunter,|cFFFFD200Profession: |rProtoform Synthesis,"In service of the great Purpose, desertwing hunters were designed to fill distant skies of forgotten realms of the Shadowlands.",1430,248,0,3,342668,0,0,4,0,0
Pale Regal Cervid,|cFFFFD200Profession: |rProtoform Synthesis,"Looking at these majestic creatures, it's not difficult to see how the idea of cervids developed into the stags found on Azeroth and other mortal worlds.",1431,230,0,3,342671,0,0,4,0,0
Vespoid Flutterer,|cFFFFD200Profession: |rProtoform Synthesis,"A flutterer is an overgrown vespoid worker created to carry a rider. Rather than looking to a queen for leadership, it looks to its rider to guide it in all things.",1433,248,128,3,342678,0,0,4,0,0
Deepstar Aurelid,|cFFFFD200Drop:|r Hirukon|n|cFFFFD200Zone:|r Zereth Mortis,"As one of the last remaining polyps of an elusive creature, this aurelid is at home in the water as much as the air.",1434,407,2192,0,342680,0,0,44,0,0
Battle-Hardened Aquilon,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Vendor: |rDuchess Mynx|n|cFFFFD200Zone: |rKorthia|n|cFFFFD200Cost: |r1000|Hcurrency:1767|h|TInterface\ICONS\INV_Stygia.BLP:0|t|h|n|cFFFFD200Achievement: |rOn the Offensive,"The aquilon can be a valuable ally in combat, with capabilities exceeding those of the phalynx.",1436,248,0,2,343550,93647,0,4,0,0
Battle-Bound Warhound,|cFFFFD200Drop: |rTheater of Pain|n|cFFFFD200Zone: |rMaldraxxus,"Warhounds find comfort in conflict, and the Contest of Conquest is the perfect place to find these beasts honing their abilities.",1437,230,0,0,344228,0,0,4,0,0
Bulbous Necroray,|cFFFFD200Drop:|r Oozing Necroray Egg|n,The necrorays of Maldraxxus prefer to congregate around the enormous decaying mushrooms of the region.,1438,248,128,0,344574,0,0,4,0,0
Infested Necroray,|cFFFFD200Drop:|r Oozing Necroray Egg|n,Necrorays lay their eggs in small clusters within the frills and hollows of decaying fungal blooms.,1439,248,128,0,344576,0,0,4,0,0
Pestilent Necroray,|cFFFFD200Drop:|r Oozing Necroray Egg|n,"When a necroray hatches, spores fly everywhere, making a huge mess.",1440,248,128,0,344575,0,0,4,0,0
Bound Shadehound,|cFFFFD200Quest:|r Feral Shadehound|n|cFFFFD200Zone: |rThe Maw,"Created by deciphering and performing powerful runic magic, this Shadehound is bound to its creator.",1441,230,0,1,344577,0,0,4,0,0
Corridor Creeper,|cFFFFD200Achievement: |rTwisting Corridors: Layer 8|n|cFFFFD200Category: |rTorghast,The loyal hounds of the Jailer creep along the corridors in search of the scent of souls.,1442,230,0,5,344578,0,0,4,0,0
Voracious Gorger,|cFFFFD200Achievement: |rGlory of the Shadowlands Hero|n|cFFFFD200Category: |rDungeons & Raids,"The devourers are presumed to have their origins in the In-Between, a space between the lands of the Shadowlands that few have explored.",1443,230,0,5,344659,0,0,4,0,0
Viridian Phase-Hunter,|cFFFFD200Promotion|r,"Hailing from a species already adept at natural camouflage, the otherworldly energies that transformed Draenor into Outland gave these creatures the ability to shift through space.",1444,230,0,7,346136,0,0,4,0,0
Slime Serpent,|cFFFFD200Drop: |rSlime Serpent|n|cFFFFD200Zone: |rPlaguefall,This mysterious creature lurks beneath the slime pools of Plaguefall. No one knows where it came from.,1445,248,128,0,346141,0,0,4,0,0
Tazavesh Gearglider,|cFFFFD200Achievement: |rFake It 'Til You Make It|n|cFFFFD200Category: |rShadowlands Dungeon,"Brokers of all types use these gliders to travel around Tazavesh and similar nearby outposts, and carry their goods as well.",1446,248,1024,5,346554,0,0,4,0,0
Serenade,|cFFFFD200Profession: |rProtoform Synthesis,"These beautiful helicids emerge only at night. When they are pleased, their shells hum with a joyful melody.",1448,230,0,3,346719,0,0,4,0,0
Lord of the Corpseflies,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Drop:|r Fleshwing|n|cFFFFD200Zone:|r Korthia ,"To be the Lord of the Corpseflies, you've got to lay a LOT of eggs.",1449,248,128,0,347250,93648,0,4,0,0
Soaring Razorwing,|cFFFFD200Vendor: |rArchivist Roh-Suir|n|cFFFFD200Zone: |rKorthia|n|cFFFFD200Faction: |rThe Archivists' Codex - Tier 6|n|cFFFFD200Cost: |r5000|Hcurrency:1931|h|TInterface\ICONS\INV_Misc_PaperBundle04a.BLP:0|t|h,"The hide of the razorwing is light, allowing it to fly, but also quite tough, allowing them to survive passage into the Maw.",1450,248,0,2,347251,0,0,4,0,0
Vicious War Croaker,|cFFFFD200PvP:|r Shadowlands: Season 3|nRated Arena and Rated Battleground Season Reward,"These creatures are so enthusiastic when charging into battle that they will croak out something that sounds very much like ""FOR THE HORDE!""",1451,230,4,0,347255,0,0,4,0,0
Vicious War Croaker,|cFFFFD200PvP:|r Shadowlands: Season 3|nRated Arena and Rated Battleground Season Reward,"These creatures are so enthusiastic when charging into battle that they will croak out something that sounds very much like ""FOR THE ALLIANCE!""",1452,230,4,0,347256,0,0,4,0,0
Tamed Mauler,|cFFFFD200Drop:|r Supplies of the Archivist's Codex|n|cFFFFD200Zone:|r Korthia |n,"When it comes to taming devourers, all it takes is a little anima and a lot of patience. And a lot of healing potions.",1454,230,0,0,347536,0,0,4,0,0
Beryl Shardhide,|cFFFFD200Drop:|r Death's Advance Supplies|n|cFFFFD200Zone:|r Korthia,"These shardhides find it easy to hide in the underbrush, and it is rare to find one that is tamed.",1455,230,0,0,347810,0,0,4,0,0
Sapphire Skyblazer,|cFFFFD200Promotion|r |n,"These brilliant blue birds burn brighter (and hotter) than their orange cousins, though the origin of both remains a mystery.",1456,248,0,7,347812,0,0,227,0,0
Wandering Ancient,|cFFFFD200Promotion|r,"A staunch defender of the forests of Azeroth, the ancients are also known for their glorious canopies of leaves, which change color with the seasons.",1458,230,0,7,348162,0,0,45,0,0
Vicious War Gorm,|cFFFFD200PvP:|r Shadowlands: Season 2|nRated Arena and Rated Battleground Season Reward,"The gorm love eating the corpses of your enemies, so this seemed like a natural fit.",1459,230,4,5,348769,0,0,4,0,0
Vicious War Gorm,|cFFFFD200PvP:|r Shadowlands: Season 2|nRated Arena and Rated Battleground Season Reward,"The gorm love eating the corpses of your enemies, so this seemed like a natural fit.",1460,230,4,5,348770,0,0,4,0,0
Vicious Warstalker,|cFFFFD200PvP:|r Shadowlands: Season 4|nRated Arena and Rated Battleground Season Reward,Trample the Horde to dust while riding a majestic protoform wolf! For the Alliance!,1465,230,4,0,349824,0,0,4,0,0
Vicious Warstalker,|cFFFFD200PvP:|r Shadowlands: Season 4|nRated Arena and Rated Battleground Season Reward,Trample the Alliance to dust while riding a majestic protoform wolf! For the Horde!,1466,230,4,0,349823,0,0,4,0,0
Noble Bruffalon,|cFFFFD200Vendor: |rStorykeeper Ashekh|n|cFFFFD200Zone: |rThe Forbidden Reach|n|cFFFFD200Cost: |r100000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h,It is a great honor to be trusted with one of the Maruuk's loyal hunting companions. This Bruffalon is reliable and steadfast through any hardship.,1467,230,0,2,349935,0,0,4,0,0
Magmashell,|cFFFFD200Item: |rEmpty Magma Shell|n|cFFFFD200Zone: |rThe Waking Shores,"Who's a good little new-forged snail made entirely of elemental lava? You are! Yes, you!",1469,230,0,0,350219,0,0,4,0,0
Vengeance,|cFFFFD200Drop:|r Lady Sylvanas Windrunner|n|cFFFFD200Zone:|r Sanctum of Domination|n|cFFFFD200Difficulty:|r Mythic,"Sylvanas lost a part of herself the day Arthas took her life, and the darkness within her grew to fill the void.",1471,248,128,6,351195,0,0,4,0,0
Hand of Bahmethra,|cFFFFD200Drop:|r Tormentors of Torghast|n|cFFFFD200Zone:|r The Maw|n,"The most wicked and cruel of her kin, Bahmethra endured the full measure of the Banished One's punishments before her fall.",1475,230,0,0,352309,0,0,43,0,0
Wild Hunt Legsplitter,|cFFFFD200Drop:|r War Chest of the Wild Hunt|n|cFFFFD200Zone:|r The Maw,"Integrated into the depleted forces of the Wild Hunt, the fawn riders quickly found that the gorm's powerful mandibles were perfect for cutting down close enemy ranks.",1476,230,0,0,352441,0,0,4,0,0
Undying Darkhound,|cFFFFD200Drop:|r War Chest of the Undying Army|n|cFFFFD200Zone:|r The Maw ,"The Undying Darkhound's parts have graced many battlefields, yet this latest battle may have been the first time they all fought together.",1477,230,0,0,352742,0,0,4,0,0
Skyskin Hornstrider,|cFFFFD200Vendor:|r Brendormi|n|cFFFFD200Cost:|r 150|Hitem:202039|h|TInterface\ICONS\inv_misc_stormlordsfavor.blp:0|t|h 3000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h,The instability of primalist storms in potential timelines sometimes causes creatures to absorb the energies from the very storms. These creatures tend to be docile towards those who are able to face the fury of these chronomatic anomalies.,1478,230,0,2,352926,0,0,4,0,0
Unchained Gladiator's Soul Eater,|cFFFFD200Achievement: |rGladiator: Shadowlands Season 2|n|cFFFFD200Category: |rPlayer vs. Player,This soul eater's gaze unnerves you. Best not meet its eyes for too long.,1480,248,192,5,353036,0,0,4,0,0
Cartel Master's Gearglider,"|cFFFFD200Drop:|r So'leah|n|cFFFFD200Zone:|r Tazavesh, the Veiled Market|n",Only the richest cartel leaders are able to afford the metals required to craft the Cartel Master's Gearglider.,1481,248,1024,0,353263,0,0,4,0,0
Ardenweald Wilderling,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald,"As anima flows to the distant wealds of Ardenweald once more, the wilderlings awaken and cautiously emerge from their canopy burrows.",1484,248,128,0,353856,93649,0,4,0,0
Autumnal Wilderling,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Vendor: |rElwyn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Cost: |r7500|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h,"The wilderlings are benevolent, magical creatures of Ardenweald, and are drawn to souls that are strong and pure.",1485,248,128,2,353857,93649,0,4,0,0
Winter Wilderling,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Vendor: |rDuchess Mynx|n|cFFFFD200Zone: |rKorthia|n|cFFFFD200Cost: |r1000|Hcurrency:1767|h|TInterface\ICONS\INV_Stygia.BLP:0|t|h|n|cFFFFD200Achievement: |rOn the Offensive,"Wilderlings serve as support units in battle, preserving their allies and rendering enemy magics useless.",1486,248,128,2,353858,93649,0,4,0,0
Summer Wilderling,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Drop:|r Escaped Wilderling|n|cFFFFD200Zone:|r Korthia |n,"Stubborn and rebellious, this wilderling is loyal to very few. But those few are bonded for life.",1487,248,128,0,353859,93649,0,4,0,0
Obsidian Gravewing,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Vendor: |rChachi the Artiste|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r7500|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h,"In the darkened skies of Revendreth, you cannot see these creatures coming until it is too late.",1489,248,0,2,353866,93650,0,4,0,0
Sinfall Gravewing,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth,"With anima once again flowing in Sinfall, the Stonewright has been able to infuse these Stoneborn, making them valuable allies in the battles to come.",1490,248,0,0,353872,93650,0,4,0,0
