RaceMask,AbilityVerb_lang,AbilityAllVerb_lang,ID,SkillLine,Spell,MinSkillLineRank,ClassMask,SupercedesSpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Flags,NumSkillUps,UniqueBit,TradeSkillCategoryID,SkillupSkillLineID
0,,,40890,778,301052,1,0,0,0,0,0,0,0,0,0,0
0,,,40891,778,301053,1,0,0,0,0,0,0,0,0,0,0
0,,,40892,778,301054,1,0,0,0,0,0,0,0,0,0,0
0,,,40893,778,301055,1,0,0,0,0,0,0,0,0,0,0
0,,,40894,778,301056,1,0,0,0,0,0,0,0,0,0,0
0,,,40895,778,301136,1,0,0,0,0,0,0,0,0,0,0
0,,,40896,778,301137,1,0,0,0,0,0,0,0,0,0,0
0,,,40897,778,301162,1,0,0,0,0,0,0,0,0,0,0
0,,,40898,171,301310,1,0,0,0,175,165,0,1,714,605,2478
0,,,40899,171,301311,1,0,301310,0,175,170,16,1,715,605,2478
0,,,40900,171,301312,1,0,301311,0,175,175,16,1,716,605,2478
0,,,40901,185,301392,1,0,0,0,175,165,0,1,0,1121,2541
0,,,40902,164,301413,1,0,0,0,175,165,0,1,1228,1085,2437
0,,,40903,333,301412,1,0,0,0,175,165,0,1,741,1290,2486
0,,,40904,197,301403,1,0,0,0,175,150,0,1,960,1289,2533
0,,,40905,197,301409,1,0,0,0,175,165,0,1,961,1289,2533
0,,,40906,165,301405,1,0,0,0,175,165,0,1,1382,886,2525
0,,,40907,165,301411,1,0,0,0,175,165,0,1,1383,1288,2525
0,,,40908,777,301841,1,0,0,0,0,0,0,1,0,0,0
0,Prospect,Prospect All,40909,755,382995,1,0,0,1,25,1,0,1,1245,1727,2524
0,Prospect,Prospect All,40910,755,382980,1,0,0,1,25,1,0,1,1246,1738,2523
0,Mill,Mill All,40911,773,382994,1,0,0,1,25,1,0,1,1196,1726,2514
0,Mill,Mill All,40912,773,382991,1,0,0,1,25,1,0,1,1197,1737,2513
0,,,40913,778,301985,1,0,0,0,0,0,0,0,0,0,0
0,,,40914,778,301992,1,0,0,0,0,0,0,0,0,0,0
0,,,40915,778,301996,1,0,0,0,0,0,0,0,0,0,0
0,,,40916,778,302003,1,0,0,0,0,0,0,0,0,0,0
0,,,40917,778,300387,1,0,0,0,0,0,0,0,0,0,0
0,,,40918,393,302007,1,0,0,0,175,0,0,0,59,1061,2557
0,,,40919,393,302010,1,0,302007,0,175,0,16,0,60,1061,2557
0,,,40920,393,302011,1,0,302010,0,175,0,16,0,61,1061,2557
0,,,40921,393,302014,1,0,0,0,175,0,0,0,62,1061,2557
0,,,40922,393,302015,1,0,302014,0,175,0,16,0,63,1061,2557
0,,,40923,393,302016,1,0,302015,0,175,0,16,0,64,1061,2557
0,,,40930,777,302143,1,0,0,0,0,0,0,1,0,0,0
-1,,,40931,829,169340,1,512,0,0,0,0,0,0,0,0,0
0,,,40932,773,302187,1,0,0,0,175,175,0,1,1198,773,2507
0,,,40933,773,302188,1,0,0,0,175,175,0,1,1199,773,2507
0,,,40934,773,302189,1,0,0,0,175,175,0,1,1200,773,2507
0,,,40935,773,302190,1,0,0,0,175,175,0,1,1201,773,2507
0,,,40936,777,302362,1,0,0,0,0,0,0,1,0,0,0
0,,,40937,777,302361,1,0,0,0,0,0,0,1,0,0,0
0,,,40938,333,302690,1,0,0,3,25,1,64,1,742,0,2492
0,,,40939,333,302691,1,0,0,3,25,1,64,1,743,0,2491
0,,,40940,333,302692,1,0,0,3,25,1,64,1,744,0,2489
0,,,40941,333,302693,1,0,0,3,25,1,64,1,745,0,2488
0,,,40942,333,302694,1,0,0,3,25,1,64,1,746,0,2487
0,,,40943,333,302695,1,0,0,3,25,1,64,1,747,0,2486
0,Mill,Mill All,40944,773,382990,1,0,0,1,25,1,0,1,1202,1735,2512
0,Mill,Mill All,40945,773,382989,1,0,0,1,25,1,0,1,1203,1724,2511
0,Mill,Mill All,40946,773,382988,1,0,0,1,25,1,0,1,1204,1739,2510
0,Mill,Mill All,40947,773,382987,1,0,0,1,25,1,0,1,1205,1728,2509
0,Mill,Mill All,40948,773,382986,1,0,0,1,25,1,0,1,1206,1733,2508
0,Mill,Mill All,40949,773,382984,1,0,0,1,25,1,0,1,1207,1731,2507
0,Prospect,Prospect All,40950,755,382979,1,0,0,1,25,1,0,1,1247,1736,2522
0,Prospect,Prospect All,40953,755,382978,1,0,0,1,25,1,0,1,1250,1725,2521
0,Prospect,Prospect All,40954,755,382977,1,0,0,1,25,1,0,1,1251,1740,2520
0,Prospect,Prospect All,40956,755,382975,1,0,0,1,25,1,0,1,1253,1734,2518
0,Prospect,Prospect All,40957,755,382973,1,0,0,1,25,1,0,1,1254,1732,2517
0,,,40958,2720,303000,1,0,0,3,0,0,0,0,0,1291,0
0,,,40959,778,303023,1,0,0,0,0,0,0,0,0,0,0
0,,,40967,778,300934,1,0,0,0,0,0,0,0,0,0,0
0,,,40968,778,300367,1,0,0,0,0,0,0,0,0,0,0
0,,,40969,778,303608,1,0,0,0,0,0,0,0,0,0,0
0,,,40970,778,294274,1,0,0,0,0,0,0,0,0,0,0
0,,,40971,778,294275,1,0,0,0,0,0,0,0,0,0,0
0,,,40972,778,294276,1,0,0,0,0,0,0,0,0,0,0
0,,,40973,778,294277,1,0,0,0,0,0,0,0,0,0,0
0,,,40974,778,294278,1,0,0,0,0,0,0,0,0,0,0
0,,,40975,778,294279,1,0,0,0,0,0,0,0,0,0,0
0,,,40976,778,294280,1,0,0,0,0,0,0,0,0,0,0
0,,,40978,777,303766,1,0,0,0,0,0,0,1,0,0,0
0,,,40979,777,303767,1,0,0,0,0,0,0,1,0,0,0
0,,,40980,778,303784,1,0,0,0,0,0,0,0,0,0,0
0,,,40981,778,303899,1,0,0,0,0,0,0,0,0,0,0
0,,,40982,773,304033,1,0,0,0,175,150,0,1,1208,1130,2507
0,,,40983,773,304036,1,0,0,0,175,150,0,1,1209,1130,2507
0,,,40984,773,304030,1,0,0,0,175,150,0,1,1210,1130,2507
0,,,40986,773,304042,1,0,0,0,175,150,0,1,1212,1130,2507
0,,,40987,164,304307,1,0,0,0,175,165,0,1,1229,547,2437
0,,,40988,164,304308,1,0,0,0,175,165,0,1,1230,547,2437
0,,,40989,164,304312,1,0,0,0,175,165,0,1,1231,547,2437
0,,,40990,164,304314,1,0,0,0,175,165,0,1,1232,547,2437
0,,,40991,164,304315,1,0,0,0,175,165,0,1,1233,547,2437
0,,,40992,164,304317,1,0,0,0,175,165,0,1,1234,547,2437
0,,,40993,164,304318,1,0,0,0,175,165,0,1,1235,548,2437
0,,,40994,164,304320,1,0,0,0,175,165,0,1,1236,548,2437
0,,,40995,164,304322,1,0,0,0,175,165,0,1,1237,548,2437
0,,,40996,164,304323,1,0,0,0,175,165,0,1,1238,548,2437
0,,,40997,164,304324,1,0,0,0,175,165,0,1,1239,548,2437
0,,,40998,165,304412,1,0,0,0,175,165,0,1,1384,883,2525
0,,,40999,165,304413,1,0,304412,0,175,165,16,1,1385,883,2525
0,,,41000,165,304414,1,0,304413,0,175,165,16,1,1386,883,2525
0,,,41001,165,304415,1,0,0,0,175,165,0,1,1387,883,2525
0,,,41002,165,304416,1,0,304415,0,175,165,16,1,1388,883,2525
0,,,41003,165,304417,1,0,304416,0,175,165,16,1,1389,883,2525
0,,,41004,165,304418,1,0,0,0,175,165,0,1,1390,883,2525
0,,,41005,165,304419,1,0,304418,0,175,165,16,1,1391,883,2525
0,,,41006,165,304420,1,0,304419,0,175,165,16,1,1392,883,2525
0,,,41007,165,304421,1,0,0,0,175,165,0,1,1393,883,2525
0,,,41008,165,304422,1,0,304421,0,175,165,16,1,1394,883,2525
0,,,41009,165,304423,1,0,304422,0,175,165,16,1,1395,883,2525
0,,,41010,165,304424,1,0,0,0,175,165,0,1,1396,883,2525
0,,,41011,165,304425,1,0,304424,0,175,165,16,1,1397,883,2525
0,,,41012,165,304426,1,0,304425,0,175,165,16,1,1398,883,2525
0,,,41013,165,304427,1,0,0,0,175,165,0,1,1399,884,2525
0,,,41014,165,304428,1,0,304427,0,175,165,16,1,1400,884,2525
0,,,41015,165,304429,1,0,304428,0,175,165,16,1,1401,884,2525
0,,,41016,165,304430,1,0,0,0,175,165,0,1,1402,884,2525
0,,,41017,165,304431,1,0,304430,0,175,165,16,1,1403,884,2525
0,,,41018,165,304432,1,0,304431,0,175,165,16,1,1404,884,2525
0,,,41019,165,304433,1,0,0,0,175,165,0,1,1405,884,2525
0,,,41020,165,304434,1,0,304433,0,175,165,16,1,1406,884,2525
0,,,41021,165,304435,1,0,304434,0,175,165,16,1,1407,884,2525
0,,,41022,165,304436,1,0,0,0,175,165,0,1,1408,884,2525
0,,,41023,165,304437,1,0,304436,0,175,165,16,1,1409,884,2525
0,,,41024,165,304438,1,0,304437,0,175,165,16,1,1410,884,2525
0,,,41025,165,304439,1,0,0,0,175,165,0,1,1411,884,2525
0,,,41026,165,304440,1,0,304439,0,175,165,16,1,1412,884,2525
0,,,41027,165,304441,1,0,304440,0,175,165,16,1,1413,884,2525
0,,,41031,333,298515,1,0,298437,0,175,175,16,1,748,652,2486
0,,,41032,197,304559,1,0,0,0,175,175,0,1,962,944,2533
0,,,41033,197,304560,1,0,0,0,175,175,0,1,963,944,2533
0,,,41034,197,304561,1,0,0,0,175,175,0,1,964,944,2533
0,,,41035,197,304562,1,0,0,0,175,175,0,1,965,944,2533
0,,,41036,197,304563,1,0,0,0,175,175,0,1,966,944,2533
0,,,41037,197,304564,1,0,0,0,175,175,0,1,967,944,2533
0,,,41038,197,304565,1,0,0,0,175,165,16,1,968,944,2533
0,,,41041,197,304566,1,0,304565,0,175,165,16,1,970,944,2533
0,,,41042,197,304567,1,0,304566,0,175,165,16,1,971,944,2533
0,,,41043,197,304568,1,0,0,0,175,165,16,1,972,944,2533
0,,,41044,197,304569,1,0,304568,0,175,165,16,1,973,944,2533
0,,,41045,197,304570,1,0,304569,0,175,165,16,1,974,944,2533
0,,,41046,197,304571,1,0,0,0,175,165,16,1,975,944,2533
0,,,41047,197,304572,1,0,304571,0,175,165,16,1,976,944,2533
0,,,41048,197,304573,1,0,304572,0,175,165,16,1,977,944,2533
0,,,41049,197,304574,1,0,0,0,175,165,16,1,978,944,2533
0,,,41050,197,304575,1,0,304574,0,175,165,16,1,979,944,2533
0,,,41051,197,304576,1,0,304575,0,175,165,16,1,980,944,2533
0,,,41052,197,304577,1,0,0,0,175,165,16,1,981,944,2533
0,,,41053,197,304578,1,0,304577,0,175,165,16,1,982,944,2533
0,,,41054,197,304579,1,0,304578,0,175,165,16,1,983,944,2533
0,,,41055,197,304580,1,0,0,0,175,165,16,1,984,944,2533
0,,,41056,197,304581,1,0,304580,0,175,165,16,1,985,944,2533
0,,,41057,197,304582,1,0,304581,0,175,165,16,1,986,944,2533
0,,,41058,185,303788,1,0,0,0,175,175,0,1,0,1120,2541
0,,,41059,2755,280732,1,0,0,0,100,35,0,1,0,722,2499
0,,,41060,2755,280733,1,0,280732,0,115,65,16,1,0,722,2499
0,,,41061,2755,280734,1,0,280733,0,125,95,16,1,0,722,2499
0,,,41062,777,305182,1,0,0,0,0,0,0,1,0,0,0
0,,,41064,777,305592,1,0,0,0,0,0,0,1,0,0,0
0,,,41068,165,305796,1,0,0,0,175,175,0,1,1420,883,2525
0,,,41069,165,305803,1,0,0,0,175,175,0,1,1421,884,2525
0,,,41070,165,305802,1,0,0,0,175,175,0,2,1422,884,2525
0,,,41071,165,305801,1,0,0,0,175,175,0,2,1423,884,2525
0,,,41072,165,305800,1,0,0,0,175,175,0,1,1424,884,2525
0,,,41073,165,305806,1,0,0,0,175,175,0,2,1425,884,2525
0,,,41074,165,305807,1,0,0,0,175,175,0,2,1426,884,2525
0,,,41075,164,305843,1,0,0,0,175,175,0,1,1240,547,2437
0,,,41076,164,305842,1,0,0,0,175,175,0,2,1241,547,2437
0,,,41077,164,305841,1,0,0,0,175,175,0,2,1242,547,2437
0,,,41078,164,305840,1,0,0,0,175,175,0,1,1243,547,2437
0,,,41079,164,305839,1,0,0,0,175,175,0,2,1244,547,2437
0,,,41080,164,305838,1,0,0,0,175,175,0,2,1245,547,2437
0,,,41081,202,305863,1,0,0,0,175,165,0,1,700,723,2499
0,,,41082,202,305862,1,0,305863,0,175,165,16,1,701,723,2499
0,,,41083,202,305861,1,0,305862,0,175,165,16,1,702,723,2499
0,,,41084,202,305860,1,0,0,0,175,165,0,1,703,723,2499
0,,,41085,202,305859,1,0,305860,0,175,165,16,1,704,723,2499
0,,,41086,202,305858,1,0,305859,0,175,165,16,1,705,723,2499
0,,,41087,333,305936,1,0,0,0,175,165,0,1,749,1097,2486
0,,,41088,333,305937,1,0,305936,0,175,165,16,1,750,1097,2486
0,,,41089,333,305938,1,0,305937,0,175,165,16,1,751,1097,2486
0,,,41090,202,305945,1,0,0,0,175,175,0,1,706,1115,2499
0,,,41091,202,305944,1,0,0,0,175,175,0,2,707,1115,2499
0,,,41092,202,305943,1,0,0,0,175,175,0,2,708,1115,2499
0,,,41093,202,305942,1,0,0,0,175,175,0,1,709,1246,2499
0,,,41094,202,305941,1,0,0,0,175,175,0,2,710,1246,2499
0,,,41095,202,305940,1,0,0,0,175,175,0,2,711,1246,2499
0,,,41096,202,305951,1,0,0,0,175,175,0,1,712,1247,2499
0,,,41097,202,305950,1,0,0,0,175,175,0,2,713,1247,2499
0,,,41098,202,305949,1,0,0,0,175,175,0,2,714,1247,2499
0,,,41099,202,305948,1,0,0,0,175,175,0,1,715,1248,2499
0,,,41100,202,305947,1,0,0,0,175,175,0,2,716,1248,2499
0,,,41101,202,305946,1,0,0,0,175,175,0,2,717,1248,2499
0,,,41102,773,305952,1,0,0,0,175,165,0,1,1213,774,2507
0,,,41103,773,305953,1,0,305952,0,175,165,16,1,1214,774,2507
0,,,41104,773,305954,1,0,305953,0,175,165,16,1,1215,774,2507
0,,,41105,755,305168,1,0,0,0,175,165,0,1,1255,820,2517
0,,,41106,755,305170,1,0,305168,0,175,165,16,1,1256,820,2517
0,,,41107,755,305171,1,0,305170,0,175,165,16,1,1257,820,2517
0,,,41108,755,305982,1,0,0,0,175,175,0,1,1258,819,2517
0,,,41109,755,305981,1,0,0,0,175,175,0,2,1259,819,2517
0,,,41110,755,305980,1,0,0,0,175,175,0,2,1260,819,2517
0,,,41111,171,305994,1,0,0,0,175,175,0,1,717,609,2478
0,,,41112,171,305993,1,0,0,0,175,175,0,1,718,609,2478
0,,,41113,171,305992,1,0,0,0,175,175,0,1,719,609,2478
0,,,41116,165,305795,1,0,0,0,175,175,0,2,1427,883,2525
0,,,41117,165,305805,1,0,0,0,175,175,0,2,1428,883,2525
0,,,41118,165,305804,1,0,0,0,175,175,0,1,1429,883,2525
0,,,41119,165,305798,1,0,0,0,175,175,0,2,1430,883,2525
0,,,41120,165,305799,1,0,0,0,175,175,0,2,1431,883,2525
0,,,42275,777,306421,1,0,0,0,0,0,0,1,0,0,0
0,,,42276,777,306423,1,0,0,0,0,0,0,1,0,0,0
0,,,42291,165,304442,1,0,0,0,170,165,0,1,1432,885,2525
0,,,42292,165,304443,1,0,304442,0,170,165,16,1,1433,885,2525
0,,,42293,165,304444,1,0,304443,0,170,165,16,1,1434,885,2525
0,,,42294,2730,326434,1,1024,0,0,0,0,0,0,0,0,0
0,,,42295,2730,323547,1,8,0,0,0,0,0,1,0,0,0
0,,,42296,2730,304971,1,2,0,0,0,0,0,1,0,0,0
0,,,42297,2730,306830,1,2048,0,0,0,0,0,1,0,0,0
0,,,42298,171,307118,1,0,0,0,50,20,0,1,720,1297,2750
0,,,42299,171,307119,1,0,0,0,50,20,0,1,721,1297,2750
0,,,42300,171,307120,1,0,0,0,40,25,0,1,722,1297,2750
0,,,42301,171,307121,1,0,0,0,105,90,0,1,723,1297,2750
0,,,42302,171,307122,1,0,0,0,130,115,0,1,724,1297,2750
0,,,42303,171,307123,1,0,0,0,70,55,0,1,725,1297,2750
0,,,42304,171,307124,1,0,0,0,50,25,0,1,726,1297,2750
0,,,42305,171,307125,1,0,0,0,85,70,0,1,727,1297,2750
0,,,42314,171,307100,1,0,0,0,30,15,0,1,736,1303,2750
0,,,42315,171,307087,1,0,0,0,175,175,0,1,737,1295,2750
0,,,42319,171,307101,1,0,0,0,175,170,0,1,741,1298,2750
0,,,42321,171,307103,1,0,0,0,175,170,0,1,743,1298,2750
0,,,42323,171,301578,1,0,0,1,20,10,0,1,745,1296,2750
0,,,42324,171,256134,1,0,0,0,95,60,0,1,746,1302,2750
0,,,42325,171,261424,1,0,0,0,70,45,0,1,747,1302,2750
0,,,42326,171,301683,1,0,0,1,20,10,0,1,748,1296,2750
0,,,42327,171,307093,1,0,0,0,175,165,0,1,749,1296,2750
0,,,42328,171,307094,1,0,0,0,145,110,0,1,750,1296,2750
0,,,42329,171,307095,1,0,0,0,145,110,0,1,751,1296,2750
0,,,42330,171,307096,1,0,0,0,175,165,0,1,752,1296,2750
0,,,42331,171,307097,1,0,0,0,175,165,0,1,753,1296,2750
0,,,42332,171,307098,1,0,0,0,175,165,0,1,754,1296,2750
0,,,42333,171,261423,1,0,0,0,30,15,0,1,755,1296,2750
0,,,42334,171,295084,1,0,0,0,80,55,0,1,756,1302,2750
0,,,42335,171,256133,1,0,0,0,105,70,0,1,757,1302,2750
0,Transmute,Transmute All,42336,171,307142,1,0,0,0,175,175,0,1,758,1300,2750
0,Transmute,Transmute All,42337,171,307143,1,0,0,0,175,175,0,1,759,1300,2750
0,,,42344,171,307200,1,0,0,0,175,175,0,1,766,1301,2750
0,,,42345,171,307172,1,0,0,0,200,200,0,0,767,1304,2478
0,,,42346,164,307221,1,0,0,0,200,200,0,0,1247,1305,2437
0,,,42347,202,307220,1,0,0,0,200,200,0,0,718,1306,2499
0,,,42348,755,307219,1,0,0,0,200,200,0,0,1261,1307,2517
0,,,42349,165,307176,1,0,0,0,200,200,0,0,1435,1308,2525
0,,,42350,197,307175,1,0,0,0,200,200,0,0,987,1309,2533
0,,,42351,778,307264,1,0,0,0,0,0,0,0,0,0,0
0,,,42352,777,307263,1,0,0,0,0,0,0,1,0,0,0
0,,,42353,777,307256,1,0,0,0,0,0,0,1,0,0,0
0,,,42354,2730,312202,1,32,0,0,0,0,0,1,0,0,0
0,,,42355,171,307381,1,0,0,0,175,145,0,1,768,1296,2750
0,,,42356,171,307382,1,0,0,0,170,135,0,1,769,1296,2750
0,,,42357,171,307383,1,0,0,0,170,135,0,1,770,1296,2750
0,,,42358,171,307384,1,0,0,0,175,145,0,1,771,1296,2750
0,,,42359,2730,325013,1,16,0,0,0,0,0,1,0,0,0
0,,,42360,2730,307443,1,128,0,0,0,0,0,1,0,0,0
0,,,42361,778,307655,1,0,0,0,0,0,0,1,0,0,0
0,,,42362,778,307654,1,0,0,0,0,0,0,1,0,0,0
0,,,42363,164,307663,1,0,0,0,35,25,0,3,1248,1312,2751
0,,,42364,164,307664,1,0,0,1,15,5,0,2,1249,1312,2751
0,,,42365,164,307665,1,0,0,0,25,15,0,2,1250,1312,2751
0,,,42366,164,307666,1,0,0,0,40,30,0,2,1251,1312,2751
0,,,42367,164,307667,1,0,0,0,45,35,0,2,1252,1312,2751
0,,,42368,164,307671,1,0,0,0,30,20,0,2,1253,1487,2751
0,,,42369,164,307668,1,0,0,0,50,40,0,2,1254,1312,2751
0,,,42370,164,307669,1,0,0,0,20,10,0,1,1255,1312,2751
0,,,42371,164,307670,1,0,0,1,15,5,0,1,1256,1312,2751
0,,,42381,164,307712,1,0,0,0,100,100,0,1,1266,1314,2751
0,,,42382,164,307711,1,0,0,0,100,100,0,1,1267,1314,2751
0,,,42383,164,307710,1,0,0,0,100,100,0,1,1268,1314,2751
0,,,42384,164,307709,1,0,0,0,100,100,0,1,1269,1314,2751
0,,,42385,164,307708,1,0,0,0,100,100,0,1,1270,1314,2751
0,,,42386,164,307707,1,0,0,0,100,100,0,1,1271,1314,2751
0,,,42387,164,307706,1,0,0,0,100,100,0,1,1272,1314,2751
0,,,42388,164,307705,1,0,0,0,100,100,0,1,1273,1314,2751
0,,,42389,164,307611,1,0,0,0,60,57,0,1,1274,1317,2751
0,,,42397,164,307721,1,0,0,0,20,17,0,1,1282,1313,2751
0,,,42406,164,307672,1,0,0,0,40,30,0,2,1291,1315,2751
0,,,42407,164,307674,1,0,0,0,35,25,0,2,1292,1315,2751
0,,,42408,164,307675,1,0,0,0,25,15,0,2,1293,1315,2751
0,,,42409,164,307676,1,0,0,0,30,20,0,2,1294,1315,2751
0,,,42410,164,307677,1,0,0,0,20,10,0,2,1295,1315,2751
0,,,42411,164,307678,1,0,0,0,40,30,0,2,1296,1315,2751
0,,,42412,164,307679,1,0,0,0,50,40,0,1,1297,1315,2751
0,,,42413,164,307680,1,0,0,1,15,5,0,1,1298,1315,2751
0,,,42414,164,307681,1,0,0,0,30,20,0,2,1299,1315,2751
0,,,42415,164,307682,1,0,0,0,45,35,0,1,1300,1315,2751
0,,,42426,164,307717,1,0,0,1,10,5,0,1,1311,1316,2751
0,,,42427,164,307718,1,0,0,0,60,55,0,1,1312,1316,2751
0,,,42428,164,307719,1,0,0,1,10,5,0,1,1313,1316,2751
0,,,42429,164,307720,1,0,0,0,65,60,0,1,1314,1316,2751
0,,,42430,2730,324386,1,64,0,0,0,0,0,1,0,0,0
0,,,42431,777,307932,1,0,0,0,0,0,0,1,0,0,0
0,,,42432,778,308067,1,0,0,0,0,0,0,0,0,0,0
0,,,42433,777,308078,1,0,0,0,0,0,0,1,0,0,0
0,,,42434,777,308087,1,0,0,0,0,0,0,1,0,0,0
0,,,42435,2730,307865,1,1,0,0,0,0,0,1,0,0,0
0,,,42442,773,299672,1,0,0,0,175,175,0,1,1216,772,2507
0,,,42443,773,299673,1,0,0,0,175,175,0,1,1217,772,2507
0,,,42444,777,308250,1,0,0,0,0,0,0,1,0,0,0
0,,,42445,778,308369,1,0,0,0,0,0,0,0,0,0,0
0,,,42446,185,308397,1,0,0,0,35,30,0,1,0,1324,2752
0,,,42447,185,308400,1,0,0,0,75,70,0,1,0,1325,2752
0,,,42448,185,308402,1,0,0,0,75,75,0,1,0,1326,2752
0,,,42449,185,308403,1,0,0,0,75,75,0,1,0,1326,2752
0,,,42450,185,308404,1,0,0,0,45,40,0,1,0,1324,2752
0,,,42451,185,308405,1,0,0,0,65,60,0,1,0,1325,2752
0,,,42452,185,308410,1,0,0,1,25,20,0,1,0,1324,2752
0,,,42453,185,308411,1,0,0,0,55,50,0,1,0,1325,2752
0,,,42454,185,308412,1,0,0,0,40,35,0,1,0,1324,2752
0,,,42455,185,308413,1,0,0,0,70,65,0,1,0,1325,2752
0,,,42456,185,308414,1,0,0,1,25,20,0,1,0,1324,2752
0,,,42457,185,308415,1,0,0,0,55,50,0,1,0,1325,2752
0,,,42459,185,308417,1,0,0,0,75,75,0,1,0,1327,2752
0,,,42460,185,308419,1,0,0,0,75,75,0,1,0,1327,2752
0,,,42461,185,308420,1,0,0,0,75,75,0,1,0,1327,2752
0,,,42466,185,308425,1,0,0,0,35,30,0,1,0,1324,2752
0,,,42467,185,308426,1,0,0,0,65,60,0,1,0,1325,2752
0,,,42468,393,308569,1,0,0,0,0,0,0,0,65,0,2762
0,,,42469,777,308814,1,0,0,0,0,0,0,0,0,0,0
0,,,42475,165,309038,1,0,0,0,0,0,0,0,1436,0,0
0,,,42476,165,309173,1,0,0,0,115,110,0,1,1437,1335,2758
0,,,42477,165,309174,1,0,0,1,20,10,0,2,1438,1336,2758
0,,,42478,924,309328,1,64,0,0,0,0,0,0,0,0,0
0,,,42479,165,309175,1,0,0,0,50,40,0,3,1439,1336,2758
0,,,42480,165,309176,1,0,0,0,35,25,0,2,1440,1336,2758
0,,,42481,165,309177,1,0,0,0,45,35,0,3,1441,1336,2758
0,,,42482,165,309178,1,0,0,0,55,45,0,3,1442,1336,2758
0,,,42483,165,309179,1,0,0,0,60,50,0,3,1443,1336,2758
0,,,42484,165,309180,1,0,0,0,30,20,0,1,1444,1336,2758
0,,,42485,165,309181,1,0,0,1,20,10,0,1,1445,1336,2758
0,,,42486,165,309182,1,0,0,1,20,10,0,2,1446,1339,2758
0,,,42487,165,309183,1,0,0,0,50,40,0,3,1447,1339,2758
0,,,42488,165,309184,1,0,0,0,35,25,0,2,1448,1339,2758
0,,,42489,165,309185,1,0,0,0,45,35,0,3,1449,1339,2758
0,,,42490,165,309186,1,0,0,0,55,45,0,3,1450,1339,2758
0,,,42491,165,309187,1,0,0,0,60,50,0,3,1451,1339,2758
0,,,42492,165,309188,1,0,0,0,30,20,0,1,1452,1339,2758
0,,,42493,165,309189,1,0,0,1,20,10,0,1,1453,1339,2758
0,,,42494,165,309190,1,0,0,0,50,45,0,1,1454,1337,2758
0,,,42495,165,309191,1,0,0,0,30,25,0,1,1455,1337,2758
0,,,42496,165,309192,1,0,0,0,45,40,0,2,1456,1337,2758
0,,,42497,165,309193,1,0,0,0,60,55,0,2,1457,1337,2758
0,,,42502,165,309198,1,0,0,0,115,110,0,1,1462,1472,2758
0,,,42503,165,309199,1,0,0,0,115,110,0,1,1463,1472,2758
0,,,42504,165,309200,1,0,0,0,115,110,0,1,1464,1472,2758
0,,,42505,165,309201,1,0,0,0,115,110,0,1,1465,1472,2758
0,,,42506,165,309202,1,0,0,0,115,110,0,1,1466,1472,2758
0,,,42507,165,309203,1,0,0,0,115,110,0,1,1467,1472,2758
0,,,42508,165,309204,1,0,0,0,115,110,0,1,1468,1472,2758
0,,,42509,165,309205,1,0,0,0,115,110,0,1,1469,1472,2758
0,,,42510,165,309206,1,0,0,0,115,110,0,1,1470,1472,2758
0,,,42511,165,309207,1,0,0,0,115,110,0,1,1471,1472,2758
0,,,42512,165,309208,1,0,0,0,115,110,0,1,1472,1472,2758
0,,,42513,165,309209,1,0,0,0,115,110,0,1,1473,1472,2758
0,,,42514,165,309210,1,0,0,0,115,110,0,1,1474,1472,2758
0,,,42515,165,309211,1,0,0,0,115,110,0,1,1475,1472,2758
0,,,42516,165,309212,1,0,0,0,115,110,0,1,1476,1472,2758
0,,,42517,165,309213,1,0,0,0,115,110,0,1,1477,1472,2758
0,,,42534,165,309230,1,0,0,0,75,65,0,2,1494,1336,2758
0,,,42535,165,309231,1,0,0,0,100,90,0,3,1495,1336,2758
0,,,42536,165,309232,1,0,0,0,85,75,0,1,1496,1336,2758
0,,,42537,165,309233,1,0,0,0,95,85,0,3,1497,1336,2758
0,,,42538,165,309234,1,0,0,0,100,100,0,3,1498,1336,2758
0,,,42539,165,309235,1,0,0,0,100,100,0,3,1499,1336,2758
0,,,42540,165,309236,1,0,0,0,80,70,0,2,1500,1336,2758
0,,,42541,165,309237,1,0,0,0,70,60,0,1,1501,1336,2758
0,,,42542,165,309238,1,0,0,0,75,65,0,2,1502,1339,2758
0,,,42543,165,309239,1,0,0,0,100,90,0,3,1503,1339,2758
0,,,42544,165,309240,1,0,0,0,85,75,0,1,1504,1339,2758
0,,,42545,165,309241,1,0,0,0,95,85,0,3,1505,1339,2758
0,,,42546,165,309242,1,0,0,0,100,100,0,3,1506,1339,2758
0,,,42547,165,309243,1,0,0,0,100,100,0,3,1507,1339,2758
0,,,42548,165,309244,1,0,0,0,80,70,0,2,1508,1339,2758
0,,,42549,165,309245,1,0,0,0,70,60,0,1,1509,1339,2758
-1,,,42598,773,309443,1,0,0,0,175,175,0,1,1218,1130,2507
0,,,42600,778,309516,1,0,0,0,0,0,0,0,0,0,0
0,,,42601,778,309519,1,0,0,0,0,0,0,0,0,0,0
0,,,42602,778,309522,1,0,0,0,0,0,0,0,0,0,0
0,,,42635,182,309780,1,0,0,0,0,0,0,0,99,0,2760
0,,,42637,333,309534,1,0,0,0,95,85,0,1,752,1365,2753
