Display_lang,ID,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRace_0,AllowableRace_1
"General's Chain Sabatons",231564,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Chain Pauldrons",231565,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Chain Armor",231566,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Chain Legplates",231567,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Chain Greathelm",231568,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Chain Grips",231569,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Chain Greaves",231570,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Chain Helm",231571,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Chain Shoulders",231572,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Chain Hauberk",231573,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Chain Legguards",231574,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Chain Vices",231575,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Chain Shoulders",231576,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Chain Legguards",231577,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Chain Vices",231578,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Chain Greaves",231579,4,-2,0,0,4,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Chain Helm",231580,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Chain Hauberk",231581,4,-2,0,0,4,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Dreadweave Robe",231582,4,-2,0,0,256,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Dreadweave Shoulders",231583,4,-2,0,0,256,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Coronal",231584,4,-2,0,0,256,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Dreadweave Boots",231585,4,-2,0,0,256,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Dreadweave Gloves",231586,4,-2,0,0,256,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Dreadweave Leggings",231587,4,-2,0,0,256,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Dreadweave Pants",231588,4,-2,0,0,256,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Dreadweave Gloves",231589,4,-2,0,0,256,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Dreadweave Hood",231590,4,-2,0,0,256,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Dreadweave Robe",231591,4,-2,0,0,256,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Dreadweave Mantle",231592,4,-2,0,0,256,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Dreadweave Boots",231593,4,-2,0,0,256,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Silk Amice",231594,4,-2,0,0,128,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Silk Trousers",231595,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Silk Raiment",231596,4,-2,0,0,128,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Silk Boots",231597,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Silk Gloves",231598,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Silk Gauntlets",231599,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Silk Handwraps",231600,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Silk Cowl",231601,4,-2,0,0,128,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Silk Spaulders",231602,4,-2,0,0,128,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Silk Vestments",231603,4,-2,0,0,128,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Coronet",231604,4,-2,0,0,128,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Silk Leggings",231605,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Silk Footwraps",231606,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Silk Gloves",231607,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Silk Gauntlets",231608,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Silk Handwraps",231609,4,-2,0,0,128,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Satin Treads",231610,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Satin Epaulets",231611,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Satin Robes",231612,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Satin Grips",231613,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Satin Leggings",231614,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Satin Crown",231615,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Satin Crown",231616,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Satin Grips",231617,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Satin Robe",231618,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Satin Leggings",231619,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Satin Treads",231620,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Satin Epaulets",231621,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Satin Hood",231622,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Satin Handwraps",231623,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Satin Tunic",231624,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Satin Legguards",231626,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Satin Walkers",231627,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Satin Mantle",231628,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Satin Walkers",231630,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Satin Mantle",231631,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Satin Tunic",231632,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Satin Handwraps",231633,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Satin Legguards",231634,4,-2,0,0,16,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Satin Hood",231635,4,-2,0,0,16,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Lamellar Legguards",231639,4,-2,0,0,2,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Lamellar Helmet",231640,4,-2,0,0,2,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Lamellar Chestplate",231641,4,-2,0,0,2,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Lamellar Gloves",231643,4,-2,0,0,2,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Lamellar Pauldrons",231645,4,-2,0,0,2,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Lamellar Greaves",231646,4,-2,0,0,2,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Lamellar Leggings",231647,4,-2,0,0,2,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Lamellar Headguard",231648,4,-2,0,0,2,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Lamellar Breastplate",231649,4,-2,0,0,2,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Lamellar Gauntlets",231650,4,-2,0,0,2,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Lamellar Shoulders",231651,4,-2,0,0,2,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Lamellar Sabatons",231652,4,-2,0,0,2,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Mail Hauberk",231653,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Mail Pauldrons",231654,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Mail Vices",231655,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Mail Greaves",231656,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Mail Headguard",231657,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Mail Legguards",231658,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Mail Spaulders",231659,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Mail Gauntlets",231660,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Mail Sabatons",231661,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Mail Breastplate",231662,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Mail Helm",231663,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Mail Leggings",231664,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Mail Epaulets",231665,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Mail Gloves",231666,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Mail Boots",231667,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Mail Chestguard",231668,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Mail Skullcap",231669,4,-2,0,0,64,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Mail Pants",231670,4,-2,0,0,64,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Dragonhide Greaves",231671,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Pauldrons",231672,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Dragonhide Legguards",231673,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Tunic",231674,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Headdress",231675,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Dragonhide Gauntlets",231676,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Dragonhide Gloves",231677,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Helm",231678,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Armor",231679,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Dragonhide Pants",231680,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Spaulders",231681,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Dragonhide Boots",231682,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"General's Dragonhide Treads",231683,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Shoulders",231684,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Dragonhide Leggings",231685,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Chestpiece",231686,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Warlord's Dragonhide Headguard",231687,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"General's Dragonhide Grips",231688,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Headguard",231689,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Chestpiece",231690,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Leggings",231691,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Treads",231692,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Shoulders",231693,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Grips",231694,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Helm",231695,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Armor",231696,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Pants",231697,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Boots",231698,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Spaulders",231699,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Gloves",231700,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Headdress",231701,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Tunic",231702,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Legguards",231703,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Greaves",231704,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"Field Marshal's Dragonhide Pauldrons",231705,4,-2,0,0,1024,0,0,0,0,74,32768,24580,0,0,0,-1,-1
"Marshal's Dragonhide Gauntlets",231706,4,-2,0,0,1024,0,0,0,0,71,32768,24580,0,0,0,-1,-1
"S03 - Monster - Sword, 2H Alliance",231752,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Skywall's Solace",231753,4,-2,0,0,-1,0,0,0,0,77,524288,24580,0,0,0,-1,-1
Kestrel,231754,4,-2,0,0,4,0,0,0,0,79,0,24580,0,0,0,-1,-1
Peregrine,231755,4,-2,0,0,4,0,0,0,0,79,0,24580,0,0,0,-1,-1
"Crystallized Qiraji Limb",231777,4,-2,0,0,-1,0,0,0,0,77,524288,24580,0,0,0,-1,-1
"Crown of the Successor",231782,4,-2,0,0,1503,0,0,0,0,77,524288,24580,0,0,0,-1,-1
"Drape of the Windlord",231783,4,-2,0,0,-1,0,0,0,0,77,524288,24580,0,0,0,-1,-1
"Searing Arrow",231806,3,-2,0,0,-1,0,0,0,0,79,0,24580,0,0,0,-1,-1
"Searing Shot",231807,3,-2,0,0,-1,0,0,0,0,79,0,24580,0,0,0,-1,-1
Flashrend,231815,4,-2,0,0,-1,0,0,0,0,77,524288,24580,0,0,0,-1,-1
Windstriker,231817,4,-2,0,0,-1,0,0,0,0,77,0,24580,0,0,0,-1,-1
"Geddon's Glaive",231823,4,-2,0,0,-1,0,0,0,0,77,524288,24580,0,0,0,-1,-1
"Gri'lek's Carver",231846,4,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
"Gri'lek's Grinder",231847,4,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
"Nat Pagle's Fish Terminator",231848,4,-2,0,0,-1,0,0,0,0,68,0,24580,0,0,0,-1,-1
"Tigule's Harpoon",231849,4,-2,0,0,-1,0,0,0,0,68,0,24580,0,0,0,-1,-1
"Will of Arlokk",231850,4,-2,0,0,-1,0,0,0,0,68,0,24580,0,0,0,-1,-1
"Arlokk's Grasp",231851,4,-2,0,0,-1,0,0,0,0,68,524288,24580,0,0,0,-1,-1
"Gurubashi Dwarf Destroyer",231852,4,-2,0,0,-1,0,0,0,0,70,524288,24580,0,0,0,-1,-1
"Warblade of the Hakkari",231853,4,-2,0,0,-1,0,0,0,0,70,524288,24580,0,0,0,-1,-1
"Zin'rokh, Destroyer of Worlds",231854,4,-2,0,0,-1,0,0,0,0,70,524288,24580,0,0,0,-1,-1
"Fang of the Faceless",231855,4,-2,0,0,-1,0,0,0,0,70,0,24580,0,0,0,-1,-1
"Ancient Hakkari Manslayer",231856,4,-2,0,0,-1,0,0,0,0,70,0,24580,0,0,0,-1,-1
"Touch of Chaos",231857,4,-2,0,0,-1,0,0,0,0,70,0,24580,0,0,0,-1,-1
Bloodcaller,231858,4,-2,0,0,-1,0,0,0,0,70,524288,24580,0,0,0,-1,-1
"Jin'do's Hexxer",231859,4,-2,0,0,-1,0,0,0,0,68,524288,24580,0,0,0,-1,-1
"Jin'do's Judgement",231860,4,-2,0,0,-1,0,0,0,0,70,0,24580,0,0,0,-1,-1
"Jeklik's Crusher",231861,4,-2,0,0,-1,0,0,0,0,68,0,24580,0,0,0,-1,-1
"Blazefury Retributer",231862,4,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
Thoughtblighter,231863,4,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
"Pitchfork of Madness",231864,4,-2,0,0,-1,0,0,0,0,68,0,24580,0,0,0,-1,-1
"Zulian Scepter of Rites",231865,4,-2,0,0,-1,0,0,0,0,65,524288,24580,0,0,0,-1,-1
"Mar'li's Touch",231866,4,-2,0,0,-1,0,0,0,0,68,0,24580,0,0,0,-1,-1
"Bloodlord's Defender",231867,4,-2,0,0,-1,0,0,0,0,69,524288,24580,0,0,0,-1,-1
"Mandokir's Sting",231868,4,-2,0,0,-1,0,0,0,0,69,0,24580,0,0,0,-1,-1
"Warblade of the Hakkari",231869,4,-2,0,0,-1,0,0,0,0,69,524288,24580,0,0,0,-1,-1
"Halberd of Smiting",231870,4,-2,0,0,-1,0,0,0,0,69,0,24580,0,0,0,-1,-1
"Wushoolay's Poker",231871,4,-2,0,0,-1,0,0,0,0,65,524288,24580,0,0,0,-1,-1
"Hoodoo Hunting Bow",231872,4,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
"Zulian Stone Axe",231873,4,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
"Fang of Venoxis",231874,4,-2,0,0,-1,0,0,0,0,68,524288,24580,0,0,0,-1,-1
"Thekal's Grasp",231875,4,-2,0,0,-1,0,0,0,0,68,524288,24580,0,0,0,-1,-1
"Zulian Slicer",231876,4,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
Frostmourne,231885,4,-2,0,0,-1,0,0,0,0,63,0,24580,0,0,0,-1,-1
"Test Dagger",231887,3,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
Terrestris,231890,4,-2,0,0,64,0,0,0,0,79,1088,24580,0,0,0,-1,-1
"Blade of the Pit",231912,4,-2,0,0,32767,0,0,0,0,65,0,24580,0,0,0,-1,-1
"Stormrage Bindings",232079,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Cord",232080,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Mantle",232081,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Kilt",232082,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Antlers",232083,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Mitts",232084,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Sandals",232085,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Leathers",232086,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Bracers",232087,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Belt",232088,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Pauldrons",232089,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Legguards",232090,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Cover",232091,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Handguards",232092,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Boots",232093,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Chestguard",232094,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Wraps",232095,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Sash",232096,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Shoulderpads",232097,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Trousers",232098,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Cowl",232099,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Grips",232100,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Stompers",232101,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Vest",232102,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Wristguards",232103,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Waistguard",232104,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Spaulders",232105,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Leggings",232106,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Headdress",232107,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Gauntlets",232108,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Treads",232109,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Stormrage Armor",232110,4,-2,0,0,1024,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Vambraces",232111,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Girdle",232112,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Pauldrons",232113,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Pants",232114,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Skullcap",232115,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Grips",232116,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Sabatons",232117,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Armor",232118,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Bracers",232119,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Belt",232120,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Spaulders",232121,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Legguards",232122,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Helm",232123,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Gauntlets",232124,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Greaves",232125,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Dragonstalker's Breastplate",232126,4,-2,0,0,4,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Bindings",232127,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Belt",232128,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Mantle",232129,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Pants",232130,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Crown",232131,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Gloves",232132,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Boots",232133,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Robes",232134,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Wraps",232135,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Sash",232136,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Shoulders",232137,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Leggings",232138,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Mask",232139,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Mitts",232140,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Slippers",232141,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Netherwind Vestments",232142,4,-2,0,0,128,0,0,0,0,76,4096,24576,0,0,0,-1,-1
"Judgement Bindings",232143,4,-2,0,0,2,0,0,0,0,76,4096,24576,0,0,0,-1,-1
