ID,ItemID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum
176904,47721,0,73784,0,0
176905,47724,0,73785,0,0
176906,47736,0,73786,0,0
176907,47737,0,73787,0,0
176908,47738,0,73548,0,0
176909,47739,0,73551,0,0
176910,47740,0,73788,0,0
176911,47741,0,73545,0,0
176912,47742,0,73789,0,0
176913,47743,0,73717,0,0
176914,47744,0,73790,0,0
176915,47745,0,73621,0,0
176916,47746,0,73759,0,0
176917,47748,0,73762,0,0
176918,47749,0,73581,0,0
176919,47750,0,73791,0,0
176920,47751,0,73778,0,0
176921,47752,0,73792,0,0
176922,47753,0,73792,0,0
176923,47754,0,73762,0,0
176924,47755,0,73791,0,0
176925,47756,0,73581,0,0
176926,47757,0,73778,0,0
176927,47758,0,73778,0,0
176928,47759,0,73581,0,0
176929,47760,0,73791,0,0
176930,47761,0,73762,0,0
176931,47762,0,73792,0,0
176932,47763,0,73793,0,0
176933,47764,0,73794,0,0
176934,47765,0,73795,0,0
176935,47766,0,73666,0,0
176936,47767,0,73796,0,0
176937,47768,0,73796,0,0
176938,47769,0,73666,0,0
176939,47770,0,73795,0,0
176940,47771,0,73794,0,0
176941,47772,0,73793,0,0
176942,47773,0,73793,0,0
176943,47774,0,73794,0,0
176944,47775,0,73795,0,0
176945,47776,0,73666,0,0
176946,47777,0,73796,0,0
176947,47778,0,73797,0,0
176948,47779,0,73736,0,0
176949,47780,0,73599,0,0
176950,47781,0,73798,0,0
176951,47782,0,73799,0,0
176952,47783,0,73799,0,0
176953,47784,0,73797,0,0
176954,47785,0,73599,0,0
176955,47786,0,73736,0,0
176956,47787,0,73798,0,0
176957,47788,0,73799,0,0
176958,47789,0,73797,0,0
176959,47790,0,73599,0,0
176960,47791,0,73736,0,0
176961,47792,0,73798,0,0
176962,47793,0,73779,0,0
176963,47794,0,73800,0,0
176964,47795,0,73677,0,0
176965,47796,0,73761,0,0
176966,47797,0,73801,0,0
176967,47798,0,73779,0,0
176968,47799,0,73800,0,0
176969,47800,0,73677,0,0
176970,47801,0,73761,0,0
176971,47802,0,73801,0,0
176972,47803,0,73801,0,0
176973,47804,0,73761,0,0
176974,47805,0,73677,0,0
176975,47806,0,73800,0,0
176976,47807,0,73779,0,0
176977,47808,0,73587,0,0
176978,47809,0,73600,0,0
176979,47810,0,73702,0,0
176980,47811,0,73533,0,0
176981,47812,0,73802,0,0
176982,47813,0,73755,0,0
176983,47814,0,73803,0,0
176984,47815,0,73717,0,0
176985,47816,0,73804,0,0
176986,47829,0,73771,0,0
176987,47830,0,73805,0,0
176988,47832,0,73774,0,0
176989,47834,0,73806,0,0
176990,47835,0,73807,0,0
176991,47836,0,73561,0,0
176992,47837,0,73536,0,0
176993,47838,0,73581,0,0
176994,47844,0,73808,0,0
176995,47846,0,73809,0,0
176996,47850,0,73651,0,0
176997,47851,0,73810,0,0
176998,47852,0,73661,0,0
176999,47853,0,73653,0,0
177000,47855,0,73811,0,0
177001,47856,0,73812,0,0
177002,47857,0,73776,0,0
177003,47858,0,73682,0,0
177004,47859,0,73652,0,0
177005,47860,0,73773,0,0
177006,47861,0,73669,0,0
177007,47863,0,73670,0,0
177008,47865,0,73645,0,0
177009,47866,0,73638,0,0
177010,47867,0,73663,0,0
177011,47869,0,73734,0,0
177012,47870,0,73641,0,0
177013,47871,0,73813,0,0
177014,47873,0,73814,0,0
177015,47874,0,73634,0,0
177016,47875,0,73753,0,0
177017,47876,0,73747,0,0
177018,47877,0,73815,0,0
177019,47878,0,73816,0,0
177020,47883,0,73716,0,0
177021,47884,0,73817,0,0
177022,47885,0,73636,0,0
177023,47886,0,73818,0,0
177024,47887,0,73643,0,0
177025,47889,0,73819,0,0
177026,47891,0,73760,0,0
177027,47892,0,73820,0,0
177028,47893,0,73821,0,0
177029,47894,0,73822,0,0
177030,47895,0,73823,0,0
177031,47896,0,73672,0,0
177032,47897,0,73756,0,0
177033,47898,0,73676,0,0
177034,47899,0,73824,0,0
177035,47900,0,73718,0,0
177036,47901,0,73825,0,0
177037,47902,0,73826,0,0
177038,47903,0,73827,0,0
177039,47904,0,73775,0,0
177040,47905,0,73721,0,0
177041,47906,0,73666,0,0
177042,47907,0,73828,0,0
177043,47908,0,73649,0,0
177044,47909,0,73631,0,0
177045,47910,0,73829,0,0
177046,47911,0,73830,0,0
177047,47913,0,73831,0,0
177048,47914,0,73763,0,0
177049,47916,0,73565,0,0
177050,47917,0,73737,0,0
177051,47918,0,73578,0,0
177052,47919,0,73563,0,0
177053,47921,0,73742,0,0
177054,47922,0,73738,0,0
177055,47923,0,73739,0,0
177056,47924,0,73602,0,0
177057,47925,0,73564,0,0
177058,47926,0,73741,0,0
177059,47927,0,73735,0,0
177060,47929,0,73584,0,0
177061,47931,0,73556,0,0
177062,47932,0,73543,0,0
177063,47933,0,73571,0,0
177064,47935,0,73750,0,0
177065,47936,0,73544,0,0
177066,47937,0,73832,0,0
177067,47938,0,73535,0,0
177068,47940,0,73784,0,0
177069,47941,0,73785,0,0
177070,47942,0,73754,0,0
177071,47943,0,73751,0,0
177072,47944,0,73783,0,0
177073,47945,0,73782,0,0
177074,47950,0,73788,0,0
177075,47951,0,73787,0,0
177076,47952,0,73548,0,0
177077,47953,0,73786,0,0
177078,47954,0,73551,0,0
177079,47956,0,73621,0,0
177080,47958,0,73789,0,0
177081,47959,0,73759,0,0
177082,47960,0,73717,0,0
177083,47961,0,73790,0,0
177084,47962,0,73600,0,0
177085,47963,0,73802,0,0
177086,47964,0,73533,0,0
177087,47965,0,73755,0,0
177088,47966,0,73587,0,0
177089,47967,0,73702,0,0
177090,47968,0,73717,0,0
177091,47969,0,73771,0,0
177092,47970,0,73805,0,0
177093,47971,0,73803,0,0
177094,47972,0,73774,0,0
177095,47973,0,73804,0,0
177096,47974,0,73581,0,0
177097,47975,0,73545,0,0
177098,47976,0,73561,0,0
177099,47977,0,73536,0,0
177100,47978,0,73807,0,0
177101,47979,0,73806,0,0
177102,47980,0,73556,0,0
177103,47981,0,73780,0,0
177104,47982,0,73833,0,0
177105,47983,0,73833,0,0
177106,47984,0,73763,0,0
177107,47985,0,73556,0,0
177108,47986,0,73544,0,0
177109,47987,0,73780,0,0
177110,47989,0,73651,0,0
177111,47990,0,73810,0,0
177112,47991,0,73661,0,0
177113,47992,0,73653,0,0
177114,47994,0,73811,0,0
177115,47995,0,73812,0,0
177116,47996,0,73776,0,0
177117,47997,0,73682,0,0
177118,47998,0,73652,0,0
177119,47999,0,73773,0,0
177120,48000,0,73669,0,0
177121,48002,0,73670,0,0
177122,48004,0,73645,0,0
177123,48005,0,73638,0,0
177124,48006,0,73663,0,0
177125,48008,0,73734,0,0
177126,48009,0,73641,0,0
177127,48010,0,73813,0,0
177128,48012,0,73814,0,0
177129,48013,0,73634,0,0
177130,48014,0,73753,0,0
177131,48015,0,73747,0,0
177132,48016,0,73815,0,0
177133,48017,0,73816,0,0
177134,48022,0,73716,0,0
177135,48023,0,73817,0,0
177136,48024,0,73636,0,0
177137,48025,0,73818,0,0
177138,48026,0,73643,0,0
177139,48028,0,73819,0,0
177140,48029,0,73780,0,0
177141,48031,0,73544,0,0
177142,48032,0,73831,0,0
177143,48033,0,73556,0,0
177144,48034,0,73760,0,0
177145,48035,0,73763,0,0
177146,48036,0,73820,0,0
177147,48037,0,73833,0,0
177148,48038,0,73821,0,0
177149,48039,0,73822,0,0
177150,48040,0,73823,0,0
177151,48041,0,73672,0,0
177152,48042,0,73756,0,0
177153,48043,0,73676,0,0
177154,48044,0,73824,0,0
177155,48045,0,73718,0,0
177156,48046,0,73825,0,0
177157,48047,0,73826,0,0
177158,48048,0,73827,0,0
177159,48049,0,73775,0,0
177160,48050,0,73721,0,0
177161,48051,0,73666,0,0
177162,48052,0,73828,0,0
177163,48053,0,73649,0,0
177164,48054,0,73631,0,0
177165,48055,0,73829,0,0
177166,48056,0,73834,0,0
177167,48057,0,73835,0,0
177168,48058,0,73764,0,0
177169,48059,0,73645,0,0
177170,48060,0,73637,0,0
177171,48061,0,73781,0,0
177172,48062,0,73781,0,0
177173,48063,0,73637,0,0
177174,48064,0,73645,0,0
177175,48065,0,73764,0,0
177176,48066,0,73835,0,0
177177,48067,0,73835,0,0
177178,48068,0,73764,0,0
177179,48069,0,73645,0,0
177180,48070,0,73637,0,0
177181,48071,0,73781,0,0
177182,48072,0,73833,0,0
177183,48073,0,73763,0,0
177184,48074,0,73556,0,0
177185,48075,0,73544,0,0
177186,48076,0,73780,0,0
177187,48077,0,73833,0,0
177188,48078,0,73763,0,0
177189,48079,0,73556,0,0
177190,48080,0,73544,0,0
177191,48081,0,73780,0,0
177192,48082,0,73780,0,0
177193,48083,0,73544,0,0
177194,48084,0,73556,0,0
177195,48085,0,73763,0,0
177196,48086,0,73833,0,0
177197,48087,0,73835,0,0
177198,48088,0,73764,0,0
177199,48089,0,73645,0,0
177200,48090,0,73637,0,0
177201,48091,0,73781,0,0
177202,48092,0,73781,0,0
177203,48093,0,73637,0,0
177204,48094,0,73645,0,0
177205,48095,0,73764,0,0
177206,48096,0,73835,0,0
177207,48097,0,73835,0,0
177208,48098,0,73764,0,0
177209,48099,0,73645,0,0
177210,48100,0,73637,0,0
177211,48101,0,73781,0,0
177212,48102,0,73759,0,0
177213,48129,0,73574,0,0
177214,48130,0,73598,0,0
177215,48131,0,73739,0,0
177216,48132,0,73836,0,0
177217,48133,0,73836,0,0
177218,48134,0,73759,0,0
177219,48135,0,73598,0,0
177220,48136,0,73574,0,0
177221,48137,0,73739,0,0
177222,48138,0,73739,0,0
177223,48139,0,73574,0,0
177224,48140,0,73598,0,0
177225,48141,0,73759,0,0
177226,48142,0,73836,0,0
177227,48143,0,73837,0,0
177228,48144,0,73760,0,0
177229,48145,0,73691,0,0
177230,48146,0,73659,0,0
177231,48147,0,73776,0,0
177232,48148,0,73776,0,0
177233,48149,0,73659,0,0
177234,48150,0,73691,0,0
177235,48151,0,73760,0,0
177236,48152,0,73837,0,0
177237,48153,0,73837,0,0
177238,48154,0,73760,0,0
177239,48155,0,73691,0,0
177240,48156,0,73659,0,0
177241,48157,0,73776,0,0
177242,48158,0,73759,0,0
177243,48159,0,73574,0,0
177244,48160,0,73598,0,0
177245,48161,0,73739,0,0
177246,48162,0,73836,0,0
177247,48163,0,73836,0,0
177248,48164,0,73759,0,0
177249,48165,0,73598,0,0
177250,48166,0,73574,0,0
177251,48167,0,73739,0,0
177252,48168,0,73739,0,0
177253,48169,0,73574,0,0
177254,48170,0,73598,0,0
177255,48171,0,73759,0,0
177256,48172,0,73836,0,0
177257,48173,0,73837,0,0
177258,48174,0,73760,0,0
177259,48175,0,73691,0,0
177260,48176,0,73659,0,0
177261,48177,0,73776,0,0
177262,48178,0,73776,0,0
177263,48179,0,73659,0,0
177264,48180,0,73691,0,0
177265,48181,0,73760,0,0
177266,48182,0,73837,0,0
177267,48183,0,73837,0,0
177268,48184,0,73760,0,0
177269,48185,0,73691,0,0
177270,48186,0,73659,0,0
177271,48187,0,73776,0,0
177272,48188,0,73838,0,0
177273,48189,0,73659,0,0
177274,48190,0,73839,0,0
177275,48191,0,73776,0,0
177276,48192,0,73840,0,0
177277,48193,0,73840,0,0
177278,48194,0,73838,0,0
177279,48195,0,73839,0,0
177280,48196,0,73659,0,0
177281,48197,0,73776,0,0
177282,48198,0,73776,0,0
177283,48199,0,73659,0,0
177284,48200,0,73839,0,0
177285,48201,0,73838,0,0
177286,48202,0,73840,0,0
177287,48203,0,73836,0,0
177288,48204,0,73759,0,0
177289,48205,0,73598,0,0
177290,48206,0,73574,0,0
177291,48207,0,73739,0,0
177292,48208,0,73739,0,0
177293,48209,0,73574,0,0
177294,48210,0,73598,0,0
177295,48211,0,73759,0,0
177296,48212,0,73836,0,0
177297,48213,0,73836,0,0
177298,48214,0,73759,0,0
177299,48215,0,73598,0,0
177300,48216,0,73574,0,0
177301,48217,0,73739,0,0
177302,48218,0,73758,0,0
177303,48219,0,73551,0,0
177304,48220,0,73537,0,0
177305,48221,0,73774,0,0
177306,48222,0,73782,0,0
177307,48223,0,73551,0,0
177308,48224,0,73782,0,0
177309,48225,0,73758,0,0
177310,48226,0,73537,0,0
177311,48227,0,73774,0,0
177312,48228,0,73774,0,0
177313,48229,0,73537,0,0
177314,48230,0,73758,0,0
177315,48231,0,73782,0,0
177316,48232,0,73551,0,0
177317,48233,0,73643,0,0
177318,48234,0,73816,0,0
177319,48235,0,73757,0,0
177320,48236,0,73632,0,0
177321,48237,0,73775,0,0
177322,48238,0,73775,0,0
177323,48239,0,73632,0,0
177324,48240,0,73757,0,0
177325,48241,0,73816,0,0
177326,48242,0,73643,0,0
177327,48243,0,73643,0,0
177328,48244,0,73816,0,0
177329,48245,0,73757,0,0
177330,48246,0,73632,0,0
177331,48247,0,73775,0,0
177332,48250,0,73754,0,0
177333,48251,0,73531,0,0
177334,48252,0,73596,0,0
177335,48253,0,73771,0,0
177336,48254,0,73841,0,0
177337,48255,0,73531,0,0
177338,48256,0,73841,0,0
177339,48257,0,73754,0,0
177340,48258,0,73596,0,0
177341,48259,0,73771,0,0
177342,48260,0,73771,0,0
177343,48261,0,73596,0,0
177344,48262,0,73754,0,0
177345,48263,0,73841,0,0
177346,48264,0,73531,0,0
177347,48265,0,73626,0,0
177348,48266,0,73842,0,0
177349,48267,0,73753,0,0
177350,48268,0,73679,0,0
177351,48269,0,73772,0,0
177352,48270,0,73772,0,0
177353,48271,0,73679,0,0
177354,48272,0,73753,0,0
177355,48273,0,73842,0,0
177356,48274,0,73626,0,0
177357,48275,0,73689,0,0
177358,48276,0,73842,0,0
177359,48277,0,73753,0,0
177360,48278,0,73679,0,0
177361,48279,0,73772,0,0
177362,48280,0,73755,0,0
177363,48281,0,73607,0,0
177364,48282,0,73570,0,0
177365,48283,0,73741,0,0
177366,48284,0,73790,0,0
177367,48285,0,73607,0,0
177368,48286,0,73790,0,0
177369,48287,0,73755,0,0
177370,48288,0,73570,0,0
177371,48289,0,73741,0,0
177372,48290,0,73741,0,0
177373,48291,0,73570,0,0
177374,48292,0,73755,0,0
177375,48293,0,73790,0,0
177376,48294,0,73607,0,0
177377,48295,0,73684,0,0
177378,48296,0,73821,0,0
177379,48297,0,73756,0,0
177380,48298,0,73658,0,0
177381,48299,0,73773,0,0
177382,48300,0,73684,0,0
177383,48301,0,73821,0,0
177384,48302,0,73756,0,0
177385,48303,0,73658,0,0
177386,48304,0,73773,0,0
177387,48305,0,73684,0,0
177388,48306,0,73821,0,0
177389,48307,0,73756,0,0
177390,48308,0,73658,0,0
177391,48309,0,73773,0,0
177392,48310,0,73607,0,0
177393,48311,0,73607,0,0
177394,48312,0,73790,0,0
177395,48313,0,73755,0,0
177396,48314,0,73570,0,0
177397,48315,0,73741,0,0
177398,48316,0,73607,0,0
177399,48317,0,73790,0,0
177400,48318,0,73755,0,0
177401,48319,0,73570,0,0
177402,48320,0,73741,0,0
177403,48321,0,73741,0,0
177404,48322,0,73570,0,0
177405,48323,0,73755,0,0
177406,48324,0,73790,0,0
177407,48325,0,73607,0,0
177408,48326,0,73684,0,0
177409,48327,0,73821,0,0
177410,48328,0,73756,0,0
177411,48329,0,73658,0,0
177412,48330,0,73773,0,0
177413,48331,0,73773,0,0
177414,48332,0,73658,0,0
177415,48333,0,73756,0,0
177416,48334,0,73821,0,0
177417,48335,0,73684,0,0
177418,48336,0,73684,0,0
177419,48337,0,73821,0,0
177420,48338,0,73756,0,0
177421,48339,0,73658,0,0
177422,48340,0,73773,0,0
177423,48341,0,73607,0,0
177424,48342,0,73790,0,0
177425,48343,0,73755,0,0
177426,48344,0,73570,0,0
177427,48345,0,73741,0,0
177428,48346,0,73607,0,0
177429,48347,0,73790,0,0
177430,48348,0,73755,0,0
177431,48349,0,73570,0,0
177432,48350,0,73741,0,0
177433,48351,0,73741,0,0
177434,48352,0,73570,0,0
177435,48353,0,73755,0,0
177436,48354,0,73790,0,0
177437,48355,0,73607,0,0
177438,48356,0,73843,0,0
177439,48357,0,73844,0,0
177440,48358,0,73845,0,0
177441,48359,0,73846,0,0
177442,48360,0,73773,0,0
177443,48361,0,73773,0,0
177444,48362,0,73846,0,0
177445,48363,0,73845,0,0
177446,48364,0,73844,0,0
177447,48365,0,73843,0,0
177448,48366,0,73684,0,0
177449,48367,0,73844,0,0
177450,48368,0,73845,0,0
177451,48369,0,73846,0,0
177452,48370,0,73773,0,0
177453,48371,0,73746,0,0
177454,48372,0,73533,0,0
177455,48373,0,73805,0,0
177456,48374,0,73766,0,0
177457,48375,0,73737,0,0
177458,48376,0,73533,0,0
177459,48377,0,73737,0,0
177460,48378,0,73746,0,0
177461,48379,0,73805,0,0
177462,48380,0,73766,0,0
177463,48381,0,73766,0,0
177464,48382,0,73805,0,0
177465,48383,0,73746,0,0
177466,48384,0,73737,0,0
177467,48385,0,73533,0,0
177468,48386,0,73628,0,0
177469,48387,0,73687,0,0
177470,48388,0,73749,0,0
177471,48389,0,73826,0,0
177472,48390,0,73847,0,0
177473,48391,0,73628,0,0
177474,48392,0,73687,0,0
177475,48393,0,73749,0,0
177476,48394,0,73826,0,0
177477,48395,0,73847,0,0
177478,48396,0,73628,0,0
177479,48397,0,73687,0,0
177480,48398,0,73749,0,0
177481,48399,0,73826,0,0
177482,48400,0,73847,0,0
177483,48402,0,73848,0,0
177484,48404,0,72617,0,0
177485,48406,0,73849,0,0
177486,48408,0,73850,0,0
177487,48410,0,73851,0,0
177488,48412,0,72973,0,0
177489,48414,0,73851,0,0
177490,48420,0,73852,0,0
177491,48422,0,73853,0,0
177492,48424,0,73854,0,0
177493,48426,0,73855,0,0
177494,48428,0,73856,0,0
177495,48429,0,73746,0,0
177496,48430,0,73746,0,0
177497,48432,0,72597,0,0
177498,48433,0,73746,0,0
177499,48435,0,73857,0,0
177500,48436,0,73533,0,0
177501,48438,0,73858,0,0
177502,48440,0,72583,0,0
177503,48442,0,72587,0,0
177504,48444,0,73859,0,0
177505,48445,0,73557,0,0
177506,48446,0,73557,0,0
177507,48447,0,73557,0,0
177508,48448,0,73783,0,0
177509,48449,0,73737,0,0
177510,48450,0,73533,0,0
177511,48451,0,73533,0,0
177512,48452,0,73737,0,0
177513,48453,0,73737,0,0
177514,48454,0,73783,0,0
177515,48455,0,73783,0,0
177516,48456,0,73628,0,0
177517,48457,0,73860,0,0
177518,48458,0,73749,0,0
177519,48459,0,73644,0,0
177520,48460,0,73815,0,0
177521,48461,0,73628,0,0
177522,48462,0,73860,0,0
177523,48463,0,73749,0,0
177524,48464,0,73644,0,0
177525,48465,0,73815,0,0
177526,48466,0,73628,0,0
177527,48467,0,73860,0,0
177528,48468,0,73749,0,0
177529,48469,0,73644,0,0
177530,48470,0,73815,0,0
177531,48472,0,73748,0,0
177532,48474,0,73569,0,0
177533,48476,0,73580,0,0
177534,48478,0,73861,0,0
177535,48480,0,73620,0,0
177536,48481,0,73569,0,0
177537,48482,0,73620,0,0
177538,48483,0,73748,0,0
177539,48484,0,73580,0,0
177540,48485,0,73861,0,0
177541,48486,0,73861,0,0
177542,48487,0,73580,0,0
177543,48488,0,73748,0,0
177544,48489,0,73620,0,0
177545,48490,0,73569,0,0
177546,48491,0,73657,0,0
177547,48492,0,73810,0,0
177548,48493,0,73747,0,0
177549,48494,0,73668,0,0
177550,48495,0,73765,0,0
177551,48496,0,73765,0,0
177552,48497,0,73668,0,0
177553,48498,0,73747,0,0
177554,48499,0,73810,0,0
177555,48500,0,73657,0,0
177556,48501,0,73657,0,0
177557,48502,0,73810,0,0
177558,48503,0,73747,0,0
177559,48504,0,73668,0,0
177560,48505,0,73765,0,0
177561,48507,0,72577,0,0
177562,48509,0,72587,0,0
177563,48511,0,73862,0,0
177564,48513,0,73858,0,0
177565,48515,0,72592,0,0
177566,48517,0,73863,0,0
177567,48519,0,73864,0,0
177568,48521,0,73851,0,0
177569,48523,0,73865,0,0
177570,48529,0,73748,0,0
177571,48531,0,73569,0,0
177572,48533,0,73866,0,0
177573,48535,0,73767,0,0
177574,48537,0,73620,0,0
177575,48538,0,73569,0,0
177576,48539,0,73620,0,0
177577,48540,0,73748,0,0
177578,48541,0,73866,0,0
177579,48542,0,73767,0,0
177580,48543,0,73767,0,0
177581,48544,0,73866,0,0
177582,48545,0,73748,0,0
177583,48546,0,73620,0,0
177584,48547,0,73569,0,0
177585,48548,0,73657,0,0
177586,48549,0,73867,0,0
177587,48550,0,73747,0,0
177588,48551,0,73868,0,0
177589,48552,0,73869,0,0
177590,48553,0,73869,0,0
177591,48554,0,73868,0,0
177592,48555,0,73747,0,0
177593,48556,0,73867,0,0
177594,48557,0,73657,0,0
177595,48558,0,73657,0,0
177596,48559,0,73867,0,0
177597,48560,0,73747,0,0
177598,48561,0,73868,0,0
177599,48562,0,73869,0,0
177600,48564,0,73751,0,0
177601,48566,0,73586,0,0
177602,48568,0,73561,0,0
177603,48572,0,73770,0,0
177604,48574,0,73870,0,0
177605,48575,0,73586,0,0
177606,48576,0,73870,0,0
177607,48577,0,73751,0,0
177608,48578,0,73561,0,0
177609,48579,0,73770,0,0
177610,48580,0,73770,0,0
177611,48581,0,73561,0,0
177612,48582,0,73751,0,0
177613,48583,0,73870,0,0
177614,48584,0,73586,0,0
177615,48585,0,73769,0,0
177616,48586,0,73649,0,0
177617,48587,0,73752,0,0
177618,48588,0,73871,0,0
177619,48589,0,73672,0,0
177620,48590,0,73769,0,0
177621,48591,0,73649,0,0
177622,48592,0,73752,0,0
177623,48593,0,73871,0,0
177624,48594,0,73672,0,0
177625,48595,0,73769,0,0
177626,48596,0,73649,0,0
177627,48597,0,73752,0,0
177628,48598,0,73871,0,0
177629,48599,0,73672,0,0
177630,48602,0,73586,0,0
177631,48603,0,73870,0,0
177632,48604,0,73751,0,0
177633,48605,0,73872,0,0
177634,48606,0,73873,0,0
177635,48607,0,73586,0,0
177636,48608,0,73870,0,0
177637,48609,0,73751,0,0
177638,48610,0,73872,0,0
177639,48611,0,73873,0,0
177640,48612,0,73873,0,0
177641,48613,0,73872,0,0
177642,48614,0,73751,0,0
177643,48615,0,73870,0,0
177644,48616,0,73586,0,0
177645,48617,0,73672,0,0
177646,48618,0,73874,0,0
177647,48619,0,73752,0,0
177648,48620,0,73875,0,0
177649,48621,0,73876,0,0
177650,48622,0,73876,0,0
177651,48623,0,73875,0,0
177652,48624,0,73752,0,0
177653,48625,0,73874,0,0
177654,48626,0,73672,0,0
177655,48627,0,73876,0,0
177656,48628,0,73875,0,0
177657,48629,0,73752,0,0
177658,48630,0,73874,0,0
177659,48631,0,73672,0,0
177660,48632,0,73586,0,0
177661,48633,0,73870,0,0
177662,48634,0,73751,0,0
177663,48635,0,73877,0,0
177664,48636,0,73878,0,0
177665,48637,0,73878,0,0
177666,48638,0,73877,0,0
177667,48639,0,73751,0,0
177668,48640,0,73870,0,0
177669,48641,0,73586,0,0
177670,48642,0,73586,0,0
177671,48643,0,73870,0,0
177672,48644,0,73751,0,0
177673,48645,0,73877,0,0
177674,48646,0,73878,0,0
177675,48647,0,73768,0,0
177676,48648,0,73879,0,0
177677,48649,0,73752,0,0
177678,48650,0,73871,0,0
177679,48651,0,73672,0,0
177680,48652,0,73672,0,0
177681,48653,0,73871,0,0
177682,48654,0,73752,0,0
177683,48655,0,73879,0,0
177684,48656,0,73768,0,0
177685,48657,0,73672,0,0
177686,48658,0,73871,0,0
177687,48659,0,73752,0,0
177688,48660,0,73879,0,0
177689,48661,0,73768,0,0
177690,48663,0,73880,0,0
177691,48666,0,73724,0,0
177692,48667,0,73724,0,0
177693,48668,0,73724,0,0
177694,48669,0,73724,0,0
177695,48670,0,73724,0,0
177696,48671,0,73723,0,0
177697,48672,0,73723,0,0
177698,48673,0,73723,0,0
177699,48674,0,73723,0,0
177700,48675,0,73723,0,0
177701,48677,0,49110,0,0
177702,48683,0,50532,0,0
177703,48685,0,50592,0,0
177704,48687,0,49984,0,0
177705,48689,0,50323,0,0
177706,48691,0,50565,0,0
177707,48693,0,73822,0,0
177708,48695,0,73654,0,0
177709,48697,0,73881,0,0
177710,48699,0,73721,0,0
177711,48701,0,73882,0,0
177712,48703,0,73883,0,0
177713,48705,0,73884,0,0
177714,48708,0,73711,0,0
177715,48709,0,73600,0,0
177716,48710,0,73885,0,0
177717,48711,0,73886,0,0
177718,48712,0,73887,0,0
177719,48713,0,73888,0,0
177720,48714,0,73804,0,0
177721,48716,0,49313,0,0
177722,48718,0,50972,0,0
177723,48725,0,73792,0,0
177724,48726,0,73889,0,0
177725,48727,0,73791,0,0
177726,48728,0,73581,0,0
177727,48729,0,73778,0,0
177728,48730,0,73793,0,0
177729,48731,0,73794,0,0
177730,48732,0,73795,0,0
177731,48733,0,73890,0,0
177732,48734,0,73796,0,0
177733,48735,0,73801,0,0
177734,48736,0,73761,0,0
177735,48737,0,73677,0,0
177736,48738,0,73800,0,0
177737,48739,0,73779,0,0
177738,48740,0,73799,0,0
177739,48741,0,73891,0,0
177740,48742,0,73599,0,0
177741,48743,0,73736,0,0
177742,48744,0,73798,0,0
177743,48745,0,73892,0,0
177744,48746,0,73833,0,0
177745,48747,0,73556,0,0
177746,48748,0,73544,0,0
177747,48749,0,73780,0,0
177748,48750,0,73764,0,0
177749,48751,0,73835,0,0
177750,48752,0,73645,0,0
177751,48753,0,73637,0,0
177752,48754,0,73781,0,0
177753,48755,0,73892,0,0
177754,48756,0,73833,0,0
177755,48757,0,73780,0,0
177756,48758,0,73556,0,0
177757,48759,0,73544,0,0
177758,48760,0,73764,0,0
177759,48761,0,73835,0,0
177760,48762,0,73781,0,0
177761,48763,0,73645,0,0
177762,48764,0,73637,0,0
177763,48769,0,73837,0,0
177764,48770,0,73760,0,0
177765,48771,0,73893,0,0
177766,48772,0,73659,0,0
177767,48773,0,73776,0,0
177768,48774,0,73894,0,0
177769,48775,0,73895,0,0
177770,48776,0,73896,0,0
177771,48777,0,73574,0,0
177772,48778,0,73897,0,0
177773,48781,0,73760,0,0
177774,48782,0,73837,0,0
177775,48783,0,73776,0,0
177776,48784,0,73893,0,0
177777,48785,0,73659,0,0
177778,48786,0,73895,0,0
177779,48787,0,73894,0,0
177780,48788,0,73897,0,0
177781,48789,0,73896,0,0
177782,48790,0,73574,0,0
177783,48794,0,73840,0,0
177784,48795,0,73838,0,0
177785,48796,0,73898,0,0
177786,48797,0,73659,0,0
177787,48798,0,73776,0,0
177788,48799,0,73836,0,0
177789,48800,0,73899,0,0
177790,48801,0,73598,0,0
177791,48802,0,73574,0,0
177792,48803,0,73897,0,0
177793,48804,0,73643,0,0
177794,48805,0,73816,0,0
177795,48806,0,73757,0,0
177796,48807,0,73632,0,0
177797,48808,0,73775,0,0
177798,48809,0,73551,0,0
177799,48810,0,73782,0,0
177800,48811,0,73900,0,0
177801,48812,0,73537,0,0
177802,48813,0,73901,0,0
177803,48814,0,73842,0,0
177804,48815,0,73753,0,0
177805,48816,0,73679,0,0
177806,48817,0,73772,0,0
177807,48818,0,73689,0,0
177808,48819,0,73902,0,0
177809,48820,0,73903,0,0
177810,48821,0,73596,0,0
177811,48822,0,73771,0,0
177812,48823,0,73531,0,0
177813,48824,0,73904,0,0
177814,48825,0,73905,0,0
177815,48826,0,73906,0,0
177816,48827,0,73741,0,0
177817,48828,0,73607,0,0
177818,48829,0,73821,0,0
177819,48830,0,73756,0,0
177820,48831,0,73658,0,0
177821,48832,0,73773,0,0
177822,48833,0,73684,0,0
177823,48836,0,73904,0,0
177824,48837,0,73607,0,0
177825,48838,0,73905,0,0
177826,48839,0,73906,0,0
177827,48840,0,73741,0,0
177828,48841,0,73821,0,0
177829,48842,0,73684,0,0
177830,48843,0,73907,0,0
177831,48844,0,73846,0,0
177832,48845,0,73773,0,0
