ID,ClassID,SubclassID,Material,InventoryType,SheatheType,Sound_override_subclassID,IconFileDataID,ItemGroupSoundsID,ContentTuningID,ModifiedCraftingReagentItemID,Field_12_0_0_63534_010,CraftingQualityID,ItemSquishEraID,RecraftReagentCountPercentage,OrderSource
96816,4,2,8,3,0,-1,774571,7,0,0,0,0,0,0,0
97055,4,2,8,3,0,-1,774571,7,0,0,0,0,0,0,0
99228,4,2,8,3,0,-1,774571,7,0,0,0,0,0,0,0
99481,4,2,8,3,0,-1,774571,7,0,0,0,0,0,0,0
93696,4,2,8,9,0,-1,774566,7,0,0,0,0,0,0,0
93704,4,2,8,9,0,-1,774566,7,0,0,0,0,0,0,0
94979,4,2,8,9,0,-1,774566,7,0,0,0,0,0,0,0
95133,4,2,8,9,0,-1,774566,7,0,0,0,0,0,0,0
95796,4,2,8,9,0,-1,774566,7,0,0,0,0,0,0,0
96168,4,2,8,9,0,-1,774566,7,0,0,0,0,0,0,0
96540,4,2,8,9,0,-1,774566,7,0,0,0,0,0,0,0
96912,4,2,8,9,0,-1,774566,7,0,0,0,0,0,0,0
93710,2,2,2,15,4,-1,775504,13,0,0,0,0,0,0,0
93711,2,2,2,15,4,-1,775504,13,0,0,0,0,0,0,0
93712,2,2,2,15,4,-1,775504,13,0,0,0,0,0,0,0
93714,2,18,2,26,5,-1,792562,8,0,0,2,0,0,0,0
93715,2,18,2,26,5,-1,792562,8,0,0,2,0,0,0,0
93716,2,18,2,26,5,-1,792562,8,0,0,2,0,0,0,0
93721,2,3,1,26,1,-1,775199,8,0,0,0,0,0,0,0
93722,2,3,1,26,1,-1,775199,8,0,0,0,0,0,0,0
93723,2,3,1,26,1,-1,775199,8,0,0,0,0,0,0,0
94963,2,3,1,26,1,-1,775199,8,0,0,0,0,0,0,0
95781,2,3,1,26,1,-1,775199,8,0,0,0,0,0,0,0
96153,2,3,1,26,1,-1,775199,8,0,0,0,0,0,0,0
96525,2,3,1,26,1,-1,775199,8,0,0,0,0,0,0,0
96897,2,3,1,26,1,-1,775199,8,0,0,0,0,0,0,0
93726,4,6,1,14,4,-1,774421,13,0,0,0,0,0,0,0
93727,4,6,1,14,4,-1,774421,13,0,0,0,0,0,0,0
93728,4,6,1,14,4,-1,774421,13,0,0,0,0,0,0,0
171364,0,8,7,0,0,-1,669449,7,0,0,0,0,0,0,0
94792,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
94869,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
94895,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
95002,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
95084,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
95191,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
95214,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
95702,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
95975,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
96074,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
96347,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
96446,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
96719,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
96818,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
97091,4,4,6,6,0,-1,793150,11,0,0,0,0,0,0,0
94267,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
94870,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
94896,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
94976,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
95011,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
95218,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
95798,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
95979,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
96170,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
96351,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
96542,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
96723,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
96914,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
97095,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
98143,4,4,6,8,0,-1,793152,11,0,0,0,0,0,0,0
94723,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
94789,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
94871,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
94897,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
95038,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
95076,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
95152,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
95630,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
95703,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
96002,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
96075,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
96374,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
96447,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
96746,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
96819,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
99308,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
99313,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
99460,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
99469,4,4,6,5,0,-1,793156,11,0,0,0,0,0,0,0
94872,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
94898,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
94938,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
94972,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
95110,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
95199,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
95226,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
95231,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
95752,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
95789,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
95826,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
95831,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96124,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96161,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96198,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96203,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96496,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96533,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96570,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96575,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96868,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96905,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96942,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
96947,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
99310,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
99311,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
99453,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
99470,4,4,6,10,0,-1,793158,11,0,0,0,0,0,0,0
94268,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
94873,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
94899,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
94958,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
95227,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
95232,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
95778,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
95827,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
95832,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96150,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96199,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96204,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96522,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96571,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96576,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96894,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96943,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
96948,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
99312,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
99320,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
99454,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
99461,4,4,6,1,0,-1,793160,11,0,0,0,0,0,0,0
94747,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
94874,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
94900,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
94944,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
94985,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95025,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95119,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95228,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95233,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95651,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95753,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95808,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95828,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
95833,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96023,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96125,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96180,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96200,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96205,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96395,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96497,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96552,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96572,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96577,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96767,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96869,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96924,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96944,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
96949,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
99309,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
99321,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
99455,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
99458,4,4,6,7,0,-1,793162,11,0,0,0,0,0,0,0
94773,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
94875,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
94901,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
94941,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95068,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95103,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95229,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95234,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95683,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95754,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95829,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95834,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
95874,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96055,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96126,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96201,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96206,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96246,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96427,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96498,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96573,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96578,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96618,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96799,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96870,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96945,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96950,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
96990,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
99307,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
99314,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
99456,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
99459,4,4,6,3,0,-1,793164,11,0,0,0,0,0,0,0
94771,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
94820,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
94876,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
94902,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
95129,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
95684,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
95732,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
96056,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
96104,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
96428,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
96476,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
96800,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
96848,4,4,6,9,0,-1,793154,11,0,0,0,0,0,0,0
93756,4,0,1,23,3,-1,794469,10,0,0,0,0,0,0,0
93757,4,0,1,23,3,-1,794469,10,0,0,0,0,0,0,0
93758,4,0,1,23,3,-1,794469,10,0,0,0,0,0,0,0
138302,4,0,1,23,3,-1,794469,10,0,0,0,0,0,0,0
192471,12,0,0,0,0,-1,135477,21,0,0,0,0,0,0,0
221190,12,0,0,0,0,-1,135477,21,0,0,0,0,0,0,0
93763,2,7,1,13,1,-1,661287,9,0,0,0,0,0,0,0
93764,2,7,1,13,1,-1,661287,9,0,0,0,0,0,0,0
93765,2,7,1,13,1,-1,661287,9,0,0,0,0,0,0,0
93767,2,13,1,13,8,-1,792975,8,0,0,0,0,0,0,0
93768,2,13,1,13,8,-1,792975,8,0,0,0,0,0,0,0
93769,2,13,1,13,8,-1,792975,8,0,0,0,0,0,0,0
94760,2,13,1,13,8,-1,792975,8,0,0,0,0,0,0,0
95670,2,13,1,13,8,-1,792975,8,0,0,0,0,0,0,0
96042,2,13,1,13,8,-1,792975,8,0,0,0,0,0,0,0
96414,2,13,1,13,8,-1,792975,8,0,0,0,0,0,0,0
96786,2,13,1,13,8,-1,792975,8,0,0,0,0,0,0,0
93771,2,13,1,22,8,-1,792975,8,0,0,0,0,0,0,0
93772,2,13,1,22,8,-1,792975,8,0,0,0,0,0,0,0
93773,2,13,1,22,8,-1,792975,8,0,0,0,0,0,0,0
93775,2,13,1,13,8,-1,794468,8,0,0,0,0,0,0,0
93776,2,13,1,13,8,-1,794468,8,0,0,0,0,0,0,0
93777,2,13,1,13,8,-1,794468,8,0,0,0,0,0,0,0
94973,2,13,1,13,8,-1,794468,8,0,0,0,0,0,0,0
95791,2,13,1,13,8,-1,794468,8,0,0,0,0,0,0,0
96163,2,13,1,13,8,-1,794468,8,0,0,0,0,0,0,0
96535,2,13,1,13,8,-1,794468,8,0,0,0,0,0,0,0
96907,2,13,1,13,8,-1,794468,8,0,0,0,0,0,0,0
93779,2,13,1,22,8,-1,794468,8,0,0,0,0,0,0,0
93780,2,13,1,22,8,-1,794468,8,0,0,0,0,0,0,0
93781,2,13,1,22,8,-1,794468,8,0,0,0,0,0,0,0
93796,12,0,0,0,0,-1,646672,22,0,0,0,0,0,0,0
134117,12,0,0,0,0,-1,646672,22,0,0,0,0,0,0,0
197952,12,0,0,0,0,-1,646672,22,0,0,0,0,0,0,0
208928,12,0,0,0,0,-1,646672,22,0,0,0,0,0,0,0
139034,12,0,0,0,0,-1,531009,20,0,0,0,0,0,0,0
139780,12,0,0,0,0,-1,531009,20,0,0,0,0,0,0,0
172453,12,0,0,0,0,-1,531009,20,0,0,0,0,0,0,0
94160,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94162,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94165,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94166,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94170,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94177,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94178,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94181,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94182,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
97280,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
97445,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
97563,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
97566,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
142029,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
142033,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
142037,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
142040,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
142041,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
142042,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
142043,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
142045,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
143899,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
144439,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
253515,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
253575,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
253581,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
253868,0,8,0,0,0,-1,979580,20,0,0,0,0,0,0,0
94161,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94163,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94164,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94167,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94168,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94171,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94172,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94173,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94174,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94175,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94176,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94179,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94183,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94184,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
94186,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
97283,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
97321,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
97559,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142026,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142032,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142288,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142289,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142290,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142291,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142292,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142293,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142294,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
142295,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
143794,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
165709,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
166809,0,8,0,0,0,-1,979582,20,0,0,0,0,0,0,0
122384,4,1,7,20,0,-1,132690,7,2051,0,0,0,2,0,0
122358,4,2,8,3,0,-1,135038,7,2051,0,0,0,2,0,0
122383,4,2,8,5,0,-1,132722,7,2051,0,0,0,2,0,0
122359,4,2,8,3,0,-1,135037,7,2051,0,0,0,2,0,0
122382,4,2,8,5,0,-1,132721,7,2051,0,0,0,2,0,0
122357,4,3,5,3,0,-1,135060,10,2051,0,0,0,2,0,0
122375,4,3,5,3,0,-1,135060,10,2051,0,0,0,2,0,0
122380,4,3,5,5,0,-1,132633,10,2051,0,0,0,2,0,0
122356,4,3,5,3,0,-1,135032,10,2051,0,0,0,2,0,0
122379,4,3,5,5,0,-1,132629,10,2051,0,0,0,2,0,0
122355,4,4,6,3,0,-1,135061,9,2051,0,0,0,2,0,0
122381,4,4,6,5,0,-1,132738,9,2051,0,0,0,2,0,0
122387,4,4,6,5,0,-1,132751,9,2051,0,0,0,2,0,0
122388,4,4,6,3,0,-1,135045,9,2051,0,0,0,2,0,0
93901,4,0,4,12,0,-1,133442,14,0,0,0,0,2,0,0
93914,4,1,7,6,0,-1,795958,7,0,0,0,0,0,0,0
93923,4,1,7,6,0,-1,795958,7,0,0,0,0,0,0,0
93915,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
93924,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
94277,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
94799,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
94968,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
95706,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
95784,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
96078,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
96156,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
96450,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
96528,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
96822,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
96900,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
98144,4,1,7,8,0,-1,795959,7,0,0,0,0,0,0,0
93916,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
93925,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
94928,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
95061,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
95096,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
95102,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
95264,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
95740,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
95863,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
95894,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
96112,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
96235,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
96266,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
96484,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
96607,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
96638,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
96856,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
96979,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
97010,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
99266,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
99523,4,1,7,3,0,-1,795966,7,0,0,0,0,0,0,0
93917,4,1,7,9,0,-1,795960,7,0,0,0,0,0,0,0
93926,4,1,7,9,0,-1,795960,7,0,0,0,0,0,0,0
94781,4,1,7,9,0,-1,795960,7,0,0,0,0,0,0,0
95136,4,1,7,9,0,-1,795960,7,0,0,0,0,0,0,0
95688,4,1,7,9,0,-1,795960,7,0,0,0,0,0,0,0
96060,4,1,7,9,0,-1,795960,7,0,0,0,0,0,0,0
96432,4,1,7,9,0,-1,795960,7,0,0,0,0,0,0,0
96804,4,1,7,9,0,-1,795960,7,0,0,0,0,0,0,0
93918,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
93927,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
94806,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
95040,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
95081,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
95263,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
95719,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
95893,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
96091,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
96265,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
96463,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
96637,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
96835,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
97009,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
99265,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
99522,4,1,7,20,0,-1,795961,7,0,0,0,0,0,0,0
93919,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
93928,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
94737,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
94780,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
95106,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
95194,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
95260,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
95634,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
95690,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
95890,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
96006,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
96062,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
96262,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
96378,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
96434,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
96634,4,1,7,10,0,-1,795962,7,0,0,0,0,0,0,0
