ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
1163174,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83735,0,0,0,0,0,0,0,1,0,457719
1163176,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83732,0,0,0,0,0,0,0,1,0,457720
1163178,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83728,0,0,0,0,0,0,0,1,0,457721
1163180,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83730,0,0,0,0,0,0,0,1,0,457722
1163182,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83729,0,0,0,0,0,0,0,1,0,457723
1163184,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83734,0,0,0,0,0,0,0,1,0,457724
1163185,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,83731,0,0,0,0,0,0,0,1,0,457725
1163188,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83733,0,0,0,0,0,0,0,1,0,457726
1163196,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,420616,0,1,0,0,0,1,0,0,0,200,0,0,0,0,0,0,0,6,0,457730
1163212,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,420847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457741
1163213,23,0,2,6,0,0,1000,0,1,0,0,0,0,0,0,420847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457741
1163214,23,0,3,6,0,0,1000,0,1,0,0,0,0,0,0,420847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457741
1163215,23,0,4,6,0,0,1000,0,1,0,0,0,0,0,0,420847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457741
1163216,23,0,5,6,0,0,1000,0,1,0,0,0,0,0,0,420847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457741
1163232,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83741,0,0,0,0,0,0,0,1,0,457755
1163275,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,457788,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457787
1163308,542,0,4,6,0,0,0,0,1,0,0,0,0,0,0,457807,0,1,0,0,0,1,0,0,0,50,100,0,0,0,0,0,0,1,0,420847
1163313,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83744,0,0,0,0,0,0,0,1,0,457812
1163323,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,447207,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447076
1163324,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,447153,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447076
1163325,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,447165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447076
1163326,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,459932,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447076
1163342,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83724,0,0,0,0,0,0,0,1,0,457823
1163345,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83745,0,0,0,0,0,0,0,1,0,457824
1163347,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83746,0,0,0,0,0,0,0,1,0,457825
1163349,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83747,0,0,0,0,0,0,0,1,0,457826
1163441,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,457873,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457872
1163444,69,0,1,6,0,0,0,0,1,0,0,0,0,0,0,457873,0,1,0,0,0,1,30,0,0,127,0,0,0,0,0,0,0,1,0,457872
1163458,226,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,457881,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,457878
1163503,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83748,0,0,0,0,0,0,0,1,0,457904
1163504,23,0,0,6,0,0,6000,0,1,0,0,0,0,0,0,457903,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457905
1163586,23,0,0,6,0,0,200,0,1,0,0,0,0,0,0,457947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457948
1163625,428,0,1,6,0,0,0,0,1,0,0,0,0,0,0,457970,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457346
1163655,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,440393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457989
1163660,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,440393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457992
1163663,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,440393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457994
1163665,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,440393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457995
1163667,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,440393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457996
1163686,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458008
1163690,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,458010,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458008
1163733,0,0,0,64,0,4096,0,0,1,0,0,0,0,0,0,458037,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458035
1163734,0,0,1,64,0,4096,0,0,1,0,0,0,0,0,0,458038,0,1,0,0,0,1,0,0,0,200,0,0,0,0,0,0,0,1,0,458035
1163735,0,0,2,64,0,4096,0,0,1,0,0,0,0,0,0,458039,0,1,0,0,0,1,0,0,0,400,0,0,0,0,0,0,0,1,0,458035
1163755,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,458854,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,458048
1163810,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,458085,0,1,0,0,0,1,0,0,0,250,0,0,0,0,0,0,0,0,0,458077
1163830,23,14,1,6,0,0,2000,0,1,0,0,0,0,0,0,458207,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,442263
1163873,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458084,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458108
1163931,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,458142,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458140
1163932,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,458144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458140
1163940,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,458043,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,458041
1163960,428,0,1,6,0,0,0,0,1,0,0,0,0,0,0,458159,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458014
1163988,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,84006,0,0,0,0,0,0,0,1,0,458178
1164016,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,458206,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458193
1164049,23,0,0,6,0,0,10000,0,1,0,0,0,0,0,0,458217,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458209
1164062,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83452,0,0,0,0,0,0,0,1,0,458218
1164068,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83455,0,0,0,0,0,0,0,1,0,458222
1164069,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83453,0,0,0,0,0,0,0,1,0,458223
1164070,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83451,0,0,0,0,0,0,0,1,0,458224
1164071,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83454,0,0,0,0,0,0,0,1,0,458225
1164078,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458230,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458229
1164087,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,458243,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458238
1164178,226,0,0,6,0,0,1500,0,1,0,0,0,0,0,0,458292,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,6,0,458290
1164201,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83790,0,0,0,0,0,0,0,1,0,458308
1164230,495,0,1,6,0,0,0,0,1,0,0,0,0,0,0,458324,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,428391
1164260,428,0,2,6,0,0,0,0,1,0,0,0,0,0,0,458328,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457346
1164261,428,0,3,6,0,0,0,0,1,0,0,0,0,0,0,458339,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,457346
1164264,23,0,1,6,0,0,2000,0,1,0,0,0,0,0,0,458340,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458272
1164267,542,0,5,6,0,0,0,0,1,0,0,0,0,0,0,461573,0,1,0,0,0,1,0,0,0,100,100,0,0,0,0,0,0,1,0,420847
1164313,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,459154,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,458372
1164366,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,458408,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458406
1164391,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,150096,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458420
1164392,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,423372,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458420
1164393,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,101303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458420
1164398,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458439,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458423
1164441,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458441,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458442
1164446,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458446
1164449,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458448,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458449
1164471,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,458455,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458456
1164527,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,98367,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,458487
1164548,33,0,0,6,0,0,0,0,1,0,0,11,0,0,0,458493,0,1,0,0,0,1,50,0,0,0,0,0,23,0,0,0,0,18,16,458497
1164556,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458504
1164566,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83824,0,0,0,0,0,0,0,1,0,458507
1164570,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,161006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,355610
1164581,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83826,0,0,0,0,0,0,0,1,0,458517
1164582,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3884,0,0,0,0,0,0,0,0,0,458517
1164607,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,453575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458524
1164625,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,458439,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458423
1164650,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,195181,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,458572
1164653,285,0,0,6,0,0,0,0,1,0,0,0,0,0,0,453575,0,1,0.0252461303,0,0,1,0,-7,0,0,0,0,0,0,0,0,0,1,0,458573
1164656,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,123154,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,22,24,458575
1164657,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,458575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458576
1164659,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,448049,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458577
1164662,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,458579,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458578
1164682,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,458593,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,458594
1164714,4,0,2,6,0,0,0,0,1,0,0,0,0,0,0,458630,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,453573
1164715,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458616
1164762,48,0,0,6,0,0,670,0,1,0,0,0,0,0,0,458661,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458644
1164763,23,0,0,6,0,0,1500,0,1,0,0,0,0,0,0,458655,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,458645
1164813,23,0,0,6,0,0,100,0,1,0,0,0,0,0,0,458673,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,458672
1164878,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458709,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458701
1164880,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458710,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458702
1164882,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458711,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458703
1164884,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458704
1164886,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458713,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458705
1164888,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458714,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458706
1164890,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458707
1164894,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39695,0,0,0,0,0,0,0,1,0,458709
1164897,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39695,0,0,0,0,0,0,0,1,0,458710
1164900,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39695,0,0,0,0,0,0,0,1,0,458711
1164903,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39695,0,0,0,0,0,0,0,1,0,458712
1164906,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39695,0,0,0,0,0,0,0,1,0,458713
1164909,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39695,0,0,0,0,0,0,0,1,0,458714
1164912,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39695,0,0,0,0,0,0,0,1,0,458715
1164923,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,458721,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458720
1164935,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,442562,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,441698
1164955,23,0,2,6,0,0,10000,0,1,0,0,0,0,0,0,442522,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458739
1164960,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,81040,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,458742
1164998,226,0,0,6,0,0,1500,0,1,0,0,0,0,0,0,458771,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458767
1165008,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,458778,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,458775
1165014,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,458781,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458780
1165021,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,458784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458780
1165100,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,458836,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458834
1165107,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458845,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,458838
1165145,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,458869,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458866
1165206,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458890,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458891
1165225,495,0,2,6,0,0,0,0,1,0,0,0,0,0,0,458899,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,456610
1165261,0,0,10,64,0,0,0,0,1,0,0,0,0,0,0,458914,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458883
1165262,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,458920,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458915
1165300,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,441094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,440997
1165312,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,441094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458939
1165321,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,441094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458945
1165330,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,441094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458951
1165342,23,0,0,6,0,0,200,0,1,0,0,0,0,0,0,458960,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458959
1165372,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3885,0,0,0,0,0,0,0,1,0,458981
1165373,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83989,0,0,0,0,0,0,0,1,0,458981
1165374,23,0,0,6,0,0,8000,0,1,0,0,0,0,0,0,459000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458982
1165396,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,458887,0,1,0,0,0,1,0,0,0,3500,0,0,0,0,0,0,0,1,0,459001
1165419,23,0,0,6,0,0,600,0,1,0,0,0,0,0,0,459015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459016
1165425,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3886,0,0,0,0,0,0,0,1,0,459021
1165426,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,84000,0,0,0,0,0,0,0,1,0,459021
1165433,495,0,0,6,0,0,0,0,1,0,0,0,0,0,0,439348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,459027
1165438,495,0,0,6,0,0,0,0,1,0,0,0,0,0,0,439348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,459032
1165443,495,0,0,6,0,0,0,0,1,0,0,0,0,0,0,439348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,459037
1165452,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,126408,0,1,0,0,0,1,0,0,0,500,0,0,0,0,0,0,0,1,0,459017
1165468,495,0,5,6,0,0,0,0,1,0,0,0,0,0,0,459045,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459017
1165470,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,459044,0,1,0,0,0,1,0,0,0,2000,0,0,0,0,0,0,0,1,0,459043
1165503,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,459062,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459057
1165539,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3887,0,0,0,0,0,0,0,1,0,459081
1165540,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,84002,0,0,0,0,0,0,0,1,0,459081
1165542,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3888,0,0,0,0,0,0,0,1,0,459082
1165543,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,84002,0,0,0,0,0,0,0,1,0,459082
1165545,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,439075,0,1,0,0,0,1,0,0,0,500,0,0,0,0,0,0,0,1,0,439071
1165549,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,458852,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458847
1165561,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,459092,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459093
1165579,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,459097,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459098
1165597,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,459102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459103
1165658,23,0,0,6,0,0,2500,0,1,0,0,0,0,0,0,459135,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459136
1165666,23,0,0,6,0,0,2500,0,1,0,0,0,0,0,0,459141,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459142
1165674,23,0,0,6,0,0,2500,0,1,0,0,0,0,0,0,459147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459148
1165750,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,459181,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459182
1165765,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,459190,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459191
1165776,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,459202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459201
1165777,428,0,1,6,0,0,0,0,1,0,0,0,0,0,0,459203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459201
1165778,428,0,2,6,0,0,0,0,1,0,0,0,0,0,0,459204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459201
1165779,428,0,3,6,0,0,0,0,1,0,0,0,0,0,0,459205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459201
1165825,23,0,0,6,0,0,1550,0,1,0,0,0,0,0,0,459230,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459229
1165836,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,84009,0,0,0,0,0,0,0,1,0,459233
1165837,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,356194,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459233
1165877,394,0,0,6,0,0,0,0,1,0,0,0,0,0,0,459245,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459244
1165879,23,0,0,6,0,0,1500,0,1,0,0,0,0,0,0,459248,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459246
1165887,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,459263,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,459254
1165890,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,457913,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457808
1165900,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,457797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458829
1165908,23,0,0,6,0,0,500,1,1,0,0,0,0,0,0,459264,0,1,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,1,15,459267
