Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
"Hollow Sentinel's Wingdrapes",5198,0,91939,323,0,0,0,1,10,110200,10,0
"Vicious Charhound's Felcovers",5199,0,91941,323,0,0,0,1,10,110200,10,0
"Plumes of the Mother Eagle",5200,0,91940,323,0,0,0,1,10,110200,10,0
"Spellweaver's Immaculate Runecloaks",5201,0,91942,323,0,0,0,1,10,110200,10,0
"Midnight Herald's Shrouds",5202,0,91943,323,0,0,0,1,10,110200,10,0
"Augur's Ephemeral Brilliance",5203,0,91944,323,0,0,0,1,10,110200,10,0
"Breeze of Fallen Storms",5204,0,91945,323,0,0,0,1,10,110200,10,0
"Gilded Cloaks of the Lucent Battalion",5205,0,91946,323,0,0,0,1,10,110200,10,0
"Memories of a Dying Star",5206,0,91947,323,0,0,0,1,10,110200,10,0
"Capes of the Sudden Eclipse",5207,0,91948,323,0,0,0,1,10,110200,10,0
"Inquisitor's All-Seeing Madness",5208,0,91950,323,0,0,0,1,10,110200,10,0
"Living Weapon's Capes",5209,0,91951,323,0,0,0,1,10,110200,10,0
"Shawls of Channeled Fury",5210,0,91951,323,0,0,0,1,10,110200,10,0
"Well-Worn Twilight Cultist's Attire",5211,0,92019,259,0,13989,0,1,11,120000,600,0
"The Noble's Winter Collection",5238,0,92095,258,342,13967,0,1,10,110205,4000,0
"The Seafarer's Winter Collection",5239,0,92096,258,342,14145,5238,1,10,110205,4000,0
"The Drustvar Winter Collection",5240,0,92097,258,342,13965,5238,1,10,110205,4000,0
"Void-Touched Winter Collection",5241,0,0,0,342,14015,5238,1,10,110205,4000,0
"Villager's Forest Attire",5242,0,92112,258,343,13968,0,1,10,110205,4000,0
"Villager's Seaside Attire",5243,0,92115,258,343,13967,5242,1,10,110205,4000,0
"Villager's Country Attire",5244,0,92116,258,343,14125,5242,1,10,110205,4000,0
"Villager's City Attire",5245,0,92117,258,343,13965,5242,1,10,110205,4000,0
"Shoulderguards of the Wastelander Seer",5246,0,92173,257,337,14349,0,1,10,110200,10,0
"Ancient Capes of the Reshii",5247,0,92175,257,337,14349,0,1,10,110200,10,0
"Villager's Forest Collection",5251,0,92367,258,343,13968,0,1,10,110205,4000,0
"Villager's Seaside Collection",5252,0,92368,258,343,13967,5251,1,10,110205,4000,0
"Villager's Country Collection",5253,0,92369,258,343,14125,5251,1,10,110205,4000,0
"Villager's City Collection",5254,0,92370,258,343,13965,5251,1,10,110205,4000,0
"Ensemble: Forged Warmonger's Cloth Armor",5255,400,0,273,0,0,0,1,10,110000,3500,0
"Ensemble: Forged Warmonger's Leather Armor",5256,3592,0,273,0,0,0,1,10,110000,3500,0
"Ensemble: Forged Warmonger's Mail Armor",5257,4164,0,273,0,0,0,1,10,110000,3500,0
"Ensemble: Forged Warmonger's Plate Armor",5258,35,0,273,0,0,0,1,10,110000,3500,0
"Forged Warmonger's Arsenal",5259,0,0,273,0,0,0,1,10,110000,3500,0
"Ensemble: Prized Warmonger's Cloth Armor",5260,400,0,273,0,0,0,1,10,110100,3500,0
"Ensemble: Prized Warmonger's Leather Armor",5261,3592,0,273,0,0,0,1,10,110100,3500,0
"Ensemble: Prized Warmonger's Mail Armor",5262,4164,0,273,0,0,0,1,10,110100,3500,0
"Ensemble: Prized Warmonger's Plate Armor",5263,35,0,273,0,0,0,1,10,110100,3500,0
"Prized Warmonger's Arsenal",5264,0,0,273,0,0,0,1,10,110100,3500,0
"Ensemble: Astral Warmonger's Cloth Armor",5265,400,0,273,0,0,0,1,10,110200,3500,0
"Ensemble: Astral Warmonger's Leather Armor",5266,3592,0,273,0,0,0,1,10,110200,3500,0
"Ensemble: Astral Warmonger's Mail Armor",5267,4164,0,273,0,0,0,1,10,110200,3500,0
"Ensemble: Astral Warmonger's Plate Armor",5268,35,0,273,0,0,0,1,10,110200,3500,0
"Astral Warmonger's Arsenal",5269,0,0,273,0,0,0,1,10,110200,3500,0
"Tidesoaked Champion's Battlegear",5270,35,92400,322,321,14015,4248,1,6,70000,1003,0
"Loa-Blessed Regalia",5271,0,0,1,344,13591,0,1,11,120000,10,0
"Felscorned Scythe of the Unmaker",5272,0,92586,323,0,0,0,1,6,70300,7000,0
"Bulwark of Mannoroth",5273,0,92587,323,0,0,0,1,6,70300,7000,0
"Bulwark of Mannoroth",5274,0,92587,323,0,0,0,1,6,70300,7000,0
"Fallen Kings Corrupted Blades",5275,0,92588,323,0,0,0,1,6,70300,7000,0
"Scythe of the Unmaker",5276,0,92599,323,0,0,0,1,6,70300,7000,0
"Scythe of the Unmaker",5277,0,92602,323,0,0,0,1,6,70300,7000,0
"Sargerei Commander's Felscorned Regalia",5278,0,0,322,321,13989,0,1,6,70300,7000,0
"Sargerei Commander's Lightbound Regalia",5279,0,0,322,321,14359,5278,1,6,70300,7000,0
"Sargerei Commander's Hellforged Regalia",5280,0,0,322,321,14095,5278,1,6,70300,7000,0
"Sargerei Commander's Voidscarred Regalia",5281,0,93154,322,321,14360,5278,1,6,70300,7000,0
"Moonpriest's Vestments",5282,400,0,276,168,2015,1796,1,7,80100,11101,0
"Darkwood Sentinel's Guise",5283,3592,0,276,168,2015,1789,1,7,80100,11101,0
"Kaldorei Archer's Chainmail",5284,4164,0,276,168,2015,1782,1,7,80100,11101,0
"Wardenguard's Battleplate",5285,35,0,276,168,2015,1775,1,7,80100,11101,0
"Kaldorei Queen's Royal Vestments",5286,0,0,322,321,13590,0,1,6,70300,7000,0
"Plaguebringer's Raiment",5287,400,0,280,168,2015,1766,1,7,80100,11101,0
"Deathstalker's Guise",5288,3592,0,280,168,2015,1759,1,7,80100,11101,0
"Blightguard's Chains",5289,4164,0,280,168,2015,1752,1,7,80100,11101,0
"Deathguard's Battleplate",5290,35,0,280,168,2015,1745,1,7,80100,11101,0
"Tideskorn Hunter's Munitions",5291,0,92613,451,0,0,0,1,6,0,1640,0
"Windrunner Quivers",5292,4,92614,451,0,0,0,1,6,0,1641,0
"Arms of the Felforged Knight",5293,0,92615,451,0,0,0,1,6,0,1641,0
"Mantles of the Nightwell",5294,0,92619,451,0,0,0,1,6,0,1641,0
"Mo'arg Swords",5295,0,92655,451,0,0,0,1,6,0,1641,0
"Bone Scythes",5296,0,92656,451,0,0,0,1,6,0,1641,0
"Immortal Maces",5297,0,92663,451,0,0,0,1,6,0,1641,0
"Mo'arg Hornmaces",5298,0,92664,451,0,0,0,1,6,0,1641,0
"Gems of the Lightforged Draenei",5299,0,92665,451,0,0,0,1,6,0,1641,0
"World-Defiler's Battle Armor",5300,35,92680,448,355,0,0,1,6,70300,130,0
"Zealous Felslingers Battle Armor",5301,400,92681,448,355,0,0,1,6,70300,130,0
"Eredath Lightseeker's Regalia",5302,35,92861,450,356,0,0,1,6,70300,130,0
"Forgotten Conservatory Clothes",5303,0,92862,448,356,0,0,1,6,70300,130,0
"Triumvirate High Guard's Battlegear",5304,35,92863,450,356,0,0,1,6,70300,130,0
Taeshalach,5305,0,92886,323,0,0,0,1,6,70300,7000,0
"Odyn's Spears",5306,0,92889,451,0,0,0,1,6,0,1641,0
"Loyal Watchman's Garb",5307,0,0,2,351,14173,2669,1,10,110205,10,0
"Bot Wrangler's Violet Apron",5308,0,0,131,0,0,0,1,10,0,10,0
"Classic Lively Tabard",5309,0,0,131,0,0,0,1,10,0,10,0
"Tropical Sunrise Mrgl Floater",5310,0,0,131,0,0,0,1,10,0,10,0
"Bot Wrangler's Crimson Apron",5311,0,0,131,0,0,0,1,10,0,10,0
"Crown of the Violet Rose",5312,0,0,131,0,0,0,1,10,0,10,0
"Treasure Nabbin' Bag",5313,0,0,131,0,0,0,1,10,0,10,0
"Wirt's Haunted Leg",5314,0,0,131,0,0,0,1,10,0,10,0
"Tabard of Frost",5315,0,0,131,0,0,0,1,10,0,10,0
"Classic Sunny Tabard",5316,0,0,131,0,0,0,1,10,0,10,0
"Classic Brick Tabard",5317,0,0,131,0,0,0,1,10,0,10,0
"Wirt's Fightin' Leg",5318,0,0,131,0,0,0,1,10,0,10,0
"War Mantle of the Horde",5319,0,0,131,0,0,0,1,10,0,10,0
"Wirt's Last Leg",5320,0,0,131,0,0,0,1,10,0,10,0
"Gossamer Magenta Gown",5321,0,0,131,0,0,0,1,10,0,10,0
"War Mantle of the Alliance",5322,0,0,131,0,0,0,1,10,0,10,0
"Drape of Foreboding Mists",5323,0,0,131,0,0,0,1,10,0,10,0
"Tabard of Fury",5324,0,0,131,0,0,0,1,10,0,10,0
"Jewel of the Firelord",5325,0,0,131,0,0,0,1,10,0,10,0
"Enmity Cloak",5326,0,0,131,0,0,0,1,10,0,10,0
"Bot Wrangler's Belt",5327,0,0,131,0,0,0,1,10,0,10,0
"Adorned Half Shell",5328,0,0,131,0,0,0,1,10,0,10,0
"Livestock Lochaber Axe",5329,0,0,131,0,0,0,1,10,0,10,0
"Classic Crimson Tabard",5330,0,0,131,0,0,0,1,10,0,10,0
"The Coward's Azure Target",5331,0,0,131,0,0,0,1,10,0,10,0
"Halfhill Farmer's Backpack",5332,0,0,131,0,0,0,1,10,0,10,0
"Chen Stormstout's Keg",5333,0,0,131,0,0,0,1,10,0,10,0
"Enmity Hood",5334,0,0,131,0,0,0,1,10,0,10,0
"Scorching Conqueror",5335,0,93198,258,0,13965,0,1,10,110207,10,0
"Haranir Militia Wear",5336,24575,0,2,354,13989,0,1,11,120000,1000,154267
"Sorcerer's Midnight Garb",5337,0,93321,67,0,0,0,1,10,110207,10,0
"Sorcerer's Azure Garb",5338,0,93322,67,0,0,0,1,10,110207,10,0
"Sorcerer's Sepia Garb",5339,0,93323,67,0,0,0,1,10,110207,10,0
"Sorcerer's Grassy Garb",5340,0,93324,67,0,0,0,1,10,110207,10,0
"Sorcerer's Cloudy Garb",5341,0,93325,67,0,0,0,1,10,110207,10,0
"Sorcerer's Deep Garb",5342,0,93326,67,0,0,0,1,10,110207,10,0
"Sorcerer's Camo Garb",5343,0,93327,67,0,0,0,1,10,110207,10,0
"Sorcerer's Brick Garb",5344,0,93328,67,0,0,0,1,10,110207,10,0
"Sorcerer's Lively Garb",5345,0,93329,67,0,0,0,1,10,110207,10,0
"Sorcerer's Faded Garb",5346,0,93330,67,0,0,0,1,10,110207,10,0
"Sorcerer's Carrot Garb",5347,0,93331,67,0,0,0,1,10,110207,10,0
"Sorcerer's Rosy Garb",5348,0,93332,67,0,0,0,1,10,110207,10,0
"Sorcerer's Plum Garb",5349,0,93333,67,0,0,0,1,10,110207,10,0
"Hara'ti Rootdancer's Garb",5350,400,93363,256,353,13591,5626,1,11,120000,2000,0
"Hara'ti Rootwarden's Wear",5351,3592,93364,256,353,13591,5627,1,11,120000,2000,0
"Hara'ti Scout's Outfit",5352,4164,93366,256,353,13591,5628,1,11,120000,2000,0
"Hara'ti Guardian's Armor",5353,35,93367,256,353,13591,5629,1,11,120000,2000,0
"Sorcerer's Crimson Garb",5354,0,93334,67,0,0,0,1,10,110207,10,0
"Sorcerer's Violet Garb",5355,0,93335,67,0,0,0,1,10,110207,10,0
"Sorcerer's Aquatic Garb",5356,0,93336,67,0,0,0,1,10,110207,10,0
"Sorcerer's Snowy Garb",5357,0,93337,67,0,0,0,1,10,110207,10,0
"Sorcerer's Sunny Garb",5358,0,93338,67,0,0,0,1,10,110207,10,0
"Skilled Preyseeker's Attire",5359,0,0,1,352,14362,0,1,11,120000,4000,0
"Famed Preyseeker's Attire",5360,0,0,1,352,14362,5359,1,11,120000,4000,0
"Vaunted Preyhunter's Attire",5361,0,0,259,402,14362,0,1,11,120100,4000,0
"Corrupted Regalia of the Crusader",5362,0,93398,258,357,13968,0,1,10,110207,10,0
"Twilight Regalia of the Crusader",5363,0,93402,258,357,14015,5362,1,10,110207,10,0
"Vengeful Regalia of the Crusader",5364,0,93403,258,357,13965,5362,1,10,110207,10,0
"Pious Regalia of the Crusader",5365,0,93405,258,357,14120,5362,1,10,110207,10,0
Tushui,5366,0,0,4,0,13967,5368,1,10,110207,10,147474
"Wandering Isle",5368,0,0,0,0,13193,0,1,10,110207,10,147474
"Elaborate Charcoal Mageweave",5369,0,93445,258,359,13966,0,1,11,120000,10,0
"Elaborate Lavender Mageweave",5370,0,93446,258,359,14015,5369,1,11,120000,10,0
"Elaborate Ruby Mageweave",5371,0,93447,258,359,13965,5369,1,11,120000,10,0
"Elaborate Golden Mageweave",5372,0,93448,258,359,14122,5369,1,11,120000,10,0
"Ascension Arrestor's Regalia",5373,400,0,0,360,14365,3892,1,11,120000,1000,0
"Ascension Arrestor's Garb",5374,3592,0,0,360,14365,3891,1,11,120000,1000,0
"Ascension Arrestor's Wear",5375,4164,0,0,360,14365,3890,1,11,120000,1000,0
"Ascension Arrestor's Armor",5376,35,0,0,360,14365,3889,1,11,120000,1000,0
"South Guard's Silver Raiment",5377,0,93468,258,361,14131,0,1,10,110207,10,0
"South Guard's Golden Raiment",5378,0,93469,258,361,14130,5377,1,10,110207,10,0
"South Guard's Copper Raiment",5379,0,93477,258,361,14162,5377,1,10,110207,10,0
"South Guard's Iron Raiment",5380,0,93492,258,361,13966,5377,1,10,110207,10,0
"Heritage of Harandar",5381,0,94464,258,362,14402,0,1,11,120000,10,154267
"Heritage of Harandar",5382,0,94464,258,362,14403,5381,1,11,120000,10,154267
"Bloodknight's Elegant Regalia",5383,0,0,0,363,13966,5384,1,11,0,10,0
"Haven's Elegant Regalia",5384,0,0,0,363,13965,0,1,11,0,10,0
"Arms of the Hara'ti",5385,0,93518,257,364,13591,0,1,11,120000,2000,0
"Magister's Elegant Regalia",5386,0,0,0,363,13967,5384,1,11,0,10,0
"Pilfered Elegant Regalia",5387,0,0,0,363,14120,5384,1,11,0,10,0
"Farstrider's Elegant Regalia",5388,0,0,0,363,13968,5384,1,11,0,10,0
"Pilfered Dignitary's Trappings",5389,0,0,0,365,14120,5392,1,11,0,10,0
"Farstrider Dignitary's Trappings",5390,0,0,0,365,13968,5392,1,11,0,10,0
"Magister Dignitary's Trappings",5391,0,0,0,365,13967,5392,1,11,0,10,0
"Haven Dignitary's Trappings",5392,0,0,0,365,13965,0,1,11,0,10,0
"Bloodknight Dignitary's Trappings",5393,0,0,0,365,13966,5392,1,11,0,10,0
"Pilfered Socialite's Attire",5394,0,0,0,366,14120,5398,1,11,0,10,0
"Bloodknight Socialite's Attire",5395,0,0,0,366,13966,5398,1,11,0,10,0
"Magister Socialite's Attire",5396,0,0,0,366,13967,5398,1,11,0,10,0
"Farstrider Socialite's Attire",5397,0,0,0,366,13968,5398,1,11,0,10,0
"Haven Socialite's Attire",5398,0,0,0,366,13965,0,1,11,0,10,0
"Galactic Gladiator's Tabard",5399,0,0,19,0,0,0,1,11,120000,10,0
"Galactic Gladiator's Prestigious Cloak",5400,0,0,19,0,0,0,1,11,120000,1550,0
"Earthwarden's Battlegear",5401,0,93741,320,367,13966,0,1,9,100100,10,0
"Lost Plunder Key",5402,0,93748,321,0,0,0,1,9,100000,10,0
"Found Plunder Key",5403,0,93749,321,0,0,0,1,11,120007,10,0
"Druid of the Shadowflame",5404,0,93750,320,368,13965,0,1,9,100200,10,0
"Pink Candlelight Kobold Romper",5405,0,93760,258,369,14151,0,1,11,120000,1000,0
"Blue Candlelight Kobold Romper",5406,0,93761,258,369,13967,5405,1,11,120000,1000,0
"Brown Candlelight Kobold Romper",5407,0,93762,258,369,14125,5405,1,11,120000,1000,0
"Tan Candlelight Kobold Romper",5408,0,93763,258,369,14410,5405,1,11,120000,1000,0
"Pristine Draconic Scholar's Finery",5409,0,93768,320,0,0,0,1,9,100000,10,0
"Ensemble: Winter's Dreaming Garb",5410,0,93770,320,0,0,0,1,9,0,10,0
"Razorscale Pauldrons",5411,0,93772,321,0,0,0,1,11,120007,10,0
"Dragonstone Shoulderguards",5416,0,93781,321,0,0,0,1,11,120007,10,0
"Relentless Rider's Lament",5417,32,0,512,372,1641,5418,1,11,120000,7000,0
"Relentless Rider's Lament",5418,32,0,512,372,13193,0,1,11,120000,7001,0
"Relentless Rider's Lament",5419,32,0,512,372,2015,5418,1,11,120000,7002,0
"Relentless Rider's Lament",5420,32,0,0,372,13145,5418,1,11,120000,7003,0
"Devouring Reaver's Sheathe",5421,2048,0,512,372,1641,5422,1,11,120000,7000,0
"Devouring Reaver's Sheathe",5422,2048,0,512,372,13193,0,1,11,120000,7001,0
"Devouring Reaver's Sheathe",5423,2048,0,512,372,2015,5422,1,11,120000,7002,0
"Devouring Reaver's Sheathe",5424,2048,0,0,372,13145,5422,1,11,120000,7003,0
"Sprouts of the Luminous Bloom",5425,1024,0,512,372,1641,5426,1,11,120000,7000,0
"Sprouts of the Luminous Bloom",5426,1024,0,512,372,13193,0,1,11,120000,7001,0
"Sprouts of the Luminous Bloom",5427,1024,0,512,372,2015,5426,1,11,120000,7002,0
"Sprouts of the Luminous Bloom",5428,1024,0,0,372,13145,5426,1,11,120000,7003,0
"Livery of the Black Talon",5429,4096,0,512,372,1641,5430,1,11,120000,7000,0
"Livery of the Black Talon",5430,4096,0,512,372,13193,0,1,11,120000,7001,0
"Livery of the Black Talon",5431,4096,0,512,372,2015,5430,1,11,120000,7002,0
"Livery of the Black Talon",5432,4096,0,0,372,13145,5430,1,11,120000,7003,0
"Primal Sentry's Camouflage",5433,4,0,512,372,1641,5434,1,11,120000,7000,0
"Primal Sentry's Camouflage",5434,4,0,512,372,13193,0,1,11,120000,7001,0
"Primal Sentry's Camouflage",5435,4,0,512,372,2015,5434,1,11,120000,7002,0
"Primal Sentry's Camouflage",5436,4,0,0,372,13145,5434,1,11,120000,7003,0
"Voidbreaker's Accordance",5437,128,0,512,372,1641,5438,1,11,120000,7000,0
"Voidbreaker's Accordance",5438,128,0,512,372,13193,0,1,11,120000,7001,0
"Voidbreaker's Accordance",5439,128,0,512,372,2015,5438,1,11,120000,7002,0
"Voidbreaker's Accordance",5440,128,0,0,372,13145,5438,1,11,120000,7003,0
"Way of Ra-den's Chosen",5441,512,0,512,372,1641,5442,1,11,120000,7000,0
"Way of Ra-den's Chosen",5442,512,0,512,372,13193,0,1,11,120000,7001,0
"Way of Ra-den's Chosen",5443,512,0,512,372,2015,5442,1,11,120000,7002,0
"Way of Ra-den's Chosen",5444,512,0,0,372,13145,5442,1,11,120000,7003,0
"Luminant Verdict's Vestments",5445,2,0,512,372,1641,5446,1,11,120000,7000,0
"Luminant Verdict's Vestments",5446,2,0,512,372,13193,0,1,11,120000,7001,0
"Luminant Verdict's Vestments",5447,2,0,512,372,2015,5446,1,11,120000,7002,0
"Luminant Verdict's Vestments",5448,2,0,0,372,13145,5446,1,11,120000,7003,0
"Blind Oath's Burden",5449,16,0,512,372,1641,5450,1,11,120000,7000,0
"Blind Oath's Burden",5450,16,0,512,372,13193,0,1,11,120000,7001,0
"Blind Oath's Burden",5451,16,0,512,372,2015,5450,1,11,120000,7002,0
"Blind Oath's Burden",5452,16,0,0,372,13145,5450,1,11,120000,7003,0
"Motley of the Grim Jest",5453,8,0,512,372,1641,5454,1,11,120000,7000,0
"Motley of the Grim Jest",5454,8,0,512,372,13193,0,1,11,120000,7001,0
"Motley of the Grim Jest",5455,8,0,512,372,2015,5454,1,11,120000,7002,0
"Motley of the Grim Jest",5456,8,0,0,372,13145,5454,1,11,120000,7003,0
"Mantle of the Primal Core",5457,64,0,512,372,1641,5458,1,11,120000,7000,0
"Mantle of the Primal Core",5458,64,0,512,372,13193,0,1,11,120000,7001,0
"Mantle of the Primal Core",5459,64,0,512,372,2015,5458,1,11,120000,7002,0
"Mantle of the Primal Core",5460,64,0,0,372,13145,5458,1,11,120000,7003,0
"Reign of the Abyssal Immolator",5461,256,0,512,372,1641,5462,1,11,120000,7000,0
"Reign of the Abyssal Immolator",5462,256,0,512,372,13193,0,1,11,120000,7001,0
"Reign of the Abyssal Immolator",5463,256,0,512,372,2015,5462,1,11,120000,7002,0
"Reign of the Abyssal Immolator",5464,256,0,0,372,13145,5462,1,11,120000,7003,0
"Rage of the Night Ender",5465,1,0,512,372,1641,5466,1,11,120000,7000,0
"Rage of the Night Ender",5466,1,0,512,372,13193,0,1,11,120000,7001,0
"Rage of the Night Ender",5467,1,0,512,372,2015,5466,1,11,120000,7002,0
"Rage of the Night Ender",5468,1,0,0,372,13145,5466,1,11,120000,7003,0
"Galactic Aspirant's Silk Armor",5469,400,0,272,371,13303,5350,1,11,120000,5450,0
"Galactic Aspirant's Leather Armor",5470,3592,0,272,371,13303,5351,1,11,120000,5450,0
"Galactic Aspirant's Chain Armor",5471,4164,0,272,371,13303,5352,1,11,120000,5450,0
"Galactic Aspirant's Plate Armor",5472,35,0,272,371,13303,5353,1,11,120000,5450,0
"Arsenal: Galactic Aspirant's Weapons",5473,0,0,273,0,0,0,1,11,120000,5450,0
"Galactic Warmonger's Silk Armor",5474,400,0,272,377,13980,0,1,11,120000,5450,0
"Galactic Warmonger's Leather Armor",5475,3592,0,272,377,13980,0,1,11,120000,5450,0
"Galactic Warmonger's Chain Armor",5476,4164,0,272,377,13980,0,1,11,120000,5450,0
"Galactic Warmonger's Plate Armor",5477,35,0,272,377,13980,0,1,11,120000,5450,0
"Arsenal: Galactic Warmonger's Weapons",5478,0,0,273,0,0,0,1,11,120000,3500,0
"Galactic Gladiator's Silk Armor",5481,128,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5482,128,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5483,128,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5484,128,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5485,128,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5486,16,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5487,16,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5488,16,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5489,16,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5490,16,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5491,256,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5492,256,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5493,256,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5494,256,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Silk Armor",5495,256,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5496,1024,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5497,1024,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5498,1024,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5499,1024,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5500,1024,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5501,2048,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5502,2048,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5503,2048,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5504,2048,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5505,2048,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5506,512,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5507,512,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5508,512,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5509,512,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5510,512,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5511,8,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5512,8,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5513,8,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5514,8,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Leather Armor",5515,8,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5516,4096,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5517,4096,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5518,4096,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5519,4096,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5520,4096,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5521,4,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5522,4,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5523,4,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5524,4,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5525,4,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5526,64,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5527,64,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5528,64,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5529,64,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Chain Armor",5530,64,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5531,32,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5532,32,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5533,32,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5534,32,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5535,32,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5536,2,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5537,2,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5538,2,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5539,2,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5540,2,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5541,1,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5542,1,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5543,1,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5544,1,0,19,0,0,0,1,11,120000,3820,0
"Galactic Gladiator's Plate Armor",5545,1,0,19,0,0,0,1,11,120000,3820,0
"Sprawling Garb",5546,400,93957,256,373,14174,5626,1,11,120000,2000,0
"Osseoclad's Wear",5547,3592,93959,256,373,14174,5627,1,11,120000,2000,0
"Elder Moss Outfit",5548,4164,93960,256,373,14174,5628,1,11,120000,2000,0
"Rampant Thorn Armor",5549,35,93961,256,373,14174,5629,1,11,120000,2000,0
"Harandar Weaponry",5550,0,93962,257,373,14174,0,1,11,120000,2000,0
"Void Rider's Armor",5551,32767,0,0,274,14369,3864,1,11,120005,10,0
"Voidrage Armor",5552,32767,0,0,274,14369,3870,1,11,120005,10,0
"Voidstalker's Armor",5553,32767,0,0,274,14369,3869,1,11,120005,10,0
