Name_lang,ID,ArtifactAppearanceSetID,DisplayIndex,UnlockPlayerConditionID,ItemAppearanceModifierID,UiSwatchColor,UiModelSaturation,UiModelOpacity,OverrideShapeshiftFormID,OverrideShapeshiftDisplayID,UiItemAppearanceID,UiAltItemAppearanceID,Flags,UiCameraID,UsablePlayerConditionID
"Maw of the Damned",924,213,4,39786,32,-2274742,0.60000002384,0.30000001192,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",925,239,2,39784,29,-13091353,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",926,239,1,42298,30,-11741379,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",927,239,3,39785,31,-6999868,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",928,239,4,39786,32,-3002834,0.5,0.5,0,0,0,0,0,0,0
"Scythe of Elune",929,218,1,44680,29,-2549276,0.5,0.5,0,0,0,0,8,61,0
"Scythe of Elune",930,218,2,52479,30,-970190,0.5,0.5,0,0,0,0,16,61,0
"Scythe of Elune",931,218,3,52620,31,-6225921,0.5,0.5,0,0,0,0,16,61,0
"Scythe of Elune",932,218,4,52653,32,-1456592,0.5,0.5,0,0,0,0,16,61,0
"Sheilun, Staff of the Mists",933,226,1,44696,29,3729879,0.5,0.5,0,0,0,0,8,0,0
"Sheilun, Staff of the Mists",934,226,2,52552,30,2552102,0.5,0.5,0,0,0,0,16,0,0
"Sheilun, Staff of the Mists",935,226,3,52631,31,15511324,0.5,0.5,0,0,0,0,16,0,0
"Sheilun, Staff of the Mists",936,226,4,52664,32,16447479,0.5,0.5,0,0,0,0,16,0,0
"Skull of the Man'ari",937,241,1,42300,29,-10433586,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",938,241,2,39784,30,-5196074,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",939,241,3,39785,31,-10385949,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",940,241,4,39786,32,-1934476,0.5,0.5,0,0,0,0,4,0,0
"Fists of the Heavens",941,227,1,44702,29,2552749,0.5,0.60000002384,0,0,0,0,8,0,0
"Fists of the Heavens",942,227,2,52553,30,16711680,0.5,0.60000002384,0,0,0,0,16,0,0
"Fists of the Heavens",943,227,3,52632,31,12648447,0.5,0.60000002384,0,0,0,0,16,0,0
"Fists of the Heavens",944,227,4,52665,32,16765184,0.5,0.60000002384,0,0,0,0,16,0,0
Apocalypse,945,215,3,52617,29,4233163,0.5,0.34999999404,0,0,0,0,16,62,0
Apocalypse,946,215,2,52494,30,9955666,0.5,0.34999999404,0,0,0,0,16,62,0
Apocalypse,947,215,1,44542,31,15346986,0.5,0.34999999404,0,0,0,0,8,62,0
Apocalypse,948,215,4,52650,32,15592754,0.5,0.34999999404,0,0,0,0,16,62,0
"Xal'atath, Blade of the Black Empire",949,233,2,39784,29,11855925,0.5,0.5,0,0,0,0,0,0,0
"Xal'atath, Blade of the Black Empire",950,233,1,42292,30,16160515,0.5,0.5,0,0,0,0,0,0,0
"Xal'atath, Blade of the Black Empire",951,233,3,39785,31,7736308,0.5,0.5,0,0,0,0,0,0,0
"Xal'atath, Blade of the Black Empire",952,233,4,39786,32,16711680,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",953,231,4,52669,29,-25,0.5,0.5,0,0,0,0,16,0,0
"Light's Wrath",954,231,2,52507,30,-9439249,0.5,0.5,0,0,0,0,16,0,0
"Light's Wrath",955,231,3,52636,31,-2594874,0.5,0.5,0,0,0,0,16,0,0
"Light's Wrath",956,231,1,44687,32,-207,0.5,0.5,0,0,0,0,8,0,0
"Fu Zan, the Wanderer's Companion",957,225,3,39785,29,4544235,0.5,0.5,0,0,0,0,0,0,0
"Fu Zan, the Wanderer's Companion",958,225,2,39784,30,5102690,0.5,0.5,0,0,0,0,0,0,0
"Fu Zan, the Wanderer's Companion",959,225,1,42284,31,-1678775,0.5,0.5,0,0,0,0,0,0,0
"Fu Zan, the Wanderer's Companion",960,225,4,39786,32,6174372,0.5,0.5,0,0,0,0,0,0,0
"Warswords of the Valarjar",961,244,3,39785,29,-13455920,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",962,244,2,39784,30,-947406,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",963,244,4,39786,31,-908952,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",964,244,1,42303,32,-593911,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Thas'dorah, Legacy of the Windrunners",965,200,1,44697,29,3260727,0.5,0.5,0,0,0,0,8,0,0
"Thas'dorah, Legacy of the Windrunners",966,200,2,52490,30,14830773,0.5,0.5,0,0,0,0,16,0,0
"Thas'dorah, Legacy of the Windrunners",967,200,3,52625,31,5148636,0.5,0.5,0,0,0,0,16,0,0
"Thas'dorah, Legacy of the Windrunners",968,200,4,52658,32,14377273,0.5,0.5,0,0,0,0,16,0,0
"Ulthalesh, the Deadwind Harvester",969,240,4,52678,29,1828374,0.5,0.5,0,0,0,0,16,0,0
"Ulthalesh, the Deadwind Harvester",970,240,2,52558,30,15839020,0.5,0.5,0,0,0,0,16,0,0
"Ulthalesh, the Deadwind Harvester",971,240,3,52642,31,8401638,0.5,0.5,0,0,0,0,16,0,0
"Ulthalesh, the Deadwind Harvester",972,240,1,44176,32,12457494,0.5,0.5,0,0,0,0,8,0,0
"Talonclaw, Spear of the Wild Gods",973,222,1,44704,29,2412074,0.5,0.5,0,0,0,0,8,0,0
"Talonclaw, Spear of the Wild Gods",974,222,2,52491,30,13849839,0.5,0.5,0,0,0,0,16,0,0
"Talonclaw, Spear of the Wild Gods",975,222,3,52626,31,6563771,0.5,0.5,0,0,0,0,16,0,0
"Talonclaw, Spear of the Wild Gods",976,222,4,52659,32,15507519,0.5,0.5,0,0,0,0,16,0,0
"The Silver Hand",977,228,1,42287,29,15582755,0.5,0.5,0,0,0,0,0,0,0
"The Silver Hand",978,228,2,39784,30,15857826,0.5,0.5,0,0,0,0,0,0,0
"The Silver Hand",979,228,3,39785,31,8724213,0.5,0.5,0,0,0,0,0,0,0
"The Silver Hand",980,228,4,39786,32,15990784,0.5,0.5,0,0,0,0,0,0,0
"Twinblades of the Deceiver",981,216,2,39784,29,3595433,0.5,0.5,0,0,0,0,0,73,0
"Twinblades of the Deceiver",982,216,1,42268,30,12313145,0.5,0.5,0,0,0,0,0,73,0
"Twinblades of the Deceiver",983,216,3,39785,31,10438369,0.5,0.5,0,0,0,0,0,73,0
"Twinblades of the Deceiver",984,216,4,39786,32,15485771,0.5,0.5,0,0,0,0,0,73,0
"Underlight Angler",988,211,2,51791,10,2088470,0.5,0.5,0,0,0,0,0,0,0
"Underlight Angler",989,211,3,51791,11,3361410,0.5,0.5,0,0,0,0,0,0,0
"Might of the Grizzlemaw",990,219,1,44682,25,16645629,0.5,0.5,5,74269,0,0,8,0,0
"Might of the Grizzlemaw",991,219,2,52481,26,11701531,0.5,0.5,5,74270,0,0,16,0,0
"Might of the Grizzlemaw",992,219,3,52622,27,4602940,0.5,0.5,5,74271,0,0,16,0,0
"Might of the Grizzlemaw",993,219,4,52655,28,8874265,0.5,0.5,5,74272,0,0,16,0,0
