Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"Though left behind on the Siren Isle, this old but very good boy proves that some things only get better with age.","|cFFFFD200Discovery:|r Siren Isle|n",4708,234365,472536,5279603,7,82,10,6,7,0
"This good girl loves nothing more than the feeling of the warm sun on her coat and freshly dug earth between her paws.",,4709,234366,473127,5279604,7,16496,-1,6,7,0
"This beautiful macaw is awfully far from home, and seeks the company of a more worthy companion than it's previous 'owners'.","|cFFFFD200Pet Battle: |rSiren Isle",4710,234367,0,1716282,2,26,4,6,7,0
"It is said that the bite of a snapdragon pup is many times stronger and more potent than the adults.","|cFFFFD200Pet Battle: |rSiren Isle",4711,234369,0,2766227,8,26,4,6,7,0
"Like most young meeksi, Liu has a penchant for finding both trouble and adventure. Unlike other meeksi, Liu can teleport across great distances in search of both.","|cFFFFD200In-Game Shop|r",4717,234439,473300,6310496,0,16466,7,6,7,0
"With a face this lovable Wuffi is sure you'll wind-up being the best of friends.","|cFFFFD200Trading Post|r",4718,234663,473942,6231699,9,16466,2,6,7,0
"A wag of their tail always brings a smile to your face, like clockwork.","|cFFFFD200Trading Post|r",4719,234664,473945,6231700,9,16466,2,6,7,0
"These small cubs are as fiesty as they are cuddly.","|cFFFFD200Pet Battle: |rSiren Isle",4723,234710,0,298596,7,26,4,6,7,0
"Rigorously trained from birth these young boars eat, fight and sleep in their armor.","|cFFFFD200Pet Battle:|r Siren Isle",4724,234734,0,132184,7,26,10,6,7,0
,"|cFFFFD200Zone: |rSiren Isle",4725,234908,474730,897131,9,16416,0,6,7,0
"This small cub has been influenced by constant storms on Siren Isle. Just petting it's soft fur sends static shocks across your hand.","|cFFFFD200Zone: |rSiren Isle|n|cFFFFD200Drop: |rStormtouched Pridetalon",4726,235124,1213821,298588,7,2,10,6,7,0
"This krolusk seems to display an unusual level of intellegence in it's shiny red, reflective eyes.","|cFFFFD200Vendor: |rSoweezi|n|cFFFFD200Zone: |rSiren Isle|n|cFFFFD200Cost: |r750|Hcurrency:3090|h|TInterface\ICONS\INV_Siren_Isle_FlameBlessed_Iron.BLP:0|t|h",4727,235130,1213831,2011146,7,18,2,6,7,0
"The meeksi Teatuft Tamers love lounging with their Teatufts and sipping a cup of mystical tea after a long lazy day.","|cFFFFD200Trading Post|r",4728,235152,1213903,6310499,0,16466,11,6,7,0
"The Fullbelly meeksi will often put their own safety at risk if they smell food. Nothing brings them happiness like a cup of tea and a warm meal.","|cFFFFD200Trading Post|r",4729,235159,1213933,6310498,0,16466,11,6,7,0
"Meet your new best mech-friend, Maya. Maya loves a good, tight wind-up so she can spring into action.","|cFFFFD200In-Game Shop|r",4730,236016,1215317,6231701,9,16466,9,6,7,0
"Snapdragon pups that were abandoned on the shores have become infused with the energies of the Seafury Tempest, as the other Siren Isle creatures have.","|cFFFFD200Pet Battle: |rSiren Isle: Seafury Tempest",4731,236040,0,2766226,8,26,4,6,7,0
"It is said that from the moment they hatch snapdragons are independent from their parents, though the more recent venture to Nazjatar has seemingly debunked this theory.","|cFFFFD200Pet Battle:|r Siren Isle, Seafury Tempest|n",4732,236041,0,2766228,8,26,4,6,7,0
"This thing is equally as evil as it is adorable.","|cFFFFD200Promotion|r |n",4733,236783,1216564,6243478,6,147538,7,6,7,0
,"|cFFFFD200Pet Battle:|r Undermine|n",4737,237701,0,892833,9,33824,4,6,7,0
,,4738,237706,0,667691,2,32802,-1,6,7,0
,,4739,237707,0,6351952,4,32802,-1,6,7,0
,,4740,237708,0,5928913,7,32802,-1,6,7,0
,"|cFFFFD200Pet Battle: |rUndermine",4741,237713,0,5874197,8,32802,4,6,7,0
,"|cFFFFD200Pet Battle: |rUndermine",4742,237714,0,1716280,2,32802,4,6,7,0
,"|cFFFFD200Pet Battle: |rUndermine",4743,237715,0,6383540,9,32802,4,6,7,0
,"|cFFFFD200Pet Battle: |rUndermine",4744,237720,0,5847066,4,32802,4,6,7,0
,"|cFFFFD200Pet Battle: |rUndermine",4745,237721,0,5847067,4,32802,4,6,7,0
,"|cFFFFD200Pet Battle: |rUndermine",4746,237719,0,5847065,4,32802,4,6,7,0
"For so many years Mathias Shaw had his eyes and ears gathering intelligence around Azeroth. Now at least some eyes have come home.","|cFFFFD200Treasure:|r Valeera's Corrupted Chest|n|cFFFFD200Zone:|r Vision of Stormwind (Revisited)",4747,237850,1218378,3004126,5,2,0,41,7,0
"This watcher's ennui is as eternal as the struggle between the Light and the Void.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4828,245475,1238271,7119296,5,2,0,6,7,0
"Stormwind's Trade District sees many goods and animals pass through its auction house. Once the parrots of Stranglethorn were an expensive luxury. Now those present when N'zoth took over are a scourge.","|cFFFFD200Treasure:|r Wyrmbane's Corrupted Chest|n|cFFFFD200Zone:|r Vision of Stormwind (Revisited)",4748,237852,1218379,2103815,2,2,0,6,7,0
"A creature prized by rogues for its venom. Many lived in the many holes and warrens of the Drag, but after the fall these new horrors emerged to menace the survivors.","|cFFFFD200Treasure:|r Garona's Corrupted Chest|n|cFFFFD200Zone:|r Vision of Orgrimmar (Revisited)|n",4749,237855,1218381,132195,7,2,2,6,7,0
"Rarely raised in captivity, Tallstrider's are extremely territorial. A small clutch of eggs was found during a hunt, and a tauren trainer came to Orgrimmar to show them off. However, after the fall, they have become deadly once more. So far, no one has been able to direct their corrupted forms.","|cFFFFD200Treasure:|r Geya'rah's Corrupted Chest|n|cFFFFD200Zone:|r Vision of Orgrimmar (Revisited)|n",4750,237856,1218383,132198,2,2,0,6,7,0
"The Gallagio is well-known in Undermine for unexpectedly animating piles of valuables in unexpected places.","|cFFFFD200Drop: |rGallagio Garbage|n|cFFFFD200Zone: |rUndermine",4755,237976,1219016,237281,6,16416,0,6,7,0
"The Scourge of the Aspects is consumed by rage and filled with a hunger to consume. Its presense is a sign of an unpredictable and erratic future for any form of dragonkin.","|cFFFFD200Vendor:|r Torie|n|cFFFFD200Zone:|r Dornogal|n|cFFFFD200Cost: |r5000|Hcurrency:3149|h|TInterface\ICONS\Archaeology_5_0_MoguCoin.blp:0|t|h",4756,238064,1219265,6648449,1,82,2,6,7,0
"These grumpy, frumpy meeksi only seem to find joy when drinking a boba milk tea with salted caramel and cookie dough.","|cFFFFD200Trading Post|r",4757,238178,1219626,6310497,0,16466,11,6,7,0
"Small, snappy, and with a temper as explosive as its name. Handle with caution!","|cFFFFD200Drop: |rSwampface|n|cFFFFD200Zone: |rOperation: Floodgate",4759,238393,1220834,5874196,8,2,0,6,7,0
"PH - Tech was made to allow customizations.","|cFFFFD200Trading Post|r",4761,239362,1222968,6642732,7,16466,11,6,7,0
"Tock the Clocker Spaniel is one of the best watch dogs you can ask for.","|cFFFFD200In-Game Shop|r",4762,240137,1224569,6231698,9,16466,9,6,7,0
"Hungry? Try eating your foes!","|cFFFFD200Zone: |rVoidstorm",4790,240014,1226298,3535736,7,154,10,6,7,0
"Thrrrdgl is content with not being a top choice or even a second choice.  Thrrrdgl believes that first and second are the worst and third is the best.","|cFFFFD200Promotion|r |n",4791,198989,1226305,4693218,0,16466,7,6,7,0
"PH - Tech was made to allow customizations.","|cFFFFD200Trading Post|r",4792,240994,1226412,6642732,7,16466,11,6,7,0
"Weechi adores attention and what better way to get attention than wearing a costume? Simply seek out a Pet Grooming Station, near any Trading Post, to customize this sweet, wonderous little buddy.","|cFFFFD200Trading Post|r",4793,241150,1226743,6642732,7,82,11,6,7,0
"Given his boisterous behavior, we can only assume that he became imbued with the void from starting a fight. The question remains; who won?","|cFFFFD200Vendor: |rLars Bronsmaelt|n|cFFFFD200Zone: |rHallowfall|n|cFFFFD200Cost: |r6500|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h",4794,241297,1226942,5648283,7,18,2,6,7,0
"Formented in the chaos and dust of Voidstorm. It hasn't even learned how to hate yet!","|cFFFFD200Zone: |rVoidstorm",4795,241439,1250138,537022,5,154,10,6,7,0
"According to Tol'vir beliefs, a crocolisk nest that hatches during the Festival of the Sun is said to be blessed by the river guardian, Sa'bak.",|cFFFFD200Promotion|r,4796,241416,1227251,6694821,8,16466,7,6,7,0
"Most felstalkers are fiercesome and ravenous. This one, however, seems to be feeling a bit lonely.","|cFFFFD200World Event:|r WoW Remix: Legion",4801,242176,1229381,6918291,4,16466,6,6,7,0
"Known to take a bite out of his owner. Pet cautiously.","|cFFFFD200World Event:|r WoW Remix: Legion",4802,242180,1229382,6918290,4,16466,6,6,7,0
"Glows green, occassionally.","|cFFFFD200Achievement: |rMidnight Dungeon Hero|n|cFFFFD200Category: |rDungeons & Raids",4803,242452,1230550,7301943,4,210,5,6,7,0
"Cub of Blazeclaw and valiant courier of Flame's Radiance. Swiftpaw serves the Sacred Flame more ferociously than some Arathi do.","|cFFFFD200Vendor: |rLars Bronsmaelt|n|cFFFFD200Zone: |rHallowfall|n|cFFFFD200Cost: |r6500|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h",4804,242652,1231110,5648285,7,18,2,6,7,0
"Now this is one, spicy, mean, ball.","|cFFFFD200Promotion:|r Dastardly Duos",4806,241346,1227066,6851837,9,16466,7,6,7,0
"Wherever it goes, it leaves behind a soft glow that stirs hope in even the darkest places","|cFFFFD200Promotion|r |n",4811,244145,1234588,6792419,1,2,7,6,7,0
"It glides through the air with shadowy wings and a trail of eerie whispers.","|cFFFFD200Promotion|r ",4812,244146,1234591,6792054,1,2,7,6,7,0
"Ixthal enjoys hide-and-seek when not contemplating the slow devouring of entire worlds by the Void.","|cFFFFD200Zone:|r K'aresh",4813,244263,1234822,7119297,5,18,0,6,7,0
"When does a hatchling become a fledgling if hawkstriders never fledge?","|cFFFFD200Quest: |rFirst Step Into Parenthood|n|cFFFFD200Zone: |rEversong Woods",4816,245043,1236986,6703757,4,146,1,6,7,0
,,4824,245204,1237372,6159152,4,16418,-1,6,7,0
"This baby thorntail's favorite activity is splashing in small puddles.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4825,245215,1237377,6159151,4,2,0,6,7,0
"This little thorntail just loves to get into scraps and scrapes with its greatest foe: lapbugs.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4826,245217,1237379,6159150,4,2,0,6,7,0
"Early attempts to integrate with the ecosystem resulted in multiple specimens being eyeblasted.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4827,245474,1238270,7119296,5,2,0,6,7,0
"Warning: It may root against you.","|cFFFFD200Trading Post|r",4963,256559,1269346,7467152,6,16466,11,6,7,0
"It waits and watches from the shadows. Softly. Softly.","|cFFFFD200Vendor: |rShad'anis|n|cFFFFD200Zone: |rK'aresh|n|cFFFFD200Cost: |r4|Hcurrency:3303|h|TInterface\ICONS\INV_Misc_Coin_08.blp:0|t|h",4829,245476,1238272,7119389,5,18,2,6,7,0
"Ever watchful, never blinking.","|cFFFFD200Vendor: |rMaterialist Ophinell|n|cFFFFD200Zone: |rTwilight Highlands|n|cFFFFD200Cost: |r30|Hcurrency:3319|h|TInterface\ICONS\INV12_Twilight_ Blade_Cultist_Insignia.BLP:0|t|h",4830,245477,1238273,7119297,5,16402,2,6,7,0
"While not viewed as insightful enough to be a Watcher just yet, he's on the lookout for others to share his vision with.","|cFFFFD200Faction: |rManaforge Vandals|n|cFFFFD200Renown: |r13|n|cFFFFD200Location: |rShadow Point",4832,245479,1238275,7119298,5,18,1,6,7,0
"Siphonmites generally feed on the energies of dying worlds, but this one is perfectly content with getting some scritches from researchers instead.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4833,245480,1238282,6841595,7,2,0,6,7,0
"Jimmy's actual name is Morgilito, Spawn of Morgil, Chosen Enemy of Tazavesh, Devourer of K'aresh...but everyone just calls him Jimmy.","|cFFFFD200Drop: |rMorgil the Netherspawn|n|cFFFFD200Zone: |rK'aresh",4834,245481,1238283,6841594,7,18,0,6,7,0
"How this siphonmite snuck its way into a stasis container is anyone's guess.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4835,245482,1238284,6841593,7,2,0,6,7,0
"Who knew these things could eat so much?","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4836,245494,1238328,7119390,7,2,0,6,7,0
,"
",4837,245495,1238329,7119302,7,16418,9,6,7,0
"Still not quite old enough to leave the nest.","|cFFFFD200Drop: |rMalek'ta|n|cFFFFD200Zone: |rK'aresh",4838,245496,1238330,7119299,7,18,0,6,7,0
"Projections showed a less than one percent chance of successful integration, but this one is too cute to eliminate.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4839,245497,1238331,7119300,7,2,0,6,7,0
"Efforts to rewire the more desctructive tendencies of the species left this specimen more docile than most, but it was still not a successful endeavor.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4840,245498,1238332,6328733,2,2,0,6,7,0
"Seeks out the light of the stars. Even in the daytime.","|cFFFFD200Achievement: |rBounty Seeker
|cFFFFD200Category: |rWar Within",4841,245499,1238333,6328732,2,82,-1,6,7,0
"Drawn to shiny objects. And darkness. Especially darkness.","|cFFFFD200Drop: |rThe Nightreaver|n|cFFFFD200Zone: |rK'aresh",4842,245500,1238336,6328734,2,18,0,6,7,0
"A very friendly cosmic being. Direct eye contact will obliterate your soul.","|cFFFFD200Drop:|r Ethereal Delve's Heavy Trunk|n",4843,245501,1238334,6328735,2,2,0,6,7,0
"This cosmic ray pup is curious about a great many things. Don't let it get into trouble (again)!","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4844,245502,1238335,6328736,2,2,0,6,7,0
"A favorite pet of some poor soul from before the fall of K'aresh, found trapped in stasis.","|cFFFFD200Treasure: |rAncient Coffer|n|cFFFFD200Zone: |rK'aresh",4845,245503,1238337,7119393,4,18,0,6,7,0
"This exceptionally loud lapbug's calls were enough to throw the already destabilized elements in the local area into complete disarray. Now it's your turn to get bugged.","|cFFFFD200Drop: |rHeka'tamos|n|cFFFFD200Zone: |rK'aresh",4846,245504,1238338,7119308,4,18,0,6,7,0
"Lapbugs were widely prized as domesticated pets before the fall of K'aresh. Copper lapbugs were especially sought-after.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4847,245505,1238341,7119309,4,2,0,6,7,0
"Widely prized as pets, cerulean lapbugs were thought to bring good fortune.","|cFFFFD200Drop:|r Vibrating Box|n|cFFFFD200Zone: |rK'aresh",4848,245506,1238346,7119391,4,2,0,6,7,0
"These tiny harvesters are often deployed along the coastline during low tide to collect cargo and timbers that have washed ashore from shipwrecks.","|cFFFFD200Vendor: |rChurbro|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200World Event:|r Battle for Azeroth Timewalking",4849,245545,1238913,5728024,9,82,2,6,7,0
"So much holiday spirit inside an itty-bitty amount of snow, it only makes sense to share it with the world!","|cFFFFD200World Event:|r Feast of Winter Veil|n",4851,245616,1238915,655957,6,16466,6,6,7,0
"Ancient dinomancers once believed that pure white scales on dinosaurs indicated the influence of celestial bodies.  In their pursuit of balance, the Lun'alai have embraced these superstitions in their efforts to restore the white brutosaur.","|cFFFFD200Vendor: |rChurbro|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200World Event:|r Battle for Azeroth Timewalking|n",4852,245647,1239142,4559244,7,82,6,6,7,0
"Fel Snooters have a very good sense of smell. They will often immolate piles of leaves, scrap or snow to find grass and seeds.","|cFFFFD200Trading Post|r",4853,246660,1241750,6993780,7,16466,11,6,7,0
"The dark, fel-infused fur of the duskytooth allows them to more easily hide in the forests of Felwood.","|cFFFFD200Trading Post|r",4854,246661,1241756,6993781,7,16466,11,6,7,0
"An especially aggressive snooter. Its unpleasant disposition makes it an outcast among other snooters.","|cFFFFD200Trading Post|r",4855,246662,1241760,6993783,7,16466,11,6,7,0
"Of all snooters, this one has the scruffiest and warmest fur. It is a very friendly snooter but use extreme caution when petting it.","|cFFFFD200Trading Post|r",4856,246663,1241763,6993782,7,16466,11,6,7,0
"If you have milk tea, keep an eye on it. Brewthieves love to pop out of the shadows and steal tea. Even worse, once in paw they love to show off their newly acquired beverage.",|cFFFFD200Promotion|r,4858,246983,1242265,6310500,0,16466,7,6,7,0
"Zo'ya is cunning and beautiful, both highly desirable traits among purrkins. Despite being the culprit behind many mishaps, her warm glow ensures she is forgiven for any transgression.","|cFFFFD200Faction: |rManaforge Vandals|n|cFFFFD200Renown: |r8|n|cFFFFD200Location: |rShadow Point",4859,247463,1243337,3742946,7,2,1,6,7,0
"While purrkin have a knack for getting lost, none have ever been so talented as this one. Purrfectly unbothered however, this curious creature can thrive in any situation.","|cFFFFD200Source: |r???
|cFFFFD200Zone: |rTazavesh, the Veiled Market",4860,247465,1243343,3742947,7,82,-1,6,7,0
"With boundless energy and unbridled enthusiasm, the foal seeks the skies. It may not be ready, but exercise caution if you try to hold it back.","|cFFFFD200In-Game Shop|r",4862,248495,1246166,7142516,7,16466,9,6,7,0
"The molted feathers of these young eagles are used to build comfortable bedding for the Amani.","|cFFFFD200Zone: |rZul'Aman",4874,249812,1250374,7210233,2,154,10,6,7,0
"Young grovecrawlers are known to curl up around the ankles of its protectors for rest.","|cFFFFD200Zone: |rHarandar",4875,249815,1250373,7152801,7,154,10,6,7,0
"They do NOT taste like potatoes. Promise.","|cFFFFD200Zone: |rHarandar",4876,249816,1250371,7132154,8,154,10,6,7,0
"These prissy, flightless birds are known to relentlessly groom themselves. Much like their riders.","|cFFFFD200Zone: |rEversong Woods",4877,249817,1250370,6703756,4,154,10,6,7,0
"Oh snap!! Lizard!","|cFFFFD200Zone: |rZul'Aman",4878,249818,1250369,7116030,7,154,10,6,7,0
"You'd think with all those spikes, it might pop its own pustule sac. But no! Its pustule sac is actually really sturdy! Pustule sac!","|cFFFFD200Zone: |rVoidstorm",4879,249819,1250360,7119300,7,154,10,6,7,0
"Lurking beneath dark waters with needle sharp teeth. You can bite and drink their blood too, though. It's allowed.","|cFFFFD200Zone: |rZul'Aman",4880,249820,1250368,7119390,7,154,10,6,7,0
"A gnashing maw of teeth and tongues. This beast bears an uncanny resemblance to Azerothian leeches.","|cFFFFD200Treasure: |rQuivering Egg|n|cFFFFD200Zone: |rVoidstorm",4881,258803,1277679,538440,7,146,0,6,7,0
"Distinct from the sporebats that reside on Draenor and Outland. It's just a coincidence.","|cFFFFD200Zone: |rHarandar",4882,249822,1250366,132197,2,154,10,6,7,0
"These dragonhawks developed in the wilds of Zul'aman, where their green feathers and molt help them hide from hunters and predators.","|cFFFFD200Zone: |rZul'Aman",4883,249824,1250365,6739636,2,154,10,6,7,0
"He's scheming. Smirking. Don't trust him.","|cFFFFD200Zone: |rZul'Aman",4884,249825,1250363,4632788,7,154,10,6,7,0
"Have a hoppy day!","|cFFFFD200Zone: |rZul'Aman",4885,249826,1250362,2399289,8,154,10,6,7,0
"Totally gonna transform into a beautiful winged creature, yup. It just might take a few dozen years.","|cFFFFD200Zone: |rHarandar",4886,249827,1250361,4209348,4,154,10,6,7,0
[PH],,4887,249488,1249256,6351950,4,146,-1,6,7,0
"With war paint on her fur and a growl in her belly, Naloki dreams of one day roaring like Nalorakk.","|cFFFFD200Vendor: |rMagovu|n|cFFFFD200Zone: |rZul'Aman|n|cFFFFD200Cost: |r2500|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h",4888,250583,1251593,7523128,4,146,2,6,7,0
"Arcane-infused wyrms are favored familiars of Eversong mages.","|cFFFFD200Zone: |rIsle of Quel'Danas",4889,250571,1251746,7301940,5,154,10,6,7,0
"The mana wyrm population really picked up after the Arcane Torrent nerf.","|cFFFFD200Zone: |rEversong Woods",4890,250572,1251770,7266832,5,154,10,6,7,0
"It's popping wings! Run!","|cFFFFD200Zone: |rIsle of Quel'Danas",4891,250573,1251771,7301941,5,154,10,6,7,0
"Rumored to be the familiar of a ren'dorei mage that escaped to the wilds of Voidstorm and became even more void infused.","|cFFFFD200Zone: |rVoidstorm",4892,250680,1251782,7301942,5,154,10,6,7,0
"Kindness gives hope golden wings, and the Heartglow Listener's feathers are with us through every tranquil night.","|cFFFFD200In-Game Shop|r",4894,251511,0,7292703,2,16466,9,6,7,0
"If you have a fish odds are Lil' Chompers will be nearby.","|cFFFFD200Trading Post|r",4895,251804,1254162,7277076,8,16466,11,6,7,0
"Slippery Saul loves to slide around the ground or the sea looking for fish.","|cFFFFD200Trading Post|r",4896,251817,1254201,7277076,8,16466,11,6,7,0
"You can never have too many fish according to May.","|cFFFFD200Trading Post|r",4897,251819,1254207,7277052,8,16466,11,6,7,0
"Frozen fish are Keith's favorite treat. If you've got frozen fish, you've got a new best friend.","|cFFFFD200Achievement:|r Climate Strange: Val|n|cFFFFD200Vendor: |rKifaan|n|cFFFFD200Zone: |rNaigtal or Val|n|cFFFFD200Cost: |r50|Hitem:238365|h|TInterface\ICONS\INV_Misc_Fish_41.blp:0|t|h |n|n",4898,251820,1254208,7277052,8,82,2,6,7,0
"Winter festivities seem to follow Eve wherever she goes.","|cFFFFD200Trading Post|r",4899,251821,1254212,7277045,8,16466,11,6,7,0
"Once native to the northern regions of the Eastern Kingdoms, this species of seal is now only common in Northrend after being hunted for food and leather during the Second War.","|cFFFFD200Trading Post|r",4900,251822,1254213,7277045,8,16466,11,6,7,0
"This young fledgeling is ready and eager to begin training.","|cFFFFD200World Event:|r WoW Remix: Legion",4901,251889,1254381,7197225,2,16466,6,6,7,0
"A rare auspicious beast in Pandaria. Well-traveled hozen call it a ""mobile luck amplifier.""","|cFFFFD200In-Game Shop|r",4902,252686,1256380,7315561,4,16466,9,34,60,0
"Curious and inquisitive, this starry-eyed whelpling has big dreams and a wish to explore every world in the cosmos.","|cFFFFD200Promotion|r ",4903,252859,1257069,7317259,1,16466,7,6,7,0
"Hatched from a long-forgotten egg, this scruffy little eagle has decided you're its new flock, whether you're ready or not.","|cFFFFD200Zone: |rZul'Aman",4906,253399,1258975,7210234,4,146,0,6,7,0
"No one knows how Lil' Coalee got his name. Was it his black heart? Was it his love for a warm fire? Was it simply that one of his parents were Big Coalee. Asking him yields no answers, only rage.","|cFFFFD200Promotion|r ",4907,254356,1261676,4891621,5,16466,9,6,7,0
,"|cFFFFD200Trading Post|r",4964,256560,1269350,7467153,6,16466,11,6,7,0
"Lil' Ashlee quietly bides her time waiting for a power vacuum. Once in power Lil' Ashlee will bring fun, merriment and fire to all!","|cFFFFD200Promotion|r ",4908,254359,1261687,4891622,5,16466,9,6,7,0
"Like his father, Do speaks little but is a friend to almost everyone except those who harm innocents.","|cFFFFD200Achievement: |rMidnight Safari",4910,254689,1262925,2205238,7,82,5,6,7,0
"While the markets of Tazavesh are a well-oiled machine, the P.O.S.T. service is a whirlwind of parchment, cartons, and rambunctious livestock. The use of P.O.S.T. assistants to handle dangerous material has saved a great many headaches.","|cFFFFD200Vendor: |rCollector Ta'steld|n|cFFFFD200Zone: |rOribos|n|cFFFFD200Cost: |r2200|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h",4911,253374,1258852,4327618,5,82,2,6,7,0
"Magisters love to turn on their enchanted brooms before heading off to work, only to find it stuck in a corner of their Silvermoon apartment.","|cFFFFD200Zone: |rSilvermoon City",4912,254885,1263739,7354716,5,154,10,38,7,0
"Since Amirdrassil's emergence, many faerie dragons have taken refuge in Belameth. But many others continue to call Kalimdor home.","|cFFFFD200Achievement: |rFamily Battler of Kalimdor|n|cFFFFD200Category: |rBattle",4913,254979,1263911,5840606,1,210,5,6,7,0
"Chill out. It's just a spider.",,4914,254986,1263916,2027946,6,242,-1,6,7,0
"This potadpole is constantly getting stuck in things.","|cFFFFD200Treasure: |rKemet's Simmering Cauldron|n|cFFFFD200Zone: |rHarandar",4927,255119,1264236,7132153,8,210,0,6,7,0
"This tiny breed of dragonhawk is popular for those who prefer to keep their companions travel sized. Just keep them away from curtains.","|cFFFFD200Vendor: |rCaeris Fairdawn|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r2500|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h",4928,255257,1264611,6739638,1,2,2,6,7,0
"A young grovecrawler that has been lovingly cared for by the Hara'ti.","|cFFFFD200Vendor: |rNaynar|n|cFFFFD200Zone: |rHarandar|n|cFFFFD200Cost: |r2500|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h",4929,255295,1264733,7152800,7,18,2,6,7,0
"This wyrm can't wait to grow up big and strong so it can hunt Prey too!","|cFFFFD200Vendor: |rConstruct E'nui|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r1200|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h",4930,255522,1265397,7301938,5,18,2,6,7,0
"A roiling memory drawn to you from the Rift of Aln.","|cFFFFD200Quest:|r The Empty Cradle",4942,255689,1265969,135782,6,210,1,6,7,0
"Star just hatched and is ready for adventure. Sometimes napping is the greatest adventure of all.","|cFFFFD200In-Game Shop|r|n",4943,255736,1266115,7442919,1,16466,9,6,7,0
"Gummi the Glow Wyrm has an abundance of natural predators, as it is known for their rubbery texture and sweet flavors.","|cFFFFD200Promotion|r |n",4944,255750,1266148,7352245,5,16450,7,6,7,0
"Aud'rei will devour just about anything in her path to grow big and strong.","|cFFFFD200Quest:|r Re-Hydra-ted|n",4945,255832,1266364,237425,6,242,1,6,7,0
"This potadpole is grateful for your assistance after having been exposed to the Lightboom.","|cFFFFD200Quest:|r OK Bloomer|n",4946,255921,1266590,7132152,8,210,1,6,7,0
"Assistant Botanist Leafy is an expert at identifying edible plants... which is all of them.","|cFFFFD200Quest:|r Re-Hydra-ted|n",4947,256014,1266770,7152802,6,210,1,6,7,0
"After being rudely stuffed into a gourd in a vain effort to treat a Lightbloom infestation, this sporebat's just grateful to be out.","|cFFFFD200Treasure: |rImpenatrably Sealed Gourd|n|cFFFFD200Zone: |rHarandar",4948,256059,1266834,7233369,2,210,0,6,7,0
"A lingering remnant of Fyrakk's attempt at corrupting Amirdrassil.","|cFFFFD200Vendor: |rXydan|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Cost: |r2200|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h",4949,256080,1266976,4952369,6,18,2,6,7,0
"While it didn't make a good test subject, perhaps it will make a good companion.","|cFFFFD200Quest:|r Mighty and Superior|n",4950,256107,1267050,7126994,7,210,1,6,7,0
"What a happy snapling!","|cFFFFD200Profession:|r Fishing|n",4951,256201,1267090,7116030,7,154,3,6,7,0
"Evolving in the Voidstorm has really made its smaller inhabitants significantly more aggressive.","|cFFFFD200Vendor: |rVoid Researcher Anomander|n|cFFFFD200Zone: |rVoidstorm|n|cFFFFD200Cost: |r2500|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h",4952,256271,1268696,7119299,7,10,1,6,7,0
"""In this house we don't lay spores in people's ears when they sleep, no matter how funny their face is when they wake up.""","|cFFFFD200Drop:|r Delve's End of Run Rewards",4953,256264,1268686,7233370,2,210,0,6,7,0
