Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
"8.1 Darkshore Outdoor Final Phase",1343,0,0,0,6,0,1,0,1,0,0,0,0,0
"Crucible of Storms",1345,942,0,0,4,0,0,0,0,0,0,0,0,0
"Crucible of Storms",1346,942,0,0,4,0,0,0,0,0,0,0,0,0
"Zandalari Treasury",1347,0,0,0,3,0,0,0,0,0,0,0,0,0
"Zandalari Treasury",1348,862,0,0,4,0,0,0,0,0,0,0,0,0
"Tol Dagor",1349,895,68,0,6,0,0,0,0,0,0,0,0,0
"Tol Dagor",1350,895,64,0,4,0,0,0,0,0,0,0,0,0
"Tol Dagor",1351,895,64,0,4,0,0,0,0,0,0,0,0,0
"Battle of Dazar'alor",1352,862,0,0,4,0,5,0,0,0,0,0,0,0
"Battle of Dazar'alor",1353,862,0,0,4,0,5,0,0,0,0,0,0,0
"Battle of Dazar'alor",1354,862,0,0,4,0,5,0,0,0,0,0,0,0
Nazjatar,1355,947,6,0,3,10,1,0,0,0,0,690,0,0
"Battle of Dazar'alor",1356,862,0,0,4,0,5,0,0,0,0,0,0,0
"Battle of Dazar'alor",1357,862,0,0,4,0,5,0,0,0,0,0,0,0
"Battle of Dazar'alor",1358,862,0,0,4,0,5,0,0,0,0,0,0,0
"Icecrown Citadel",1359,118,64,0,4,0,0,0,0,0,0,0,0,0
"Icecrown Citadel",1360,118,64,0,4,0,0,0,0,0,0,0,0,0
OldIronforge,1361,87,0,0,4,0,0,0,0,0,0,0,0,0
"Shrine of the Storm",1362,0,0,0,3,0,0,0,0,0,0,0,0,0
"Crucible of Storms",1363,942,0,0,4,0,0,0,0,0,0,0,0,0
"Battle of Dazar'alor",1364,862,2,0,4,0,5,0,0,0,0,0,0,0
"Arathi Basin",1366,14,0,0,6,0,0,0,0,0,0,0,0,0
"Battle of Dazar'alor",1367,862,128,0,4,0,5,0,0,0,0,0,0,0
GnomereganA,1371,27,0,0,4,0,0,0,0,0,0,0,0,0
GnomereganB,1372,27,0,0,4,0,0,0,0,0,0,0,0,0
GnomereganD,1374,27,0,0,4,0,0,0,0,0,0,0,0,0
"Halls of Stone",1375,120,0,0,4,0,0,0,0,0,0,0,0,0
"8.3 Visions of N'Zoth - Prototype",1379,0,0,0,3,0,0,0,0,0,0,0,0,0
GnomereganC,1380,27,0,0,4,0,0,0,0,0,0,0,0,0
Uldir,1381,863,0,0,4,0,0,0,0,0,0,0,0,0
Uldir,1382,863,0,0,4,0,0,0,0,0,0,0,0,0
"Arathi Basin",1383,14,0,0,6,0,5,0,0,0,0,0,0,0
Northrend,1384,0,4,2,2,0,4,0,0,5350,0,0,0,0
"Borean Tundra",1396,1384,0,2,3,0,0,0,0,0,0,0,0,0
Dragonblight,1397,1384,0,2,3,0,0,0,0,0,0,0,0,0
"Grizzly Hills",1398,1384,0,2,3,0,0,0,0,0,0,0,0,0
"Howling Fjord",1399,1384,0,2,3,0,0,0,0,0,0,0,0,0
Icecrown,1400,1384,0,2,3,0,0,0,0,0,0,0,0,0
"Sholazar Basin",1401,1384,0,2,3,0,0,0,0,0,0,0,0,0
"The Storm Peaks",1402,1384,0,2,3,0,0,0,0,0,0,0,0,0
Zul'Drak,1403,1384,0,2,3,0,0,0,0,0,0,0,0,0
Wintergrasp,1404,1384,0,2,3,0,0,0,0,0,0,0,0,0
"Crystalsong Forest",1405,1384,0,2,3,0,0,0,0,0,0,0,0,0
"Hrothgar's Landing",1406,1384,0,2,3,0,0,0,0,0,0,0,0,0
"Prison of Ink",1407,896,0,0,4,0,0,0,0,0,0,0,0,0
Ashran,1408,0,0,0,3,0,0,0,0,0,0,0,0,0
"Exile's Reach",1409,0,0,0,6,0,0,0,0,0,0,0,0,0
"Mechagon Island",1462,876,6,0,3,0,3,0,0,0,0,713,0,0
"Scarlet Halls",1465,18,0,0,4,0,5,0,0,0,0,0,0,0
Outland,1467,0,4,2,2,0,0,0,0,5350,0,0,0,0
"The Dreamgrove",1468,641,0,0,6,0,0,0,0,0,0,0,0,0
"Vision of Orgrimmar",1469,12,0,0,6,0,0,0,0,0,0,0,0,0
"Vision of Stormwind",1470,13,0,0,6,0,0,0,0,0,0,0,0,0
"Emerald Dreamway",1471,747,0,0,6,0,0,0,0,0,0,0,0,0
"The Dragon's Spine",1472,650,0,0,6,0,0,0,0,0,0,0,0,0
"Chamber of Heart",1473,81,64,0,4,10,0,0,1,0,0,0,0,0
"The Maelstrom - Heart of Azeroth",1474,948,0,0,6,0,0,0,0,0,0,0,0,0
"The Emerald Dream",1475,747,0,0,6,0,0,0,0,0,0,0,0,0
"Twilight Highlands",1476,13,0,0,6,0,0,0,0,0,0,0,0,0
Ashran,1478,572,0,0,6,0,0,0,0,0,0,0,0,0
"Baine Rescue",1479,556,0,0,6,0,0,0,0,0,0,0,0,0
Mechagon,1490,876,0,0,4,0,5,0,0,0,0,0,0,0
Mechagon,1491,876,0,0,4,0,5,0,0,0,0,0,0,0
Mechagon,1493,876,0,0,4,0,5,0,0,0,0,0,0,0
Mechagon,1494,876,0,0,4,0,5,0,0,0,0,0,0,0
Mechagon,1497,876,0,0,4,0,5,0,0,0,0,0,0,0
Zin-Azshari,1499,1355,0,0,5,0,0,0,2,0,0,0,0,0
,1500,1355,0,0,5,0,0,0,0,0,0,0,0,0
Crestfall,1501,876,0,0,6,0,0,0,0,0,0,0,0,0
"Snowblossom Village",1502,424,0,0,6,0,0,0,0,0,0,0,0,0
Nazjatar,1504,0,4,2,2,0,4,0,0,5350,0,0,0,0
Stratholme,1505,23,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1512,1355,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1513,1355,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1514,1355,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1515,1355,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1516,1355,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1517,1355,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1518,1355,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1519,1355,0,0,4,0,0,0,0,0,0,0,0,0
"The Eternal Palace",1520,1355,0,0,4,0,0,0,0,0,0,0,0,0
"Karazhan Catacombs",1521,0,0,0,6,0,0,0,0,0,0,0,0,0
"Crumbling Cavern",1522,1462,0,0,5,0,0,0,0,0,0,0,0,0
"Solesa Naksu [DNT]",1523,0,0,0,3,0,0,0,0,0,0,0,0,0
,1524,1355,0,0,5,0,0,0,0,0,0,0,0,0
Revendreth,1525,1550,6,0,3,0,0,0,0,0,0,746,0,0
Uldum,1527,12,326,0,3,10,0,75731,0,0,1,703,0,0
Nazjatar,1528,947,68,0,6,0,0,0,3,0,0,0,0,0
"Vale of Eternal Blossoms",1530,424,70,0,3,10,1,71889,0,0,2,703,0,0
Crapopolis,1531,194,64,0,6,0,0,0,0,0,0,0,0,0
Crapopolis,1532,194,0,0,6,0,4,0,4,0,0,0,0,0
Bastion,1533,1550,6,0,3,0,0,0,0,0,0,743,0,0
Orgrimmar,1534,12,0,0,6,0,5,0,0,0,0,0,0,0
Durotar,1535,12,0,0,6,0,0,0,0,0,0,70,0,0
Maldraxxus,1536,1550,6,0,3,0,4,0,4,0,0,745,0,0
"Alterac Valley",1537,25,0,0,6,0,0,0,0,0,0,0,0,0
"Blackwing Descent",1538,36,0,0,4,0,0,0,0,0,0,0,0,0
"Blackwing Descent",1539,36,0,0,4,0,0,0,0,0,0,0,0,0
"Halls of Origination",1540,249,0,0,4,0,0,0,0,0,0,0,0,0
"Halls of Origination",1541,249,0,0,4,0,0,0,0,0,0,0,0,0
"Halls of Origination",1542,249,0,0,4,0,0,0,0,0,0,0,0,0
"The Maw",1543,1550,6,0,3,0,0,142153,0,0,6,2098,0,0
"Mogu'shan Palace",1544,390,0,0,4,0,0,0,0,0,0,0,0,0
"Mogu'shan Palace",1545,390,0,0,4,0,0,0,0,0,0,0,0,0
"Mogu'shan Palace",1546,390,0,0,4,0,0,0,0,0,0,0,0,0
"Mogu'shan Vaults",1547,390,0,0,4,0,0,0,0,0,0,0,0,0
"Mogu'shan Vaults",1548,390,0,0,4,0,0,0,0,0,0,0,0,0
"Mogu'shan Vaults",1549,390,0,0,4,0,0,0,0,0,0,0,0,0
"The Shadowlands",1550,946,2304,0,2,0,0,0,0,0,0,807,0,0
"Caverns of Time",1552,71,0,0,4,0,0,0,0,0,0,0,0,0
"Caverns of Time",1553,71,0,0,4,0,0,0,0,0,0,0,0,0
"Serpentshrine Cavern",1554,102,0,0,4,0,0,0,0,0,0,0,0,0
"Tempest Keep",1555,109,0,0,4,0,0,0,0,0,0,0,0,0
"Hyjal Summit",1556,198,0,0,6,0,0,0,0,0,0,0,0,0
Naxxramas,1557,23,0,0,4,0,0,0,0,0,0,0,0,0
"Icecrown Citadel",1558,118,0,0,6,0,0,0,0,0,0,0,0,0
"The Bastion of Twilight",1559,241,0,0,6,0,0,0,0,0,0,0,0,0
"Blackwing Lair",1560,36,0,0,6,0,0,0,0,0,0,0,0,0
Firelands,1561,367,0,0,6,0,0,0,0,0,0,0,0,0
"Trial of the Crusader",1563,118,0,0,6,0,0,0,0,0,0,0,0,0
Ardenweald,1565,1550,6,0,3,0,0,0,0,0,0,744,0,0
Bastion,1569,1647,16384,2,3,0,0,0,0,0,0,0,0,0
"Vale of Eternal Blossoms",1570,424,0,0,6,0,0,73968,0,0,4,0,0,0
Uldum,1571,12,70,0,6,0,0,74633,0,0,3,0,0,0
"Mechagon City",1573,876,0,0,4,0,0,0,0,0,0,0,0,0
"Mechagon City",1574,876,0,0,4,0,0,0,0,0,0,0,0,0
"Deepwind Gorge",1576,376,0,0,6,0,0,0,0,0,0,0,0,0
"Gilneas City",1577,13,0,0,3,0,0,0,0,0,0,0,0,0
"Blackrock Depths",1578,32,0,0,4,0,0,0,0,0,0,0,0,0
"Pools Of Power",1579,1530,0,0,5,0,0,0,0,0,0,0,0,0
Ny'alotha,1580,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1581,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1582,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1590,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1591,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1592,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1593,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1594,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1595,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1596,947,0,0,4,0,0,0,0,0,0,0,0,0
Ny'alotha,1597,947,0,0,4,0,0,0,0,0,0,0,0,0
"Vault of Y'Shaarj",1600,1530,0,0,5,0,0,0,0,0,0,0,0,0
"Icecrown Citadel",1602,118,0,0,4,0,0,0,0,0,0,0,0,0
Ardenweald,1603,1550,68,0,6,0,0,0,0,0,0,0,0,0
"Chamber Of Heart",1604,81,64,0,4,0,0,0,0,0,0,0,0,0
"Darkmaul Citadel",1609,1409,0,0,4,0,0,0,0,0,0,0,0,0
"Darkmaul Citadel",1610,1409,0,0,4,0,0,0,0,0,0,0,0,0
"Dark Citadel",1611,0,0,0,4,0,0,0,0,0,0,0,0,0
JT_New_A,1614,0,0,0,4,0,0,0,0,0,0,0,0,0
"TG10_Floor [Deprecated]",1615,1543,0,0,6,0,0,0,0,0,0,0,0,0
"TG11_Floor [Deprecated]",1616,1543,0,0,6,0,0,0,0,0,0,0,0,0
"TG12_Floor [Deprecated]",1617,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1618,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1619,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1620,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1621,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1623,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1624,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1627,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1628,1543,2,0,6,0,4,0,4,0,0,0,0,0
Torghast,1629,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1630,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1631,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1632,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1635,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1636,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1641,1543,2,0,6,0,0,0,0,0,0,0,0,0
Val'sharah,1642,619,0,0,6,0,0,0,0,0,0,332,0,0
Ardenweald,1643,0,0,2,3,0,0,0,0,0,0,0,0,0
"Ember Court",1644,1525,0,0,6,0,0,0,1,0,0,0,0,0
Torghast,1645,0,4,2,2,0,0,0,0,5350,0,0,0,0
"The Shadowlands",1647,0,8192,2,2,0,0,0,1,5350,0,0,0,0
"The Maw",1648,1550,70,0,6,0,0,0,0,0,0,742,0,0
"Etheric Vault",1649,1536,0,0,5,0,0,0,0,0,0,0,0,0
"Sightless Hold",1650,1536,0,0,5,0,0,0,0,0,0,0,0,0
"Molten Forge",1651,1536,0,0,5,0,0,0,0,0,0,0,0,0
"Vault of Souls",1652,1536,0,0,5,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 10 [Deprecated]",1656,1550,0,0,6,0,0,0,0,0,0,0,0,0
Alpha_TG_R02,1658,0,0,0,4,0,0,0,0,0,0,0,0,0
Alpha_TG_R03,1659,1550,0,0,4,0,0,0,0,0,0,0,0,0
Alpha_TG_R05,1661,1550,0,0,4,0,0,0,0,0,0,0,0,0
"Queen's Conservatory",1662,1565,0,0,6,0,0,0,0,0,0,0,0,0
"Halls of Atonement",1663,1525,0,0,4,0,0,0,0,0,0,0,0,0
"Halls of Atonement",1664,1525,0,0,4,0,0,0,0,0,0,0,0,0
"Halls of Atonement",1665,1525,0,0,4,0,0,0,0,0,0,0,0,0
"The Necrotic Wake",1666,1533,0,0,4,0,0,0,0,0,0,0,0,0
"The Necrotic Wake",1667,1533,128,0,4,0,0,0,0,0,0,0,0,0
"The Necrotic Wake",1668,1533,128,0,4,0,0,0,0,0,0,0,0,0
"Mists of Tirna Scithe",1669,1565,0,0,4,0,0,0,0,0,0,0,0,0
Oribos,1670,1550,98304,0,4,0,0,0,0,0,0,0,0,0
Oribos,1671,1550,65540,0,4,0,0,0,0,0,0,0,0,0
Oribos,1672,1550,65536,0,4,0,0,0,0,0,0,0,0,0
Oribos,1673,1550,65536,0,4,0,0,0,0,0,0,0,0,0
Plaguefall,1674,1536,0,0,4,0,0,0,0,0,0,0,0,0
"Sanguine Depths",1675,1525,0,0,4,0,0,0,0,0,0,0,0,0
"Sanguine Depths",1676,1525,0,0,4,0,0,0,0,0,0,0,0,0
"De Other Side",1677,1565,0,0,4,0,0,0,0,0,0,0,0,0
"De Other Side",1678,1565,0,0,4,0,0,0,0,0,0,0,0,0
"De Other Side",1679,1565,0,0,4,0,0,0,0,0,0,0,0,0
"De Other Side",1680,1565,0,0,4,0,0,0,0,0,0,0,0,0
"Icecrown Citadel",1681,118,0,0,4,0,0,0,0,0,0,0,0,0
"Icecrown Citadel",1682,118,0,0,4,0,0,0,0,0,0,0,0,0
"Theater of Pain",1683,1536,0,0,4,0,0,0,0,0,0,0,0,0
"Theater of Pain",1684,1536,0,0,4,0,0,0,0,0,0,0,0,0
"Theater of Pain",1685,1536,0,0,4,0,0,0,0,0,0,0,0,0
"Theater of Pain",1686,1536,0,0,4,0,0,0,0,0,0,0,0,0
"Theater of Pain",1687,1536,0,0,4,0,0,0,0,0,0,0,0,0
Revendreth,1688,1550,2,0,6,0,0,0,0,0,0,0,0,0
Maldraxxus,1689,1550,4162,0,6,0,0,0,0,0,0,0,0,0
"Aspirant's Quarters",1690,1533,0,0,5,0,0,0,0,0,0,0,0,0
"Shattered Grove",1691,905,0,0,6,0,0,0,0,0,0,0,0,0
"Spires Of Ascension",1692,1533,0,0,4,0,0,0,0,0,0,0,0,0
"Spires Of Ascension",1693,1533,0,0,4,0,0,0,0,0,0,0,0,0
"Spires Of Ascension",1694,1533,0,0,4,0,0,0,0,0,0,0,0,0
"Spires Of Ascension",1695,1533,0,0,4,0,0,0,0,0,0,0,0,0
Plaguefall,1697,1536,0,0,4,0,0,0,0,0,0,0,0,0
"Seat of the Primus",1698,1536,64,0,4,0,0,0,0,0,0,0,0,0
Sinfall,1699,1525,68,0,4,0,0,0,0,0,0,0,0,0
Sinfall,1700,1525,0,0,4,0,0,0,0,0,0,0,0,0
"Heart of the Forest",1701,1565,4,0,4,0,0,0,0,0,0,0,0,0
"Heart of the Forest",1702,1565,0,0,4,0,0,0,0,0,0,0,0,0
"Heart of the Forest",1703,1565,0,0,4,0,0,0,0,0,0,0,0,0
"Torghast - Entrance",1705,0,0,0,6,0,0,0,0,0,0,0,0,0
"Elysian Hold",1707,1533,4,0,4,0,0,0,0,0,0,0,0,0
"Elysian Hold",1708,1533,0,0,4,0,0,0,0,0,0,0,0,0
Ardenweald,1709,1565,0,0,6,0,0,0,0,0,0,0,0,0
"Ascension Coliseum",1711,1533,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1712,1543,2,0,6,0,0,0,0,0,0,0,0,0
"Path of Wisdom",1713,1533,0,0,5,0,0,0,0,0,0,0,0,0
"Third Chamber of Kalliope",1714,1533,0,0,5,0,0,0,0,0,0,0,0,0
"Vestibule Of Eternity",1715,905,0,0,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 22",1716,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Chill's Reach",1717,905,0,0,6,0,0,0,0,0,0,0,0,0
Covenant_Ard_Torghast,1720,1543,0,0,4,0,0,0,0,0,0,0,0,0
Torghast,1721,1543,2,0,6,0,0,0,0,0,0,0,0,0
Vortrexxis,1724,1536,0,0,4,0,0,0,0,0,0,0,0,0
"The North Sea",1726,0,128,0,6,0,0,0,0,0,0,0,0,0
"The North Sea",1727,0,128,0,6,0,0,0,0,0,0,0,0,0
"The Runecarver",1728,0,0,0,6,0,0,0,0,0,0,0,0,0
Revendreth,1734,1550,128,2,6,0,0,0,0,0,0,0,0,0
"Castle Nathria",1735,1525,66,0,4,0,0,0,0,0,0,0,0,0
Torghast,1736,1543,2,0,6,0,0,0,0,0,0,0,0,0
Revendreth,1738,1647,0,2,6,0,0,0,0,0,0,746,0,0
Ardenweald,1739,1647,0,2,6,0,0,0,0,0,0,744,0,0
Ardenweald,1740,1647,16384,2,3,0,0,0,0,0,0,744,0,0
Maldraxxus,1741,1647,16384,2,3,0,4,0,4,0,0,745,0,0
Revendreth,1742,1647,16384,2,3,0,0,0,0,0,0,0,0,0
"Castle Nathria",1744,1525,64,0,4,0,0,0,0,0,0,0,0,0
"Castle Nathria",1745,1525,64,0,4,0,0,0,0,0,0,0,0,0
"Castle Nathria",1746,1525,64,0,4,0,0,0,0,0,0,0,0,0
"Castle Nathria",1747,1525,64,0,4,0,0,0,0,0,0,0,0,0
"Castle Nathria",1748,1525,64,0,4,0,0,0,0,0,0,0,0,0
Torghast,1749,1543,2,0,6,0,0,0,0,0,0,0,0,0
"Castle Nathria",1750,1525,64,0,4,0,0,0,0,0,0,0,0,0
Torghast,1751,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1752,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1753,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1754,1543,2,0,6,0,0,0,0,0,0,0,0,0
"Castle Nathria",1755,1525,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1756,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1757,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1758,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1759,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1760,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1761,1543,2,0,6,0,0,0,0,0,0,0,0,0
"Torghast, Tower of the Damned",1762,0,128,0,6,0,0,0,0,0,0,0,0,0
Torghast,1763,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1764,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1765,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1766,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1767,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1768,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1769,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1770,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1771,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1772,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1773,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1774,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1776,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1777,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1778,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1779,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1780,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1781,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1782,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1783,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1784,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1785,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1786,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1787,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1788,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1789,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1791,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1792,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1793,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1794,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1795,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1796,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1797,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1798,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1799,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1800,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1801,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1802,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1803,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1804,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1805,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1806,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1807,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1808,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1809,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1810,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1811,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1812,1543,2,0,6,0,0,0,0,0,0,0,0,0
Bastion,1813,1647,0,2,6,0,0,0,0,0,0,743,0,0
Maldraxxus,1814,1647,0,2,6,0,4,0,4,0,0,745,0,0
"Claw's Edge",1816,1565,0,0,5,0,0,0,0,0,0,0,0,0
"Tirna Vaal",1818,1565,0,0,5,0,0,0,0,0,0,0,0,0
"Fungal Terminus",1819,1565,0,0,5,0,0,0,0,0,0,0,0,0
"Pit of Anguish",1820,1543,0,0,5,0,0,0,0,0,0,0,0,0
"Pit of Anguish",1821,1543,0,0,5,0,0,0,0,0,0,0,0,0
"Extractor's Sanatorium",1822,1543,0,0,5,0,0,0,0,0,0,0,0,0
"Altar of Domination",1823,1543,0,0,5,0,0,0,0,0,0,0,0,0
"Matriarch's Den",1824,1565,0,0,5,0,0,0,0,0,0,0,0,0
"The Root Cellar",1825,1565,0,0,5,0,0,0,0,0,0,0,0,0
"The Root Cellar",1826,1565,0,0,5,0,0,0,0,0,0,0,0,0
"The Root Cellar",1827,1565,0,0,5,0,0,0,0,0,0,0,0,0
,1829,1565,0,0,5,0,0,0,0,0,0,0,0,0
Torghast,1833,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 24",1834,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 25",1835,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 26",1836,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 27",1837,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 41",1838,1543,2,3,6,0,4,0,4,0,0,0,0,0
"Torghast - Map Floor 28",1839,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 40",1840,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 39",1841,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 29",1842,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 38",1843,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 32",1844,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 31",1845,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 33",1846,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 34",1847,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 14",1848,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 16",1849,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 18",1850,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 42",1851,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 44",1852,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 46",1853,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 48",1854,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 49",1855,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 50",1856,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 51",1857,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 52",1858,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 53",1859,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 54",1860,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 57",1861,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 59",1862,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 61",1863,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 63",1864,1543,2,3,6,0,0,0,0,0,0,0,0,0
