ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID
21057,0,0,-1,-1,-1,0,483,0,0
21059,0,0,-1,-1,-1,0,483,0,0
21061,0,0,-1,-1,-1,0,483,0,0
21063,0,0,-1,-1,-1,0,483,0,0
21065,0,0,-1,-1,-1,0,483,0,0
21067,0,0,-1,-1,-1,0,483,0,0
21071,0,0,-1,-1,-1,0,483,0,0
21073,0,0,-1,-1,-1,0,483,0,0
21075,0,0,-1,-1,-1,0,483,0,0
21077,0,0,-1,-1,-1,0,483,0,0
21079,0,0,-1,-1,-1,0,483,0,0
21083,0,0,-1,-1,-1,0,483,0,0
21085,0,0,-1,-1,-1,0,483,0,0
21087,0,0,-1,-1,-1,0,483,0,0
21089,0,0,-1,-1,-1,0,483,0,0
21110,0,0,-1,-1,-1,0,483,0,0
21114,0,0,-1,-1,-1,0,483,0,0
21118,0,0,-1,-1,-1,0,483,0,0
21165,0,0,-1,-1,-1,0,483,0,0
21167,0,0,-1,-1,-1,0,483,0,0
21169,0,0,-1,-1,-1,0,483,0,0
21171,0,0,-1,-1,-1,0,483,0,0
21173,0,0,-1,-1,-1,0,483,0,0
21175,0,0,-1,-1,-1,0,483,0,0
21177,0,0,-1,-1,-1,0,483,0,0
21179,0,0,-1,-1,-1,0,483,0,0
21181,0,0,-1,-1,-1,0,483,0,0
21183,0,0,-1,-1,-1,0,483,0,0
21185,0,0,-1,-1,-1,0,483,0,0
21187,0,0,-1,-1,-1,0,483,0,0
21189,0,0,-1,-1,-1,0,483,0,0
21191,0,0,-1,-1,-1,0,483,0,0
21193,0,0,-1,-1,-1,0,483,0,0
21195,0,0,-1,-1,-1,0,483,0,0
21197,0,0,-1,-1,-1,0,483,0,0
21199,0,0,-1,-1,-1,0,483,0,0
21201,0,0,-1,-1,-1,0,483,0,0
21203,0,0,-1,-1,-1,0,483,0,0
21205,0,0,-1,-1,-1,0,483,0,0
21207,0,0,-1,-1,-1,0,483,0,0
21209,0,0,-1,-1,-1,0,483,0,0
21211,0,0,-1,-1,-1,0,483,0,0
21213,0,0,-1,-1,-1,0,483,0,0
21215,0,0,-1,-1,-1,0,483,0,0
21217,0,0,-1,-1,-1,0,483,0,0
21221,0,0,-1,-1,-1,0,483,0,0
21223,0,0,-1,-1,-1,0,483,0,0
21225,0,0,-1,-1,-1,0,483,0,0
21227,0,0,-1,-1,-1,0,483,0,0
21337,0,0,-1,-1,-1,0,483,0,0
21339,0,0,-1,-1,-1,0,483,0,0
21341,0,0,-1,-1,-1,0,483,0,0
21343,0,0,-1,-1,-1,0,483,0,0
21345,0,0,-1,-1,-1,0,483,0,0
21347,0,0,-1,-1,-1,0,483,0,0
21349,0,0,-1,-1,-1,0,483,0,0
21351,0,0,-1,-1,-1,0,483,0,0
21353,0,0,-1,-1,-1,0,483,0,0
21355,0,0,-1,-1,-1,0,483,0,0
21357,0,0,-1,-1,-1,0,483,0,0
21359,0,0,-1,-1,-1,0,483,0,0
21361,0,0,-1,-1,-1,0,483,0,0
21363,0,0,-1,-1,-1,0,483,0,0
21365,0,0,-1,-1,-1,0,483,0,0
21367,0,0,-1,-1,-1,0,483,0,0
21369,0,0,-1,-1,-1,0,483,0,0
21371,0,0,-1,-1,-1,0,483,0,0
21375,0,0,-1,-1,-1,0,483,0,0
21510,0,0,-1,-1,-1,0,483,0,0
21726,0,0,-1,-1,-1,0,483,0,0
21751,0,0,-1,-1,-1,0,483,0,0
21753,0,0,-1,-1,-1,0,483,0,0
21841,0,0,-1,-1,-1,0,483,0,0
21843,0,0,-1,-1,-1,0,483,0,0
21845,0,0,-1,-1,-1,0,483,0,0
21847,0,0,-1,-1,-1,0,483,0,0
21849,0,0,-1,-1,-1,0,483,0,0
21851,0,0,-1,-1,-1,0,483,0,0
21853,0,0,-1,-1,-1,0,483,0,0
21855,0,0,-1,-1,-1,0,483,0,0
21857,0,0,-1,-1,-1,0,483,0,0
21859,0,0,-1,-1,-1,0,483,0,0
21861,0,0,-1,-1,-1,0,483,0,0
21863,0,0,-1,-1,-1,0,483,0,0
21865,0,0,-1,-1,-1,0,483,0,0
21867,0,0,-1,-1,-1,0,483,0,0
21869,0,0,-1,-1,-1,0,483,0,0
21871,0,0,-1,-1,-1,0,483,0,0
21873,0,0,-1,-1,-1,0,483,0,0
21875,0,0,-1,-1,-1,0,483,0,0
21877,0,0,-1,-1,-1,0,483,0,0
21879,0,0,-1,-1,-1,0,483,0,0
21912,0,0,-1,-1,-1,0,483,0,0
21919,0,0,-1,-1,-1,0,483,0,0
21928,0,0,-1,-1,-1,0,483,0,0
21930,0,0,-1,-1,-1,0,483,0,0
21934,0,0,-1,-1,-1,0,483,0,0
21936,0,0,-1,-1,-1,0,483,0,0
21938,0,0,-1,-1,-1,0,483,0,0
21940,0,0,-1,-1,-1,0,483,0,0
21944,0,0,-1,-1,-1,0,483,0,0
21946,0,0,-1,-1,-1,0,483,0,0
21950,0,0,-1,-1,-1,0,483,0,0
21952,0,0,-1,-1,-1,0,483,0,0
21954,0,0,-1,-1,-1,0,483,0,0
21956,0,0,-1,-1,-1,0,483,0,0
21960,0,0,-1,-1,-1,0,483,0,0
21964,0,0,-1,-1,-1,0,483,0,0
21966,0,0,-1,-1,-1,0,483,0,0
21968,0,0,-1,-1,-1,0,483,0,0
21970,0,0,-1,-1,-1,0,483,0,0
21972,0,0,-1,-1,-1,0,483,0,0
21974,0,0,-1,-1,-1,0,483,0,0
21976,0,0,-1,-1,-1,0,483,0,0
21978,0,0,-1,-1,-1,0,483,0,0
21980,0,0,-1,-1,-1,0,483,0,0
21984,0,0,-1,-1,-1,0,483,0,0
21986,0,0,-1,-1,-1,0,483,0,0
21988,0,0,-1,-1,-1,0,483,0,0
21990,0,0,-1,-1,-1,0,483,0,0
21992,0,0,-1,-1,-1,0,483,0,0
21994,0,0,-1,-1,-1,0,483,0,0
21996,0,0,-1,-1,-1,0,483,0,0
21998,0,0,-1,-1,-1,0,483,0,0
22000,0,0,-1,-1,-1,0,483,0,0
22002,0,0,-1,-1,-1,0,483,0,0
22004,0,0,-1,-1,-1,0,483,0,0
22009,0,0,-1,-1,-1,0,483,0,0
22011,0,0,-1,-1,-1,0,483,0,0
22013,0,0,-1,-1,-1,0,483,0,0
22015,0,0,-1,-1,-1,0,483,0,0
22017,0,0,-1,-1,-1,0,483,0,0
22019,0,0,-1,-1,-1,0,483,0,0
22021,0,0,-1,-1,-1,0,483,0,0
22023,0,0,-1,-1,-1,0,483,0,0
22025,0,0,-1,-1,-1,0,483,0,0
22027,0,0,-1,-1,-1,0,483,0,0
22029,0,0,-1,-1,-1,0,483,0,0
22031,0,0,-1,-1,-1,0,483,0,0
22033,0,0,-1,-1,-1,0,483,0,0
22035,0,0,-1,-1,-1,0,483,0,0
22037,0,0,-1,-1,-1,0,483,0,0
22039,0,0,-1,-1,-1,0,483,0,0
22043,0,0,-1,-1,-1,0,483,0,0
22045,0,0,-1,-1,-1,0,483,0,0
22047,0,0,-1,-1,-1,0,483,0,0
22049,0,0,-1,-1,-1,0,483,0,0
22051,0,0,-1,-1,-1,0,483,0,0
22053,0,0,-1,-1,-1,0,483,0,0
22055,0,0,-1,-1,-1,0,483,0,0
22057,0,0,-1,-1,-1,0,483,0,0
22077,0,0,-1,-1,-1,0,483,0,0
23155,0,0,-1,-1,-1,0,483,0,0
23157,0,0,-1,-1,-1,0,483,0,0
23159,0,0,-1,-1,-1,0,483,0,0
23161,0,0,-1,-1,-1,0,483,0,0
23163,0,0,-1,-1,-1,0,483,0,0
23165,0,0,-1,-1,-1,0,483,0,0
23167,0,0,-1,-1,-1,0,483,0,0
23169,0,0,-1,-1,-1,0,483,0,0
23171,0,0,-1,-1,-1,0,483,0,0
23173,0,0,-1,-1,-1,0,483,0,0
23175,0,0,-1,-1,-1,0,483,0,0
23177,0,0,-1,-1,-1,0,483,0,0
23179,0,0,-1,-1,-1,0,483,0,0
23181,0,0,-1,-1,-1,0,483,0,0
23183,0,0,-1,-1,-1,0,483,0,0
23185,0,0,-1,-1,-1,0,483,0,0
23187,0,0,-1,-1,-1,0,483,0,0
23189,0,0,-1,-1,-1,0,483,0,0
23191,0,0,-1,-1,-1,0,483,0,0
23193,0,0,-1,-1,-1,0,483,0,0
23195,0,0,-1,-1,-1,0,483,0,0
23197,0,0,-1,-1,-1,0,483,0,0
23199,0,0,-1,-1,-1,0,483,0,0
23201,0,0,-1,-1,-1,0,483,0,0
23203,0,0,-1,-1,-1,0,483,0,0
23205,0,0,-1,-1,-1,0,483,0,0
23207,0,0,-1,-1,-1,0,483,0,0
23209,0,0,-1,-1,-1,0,483,0,0
23211,0,0,-1,-1,-1,0,483,0,0
23213,0,0,-1,-1,-1,0,483,0,0
23215,0,0,-1,-1,-1,0,483,0,0
23217,0,0,-1,-1,-1,0,483,0,0
23219,0,0,-1,-1,-1,0,483,0,0
23221,0,0,-1,-1,-1,0,483,0,0
23223,0,0,-1,-1,-1,0,483,0,0
23225,0,0,-1,-1,-1,0,483,0,0
23227,0,0,-1,-1,-1,0,483,0,0
23229,0,0,-1,-1,-1,0,483,0,0
23231,0,0,-1,-1,-1,0,483,0,0
23233,0,0,-1,-1,-1,0,483,0,0
23235,0,0,-1,-1,-1,0,483,0,0
23237,0,0,-1,-1,-1,0,483,0,0
23239,0,0,-1,-1,-1,0,483,0,0
23241,0,0,-1,-1,-1,0,483,0,0
23243,0,0,-1,-1,-1,0,483,0,0
23245,0,0,-1,-1,-1,0,483,0,0
23246,0,0,-1,-1,-1,0,483,0,0
23248,0,0,-1,-1,-1,0,483,0,0
23250,0,0,-1,-1,-1,0,483,0,0
23252,0,0,-1,-1,-1,0,483,0,0
23254,0,0,-1,-1,-1,0,483,0,0
23256,0,0,-1,-1,-1,0,483,0,0
23258,0,0,-1,-1,-1,0,483,0,0
23260,0,0,-1,-1,-1,0,483,0,0
23262,0,0,-1,-1,-1,0,483,0,0
23264,0,0,-1,-1,-1,0,483,0,0
23266,0,0,-1,-1,-1,0,483,0,0
23268,0,0,-1,-1,-1,0,483,0,0
23270,0,0,-1,-1,-1,0,483,0,0
23272,0,0,-1,-1,-1,0,483,0,0
23274,0,0,-1,-1,-1,0,483,0,0
23276,0,0,-1,-1,-1,0,483,0,0
23278,0,0,-1,-1,-1,0,483,0,0
23280,0,0,-1,-1,-1,0,483,0,0
23282,0,0,-1,-1,-1,0,483,0,0
23284,0,0,-1,-1,-1,0,483,0,0
23286,0,0,-1,-1,-1,0,483,0,0
23288,0,0,-1,-1,-1,0,483,0,0
23290,0,0,-1,-1,-1,0,483,0,0
23292,0,0,-1,-1,-1,0,483,0,0
23294,0,0,-1,-1,-1,0,483,0,0
23296,0,0,-1,-1,-1,0,483,0,0
23298,0,0,-1,-1,-1,0,483,0,0
23300,0,0,-1,-1,-1,0,483,0,0
23302,0,0,-1,-1,-1,0,483,0,0
23304,0,0,-1,-1,-1,0,483,0,0
23306,0,0,-1,-1,-1,0,483,0,0
23308,0,0,-1,-1,-1,0,483,0,0
23310,0,0,-1,-1,-1,0,483,0,0
23312,0,0,-1,-1,-1,0,483,0,0
23314,0,0,-1,-1,-1,0,483,0,0
23316,0,0,-1,-1,-1,0,483,0,0
23318,0,0,-1,-1,-1,0,483,0,0
23320,0,0,-1,-1,-1,0,483,0,0
23322,0,0,-1,-1,-1,0,483,0,0
23324,0,0,-1,-1,-1,0,483,0,0
23326,0,0,-1,-1,-1,0,483,0,0
23328,0,0,-1,-1,-1,0,483,0,0
23330,0,0,-1,-1,-1,0,483,0,0
23332,0,0,-1,-1,-1,0,483,0,0
23334,0,0,-1,-1,-1,0,483,0,0
23336,0,0,-1,-1,-1,0,483,0,0
23338,0,0,-1,-1,-1,0,483,0,0
23340,0,0,-1,-1,-1,0,483,0,0
23342,0,0,-1,-1,-1,0,483,0,0
23344,0,0,-1,-1,-1,0,483,0,0
23346,0,0,-1,-1,-1,0,483,0,0
23348,0,0,-1,-1,-1,0,483,0,0
23350,0,0,-1,-1,-1,0,483,0,0
23352,0,0,-1,-1,-1,0,483,0,0
23354,0,0,-1,-1,-1,0,483,0,0
23356,0,0,-1,-1,-1,0,483,0,0
23358,0,0,-1,-1,-1,0,483,0,0
23360,0,0,-1,-1,-1,0,483,0,0
23362,0,0,-1,-1,-1,0,483,0,0
23364,0,0,-1,-1,-1,0,483,0,0
23366,0,0,-1,-1,-1,0,483,0,0
23368,0,0,-1,-1,-1,0,483,0,0
23370,0,0,-1,-1,-1,0,483,0,0
23372,0,0,-1,-1,-1,0,483,0,0
23374,0,0,-1,-1,-1,0,483,0,0
23376,0,0,-1,-1,-1,0,483,0,0
23378,0,0,-1,-1,-1,0,483,0,0
23380,0,0,-1,-1,-1,0,483,0,0
23382,0,0,-1,-1,-1,0,483,0,0
23384,0,0,-1,-1,-1,0,483,0,0
23386,0,0,-1,-1,-1,0,483,0,0
23388,0,0,-1,-1,-1,0,483,0,0
23390,0,0,-1,-1,-1,0,483,0,0
23392,0,0,-1,-1,-1,0,483,0,0
23394,0,0,-1,-1,-1,0,483,0,0
23396,0,0,-1,-1,-1,0,483,0,0
23398,0,0,-1,-1,-1,0,483,0,0
23400,0,0,-1,-1,-1,0,483,0,0
23402,0,0,-1,-1,-1,0,483,0,0
23404,0,0,-1,-1,-1,0,483,0,0
23406,0,0,-1,-1,-1,0,483,0,0
23408,0,0,-1,-1,-1,0,483,0,0
23410,0,0,-1,-1,-1,0,483,0,0
23418,0,0,-1,-1,-1,0,483,0,0
23420,0,0,-1,-1,-1,0,483,0,0
23422,0,0,-1,-1,-1,0,483,0,0
23424,0,0,-1,-1,-1,0,483,0,0
23426,0,0,-1,-1,-1,0,483,0,0
23430,0,0,-1,-1,-1,0,483,0,0
23432,0,0,-1,-1,-1,0,483,0,0
23442,0,0,-1,-1,-1,0,483,0,0
23444,0,0,-1,-1,-1,0,483,0,0
23446,0,0,-1,-1,-1,0,483,0,0
23448,0,0,-1,-1,-1,0,483,0,0
23452,0,0,-1,-1,-1,0,483,0,0
23454,0,0,-1,-1,-1,0,483,0,0
23456,0,0,-1,-1,-1,0,483,0,0
23458,0,0,-1,-1,-1,0,483,0,0
23460,0,0,-1,-1,-1,0,483,0,0
23462,0,0,-1,-1,-1,0,483,0,0
23464,0,0,-1,-1,-1,0,483,0,0
23466,0,0,-1,-1,-1,0,483,0,0
23468,0,0,-1,-1,-1,0,483,0,0
23470,0,0,-1,-1,-1,0,483,0,0
23472,0,0,-1,-1,-1,0,483,0,0
23474,0,0,-1,-1,-1,0,483,0,0
23476,0,0,-1,-1,-1,0,483,0,0
23478,0,0,-1,-1,-1,0,483,0,0
23480,0,0,-1,-1,-1,0,483,0,0
23482,0,0,-1,-1,-1,0,483,0,0
23484,0,0,-1,-1,-1,0,483,0,0
23486,0,0,-1,-1,-1,0,483,0,0
23488,0,0,-1,-1,-1,0,483,0,0
23490,0,0,-1,-1,-1,0,483,0,0
23492,0,0,-1,-1,-1,0,483,0,0
23494,0,0,-1,-1,-1,0,483,0,0
23496,0,0,-1,-1,-1,0,483,0,0
23498,0,0,-1,-1,-1,0,483,0,0
23500,0,0,-1,-1,-1,0,483,0,0
23502,0,0,-1,-1,-1,0,483,0,0
23504,0,0,-1,-1,-1,0,483,0,0
23506,0,0,-1,-1,-1,0,483,0,0
23508,0,0,-1,-1,-1,0,483,0,0
23560,0,0,-1,-1,-1,0,483,0,0
23562,0,0,-1,-1,-1,0,483,0,0
23564,0,0,-1,-1,-1,0,483,0,0
23570,0,0,-1,-1,-1,0,483,0,0
23576,0,0,-1,-1,-1,0,483,0,0
23578,0,0,-1,-1,-1,0,483,0,0
23580,0,0,-1,-1,-1,0,483,0,0
23774,0,0,-1,-1,-1,0,483,0,0
23906,0,0,-1,-1,-1,0,483,0,0
23910,0,0,-1,-1,-1,0,483,0,0
23919,0,0,-1,-1,-1,0,483,0,0
24053,0,0,-1,-1,-1,0,483,0,0
24055,0,0,-1,-1,-1,0,483,0,0
24057,0,0,-1,-1,-1,0,483,0,0
24059,0,0,-1,-1,-1,0,483,0,0
24061,0,0,-1,-1,-1,0,483,0,0
24063,0,0,-1,-1,-1,0,483,0,0
24065,0,0,-1,-1,-1,0,483,0,0
24067,0,0,-1,-1,-1,0,483,0,0
24069,0,0,-1,-1,-1,0,483,0,0
24071,0,0,-1,-1,-1,0,483,0,0
24073,0,0,-1,-1,-1,0,483,0,0
24075,0,0,-1,-1,-1,0,483,0,0
24091,0,0,-1,-1,-1,0,483,0,0
24093,0,0,-1,-1,-1,0,483,0,0
24095,0,0,-1,-1,-1,0,483,0,0
24097,0,0,-1,-1,-1,0,483,0,0
24099,0,0,-1,-1,-1,0,483,0,0
24101,0,0,-1,-1,-1,0,483,0,0
24103,0,0,-1,-1,-1,0,483,0,0
24105,0,0,-1,-1,-1,0,483,0,0
24107,0,0,-1,-1,-1,0,483,0,0
24109,0,0,-1,-1,-1,0,483,0,0
24111,0,0,-1,-1,-1,0,483,0,0
24113,0,0,-1,-1,-1,0,483,0,0
24115,0,0,-1,-1,-1,0,483,0,0
24117,0,0,-1,-1,-1,0,483,0,0
24119,0,0,-1,-1,-1,0,483,0,0
24121,0,0,-1,-1,-1,0,483,0,0
24123,0,0,-1,-1,-1,0,483,0,0
24125,0,0,-1,-1,-1,0,483,0,0
24127,0,0,-1,-1,-1,0,483,0,0
24129,0,0,-1,-1,-1,0,483,0,0
24131,0,0,-1,-1,-1,0,483,0,0
24133,0,0,-1,-1,-1,0,483,0,0
24135,0,0,-1,-1,-1,0,483,0,0
24137,0,0,-1,-1,-1,0,483,0,0
24139,0,0,-1,-1,-1,0,483,0,0
24141,0,0,-1,-1,-1,0,483,0,0
24143,0,0,-1,-1,-1,0,483,0,0
24145,0,0,-1,-1,-1,0,483,0,0
24147,0,0,-1,-1,-1,0,483,0,0
24149,0,0,-1,-1,-1,0,483,0,0
24151,0,0,-1,-1,-1,0,483,0,0
24153,0,0,-1,-1,-1,0,483,0,0
24155,0,0,-1,-1,-1,0,483,0,0
24157,0,0,-1,-1,-1,0,483,0,0
24159,0,0,-1,-1,-1,0,483,0,0
24161,0,0,-1,-1,-1,0,483,0,0
24163,0,0,-1,-1,-1,0,483,0,0
24165,0,0,-1,-1,-1,0,483,0,0
24167,0,0,-1,-1,-1,0,483,0,0
24169,0,0,-1,-1,-1,0,483,0,0
24171,0,0,-1,-1,-1,0,483,0,0
24173,0,0,-1,-1,-1,0,483,0,0
24175,0,0,-1,-1,-1,0,483,0,0
24177,0,0,-1,-1,-1,0,483,0,0
24179,0,0,-1,-1,-1,0,483,0,0
24181,0,0,-1,-1,-1,0,483,0,0
24183,0,0,-1,-1,-1,0,483,0,0
24185,0,0,-1,-1,-1,0,483,0,0
24187,0,0,-1,-1,-1,0,483,0,0
24189,0,0,-1,-1,-1,0,483,0,0
24191,0,0,-1,-1,-1,0,483,0,0
24193,0,0,-1,-1,-1,0,483,0,0
24195,0,0,-1,-1,-1,0,483,0,0
24197,0,0,-1,-1,-1,0,483,0,0
24226,0,0,-1,-1,-1,0,483,0,0
24288,0,0,-1,-1,-1,0,483,0,0
24290,0,0,-1,-1,-1,0,483,0,0
24294,0,0,-1,-1,-1,0,483,0,0
24304,0,0,-1,-1,-1,0,483,0,0
24360,0,0,-1,-1,-1,0,483,0,0
24362,0,0,-1,-1,-1,0,483,0,0
24791,0,0,-1,-1,-1,0,483,0,0
24793,0,0,-1,-1,-1,0,483,0,0
24795,0,0,-1,-1,-1,0,483,0,0
24797,0,0,-1,-1,-1,0,483,0,0
24799,0,0,-1,-1,-1,0,483,0,0
24801,0,0,-1,-1,-1,0,483,0,0
24852,0,0,-1,-1,-1,0,483,0,0
24934,0,0,-1,-1,-1,0,483,0,0
24941,0,0,-1,-1,-1,0,483,0,0
24943,0,0,-1,-1,-1,0,483,0,0
24945,0,0,-1,-1,-1,0,483,0,0
24947,0,0,-1,-1,-1,0,483,0,0
24949,0,0,-1,-1,-1,0,483,0,0
24951,0,0,-1,-1,-1,0,483,0,0
24953,0,0,-1,-1,-1,0,483,0,0
25046,0,0,-1,-1,-1,0,483,0,0
25048,0,0,-1,-1,-1,0,483,0,0
25050,0,0,-1,-1,-1,0,483,0,0
25052,0,0,-1,-1,-1,0,483,0,0
25054,0,0,-1,-1,-1,0,483,0,0
25056,0,0,-1,-1,-1,0,483,0,0
25058,0,0,-1,-1,-1,0,483,0,0
25060,0,0,-1,-1,-1,0,483,0,0
25063,0,0,-1,-1,-1,0,483,0,0
25065,0,0,-1,-1,-1,0,483,0,0
25067,0,0,-1,-1,-1,0,483,0,0
25069,0,0,-1,-1,-1,0,483,0,0
25071,0,0,-1,-1,-1,0,483,0,0
25073,0,0,-1,-1,-1,0,483,0,0
25075,0,0,-1,-1,-1,0,483,0,0
25077,0,0,-1,-1,-1,0,483,0,0
25079,0,0,-1,-1,-1,0,483,0,0
25081,0,0,-1,-1,-1,0,483,0,0
25083,0,0,-1,-1,-1,0,483,0,0
25085,0,0,-1,-1,-1,0,483,0,0
25087,0,0,-1,-1,-1,0,483,0,0
25089,0,0,-1,-1,-1,0,483,0,0
25091,0,0,-1,-1,-1,0,483,0,0
25093,0,0,-1,-1,-1,0,483,0,0
25095,0,0,-1,-1,-1,0,483,0,0
25097,0,0,-1,-1,-1,0,483,0,0
25099,0,0,-1,-1,-1,0,483,0,0
25101,0,0,-1,-1,-1,0,483,0,0
25103,0,0,-1,-1,-1,0,483,0,0
25105,0,0,-1,-1,-1,0,483,0,0
25107,0,0,-1,-1,-1,0,483,0,0
25109,0,0,-1,-1,-1,0,483,0,0
25111,0,0,-1,-1,-1,0,483,0,0
25113,0,0,-1,-1,-1,0,483,0,0
25115,0,0,-1,-1,-1,0,483,0,0
25117,0,0,-1,-1,-1,0,483,0,0
25119,0,0,-1,-1,-1,0,483,0,0
25121,0,0,-1,-1,-1,0,483,0,0
25123,0,0,-1,-1,-1,0,483,0,0
25125,0,0,-1,-1,-1,0,483,0,0
25127,0,0,-1,-1,-1,0,483,0,0
25129,0,0,-1,-1,-1,0,483,0,0
25131,0,0,-1,-1,-1,0,483,0,0
25133,0,0,-1,-1,-1,0,483,0,0
25136,0,0,-1,-1,-1,0,483,0,0
25194,0,0,-1,-1,-1,0,483,0,0
25196,0,0,-1,-1,-1,0,483,0,0
25198,0,0,-1,-1,-1,0,483,0,0
25200,0,0,-1,-1,-1,0,483,0,0
25204,0,0,-1,-1,-1,0,483,0,0
25206,0,0,-1,-1,-1,0,483,0,0
25208,0,0,-1,-1,-1,0,483,0,0
25212,0,0,-1,-1,-1,0,483,0,0
25214,0,0,-1,-1,-1,0,483,0,0
25216,0,0,-1,-1,-1,0,483,0,0
25220,0,0,-1,-1,-1,0,483,0,0
25222,0,0,-1,-1,-1,0,483,0,0
25224,0,0,-1,-1,-1,0,483,0,0
25228,0,0,-1,-1,-1,0,483,0,0
25230,0,0,-1,-1,-1,0,483,0,0
25232,0,0,-1,-1,-1,0,483,0,0
25236,0,0,-1,-1,-1,0,483,0,0
25238,0,0,-1,-1,-1,0,483,0,0
25240,0,0,-1,-1,-1,0,483,0,0
25244,0,0,-1,-1,-1,0,483,0,0
25246,0,0,-1,-1,-1,0,483,0,0
25482,0,0,-1,-1,-1,0,483,0,0
25484,0,0,-1,-1,-1,0,483,0,0
25486,0,0,-1,-1,-1,0,483,0,0
25508,0,0,-1,-1,-1,0,483,0,0
25510,0,0,-1,-1,-1,0,483,0,0
25512,0,0,-1,-1,-1,0,483,0,0
25514,0,0,-1,-1,-1,0,483,0,0
25516,0,0,-1,-1,-1,0,483,0,0
25518,0,0,-1,-1,-1,0,483,0,0
25520,0,0,-1,-1,-1,0,483,0,0
25556,0,0,-1,-1,-1,0,483,0,0
25558,0,0,-1,-1,-1,0,483,0,0
25560,0,0,-1,-1,-1,0,483,0,0
25562,0,0,-1,-1,-1,0,483,0,0
25564,0,0,-1,-1,-1,0,483,0,0
25638,0,0,-1,-1,-1,0,483,0,0
25640,0,0,-1,-1,-1,0,483,0,0
25642,0,0,-1,-1,-1,0,483,0,0
25644,0,0,-1,-1,-1,0,483,0,0
25646,0,0,-1,-1,-1,0,483,0,0
25648,0,0,-1,-1,-1,0,483,0,0
25650,0,0,-1,-1,-1,0,483,0,0
25652,0,0,-1,-1,-1,0,483,0,0
25654,0,0,-1,-1,-1,0,483,0,0
25665,0,0,-1,-1,-1,0,483,0,0
25667,0,0,-1,-1,-1,0,483,0,0
25669,0,0,-1,-1,-1,0,483,0,0
25671,0,0,-1,-1,-1,0,483,0,0
25673,0,0,-1,-1,-1,0,483,0,0
25675,0,0,-1,-1,-1,0,483,0,0
25677,0,0,-1,-1,-1,0,483,0,0
25679,0,0,-1,-1,-1,0,483,0,0
25681,0,0,-1,-1,-1,0,483,0,0
25811,0,0,-1,-1,-1,0,483,0,0
25813,0,0,-1,-1,-1,0,483,0,0
25815,0,0,-1,-1,-1,0,483,0,0
25817,0,0,-1,-1,-1,0,483,0,0
25819,0,0,-1,-1,-1,0,483,0,0
25821,0,0,-1,-1,-1,0,483,0,0
25823,0,0,-1,-1,-1,0,483,0,0
25825,0,0,-1,-1,-1,0,483,0,0
25827,0,0,-1,-1,-1,0,483,0,0
25829,0,0,-1,-1,-1,0,483,0,0
25831,0,0,-1,-1,-1,0,483,0,0
25833,0,0,-1,-1,-1,0,483,0,0
25835,0,0,-1,-1,-1,0,483,0,0
25837,0,0,-1,-1,-1,0,483,0,0
25839,0,0,-1,-1,-1,0,483,0,0
25841,0,0,-1,-1,-1,0,483,0,0
25844,0,0,-1,-1,-1,0,483,0,0
25846,0,0,-1,-1,-1,0,483,0,0
25849,0,0,-1,-1,-1,0,483,0,0
25851,0,0,-1,-1,-1,0,483,0,0
25853,0,0,-1,-1,-1,0,483,0,0
25855,0,0,-1,-1,-1,0,483,0,0
25857,0,0,-1,-1,-1,0,483,0,0
25859,0,0,-1,-1,-1,0,483,0,0
25861,0,0,-1,-1,-1,0,483,0,0
25863,0,0,-1,-1,-1,0,483,0,0
25865,0,0,-1,-1,-1,0,483,0,0
25867,0,0,-1,-1,-1,0,483,0,0
25869,0,0,-1,-1,-1,0,483,0,0
25871,0,0,-1,-1,-1,0,483,0,0
25873,0,0,-1,-1,-1,0,483,0,0
25875,0,0,-1,-1,-1,0,483,0,0
25877,0,0,-1,-1,-1,0,483,0,0
25879,0,0,-1,-1,-1,0,483,0,0
25881,0,0,-1,-1,-1,0,483,0,0
25883,0,0,-1,-1,-1,0,483,0,0
25885,0,0,-1,-1,-1,0,483,0,0
25887,0,0,-1,-1,-1,0,483,0,0
25889,0,0,-1,-1,-1,0,483,0,0
25891,0,0,-1,-1,-1,0,483,0,0
25893,0,0,-1,-1,-1,0,483,0,0
25895,0,0,-1,-1,-1,0,483,0,0
25897,0,0,-1,-1,-1,0,483,0,0
25899,0,0,-1,-1,-1,0,483,0,0
25901,0,0,-1,-1,-1,0,483,0,0
25903,0,0,-1,-1,-1,0,483,0,0
25905,0,0,-1,-1,-1,0,483,0,0
25907,0,0,-1,-1,-1,0,483,0,0
25909,0,0,-1,-1,-1,0,483,0,0
25911,0,0,-1,-1,-1,0,483,0,0
25913,0,0,-1,-1,-1,0,483,0,0
25915,0,0,-1,-1,-1,0,483,0,0
25917,0,0,-1,-1,-1,0,483,0,0
25919,0,0,-1,-1,-1,0,483,0,0
26003,0,0,-1,-1,-1,0,483,0,0
26005,0,0,-1,-1,-1,0,483,0,0
26007,0,0,-1,-1,-1,0,483,0,0
26078,0,0,-1,-1,-1,0,483,0,0
26080,0,0,-1,-1,-1,0,483,0,0
26082,0,0,-1,-1,-1,0,483,0,0
26084,0,0,-1,-1,-1,0,483,0,0
