ID,ItemEffectID,ItemID
143645,212663,246530
143647,212665,246533
143648,212666,246533
143649,212667,246534
143650,212668,246534
143651,212669,246535
143652,212670,246535
143653,212671,246536
143654,212672,246536
143655,212673,246537
143656,212674,246537
143657,212675,246538
143658,212676,246538
143659,212677,246539
143660,212678,246539
143661,212679,246540
143662,212680,246540
143663,212681,246541
143664,212682,246541
143665,212683,246542
143666,212684,246542
143667,212685,246543
143668,212686,246543
143669,212687,246544
143670,212688,246544
143686,212712,246587
143687,212713,246588
143696,212714,246590
143697,212715,246590
143698,212716,246594
143699,212717,246594
143700,212718,246595
143701,212719,246596
143702,212720,246597
143703,212721,246598
143704,212722,246599
143705,212723,246600
143706,212724,246601
143707,212725,246602
143708,212726,246603
143709,212727,246604
143710,212728,246605
143711,212729,246606
143712,212730,246607
143713,212731,246608
143714,212732,246609
143715,212733,246610
143716,212734,246611
143717,212735,246612
143718,212736,246613
143719,212737,246614
143720,212738,246615
143721,212739,246616
143725,212743,242495
143726,212744,246628
143727,212745,246628
143728,212746,246671
143729,212747,246671
143732,212750,246685
143733,212751,246686
143734,212752,246687
143736,212754,246688
143737,212755,246689
143738,212756,246690
143739,212757,246691
143740,212758,246692
143741,212759,246693
143742,212760,246694
143743,212761,246694
143747,212765,246698
143748,212766,246698
143750,212768,242481
143752,212770,246236
143753,212771,246700
143754,212772,246701
143755,212773,246703
143756,212774,246705
143757,212775,246706
143758,212776,246707
143759,212777,246708
143760,212778,246709
143761,212779,246710
143762,212780,246711
143775,212793,246723
143776,212794,246723
143778,212796,246730
143779,212797,246731
143780,212798,246731
143781,212799,246732
143782,212800,246732
143783,212801,246733
143784,212802,246733
143785,212803,246734
143786,212804,246734
143787,212805,246735
143788,212806,246735
143789,212807,246736
143790,212808,246736
143791,212809,246737
143794,212812,246741
143795,212813,246742
143797,212815,246751
143798,212816,246752
143799,212817,246753
143800,212818,246754
143801,212819,246755
143802,212820,246756
143803,212821,246757
143804,212822,246758
143805,212823,246759
143806,212824,246760
143807,212825,246761
143808,212826,246762
143809,212827,246763
143810,212828,246764
143811,212829,246765
143812,212830,246766
143813,212831,246767
143814,212832,246768
143815,212833,246773
143816,212834,246774
143817,212835,246775
143818,212836,246776
143819,212837,246777
143820,212838,246779
143822,212840,246789
143825,212843,242497
143827,212845,246796
143828,212846,185966
143830,212848,246802
143831,212849,246803
143832,212850,246804
143833,212851,246808
143835,212853,246809
143837,212855,246811
143838,212856,246811
143840,212858,246824
143841,212859,246825
143844,212862,242494
143854,212872,246838
143855,212873,246845
143856,212874,246846
143857,212875,246847
143858,212876,246848
143859,212877,246849
143860,212878,246850
143861,212879,246851
143862,212880,246852
143863,212881,246853
143864,212882,246854
143865,212883,246855
143866,212884,246856
143867,212885,246857
143868,212886,246858
143869,212887,246859
143870,212888,246860
143871,212889,246861
143872,212890,246862
143873,212891,246863
143874,212892,246864
143875,212893,246865
143876,212894,246866
143877,212895,246867
143878,212896,246868
143879,212897,246869
143880,212898,246870
143881,212899,246871
143882,212900,246872
143883,212901,246873
143884,212902,246874
143885,212903,246875
143886,212904,246876
143887,212905,246877
143888,212906,246878
143889,212907,246879
143890,212908,246880
143891,212909,246881
143892,212910,246882
143893,212911,246883
143894,212912,246884
143897,212915,246889
143899,212917,246898
143902,212920,231757
143904,212922,246903
143905,212923,246904
143906,212924,246905
143907,212925,246906
143908,212926,246907
143909,212927,246908
143911,212931,246915
143913,212933,246917
143914,212934,246917
143915,212935,246918
143919,212939,246919
143920,212940,246919
143921,212941,246920
143922,212942,246920
143923,212943,246921
143924,212944,246921
143925,212504,246307
143945,212954,246306
143947,212956,246934
143948,212957,246935
143949,212958,246936
143950,212959,246937
143951,212960,246939
143952,212961,246940
143953,212962,246941
143954,212963,246944
143955,212964,246371
143956,212965,246945
143958,212967,246947
143961,212970,246953
143962,212971,246954
143963,212972,246955
143964,212973,246957
143965,212974,246958
143966,212975,246959
143967,212976,246960
143968,212977,246961
143969,212978,246965
143970,212979,246973
143971,212980,246981
143972,212981,246989
144021,212982,247220
144022,212983,247221
144023,212984,247222
144024,212985,247223
144025,212986,247224
144026,212987,247225
144027,212988,247226
144028,212989,247227
144029,212990,247228
144030,212991,247229
144031,212992,247230
144032,212993,247231
144033,212994,247232
144034,212995,247233
144035,212996,247234
144036,212997,247235
144037,212998,247236
144038,212999,247237
144048,213009,247423
144049,213010,247423
144051,213012,247425
144052,213013,247425
144058,213019,247498
144059,213020,247498
144060,213021,247499
144061,213022,247499
144062,213023,247500
144063,213024,247500
144064,213025,247501
144065,213026,247502
144069,213030,247593
144072,213033,247661
144073,213034,247662
144074,213035,247663
144075,213036,247664
144076,213037,247665
144077,213038,247666
144078,213039,247667
144079,213040,247668
144080,213041,247669
144081,213042,247670
144082,213043,246304
144083,213046,247672
144084,213047,247673
144093,213056,247692
144094,213057,247693
144095,213058,247694
144096,213059,247695
144097,213060,247696
144098,213061,247698
144099,213062,247699
144100,213063,247700
144103,213066,247720
144104,213067,247720
144105,213068,247721
144106,213069,247721
144107,213070,247722
144108,213071,247722
144109,213072,247723
144110,213073,247723
144111,213074,247727
144112,213075,247728
144113,213076,247729
144114,213077,247730
144115,213078,247731
144116,213079,247732
144117,213080,247733
144118,213081,247734
144119,213082,247735
144120,213083,247736
144121,213084,247737
144122,213085,247738
144123,213086,247739
144124,213087,247740
144125,213088,247741
144126,213089,247742
144127,213090,247743
144128,213091,247744
144129,213092,247745
144130,213093,247746
144131,213094,247747
144132,213095,247748
144133,213096,247749
144134,213097,247750
144135,213098,247751
144136,213099,247752
144140,213103,247756
144141,213104,247757
144142,213105,247758
144143,213106,247759
144144,213107,247760
144145,213108,247761
144146,213109,247762
144147,213110,247763
144148,213111,247764
144149,213112,247765
144150,213113,247766
144151,213114,247767
144152,213115,247768
144153,213116,247769
144154,213117,247770
144155,213118,247771
144156,213119,247772
144157,213120,247773
144158,213121,247774
144159,213122,247775
144160,213123,247776
144161,213124,247777
144162,213125,247778
144163,213126,247779
144164,213127,247780
144165,213128,247781
144166,213129,247782
144167,213130,247783
144168,213131,247784
144169,213132,247785
144171,213134,247791
144172,213135,247791
144173,213136,247792
144174,213137,247792
144175,213138,247793
144176,213139,247793
144177,213140,247794
144178,213141,247794
144179,213142,247795
144180,213143,247795
144199,213162,247822
144200,213163,247822
144211,213174,247842
144212,213175,247843
144213,213176,247844
144214,213177,247845
144215,213178,247847
144216,213179,247848
144217,213180,247848
144224,213187,222650
144227,213190,247855
144228,213191,247856
144229,213192,247858
144231,213194,247860
144242,213205,247882
144245,213208,247890
144246,213209,247891
144248,213211,247894
144250,213213,247906
144252,213215,247908
144253,213216,247909
144254,213217,247910
144255,213218,247911
144256,213219,247912
144257,213220,247913
144258,213221,247914
144259,213222,247915
144260,213223,247916
144261,213224,247917
144262,213225,247918
144263,213226,247919
144264,213227,247920
144265,213228,247921
144266,213229,247922
144267,213230,247923
144268,213231,247924
144269,213232,247925
144270,213233,242617
144271,213234,247835
144286,213251,247973
144287,213252,247982
144288,213253,247991
144298,213263,248009
144299,213264,248010
144300,213265,248011
144301,213266,248013
144302,213267,248013
144308,213273,240928
144309,213274,248073
144310,213275,248073
144311,213276,248081
144312,213277,248088
144313,213278,248088
144314,213279,248089
144315,213280,248089
144316,213281,248090
144317,213282,248090
144318,213283,248091
144319,213284,248091
144320,213285,248092
144321,213286,248092
144322,213287,248093
144323,213288,248094
144324,213289,248101
144325,213290,248102
144326,213291,248103
144327,213292,248104
144328,213293,248105
144329,213294,248106
144330,213295,248107
144331,213296,248108
144332,213297,248109
144333,213298,248110
144334,213299,248111
144335,213300,248112
144336,213301,248113
144337,213302,248114
144338,213303,248115
144339,213304,248116
144340,213305,248117
144341,213306,248118
144342,213307,248119
144343,213308,248120
144344,213309,248121
144345,213310,248122
144346,213311,248123
144347,213312,248124
144348,213313,248125
144349,213314,248126
144350,213315,248127
144351,213320,248128
144352,213318,248131
144353,213316,248128
144355,213323,248134
144359,213327,248137
144360,213328,248138
144361,213329,248141
144362,213330,248141
144365,213333,246944
144366,213335,239247
144370,213339,248218
144371,213340,248239
144372,213341,248244
144373,213342,248246
144374,213343,248248
144375,213344,248248
144376,213345,248249
144384,213353,246825
144397,213366,246824
144398,213367,248299
144399,213368,248309
144400,213369,248318
144401,213370,248327
144412,213381,248331
144413,213382,248332
144414,213383,248333
144415,213384,248334
144416,213385,248335
144417,213386,248336
144418,213387,248337
144419,213388,248338
144420,213389,248339
144421,213390,248393
144423,213392,248400
144424,213393,248401
144425,213394,248402
144426,213395,248403
144427,213396,248404
144428,213397,248405
144429,213398,248406
144430,213399,248407
144431,213400,248408
144432,213401,248409
144433,213402,248410
144472,213441,248485
144473,213442,248486
144474,213443,248548
144476,213445,248550
144477,213446,248550
144478,213447,248585
144479,213448,248586
144480,213449,246945
144484,213455,248593
144492,213463,248583
144493,213464,248617
144494,213465,248618
144495,213466,248619
144496,213467,248620
144497,213468,248621
144498,213469,248622
144499,213470,248623
144500,213471,248624
144501,213472,248625
144502,213473,248626
144503,213474,248627
144504,213475,248628
144505,213476,248629
144506,213477,248630
144507,213478,248631
144508,213479,248632
144509,213480,248633
144510,213481,248634
144511,213482,248635
144512,213483,248636
144513,213484,248637
144514,213485,248638
144515,213486,248639
144516,213487,248640
144517,213488,248641
144518,213489,248642
144519,213490,248643
144520,213491,248644
144521,213492,248645
144522,213493,248646
144523,213494,248647
144524,213495,248648
144525,213496,248649
144526,213497,248650
144527,213498,248651
144528,213499,248652
144529,213500,248653
144530,213501,248654
144531,213502,248655
144532,213503,248656
144533,213504,248657
144534,213505,248658
144535,213506,248660
144536,213507,248661
144537,213508,248662
144538,213509,248663
144539,213510,248664
144540,213511,248665
144541,213512,248681
144542,213513,248681
144577,213548,244854
144579,213550,248724
144591,213566,248755
144592,213567,248756
144594,213569,248758
144595,213570,248759
144596,213571,248760
144597,213572,248761
144598,213573,248761
144599,213574,248764
144600,213575,248784
144601,213576,248785
144602,213577,248786
144603,213578,248787
144604,213579,248788
144605,213580,244140
144606,213581,248794
144607,213582,248795
144608,213583,248796
144609,213584,248797
144610,213585,248798
144611,213586,248799
144612,213587,248800
144613,213588,248801
144614,213589,248802
144615,213590,248803
144616,213591,248804
144617,213592,248805
144618,213593,248806
144619,213594,248807
144620,213595,248808
144621,213596,248809
144622,213597,248810
144623,213598,248811
144624,213599,246345
144627,213602,248745
144628,213603,248920
144633,213608,248934
144634,213609,248935
144635,213610,248936
144636,213611,248937
144637,213612,248938
144638,213613,248939
144639,213614,248940
144640,213615,248941
144641,213616,248942
144642,213617,248943
144645,213620,248954
144646,213621,248955
144648,213623,248957
144649,213624,248958
144650,213625,248959
144651,213626,248960
144652,213627,248961
144653,213628,248962
144654,213629,248963
144655,213630,248964
144656,213631,248965
144657,213632,248966
144658,213633,248967
144659,213634,248968
144660,213635,248969
144661,213636,248971
144662,213637,248972
144663,213638,248973
144664,213639,248974
144665,213640,248976
144666,213641,248977
144667,213642,248978
144668,213643,248979
144669,213644,248980
144670,213645,248981
144671,213646,248982
144672,213647,248983
144673,213648,248984
144674,213649,248985
144678,213653,248994
144679,213654,248994
144680,213655,248995
144681,213656,248996
144682,213657,248997
144683,213658,248998
144688,213663,249004
144689,213664,249028
144690,213665,249029
144691,213666,249030
144692,213667,249031
144693,213668,249032
144694,213669,249096
144695,213670,249096
144696,213671,249097
144697,213672,249097
144698,213673,249098
144699,213674,249098
144700,213675,249099
144701,213676,249099
144702,213677,249100
144703,213678,249101
144704,213679,249101
144705,213680,249102
144706,213681,249103
144707,213682,249104
144708,213683,249105
144709,213684,249106
144710,213685,249107
144711,213686,249108
144712,213687,249109
144713,213688,249110
144714,213689,249111
144715,213690,249112
144716,213691,249113
144717,213692,249114
144718,213693,249115
144719,213694,249116
144720,213695,249117
144721,213696,249118
144722,213697,249119
144723,213698,249120
144724,213699,249121
144725,213700,249122
144726,213701,249123
144727,213702,249124
144728,213703,249141
144729,213704,249143
144731,213706,249229
144732,213747,249230
144734,213749,249233
144736,213751,249235
144742,213757,249242
144771,213786,249338
144772,213787,249338
144779,213794,249342
144785,213800,249347
144786,213801,249348
144787,213802,249349
144788,213803,249350
144789,213804,249351
144790,213805,249352
144791,213806,249353
144792,213807,249354
144793,213808,249355
144794,213809,249356
144795,213810,249357
144796,213811,249358
144797,213812,249359
144798,213813,249360
144799,213814,249361
144800,213815,249362
144801,213816,249363
144802,213817,249364
144803,213818,249365
144804,213819,249366
144805,213820,249383
144806,213821,249231
144808,213823,249386
144815,213830,249400
144816,213831,249417
144817,213832,249423
144819,213834,249433
144820,213835,249438
144823,213838,249437
144831,213846,249457
144832,213847,249458
144833,213848,249459
144834,213849,249460
144835,213850,249461
144836,213851,249462
144837,213852,249463
144838,213853,249464
144839,213854,249465
144840,213855,249466
144841,213856,249468
144917,213932,249518
144954,213969,249545
144955,213970,249546
144956,213971,249547
144957,213972,249548
144958,213973,249549
144959,213974,249550
144960,213975,249551
144961,213976,249558
144962,213977,249559
144964,213978,249618
144965,213980,249618
144966,213981,249688
144967,213982,249689
144968,213983,249690
144969,213984,249691
144970,213985,249699
144971,213986,249700
144972,213987,249701
144973,213988,249701
144974,213989,249702
144975,213990,249703
144976,213991,249703
144977,213992,249704
144978,213993,249705
144979,213994,249705
144980,213995,249706
144981,213996,249707
144982,213997,249708
144983,213998,249709
144984,213999,249709
144985,214000,249713
144987,214002,249736
144988,214003,249745
144989,214004,249754
144990,214005,249763
144992,214007,249765
144993,214008,249766
144994,214009,249767
144995,214010,249768
144999,214014,249775
145002,214017,249779
145003,214018,249780
145004,214019,249781
145005,214020,249782
145006,214021,249783
145007,214022,249784
145008,214023,249785
145009,214024,249786
145010,214025,249787
145011,214026,249788
145020,214035,249800
145043,214058,249822
145044,214059,249823
145045,214060,249824
145049,214061,249825
145063,214075,249878
145088,214100,249891
145093,214105,249917
145094,214106,249918
145095,214107,249923
145096,214108,249924
145097,214109,249932
145098,214110,249939
145099,214111,249946
145117,214129,250092
145118,214130,250093
145119,214131,250094
145120,214132,250095
145121,214133,250096
145122,214134,238254
145123,214135,250105
145124,214136,250105
145125,214137,250106
145126,214138,250106
145127,214139,250107
145128,214140,250107
145129,214141,250108
145130,214142,250108
145131,214143,250110
145132,214144,250111
145133,214145,250112
145134,214146,250113
145135,214147,250114
145136,214148,250115
145137,214149,250118
145138,214150,250119
145139,214151,250120
145140,214152,250121
145141,214153,250122
145142,214154,250123
145143,214155,250124
145144,214156,250125
145145,214157,250126
145146,214158,250127
145147,214159,250128
145149,214161,250130
145150,214162,250131
145151,214163,250132
145152,214164,250133
145153,214165,250134
145154,214166,250135
145155,214167,250135
145156,214168,250136
145157,214169,250136
145158,214170,250137
145159,214171,250137
145160,214172,250138
145161,214173,250138
145162,214174,250139
145163,214175,250139
145164,214176,250140
145165,214177,250140
145166,214178,250141
145167,214179,250141
145168,214180,250142
145169,214181,250142
145170,214182,250143
145171,214183,250143
145173,214185,250145
145174,214186,250145
145175,214187,250146
145176,214188,250146
145177,214189,250147
145178,214190,250147
145179,214191,250148
145180,214192,250148
145248,214260,250191
145249,214261,250191
145250,214262,250192
145251,214263,250192
145252,214264,250144
145253,214265,250214
145256,214268,250215
145257,214269,250223
145258,214270,250224
145261,214273,250225
145262,214274,244679
145263,214275,250226
145265,214277,250227
145266,214278,250228
145267,214279,250229
145268,214280,250230
145269,214281,250231
145270,214282,250232
145271,214283,250233
145272,214284,250234
145273,214285,250235
145274,214286,250236
145275,214287,250237
145276,214288,250238
145277,214289,250239
145278,214290,250240
145279,214291,250240
145280,214292,250241
145281,214293,250242
145282,214294,250243
145283,214295,250244
145284,214296,250245
145285,214297,250246
145286,214298,250248
145287,214299,250249
145288,214300,250250
145289,214301,250251
145290,214302,250252
145291,214303,250253
145292,214304,250254
145293,227058,250255
145294,214306,250256
145295,214307,250257
145296,214308,250258
145297,214309,250259
145298,214310,250302
145299,214311,250303
145300,214312,250304
145301,214313,250306
145302,214314,250307
145305,214317,247753
145306,214318,250316
145308,214320,250319
145309,214321,250320
145310,214322,250321
145311,214323,250321
145315,214330,250325
145399,214417,250402
145400,214418,250403
145401,214419,250404
145402,214420,250405
145403,214421,250406
145404,214422,250407
145405,214423,250408
145406,214424,250409
145407,214425,250410
145408,214426,250411
145409,214427,250423
145410,214428,250423
145411,214429,250424
145412,214430,250424
145413,214431,250425
145414,214432,250425
145415,214433,250426
145416,214434,250426
145417,214435,250427
145418,214436,250427
145419,214437,250428
145420,214438,250428
145421,214439,250429
145422,214440,250429
145424,214442,250440
145425,214443,250441
145427,214445,250442
145458,214476,250622
145459,214477,247864
145460,214478,250627
145461,214479,247869
145462,214480,247866
145463,214481,247865
145464,214482,247873
145465,214483,247872
145466,214484,247871
145467,214485,247867
145468,214486,247870
145493,214511,250360
145494,214512,250443
145495,214513,250445
145496,214514,250444
145498,214516,250689
145499,214517,250690
145500,214518,250691
145501,214519,250692
145502,214520,250693
145503,214521,250694
145504,214522,250695
145505,214523,250696
145506,214524,250697
145507,214525,250698
145508,214526,250699
145509,214527,250700
145510,214528,250701
145511,214529,250702
145512,214530,250703
145513,214531,250704
145514,214532,250721
145515,214533,250721
145516,214534,250722
145517,214535,250723
145518,214536,250723
145519,214537,250724
145520,214538,250726
145521,214539,250726
145522,214540,250727
145523,214541,250727
145524,214542,250728
145525,214543,250728
145526,214544,250745
145527,214545,250745
145528,214546,250746
145529,214547,250746
145530,214548,250747
145531,214549,250747
145532,214550,250748
145533,214551,250748
145536,214554,250751
145537,214555,250751
145538,214556,250752
145539,214557,250752
145540,214558,250756
145541,214559,250756
145542,214560,250757
145543,214561,250757
145544,214562,250758
145545,214563,250758
145546,214564,250759
145547,214565,250759
145548,214566,250760
145549,214567,250760
145550,214568,250761
145551,214569,250761
145552,214570,250762
145553,214571,250762
145555,214573,250770
145556,214574,250771
145557,214575,250772
145561,214579,250776
145562,214580,250782
145563,214581,250782
145564,214582,250783
145565,214583,250784
145566,214584,250785
145567,214585,250786
145568,214586,250787
145569,214587,250788
145570,214588,250789
145571,214589,250790
145572,214590,250791
145573,214591,250792
145574,214592,250793
145575,214593,250794
145576,214594,250795
145577,214595,250796
145578,214596,250797
145579,214597,250798
145580,214598,250802
145581,214599,250802
145582,214600,250803
145583,214601,250803
145584,214602,250804
145585,214603,250804
145586,214604,250805
145587,214605,250805
145588,214606,250806
145589,214607,250806
145611,214629,250854
145612,214630,250856
145613,214631,250857
145614,214632,250858
145615,214633,250859
145616,214634,250860
145617,214635,250861
145618,214636,250862
145619,214637,250863
145620,214638,250863
145621,214639,250864
145622,214640,250865
145623,214641,250866
145624,214642,250867
145625,214643,250868
145626,214644,250869
145627,214645,250870
145628,214646,250871
145629,214647,250888
145630,214648,250889
145631,214649,250889
145632,214650,250897
145633,214651,250904
145634,214652,250911
145635,214653,250912
145636,214654,250913
145637,214655,250914
145638,214656,250915
145639,214657,250916
145640,214658,250917
145641,214659,250918
145642,214660,250919
145643,214661,250920
145644,214662,250921
145645,214663,250921
145646,214664,250922
145647,214665,250923
145648,214666,250924
145649,214667,250925
145650,214668,250926
145651,214669,250926
145652,214670,250927
145653,214671,250927
145654,214672,250928
145655,214673,250928
145656,214674,250929
145657,214675,250929
145658,214676,250930
145659,214677,250930
145660,205093,235848
145661,205096,235848
145662,205095,235848
145663,205094,235848
145694,214708,250971
145695,214709,250971
145696,214710,250972
145697,214711,250972
145698,214712,250973
145699,214713,250973
145700,214714,250974
145751,214765,251000
145752,214766,251000
145753,214767,251001
145754,214768,251001
145755,214769,251002
145756,214770,251002
145757,214771,251003
145758,214772,251003
145759,214773,251004
145760,214774,251004
145761,214775,251005
145762,214776,251005
145763,214777,249344
145764,214778,251011
145765,214779,251012
145766,214780,251013
145767,214781,251014
145768,214782,251015
145772,214786,251016
145773,214787,251017
145774,214788,251018
145775,214789,251019
145776,214790,251020
145778,214792,251022
145805,214819,251039
145809,214820,251073
145810,214824,251236
145811,214825,251237
145812,214826,251238
145813,214827,251239
145814,214828,251240
145815,214829,251243
145816,214830,251244
145817,214831,251245
145818,214832,251246
145819,214833,251247
145820,214834,251271
145821,214835,251278
145822,214836,251284
145823,214837,251288
145824,214838,251288
145825,214839,251289
145829,214843,251329
145830,214844,251330
145831,214845,251331
145832,214846,251472
145833,214847,251473
145834,214848,251474
145835,214849,251475
145984,214998,251476
145986,215000,251477
145987,215001,251478
145988,215002,251479
145990,215004,251480
145991,215005,251481
145993,215007,251482
145995,215009,251483
145996,215010,251484
146063,215079,251491
146064,215080,251493
146065,215081,251494
146066,215082,251495
146068,215084,251513
146070,215086,251519
146129,215145,251542
146131,215147,251544
146132,215148,251545
146153,215169,251546
146154,215170,251547
146155,215171,251548
146156,215172,251549
146157,215173,251550
146158,215174,251551
146159,215176,251562
146160,215177,251562
146161,215175,251562
146171,215187,251629
146172,215188,251629
146173,215189,251630
146174,215190,251630
146175,215191,251631
146182,215198,45022
146183,215199,44998
146185,215201,251632
146186,215202,251633
146188,215204,251635
146189,215205,251636
146190,215206,251637
146191,215207,251638
146192,215208,251639
146193,215209,251640
146194,215210,251653
146195,215211,251654
146196,215212,251655
146197,215213,231757
146309,215326,251774
146310,215327,251775
146311,215328,251778
146312,215329,251779
146314,215331,251782
146315,215332,251783
146316,215333,251784
146317,215334,251785
146318,215335,251786
146319,215336,251787
146320,215337,251788
146321,215338,251789
146322,215339,251790
146323,215340,251791
146324,215341,251792
146325,215342,251793
146326,215343,251794
146327,215344,251795
146328,215345,251795
146329,215346,251796
146330,215347,251796
146331,215348,251805
146364,215381,251871
146365,215382,251883
146366,215383,251884
146367,215384,251885
146371,215403,251903
146372,215404,251909
146373,215405,251910
146374,215406,251911
146375,215407,251912
146376,215408,251913
146377,215409,251914
146378,215410,251915
146379,215411,251916
146382,215414,251886
146383,215415,251934
146385,215417,251935
146386,215418,251936
146387,215419,251936
146450,215482,251967
146451,215483,251968
146452,215484,251969
146453,215485,251973
146454,215486,251974
146455,215487,251975
146456,215488,251976
146457,215489,251977
146458,215490,251978
146459,215491,251979
146460,215492,251980
146461,215493,251981
146462,215494,251982
146464,215496,251997
146469,212289,243037
146473,215505,251999
146474,215506,252000
146475,215507,252002
146476,215497,252001
146477,215509,252004
146478,215510,252005
146479,215511,252006
146480,215512,252007
146481,215513,252008
146482,215514,252010
146483,215515,252011
146484,215516,252011
146485,215517,252012
146486,215518,252012
146487,215519,252013
146488,215520,252013
146489,215521,252014
146490,215522,252014
146491,215523,252015
146492,215524,252015
146493,215525,252016
146494,215526,252016
146495,215527,252017
146496,215528,252017
146497,215529,252021
146498,215530,252020
146499,215531,252018
146500,215532,252019
146512,215544,252035
146513,215545,252036
146514,215546,252037
146515,215547,252038
146516,215548,252039
146517,215549,252040
146518,215550,252041
146519,215551,252042
146520,215552,252043
146521,215553,252044
146522,215554,252045
146582,215613,252137
146583,215614,252137
146621,215653,252193
146622,215654,252193
146623,215655,252194
146624,215656,252194
146625,215657,252195
146626,215658,252195
146630,215662,252199
146631,215663,252199
146632,215664,252200
146633,215665,252200
146669,215701,252265
146699,215731,252300
146700,215732,252300
146701,215733,252301
146702,215734,252301
146744,215776,252364
146756,215788,252386
146757,215789,252387
146758,215790,252388
146759,215791,252389
146760,215792,252390
146761,215793,252391
146762,215794,252392
146763,215795,252393
146764,215796,252394
146765,215797,252395
146766,215798,252396
146767,215799,252397
146768,215800,252398
146769,215801,252399
146770,215802,252400
146771,215803,252401
146772,215804,252402
146773,215805,252403
146774,215806,252404
146775,215807,252405
146776,215808,252406
146777,215809,252407
146778,215810,252408
146779,215811,252409
146780,215812,252410
146781,218497,252411
146782,215814,252412
146783,215815,252413
146784,215816,252414
146787,215819,252416
146788,215820,252417
146789,215821,252418
146790,215822,252419
146791,215823,252420
146792,215824,252421
146794,215826,252607
146795,215827,252609
146821,215853,252648
146822,215854,252650
146823,215855,252650
146826,215858,252652
146827,215859,252653
146828,215860,252654
146829,215861,252655
146830,215862,252656
146831,215863,252657
146832,215864,252658
146833,215865,252659
146837,215873,252666
146838,215874,252667
146839,215875,252668
146840,215876,252669
146843,215879,252679
146844,215880,252679
146846,215882,252681
146847,215883,252681
146851,215887,252753
146852,215888,252754
146853,215889,252755
146854,215890,252756
146855,215891,252757
146856,215892,252758
147226,216262,252950
147227,216263,252950
147228,216264,252951
147229,216265,252954
147230,216266,252954
147231,216267,252957
147232,216268,252956
147240,216276,253009
147241,216277,250226
147242,216278,253010
147243,216279,253011
147244,216280,253012
147245,216281,253013
147246,216282,253013
147247,216283,253014
147248,216284,253015
147249,216285,253016
147250,216286,253018
147251,216287,253019
147252,216288,253020
147253,216289,253021
147254,216290,253022
147255,216291,253023
147257,216293,253024
147258,216294,253025
147259,216295,253025
147260,216296,253026
147261,216297,253026
147262,216298,253027
147263,216299,253027
147264,216300,253028
147265,216301,253028
147266,216302,253029
147267,216303,253029
147268,216304,253030
147269,216305,253030
147270,216306,253031
147271,216307,253031
147272,216308,253032
147273,216309,253032
147274,216310,253033
147275,216311,253033
147276,216312,253034
147277,216313,253035
147278,216314,253036
147279,216315,253037
147280,216316,253038
147281,216317,253039
147282,216318,253040
149417,218453,253162
149418,218454,253163
149419,218455,253164
149420,218456,253165
149421,218457,253166
149422,218458,253167
149423,218459,253168
149424,218460,253169
149425,218461,253170
149426,218462,253171
149427,218463,253172
149428,218464,253173
149429,218465,253174
149430,218466,253175
149431,218467,253176
149432,218468,253177
149433,218469,253178
149434,218470,253179
149435,218471,253180
149436,218472,253181
149437,218473,253182
149438,218474,253183
149439,218475,253184
149452,218488,253201
149461,215813,252411
149463,218499,253222
149464,218500,253223
149465,218501,253224
149466,218502,253226
149467,218503,253226
149468,218504,253227
149469,218505,253231
149470,218506,253240
149471,218507,253241
149472,218508,253242
149473,218509,253243
149474,218510,253244
149475,218511,253245
149478,218514,253250
149479,218515,253251
149480,218516,253252
149481,218517,253253
149482,218518,253254
149483,218519,253255
149484,218520,253256
149485,218521,253257
149501,218537,253273
149502,218538,253286
149505,218541,253290
149506,218542,253291
149507,218543,253292
149508,218544,253293
149509,218545,253294
149510,218546,253295
149511,218547,253296
149512,218548,253297
149517,218553,253316
149519,218555,253343
149522,218558,253353
149523,218559,56370
149957,218993,253358
150512,219548,253379
150513,219549,253382
150514,219550,253385
150887,219923,253392
150888,219924,253393
150889,219925,253394
150890,219926,253395
150891,219927,253396
150892,219928,253397
150893,219929,253398
150896,219932,253404
150897,219933,253404
150898,214040,249807
150899,219935,253405
150900,219936,253406
150901,219937,253407
150902,219938,253408
150912,219948,253418
150913,219949,253419
150915,219951,253421
150917,219953,253423
150919,219955,253425
150921,219957,253427
150931,219967,253437
150933,219969,253439
150935,219971,253441
150937,219973,253443
150939,219975,253445
150941,219977,253447
150943,219979,253449
150945,219981,253451
150948,219984,253454
150949,219985,253455
150951,219987,253457
150953,219989,253459
150955,219991,253461
150957,219993,253463
150959,219995,253465
150961,219997,253467
150963,219999,253469
150965,220001,253471
150967,220003,253473
150969,220005,253475
150971,220007,253477
150973,220009,253479
150975,220011,253481
150977,220013,253483
150978,220014,253485
150979,220015,253488
150980,220016,253490
150981,220017,253493
150982,220018,253494
150983,220019,253495
150984,220020,253496
150985,220021,253497
150986,220022,253498
150987,220023,253499
150988,220024,253500
150989,220025,253501
150990,220026,253502
150991,220027,253503
150992,220028,253504
150993,220029,253505
150994,220030,253506
150995,220031,253507
150996,220032,253508
150997,220033,253515
150998,220034,253516
150999,220035,253517
151000,220036,253521
151001,220037,253522
151002,220038,253523
151003,220039,253524
151004,220040,253525
151005,220041,253526
151007,220043,253527
151008,220044,253528
151009,220045,253529
151010,220046,253530
151011,220047,253531
151012,220048,253532
151013,220049,253533
151014,220050,253534
151015,220051,253535
151016,220052,253536
151017,220053,253537
