Name_lang,Pos_0,Pos_1,Pos_2,MapOffset_0,MapOffset_1,FlightMapOffset_0,FlightMapOffset_1,ID,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,MinimapAtlasMemberID,Facing,SpecialIconConditionID,VisibilityConditionID,MountCreatureID_0,MountCreatureID_1
"Aspirant's Rest, Bastion",-4101.2001953125,-4643.759765625,6536,0,0,0,0,2630,2222,81993,664,99,5367,11792,227.8390045166,0,81993,0,0
"Xandria's Vigil, Bastion",-3316.8500976562,-4135.9399414062,6599.4501953125,0,0,0,0,2631,2222,81993,665,99,5367,11792,227.8390045166,0,81993,0,0
"Sagehaven, Bastion",-2330.7099609375,-4365.9301757812,6598.1401367188,0,0,0,0,2632,2222,81994,666,99,5367,11792,227.8390045166,0,81994,0,0
"Temple of Purity, Bastion",-4290.8100585938,-5383.7202148438,6514.8598632812,0,0,0,0,2633,2222,81994,667,99,5367,11792,227.8390045166,0,81994,0,0
"Seat of Eternal Hymns, Bastion",-2239.5500488281,-5313.1000976562,6541.4599609375,0,0,0,0,2634,2222,81994,668,99,5367,11792,227.8390045166,0,81994,0,0
"Temple of Humility, Bastion",-2986.0300292969,-5855.1899414062,6547.0400390625,0,0,0,0,2635,2222,81996,669,99,5367,11792,227.8390045166,0,81996,0,0
"Terrace of the Collectors, Bastion",-1837.6600341797,-3781.419921875,6578.919921875,0,0,0,0,2636,2222,81996,670,99,5367,11792,227.8390045166,0,81996,0,0
"Summoned Steward, Bastion",-2971.0100097656,-4955.58984375,6707.9399414062,0,0,0,0,2637,2222,81996,671,1251,5367,11792,227.8390045166,0,81996,0,0
"Quest Path 8321: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - A to D - EJC",-1562.1800537109,-4151.83984375,6700.740234375,0,0,0,0,2639,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8322: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - B to C - EJC",-1701.5,-4234.2001953125,6594.7998046875,0,0,0,0,2640,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8323: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - C to D - EJC",-1562.25,-4151.830078125,6700.740234375,0,0,0,0,2641,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8324: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - D to E - EJC",-1665.0999755859,-3901.6000976562,6700.0400390625,0,0,0,0,2642,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Theater of Pain North, Maldraxxus",3008.0200195312,-2525.330078125,3310.169921875,0,0,0,0,2643,2222,0,0,1024,0,4689,0,0,0,0,0
"Quest Path 8326: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - F to A - EJC",-1696.9699707031,-4136.990234375,6752.1000976562,0,0,0,0,2644,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8327: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - C to F - EJC",-1567.2299804688,-4208.91015625,6540.2299804688,0,0,0,0,2645,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8328: 9.0 Bastion - Max Level - Temple of Courage - Zipline -  Up (JAK)",-3338.6298828125,-3821.75,6603.9399414062,0,0,0,0,2646,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8329: 9.0 Bastion - Max Level - Temple of Courage - Zipline -  Down (JAK)",-3357.9899902344,-4030.5700683594,6565.169921875,0,0,0,0,2647,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8330: 9.0 Bastion - Max Level - Temple of Wisdom - Zipline -  Up (JAK)",-1691.1099853516,-4049.5900878906,6751.6298828125,0,0,0,0,2648,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8331: 9.0 Bastion - Max Level - Temple of Wisdom - Zipline - Down (JAK)",-1707.2900390625,-4058.2900390625,6572.5400390625,0,0,0,0,2649,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8332: 9.0 Bastion - Max Level - Temple of Humility - Zipline -  Up (JAK)",-2502.1599121094,-6207.6298828125,6789.7900390625,0,0,0,0,2650,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8333: 9.0 Bastion - Max Level - Temple of Humility - Zipline -  Down (JAK)",-2654.9799804688,-6046.9501953125,6574.6401367188,0,0,0,0,2651,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8334: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - E to B - EJC",-1682.9499511719,-3915.669921875,6537.990234375,0,0,0,0,2652,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8336: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Lower - Up (JAK)",-1878.0400390625,-2949.3000488281,6594.4599609375,0,0,0,0,2653,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8337: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Lower - Down (JAK)",-1875.0500488281,-3053.580078125,6578.5600585938,0,0,0,0,2654,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8338: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Upper - Up (JAK)",-1880.4100341797,-2739.0600585938,6747.7001953125,0,0,0,0,2655,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8339: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Upper - Down (JAK)",-1878.8499755859,-2832.6899414062,6604.4399414062,0,0,0,0,2656,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8335: 9.0 Maw - Torghast - Floor 90 - Up",1858.7299804688,-9508.330078125,112.43599700928,0,0,0,0,2657,2162,0,0,1024,0,4689,0,0,0,171394,171394
"Quest Path 8340: 9.0 Maw - Torghast - Floor 90 - Down",1767.3599853516,-9401.0595703125,51.68790054321,0,0,0,0,2658,2162,0,0,1024,0,4689,0,0,0,171394,171394
"Quest Path 8347: 9.0 Bastion - Treasure Max Level - Courage - Taxi - Return - EJC",-3338.5600585938,-3821.4699707031,6604.3598632812,0,0,0,0,2659,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8348: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - Return - EJC",-1697,-4136.9702148438,6752.080078125,0,0,0,0,2660,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8359: 9.0 Ardenweald - COV - Drust - Ch2 - Flight out of Darkreach - LWB",-7384.6298828125,1533.9599609375,5514.9301757812,0,0,0,0,2661,2222,0,0,1024,0,4689,0,0,0,17972,17972
"Quest Path 8363: 9.0 Maldraxxus - House of Plagues - Pipeline Up - EJC",1571.5300292969,-3006.6000976562,3305.3500976562,0,0,0,0,2662,2222,0,0,1024,0,4689,0,0,0,17972,17972
"Quest Path 8372: 9.0 Bastion - Path of Ascension - Capture - Devourer - Anima Gateway Taxi - GJC",-1206.2399902344,685.94396972656,7251.1201171875,0,0,0,0,2663,2375,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8374: 9.0 Maw - Outdoor - Ve'nari -> Planes of Torment",5326.6201171875,7251.509765625,4760.8701171875,0,0,0,0,2664,2222,0,0,1024,0,4689,0,0,0,172953,172953
"Quest Path 8387: 9.0 Bastion - Teleport Pads -  Eternal Forge Suburbs -> Miri's Chapel - SBV",-1371.9499511719,-4861.9301757812,6744.2998046875,0,0,0,0,2665,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8388: 9.0 Bastion - Teleport Pads -  Miri's Chapel ->  Eternal Forge Suburbs - SBV",-1405.4100341797,-4955.6000976562,6639.3798828125,0,0,0,0,2666,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8421: 9.0 Maw - Outdoor - Mawsworn Rifts - Zovaal's -> Calcis",4870.66015625,7698.8798828125,4832.0698242188,0,0,0,0,2670,2222,0,0,1024,0,4689,0,0,0,174965,174965
"Quest Path 8422: 9.0 Maw - Outdoor - Mawsworn Rifts - Calcis -> Zovaal's",4531.5698242188,7226.169921875,4861.1201171875,0,0,0,0,2671,2222,0,0,1024,0,4689,0,0,0,174965,174965
"Quest Path 8423: 9.0 Maw - Outdoor - Mawsworn Rifts - Crucible -> Tremaculum",5241.990234375,7620.2797851562,4777.0200195312,0,0,0,0,2672,2222,0,0,1024,0,4689,0,0,0,174965,174965
"Quest Path 8424: 9.0 Maw - Outdoor - Mawsworn Rifts - Tremaculum -> Crucible",4412.6499023438,7872.1201171875,4928.58984375,0,0,0,0,2673,2222,0,0,1024,0,4689,0,0,0,174965,174965
"Quest Path 8375: 9.0 Maw - Outdoor - Ve'nari -> Beastwarrens",3976.5400390625,6455.240234375,4810.0600585938,0,0,0,0,2674,2222,0,0,1024,0,4689,0,0,0,172953,172953
"Quest Path 8425: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 01 - SBV",-2841.4699707031,-4840.1298828125,6531.4301757812,0,0,0,0,2675,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8426: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 02 - SBV",-4930.669921875,-5332.6499023438,6496.4399414062,0,0,0,0,2676,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8427: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 03 - SBV",-3395.4299316406,-5449.7797851562,6497.509765625,0,0,0,0,2677,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Quest Path 8428: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 04 - SBV",-2228.2800292969,-5700.0200195312,6622.16015625,0,0,0,0,2678,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Terrace of the Collectors, Bastion",-1803.7600097656,-3804.8400878906,6579.1899414062,0,0,0,0,2680,2222,0,628,3,0,4689,0,0,0,159123,159123
"Quest Path 8460: 9.0 Bastion - Cloudwalker Coffer - Zipline - To Memorial Shrine (MAH)",-1630.6999511719,-5222.6801757812,6546.08984375,0,0,0,0,2681,2222,0,0,1024,0,4689,0,0,0,163012,163012
"Elysian Beacon, Bastion",-1919.25,-5533.3598632812,6723.7998046875,0,0,0,0,2682,2222,0,672,227,5367,11792,310.40399169922,0,5703,0,0
"Quest Path 8472: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Amphitheater -> Covenant Hall - GJC",-1763.9499511719,-5731.1000976562,6823.5698242188,0,0,0,0,2683,2222,0,0,1024,0,4689,0,0,0,159123,159123
"Quest Path 8473: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Amphitheater - GJC",-2155.1999511719,-5333.4799804688,6541.6899414062,0,0,0,0,2684,2222,0,0,1024,0,4689,0,0,0,159123,159123
"Quest Path 8474: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Fate's Precipice -> Sanctum - GJC",-1536.75,-5553.8500976562,6855.41015625,0,0,0,0,2685,2222,0,0,1024,0,4689,0,0,0,159123,159123
"Quest Path 8475: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Fate's Precipice - GJC",-1385.4100341797,-5340.5498046875,6683.0400390625,0,0,0,0,2686,2222,0,0,1024,0,4689,0,0,0,159123,159123
"Quest Path 8476: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Humility Terrace -> Sanctum - GJC",-1892.2800292969,-5924.669921875,6855.41015625,0,0,0,0,2687,2222,0,0,1024,0,4689,0,0,0,159123,159123
"Quest Path 8477: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Humility Terrace - GJC",-2082.7700195312,-5934.2001953125,6692.4599609375,0,0,0,0,2688,2222,0,0,1024,0,4689,0,0,0,159123,159123
"Quest Path 8500: 9.0.5 Maw - Hidden Object - Shadehound Mount - Perdition Upper to Zovaals - LJS",4532.5297851562,7226.16015625,4863.830078125,0,0,0,0,2690,2222,0,0,1024,0,4689,0,0,0,174965,174965
"Quest Path 8507: 9.1 Campaign- Ch 06 - House of Rituals - Surface -> Exoramas - KRB",3395,-4014,3577,0,0,0,0,2691,0,0,0,1024,0,4689,0,0,0,177789,177789
"Quest Path 8508: 9.1 Campaign- Ch 06 - House of Rituals - Exoramas -> Surface - KRB",3394,-4053,3489,0,0,0,0,2692,0,0,0,1024,0,4689,0,0,0,177789,177789
"Seamless Proto, Revendreth",615.47399902344,-450.8210144043,123.94999694824,0,0,0,0,2693,1550,0,673,1024,0,4689,0,0,0,164767,164767
"Seamless Proto, Boralus",757.26000976563,-268.55899047852,87.79630279541,0,0,0,0,2694,1549,0,674,1024,0,4689,0,0,0,164767,164767
"Keeper's Respite",3270.7299804688,5739.16015625,4939.33984375,0,0,0,0,2698,2222,90243,675,43,0,4689,340.40798950195,0,0,172953,172953
"Tazavesh Outdoor",-6084.9501953125,4824.2797851562,4790.759765625,0,0,0,0,2699,2222,0,676,1024,0,4689,330,0,0,0,0
"Ve'nari's Refuge",4535.1298828125,6706.66015625,4830.240234375,0,0,0,0,2700,2222,90243,677,43,0,4689,16.6716003418,0,0,172953,172953
"Tazavesh, the Veiled Market",-5895.6401367188,4810.740234375,4789.990234375,0,0,0,0,2703,2222,92289,639,11,0,4689,0,0,92289,164767,164767
"Quest Path 8614: 9.0 Maw - Outdoor - Ve'nari -> Perdition Hold",4166,7261.8798828125,4827.3999023438,0,0,0,0,2708,2222,0,0,1024,0,4689,0,0,0,172953,172953
"Quest Path 8615: 9.0 Maw - Outdoor - Ve'nari -> Desmotaeron",4717.419921875,5815.08984375,4883.5400390625,0,0,0,0,2709,2222,0,0,1024,0,4689,0,0,0,172953,172953
"Quest Path 8616: 9.0 Maw - Outdoor - Mawsworn Rifts - Desmotaeron -> Perdition Hold",4165.75,7262.1000976562,4827.3999023438,0,0,0,0,2710,2222,0,0,1024,0,4689,0,0,0,174965,174965
"Quest Path 8617: 9.0 Maw - Outdoor - Mawsworn Rifts - Perdition Hold -> Desmotaeron ",4715.8798828125,5819.5,4883.9702148438,0,0,0,0,2711,2222,0,0,1024,0,4689,0,0,0,174965,174965
"Immortal Hearth",-3830.1999511719,-2399.0200195312,110.98100280762,0,0,0,0,2712,2481,0,680,1027,5411,13367,0,0,0,183977,183977
"Genesis Cradle Alpha",-3372.1000976562,-2789.4499511719,114.95800018311,0,0,0,0,2713,2481,0,681,1027,5411,13367,0,0,0,183977,183977
"Genesis Cradle Beta",-2831.8100585938,-3323.8701171875,88.84439849854,0,0,0,0,2714,2481,0,682,1027,5411,13367,0,0,0,183977,183977
"Ephemeral Plains Alpha",-4227.9501953125,-2862.1201171875,-160.37199401855,0,0,0,0,2715,2481,0,683,1027,5411,13367,0,0,0,183977,183977
"Ephemeral Plains Omega",-4395.1201171875,-3877.6000976562,-229.76400756836,0,0,0,0,2716,2481,0,684,1027,5411,13367,0,0,0,183977,183977
"Quest Path 8628: 10.0 - Pre-Prod - Krav'rel to Azure Archives - (STM)",-5352.2900390625,1407.9699707031,776.53997802734,0,0,0,0,2717,0,0,0,1024,0,4689,0,0,0,134687,134687
"Quest Path 8629: 10.0 - Pre-Prod: Azure Archives to Kirin Tor Hub - (STM)",-3832.2399902344,502.0710144043,648.26599121094,0,0,0,0,2718,0,0,0,1024,0,4689,0,0,0,134687,134687
"Quest Path 8630: 10.0 - Pre-Prod - Bombing Run - (STM)",-2787.8200683594,-1257.5899658203,935.36901855469,0,0,0,0,2719,0,0,0,1024,0,4689,0,0,0,153047,153047
"Quest Path 8631: 10.0 - Pre-Prod - Kalthraz Fortress to Azure Archives - (STM)",-5635.16015625,1168.6400146484,794.02001953125,0,0,0,0,2720,0,0,0,1024,0,4689,0,0,0,153047,153047
"Quest Path 8635: 10.0 Pre-Prod - Grasslands - Dragonsmeet to Emerald Gardens (JLW)",-1525.7600097656,4634.4702148438,155.06700134277,0,0,0,0,2722,2444,0,0,1024,0,4689,0,0,0,32562,32562
"Haven, Zereth Mortis",-4212.990234375,684.64801025391,-41.50310134888,0,0,0,0,2724,2374,0,685,3,5411,13368,78,0,95860,183977,183977
"Faith's Repose, Zereth Mortis",-3540.5100097656,679.70501708984,-44.92200088501,0,0,0,0,2725,2374,0,686,3,5411,13368,252,0,95860,183977,183977
"Pilgrim's Grace, Zereth Mortis",-3730.9799804688,-595.01000976563,-7.68064022064,0,0,0,0,2728,2374,0,687,3,5411,13368,0,0,95860,183977,183977
"Gravid Repose Locus",-3214.419921875,-13.07470035553,-81.71669769287,0,0,0,0,2729,2374,94907,688,483,5427,13842,271,34450,0,0,0
"Interior Locus",-3204.3999023438,52.59030151367,-81.52359771729,0,0,0,0,2730,2374,94906,690,483,5427,13842,60,94887,0,0,0
"Domination's Grasp",-3824.9899902344,-2609.5200195312,78.75949859619,0,0,0,0,2731,2481,135470,689,1027,5411,13367,0,0,0,183977,183977
"[HIDDEN] - 9.2 Resonant Peaks - Teleport Network - Hidden Hub (Connects all Nodes to each other without unique paths) (MAH/JDA)",-3231.1398925781,-1.85938000679,-81.36319732666,0,0,0,0,2732,2374,0,691,1216,0,11792,0,0,0,163012,163012
"Zovaal's Grasp, Zereth Mortis",-2813.669921875,174.40600585938,-130.99499511719,0,0,0,0,2733,2374,0,693,35,5411,13368,0,0,0,183977,183977
"Antecedent Isle, Zereth Mortis",-2489.4299316406,99.73259735107,-86.34929656982,0,0,0,0,2734,2374,0,692,35,5411,13368,0,0,0,183977,183977
"Sepulcher Overlook, Zereth Mortis",-3834.8000488281,-751.03302001953,28.42410087585,0,0,0,0,2736,2374,94751,711,35,5411,13368,0,0,0,183977,183977
"Sepulcher Of The First Ones, Zereth Mortis",-3829.580078125,-1170.9699707031,42.79000091553,0,0,0,0,2737,2374,0,697,35,5411,13368,0,0,0,183977,183977
"Ultimus Locus",-3101.1499023438,26.17189979553,105.02600097656,0,0,0,0,2738,2374,94912,695,483,5427,13842,153,94887,0,0,0
"Rebuff Lookout, The Waking Shores",2348.8898925781,-1394.9499511719,375.25399780273,0,0,0,0,2739,2444,94824,694,227,5367,11792,41,0,94824,0,0
"10.0 Construction - Teleport Network - Hidden Hub (Connects all Nodes to each other without unique paths) (JDA)",0,0,0,0,0,0,0,2740,2444,0,713,1216,0,11792,0,0,0,163012,163012
"Skytop Lookout (QD), The Waking Shores",3094.9899902344,86.55729675293,281.97299194336,0,0,0,0,2741,2444,94823,696,227,5367,11792,106,0,94823,0,0
"Quintus Locus",-3145.4499511719,-63.94440078735,55.37689971924,0,0,0,0,2742,2374,94909,698,483,5427,13842,153,94887,0,0,0
"Quartus Locus",-3048.1000976562,45.55210113525,17.77569961548,0,0,0,0,2743,2374,94908,699,483,5427,13842,0,94887,0,0,0
"Tertius Locus",-2965.2700195312,-123.46499633789,-13.83549976349,0,0,0,0,2744,2374,94911,700,483,5427,13842,0,94887,0,0,0
"Secundus Locus",-2992.4699707031,82.24649810791,-4.47247982025,0,0,0,0,2745,2374,94910,701,483,5427,13842,0,94887,0,0,0
"Primus Locus",-2939.6298828125,44.51739883423,-51.11489868164,0,0,0,0,2746,2374,94886,702,483,5427,13842,0,94887,95502,0,0
"Camber Alcove",-3311.0100097656,36.11809921265,-88.09400177002,0,0,0,0,2747,2374,94914,703,483,5427,13842,0,94887,0,0,0
"Repertory Alcove",-3286.3601074219,80.84549713135,-87.22160339355,0,0,0,0,2748,2374,94915,704,483,5427,13842,0,94887,0,0,0
"Rondure Alcove",-3380.9399414062,318.8450012207,-226.95599365234,0,0,0,0,2749,2374,94916,705,483,5427,13842,0,94887,0,0,0
"Dormant Alcove",-3299.9599609375,250.34399414063,-232.21000671387,0,0,0,0,2750,2374,94917,706,483,5427,13842,0,94887,0,0,0
"Fulgor Alcove",-3374.4799804688,112.95300292969,-199.30599975586,0,0,0,0,2751,2374,94918,707,483,5427,13842,0,94887,0,0,0
"Ruby Lifeshrine, The Waking Shores",1530,-393,334,0,0,0,0,2752,2444,0,708,227,5367,11792,93,0,0,0,0
"Arcae Locus",-3195.0300292969,71.72049713135,-81.52279663086,0,0,0,0,2754,2374,94919,709,227,5427,13842,0,0,0,0,0
"Genesis Cradle Omega",-2231.8601074219,-3876.5,65.01950073242,0,0,0,0,2757,2481,0,710,1027,5411,13367,0,0,0,183977,183977
"Azure Archives, Azure Span",-5341.5698242188,1454.6199951172,777.35699462891,0,0,0,0,2773,2444,0,716,3,0,4689,0,0,0,197880,197880
"Camp Antonidas, Azure Span",-3800.9599609375,404.45098876953,659.10998535156,0,0,0,0,2774,2444,0,717,3,0,4689,0,0,0,197880,197880
"Iskaara, Azure Span",-4471.6000976562,4051.169921875,6.60776996613,0,0,0,0,2775,2444,0,718,3,0,4689,0,0,0,192936,192936
"Quest Path 8851: 10.0 Plains - Emerald Hub - Taxi Down to Portal Grove (RMV)",-1116.6600341797,5148.1801757812,20.22050094604,0,0,0,0,2782,2444,0,0,1024,0,4689,0,0,0,190808,190808
"Quest Path 8852: 10.0 Plains - Emerald Hub - Taxi Up to Shady Snctuary (RMV)",-1425.5899658203,4602.8701171875,136.92799377441,0,0,0,0,2783,2444,0,0,1024,0,4689,0,0,0,190808,190808
"Camp Nowhere, Azure Span",-5185.1401367188,-1414.0300292969,529.34600830078,0,0,0,0,2784,2444,0,722,3,0,4689,0,0,0,69067,69067
"Rhonin's Shield, Azure Span",-2771.0600585938,-1691.8299560547,967.43200683594,0,0,0,0,2786,2444,0,723,3,0,4689,0,0,0,69067,69067
"Cobalt Assembly, Azure Span",-2575.580078125,145.8159942627,859.50598144531,0,0,0,0,2787,2444,0,724,3,0,4689,0,0,0,197880,197880
"Theron's Watch, Azure Span",-2114.6899414062,-1620.6400146484,972.81298828125,0,0,0,0,2788,2444,0,725,3,0,4689,0,0,0,192874,192874
"Three-Falls Lookout, Azure Span",-2646.1298828125,3410.3100585938,448.60501098633,0,0,0,0,2789,2444,0,743,3,0,4689,0,0,0,69067,69067
"Timberstep Outpost, Ohn'ahran Plains",204.8390045166,365.97698974609,344.21200561523,0,0,0,0,2790,2444,0,726,3,0,4689,0,0,0,192807,192807
"Maruukai, Ohn'ahran Plains",-706.47601318359,2048.8999023438,480.37100219727,0,0,0,0,2792,2444,0,727,3,0,4689,0,0,0,192807,192807
"Forkriver Crossing, Ohn'ahran Plains",-2578.2600097656,1392.6099853516,556.35998535156,0,0,0,0,2793,2444,0,728,3,0,4689,0,0,0,192807,192807
"Teerakai, Ohn'ahran Plains",-1671.1700439453,3788.5500488281,487.02301025391,0,0,0,0,2794,2444,0,729,3,0,4689,0,0,0,192807,192807
"Broadhoof Outpost, Ohn'ahran Plains",-666.65802001953,3296.9899902344,404.32598876953,0,0,0,0,2795,2444,0,731,3,0,4689,0,0,0,192807,192807
"Shady Sanctuary, Ohn'ahran Plains",-1493.5,4564.6098632812,159.78799438477,0,0,0,0,2796,2444,0,730,3,0,4689,0,0,0,196282,196282
"Emberwatch, Ohn'ahran Plains",147.85600280762,1759.9200439453,371.59600830078,0,0,0,0,2797,2444,0,732,3,0,4689,0,0,0,192874,192874
"Pinewood Post, Ohn'ahran Plains",-1504.5300292969,727.17700195313,530.73901367188,0,0,0,0,2798,2444,0,742,3,0,4689,0,0,0,192807,192807
"Rusza'thar Reach, Ohn'ahran Plains",-444.33700561523,407.77600097656,517.09600830078,0,0,0,0,2799,2444,0,714,3,0,4689,0,0,0,196282,196282
"Uktulut Outpost, The Waking Shores",652.89599609375,3258.6000976562,1.93669998646,0,0,0,0,2800,2444,0,733,3,0,4689,0,0,0,192936,192936
"Apex Observatory, The Waking Shores",949.51702880859,2758.0600585938,203.59300231934,0,0,0,0,2801,2444,0,734,3,0,4689,0,0,0,192940,192940
"Obsidian Throne, The Waking Shores",2337.2800292969,2635.6101074219,383.85000610352,0,0,0,0,2802,2444,0,738,3,0,4689,0,0,0,192940,192940
"Uktulut Pier, The Waking Shores",3908.1799316406,997.2919921875,14.50580024719,0,0,0,0,2803,2444,0,739,3,0,4689,0,0,0,192936,192936
"Uktulut Backwater, The Waking Shores",3407.9499511719,322.64199829102,19.27770042419,0,0,0,0,2804,2444,0,753,3,0,4689,0,0,103670,192936,192936
"Wingrest Embassy, The Waking Shores",3508.3400878906,-1411.1700439453,93.50389862061,0,0,0,0,2805,2444,0,740,3,0,4689,0,0,0,192874,192874
"Life Vault Ruins, The Waking Shores",2321.3100585938,-533.65301513672,54.45119857788,0,0,0,0,2806,2444,0,737,3,0,4689,0,0,0,192874,192874
"Ruby Life Pools, The Waking Shores",1753.25,42.125,312.45300292969,0,0,0,0,2807,2444,0,736,3,0,4689,0,0,0,192940,192940
"Obsidian Bulwark, The Waking Shores",1847.2199707031,1283.4899902344,188.37899780273,0,0,0,0,2808,2444,0,741,3,0,4689,0,0,0,192940,192940
"Dragonscale Basecamp, The Waking Shores",939.7919921875,832.41497802734,129.83099365234,0,0,0,0,2809,2444,0,735,3,0,4689,0,0,0,69067,69067
"Valdrakken, Thaldraszus",-10.02950000763,-844.18597412109,838.06597900391,0,0,0,0,2810,2444,0,745,3,0,4689,0,0,0,192940,192940
"Gelikyr Post, Thaldraszus",-317.99798583984,-2055.9899902344,942.45697021484,0,0,0,0,2811,2444,0,748,3,0,4689,0,0,0,192940,192940
"Temporal Conflux, Thaldraszus",-1287.8299560547,-2946.3200683594,1174.4499511719,0,0,0,0,2812,2444,0,721,3,0,4689,0,0,0,197879,197879
"Algeth'era, Thaldraszus",1378.7199707031,-1893.4899902344,536.4580078125,0,0,0,0,2813,2444,0,747,3,0,4689,0,0,0,197880,197880
"Veiled Ossuary, Thaldraszus",2929.669921875,-3170.8601074219,338.55999755859,0,0,0,0,2814,2444,0,749,3,0,4689,0,0,0,192940,192940
"Garden Shrine, Thaldraszus",-1118.8599853516,-485.13400268555,1011.0700073242,0,0,0,0,2815,2444,0,751,3,0,4689,0,0,0,196282,196282
"Shifting Sands, Thaldraszus",-1125.4200439453,-2708.8400878906,1039.3100585938,0,0,0,0,2816,2444,0,750,3,0,4689,0,0,0,197879,197879
"Skytop Observatory, The Waking Shores",2610.1201171875,-1153.9799804688,322.37100219727,0,0,0,0,2817,2444,0,744,3,0,4689,0,0,0,192940,192940
"Vault of the Incarnates, Thaldraszus",394.64898681641,-4186.8901367188,1555.1899414062,0,0,0,0,2818,2444,0,746,3,0,4689,0,0,0,197879,197879
"Quest Path 9123: 10.0 Plains - Merithra's Watch - Taxi Down to Shady Sanctuary (RMV)",-1427.7199707031,4599.7099609375,136.92799377441,0,0,0,0,2820,2444,0,0,1024,0,4689,0,0,0,190808,190808
"Quest Path 9124: 10.0 Plains - Emerald Hub - Taxi Up to Merithra's Watch (RMV)",-1625.4399414062,4586.669921875,286.77499389648,0,0,0,0,2821,2444,0,0,1024,0,4689,0,0,0,190808,190808
"Quest Path 9125: 10.0 Plains - Emerald Hub - Taxi to Lunedane (RMV)",-2685.5600585938,5269.2900390625,110.94799804688,0,0,0,0,2822,2444,0,0,1024,0,4689,0,0,0,190808,190808
"Quest Path 9126: 10.0 Plains - Lunedane - Taxi to Shady Sanctuary (RMV)",-1424.3599853516,4603.240234375,136.92799377441,0,0,0,0,2823,2444,0,0,1024,0,4689,0,0,0,190808,190808
"Quest Path 9147: 10.0 Plains - Emerald Hub - Taxi to Lunedane - PERSONAL (RMV)",-2400.1599121094,5153.2202148438,123.6429977417,0,0,0,0,2824,2444,0,0,1024,0,4689,0,0,0,190808,190808
"Ohn'iri Springs, Ohn'ahran Plains",-2444.6201171875,2524.6999511719,623.86102294922,0,0,0,0,2825,2444,0,754,3,0,4689,0,0,0,192807,192807
"Eon's Fringe, Thaldraszus",-1094.8599853516,-2180.9399414062,1274.0400390625,0,0,0,0,2834,2444,101187,760,99,5486,16849,323.54998779297,0,101187,0,0
"[Hidden] 10.0 Travel Network - Destination Input",942.03601074219,745.96002197266,132.93699645996,0,0,0,0,2835,2444,0,0,1024,0,16849,0,0,0,163012,163012
