ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRaces_0,AllowableRaces_1
239946,"Storm Champion's Wristguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239947,"Storm Champion's Legguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239948,"Storm Champion's Shoulderguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239949,"Storm Champion's Faceguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239950,"Storm Champion's Handguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239951,"Storm Champion's Chestpiece",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239952,"Storm Champion's Stompers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239953,"Storm Champion's Greatbelt",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239954,"Dream Defender's Emerald Armguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239955,"Dream Defender's Emerald Pauldrons",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239956,"Dream Defender's Emerald Wargreaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239957,"Dream Defender's Emerald Helmet",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239958,"Dream Defender's Emerald Handguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239963,"Dream Defender's Emerald Battleplate",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239964,"Dream Defender's Emerald Jackboots",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239965,"Dream Defender's Emerald Greatbelt",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239971,"Firewurm Dragonscale Bracers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239972,"Skyborne Wraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239973,"Skyborne Breeches",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239974,"Skyborne Spaulders",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239975,"Skyborne Helm",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239976,"Skyborne Gloves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239977,"Skyborne Harness",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239978,"Skyborne Boots",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239979,"Skyborne Belt",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239980,"Earthweald Dragonscale Epaulets",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239981,"Earthweald Dragonscale Breeches",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239982,"Earthweald Dragonscale Coif",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239983,"Earthweald Dragonscale Gauntlets",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239984,"Earthweald Dragonscale Haubergeon",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239985,"Skyrune Robe",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239986,"Skyrune Cuffs",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239987,"Skyrune Epaulets",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239988,"Skyrune Pantaloons",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239989,"Earthweald Dragonscale Stompers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239990,"Earthweald Dragonscale Cinch",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239991,"Dreamweald Dragonscale Bracers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239992,"Dreamweald Dragonscale Shoulderguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239993,"Skyrune Cover",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239994,"Skyrune Handwraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239995,"Skyrune Doublet",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239996,"Skyrune Slippers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239997,"Skyrune Cinch",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239998,"Earthrune Robe",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
239999,"Earthrune Wristwraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240000,"Earthrune Shoulders",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240001,"Earthrune Pants",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240002,"Earthrune Hood",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240003,"Earthrune Handwraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240004,"Dreamweald Dragonscale Legguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240005,"Dreamweald Dragonscale Mask",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240006,"Earthrune Raiment",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240007,"Earthrune Boots",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240008,"Earthrune Cord",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240009,"Nightrune Robe",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240010,"Nightrune Wristwraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240011,"Nightrune Mantle",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240012,"Nightrune Pantaloons",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240013,"Nightrune Cover",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240014,"Nightrune Gloves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240015,"Nightrune Doublet",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240016,"Nightrune Footwraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240017,"Dreamweald Dragonscale Gauntlets",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240111,"Reshii Skirmisher's Axe",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240112,"Reshii Scout's Blade",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240113,"Reshii Magi's Dagger",3,10,0,0,-1,80,0,0,0,400,0,8712,0,0,0,-1,-1
240114,"Reshii Skirmisher's Morningstar",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240115,"Reshii Brute's Warmace",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240116,"Reshii Brute's Longsword",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240117,"Reshii Magi's Wand",3,10,0,0,-1,80,0,0,0,400,0,8704,0,0,0,-1,-1
240118,"Reshii Brute's Spear",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240119,"Reshii Skirmisher's Staff",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240120,"Reshii Magi's Lantern",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240121,"Reshii Brute's Barrier",3,10,0,0,-1,80,0,0,0,400,0,8192,0,0,0,-1,-1
240219,"Dreamweald Dragonscale Chestguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240220,"Dreamweald Dragonscale Sabatons",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240221,"Dreamweald Dragonscale Waistband",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240222,"Gladeraider's Wristguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240223,"Gladeraider's Shoulderguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240224,"Gladeraider's Pants",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240225,"Gladeraider's Cap",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240226,"Gladeraider's Grips",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240227,"Nightrune Cinch",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240228,"Highpeak Dragonscale Wristguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240229,"Highpeak Dragonscale Epaulets",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240230,"Highpeak Dragonscale Wargreaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240231,"Highpeak Dragonscale Faceguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240232,"Gladeraider's Chestguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240233,"Gladeraider's Waders",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240234,"Gladeraider's Girdle",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240235,"Highpeak Dragonscale Grips",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240236,"Highpeak Dragonscale Chainmail",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240237,"Highpeak Dragonscale Stompers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240238,"Highpeak Dragonscale Clasp",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240239,"Searaider's Spaulders",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240240,"Searaider's Bindings",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240241,"Searaider's Trousers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240242,"Searaider's Cap",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240243,"Searaider's Gloves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240244,"Searaider's Harness",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240245,"Searaider's Striders",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240246,"Searaider's Waistband",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240247,"Firewurm Dragonscale Shoulderguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240248,"Firewurm Dragonscale Wargreaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240249,"Firewurm Dragonscale Helmet",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240250,"Firewurm Dragonscale Handguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240251,"Firewurm Dragonscale Haubergeon",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240252,"Firewurm Dragonscale Greaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240253,"Firewurm Dragonscale Waistband",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240254,"Earthweald Dragonscale Vambraces",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240255,"Shroud of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240256,"Thirsting Wrap",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240257,"Nightstalker's Wrap",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240258,"Drape of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240259,"Shawl of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240260,"Cape of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240261,"Wrap of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240262,"Thirsting Cloak",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240263,"Ered'ruin Shawl",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240264,"Nightstalker's Cloak",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240266,"Shroud of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240267,"Nightstalker's Shroud",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240269,"Ered'ruin Cloak",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240270,"Cape of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240271,"Thirsting Shroud",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240272,"Stygian Silk Cape",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240273,"Ered'ruin Shroud",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240274,"Thirsting Drape",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240275,"Nightforged Handguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240276,"Nightforged Armplates",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240277,"Nightforged Greatboots",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240278,"Nightforged Wargreaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240279,"Nightforged Waistguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240280,"Nightforged Chestpiece",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240281,"Nightforged Shoulderguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240282,"Nightforged Warhelm",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240283,"Bloodforged Handguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240284,"Bloodforged Vambraces",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240285,"Bloodforged Sabatons",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240286,"Bloodforged Wargreaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240287,"Bloodforged Girdle",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240288,"Bloodforged Chestplate",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240289,"Bloodforged Shoulderguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240290,"Bloodforged Warhelm",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240291,"Honorforged Gauntlets",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240292,"Honorforged Vambraces",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240293,"Honorforged Stompers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240294,"Honorforged Wargreaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240295,"Honorforged Greatbelt",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240296,"Honorforged Chestpiece",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240297,"Honorforged Mantle",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240298,"Honorforged Greathelm",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240299,"Handguards of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240300,"Wristguards of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240301,"Stompers of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240302,"Leggings of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240303,"Waistband of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240304,"Haubergeon of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240305,"Spaulders of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240306,"Faceguard of Devouring Night",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240307,"Ravensteel Handguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240308,"Ravensteel Wristguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240309,"Ravensteel Stompers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240310,"Ravensteel Wargreaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240311,"Ravensteel Belt",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240312,"Ravensteel Chestguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240313,"Ravensteel Pinions",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240314,"Ravensteel Helmet",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240315,"Grips of Skyfather's Chosen",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240316,"Bracers of Skyfather's Chosen",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240317,"Boots of Skyfather's Chosen",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240318,"Leggings of Skyfather's Chosen",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240319,"Cinch of Skyfather's Chosen",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240320,"Chestguard of Skyfather's Chosen",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240321,"Pinions of Skyfather's Chosen",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240322,"Faceguard of Skyfather's Chosen",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240323,"Nightstalker's Grips",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240324,"Nightstalker's Wraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240325,"Nightstalker's Boots",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240326,"Nightstalker's Trousers",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240327,"Nightstalker's Cinch",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240328,"Nightstalker's Chestguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240329,"Nightstalker's Mantle",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240330,"Nightstalker's Cap",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240331,"Thirsting Grips",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240332,"Thirsting Bindings",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240333,"Thirsting Boots",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240334,"Thirsting Legguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240335,"Thirsting Cinch",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240336,"Thirsting Harness",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240337,"Thirsting Mantle",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240338,"Thirsting Helm",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240339,"Gloves of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240340,"Cuffs of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240341,"Striders of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240342,"Legwraps of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240343,"Cinch of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240344,"Jerkin of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240345,"Shoulderguard of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240346,"Cap of Hungering Flesh",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240347,"Gloves of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240348,"Cuffs of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240349,"Boots of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240350,"Legwraps of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240351,"Belt of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240352,"Robe of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240353,"Vestments of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240354,"Amice of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240355,"Guise of Night Eternal",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240356,"Sanguine Oath Handwraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240357,"Sanguine Oath Wristwraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240358,"Sanguine Oath Treads",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240359,"Sanguine Oath Legwraps",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240360,"Sanguine Oath Cinch",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240361,"Sanguine Oath Robe",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240362,"Sanguine Oath Vestments",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240363,"Sanguine Oath Shoulders",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240364,"Sanguine Oath Cowl",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240365,"Gloves of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240366,"Armbands of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240367,"Slippers of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240368,"Pants of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240369,"Cinch of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240370,"Robe of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240371,"Raiment of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240372,"Shawl of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240373,"Cover of Borrowed Souls",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240374,"Leyline Defender's Handguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240375,"Leyline Defender's Wristguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240376,"Leyline Defender's Jackboots",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240377,"Leyline Defender's Wargreaves",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240378,"Leyline Defender's Greatbelt",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240379,"Leyline Defender's Chestpiece",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240380,"Leyline Defender's Epaulets",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240381,"Leyline Defender's Faceguard",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240382,"Jandvik Diver's Gauntlets",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240383,"Jandvik Diver's Wristguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240384,"Jandvik Diver's Warboots",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240385,"Jandvik Diver's Legguards",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
240386,"Jandvik Diver's Girdle",2,6,0,0,-1,10,0,0,0,13,0,16801792,8388608,32,0,-1,-1
