ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags_0,Flags_1,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3
13424,PlaguefallDungeonVirulentMire,"Virulent Mire",2289,13228,12036,0,0,2329,0,0,0,0,0,0,0,13,-1,0,0,0,1710,1342181376,12,0,0,0,0
13425,PlaguefallDungeonOozingFields,"Oozing Fields",2289,13228,12037,0,0,2344,0,0,0,0,0,0,0,13,-1,0,0,0,1710,1342181376,12,0,0,0,0
13426,PlaguefallDungeonFesteringSanctum,"The Festering Sanctum",2289,13228,12038,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,1710,1342181376,12,0,0,0,0
13427,PlaguefallDungeonPutrifiedForest,"Putrefied Forest",2289,13228,12039,0,0,2327,0,0,0,0,0,0,0,13,-1,0,0,0,1710,1342181376,12,0,0,0,0
13428,BastionPVPArena,"Empyrean Domain",2373,0,12040,84,0,0,0,0,0,0,0,0,0.60000002384,13,-1,0,0,0,969,65664,0,0,0,0,0
13429,OakenAssemblyDungeon,"Oaken Assembly",2290,13334,12041,0,0,2254,2139,2482,0,0,0,0,0.30000001192,13,-1,0,0,0,1711,1342177280,12,0,0,0,0
13430,MistveilTangleDungeon,"Mistveil Tangle",2290,13334,12042,0,0,2234,0,0,0,0,0,0,0.30000001192,13,-1,0,0,0,1711,1342193664,12,0,0,0,0
13431,TirnaScitheDepletedAreaDungeon,"Tirna Scithe",2290,13334,12043,0,0,2316,2139,2484,0,1552,0,0,0.30000001192,13,-1,0,0,0,837,1342177280,12,0,0,0,0
13432,MawOutdoorForlornRespite,"Forlorn Respite",2222,11400,12044,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13433,ShadowlandsBetweenSpace,"The In-Between",2222,0,12045,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,807,81920,0,0,0,0,0
13434,CastleNathriaRaidFinaleDown,"The Observatorium",2296,13224,12046,0,0,0,675,0,0,0,0,0,0,15,-1,0,0,0,751,1342193664,8,0,0,0,0
13435,CastleNathriaRaidFinaleTop,"Nightcloak Sanctum",2296,13224,12047,84,0,2178,675,0,0,0,0,0,0,15,-1,0,0,0,751,1342193664,8,0,0,0,0
13437,MawVenariCave,"Ve'nari's Refuge",2222,11400,12049,0,0,0,0,0,0,0,0,6,0.15000000596,13,-1,0,0,0,742,1086347297,0,0,0,0,0
13438,MawTremaculumCave,"Chambers of Misery",2222,11400,12050,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13439,MawKyrianKeep,"Coldheart Halls",2222,11400,12051,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13440,MawBeastwarrensBigCave,"Pit of Anguish",2222,11400,12052,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13441,MawErasureCavern,"Stygian Abyss",2222,11400,12053,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13442,CinderwallSpire,"Cinderwall Spire",2222,10413,12054,97,0,2208,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,0,1140867136,0,0,0,0,0
13443,TheFleshStitcheryok,"Flesh Stitchery",2222,11462,12055,0,0,2207,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13455,SorynsMeadow,"Soryn's Meadow",2222,11510,12067,0,0,2271,2139,2428,0,0,0,0,0.15000000596,15,-1,0,0,0,744,1073758272,0,0,0,0,0
13456,HaetiosSolace,"Haetio's Solace",2222,10534,12068,0,0,0,0,2406,0,0,0,0,0,15,-1,0,0,0,2060,1073758272,0,0,0,0,0
13457,JaggedCoast,"The Jagged Coast",2175,10424,12069,0,0,2228,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,741,1073741888,256,0,0,0,0
13459,AlluviumHollow,"Alluvium Hollow",2222,11462,12071,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13460,TheForgottenForge,"The Forgotten Forge",2222,11462,12072,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13461,BastionFatesPrecipice,"Fate's Precipice",2222,10534,12073,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1073758272,8192,0,0,0,0
13462,BastionAscensionColiseum,"Ascension Coliseum",2375,0,12074,0,0,2295,0,2452,0,0,0,0,0,0,-1,0,0,0,0,4096,8,0,0,0,0
13463,MoltenForge,"Molten Forge",2222,11462,12075,0,0,2274,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13468,TheAbandonedPurlieu,"The Abandoned Purlieu",2222,10413,12080,0,0,0,0,2435,0,0,0,0,0.15000000596,15,-1,0,0,0,746,1142964288,8192,0,0,0,0
13469,Map2437DEVAREA,"Map 2437 [DEV AREA]",2437,0,12081,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13470,BastionTempleOfHumilityUpper,"Terrace of Inner Grace",2222,10534,12082,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1073758272,8192,0,0,0,0
13471,TheNecroticWake,"The Grim Harvest",2286,12916,12083,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,0,1409306624,12,0,0,0,0
13472,TheNecroticWake,"The Final Toll",2286,12916,12084,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,0,1409306624,12,0,0,0,0
13473,TheNecroticWake,"Fall of Courage",2286,12916,12085,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,0,1409306624,12,0,0,0,0
13474,TrenchoftheEnders,"Trench of the Enders",2222,10413,12086,82,0,2209,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,746,1140867136,0,0,0,0,0
13475,BridgeofContrition,"Bridge of Contrition",2222,10413,12087,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,746,1140867136,0,0,0,0,0
13476,TheMawIntroOOB,"The Maw",2364,0,12088,97,0,2211,2139,2454,0,0,0,0,0.40000000596,15,-1,0,0,0,1400,20481,0,0,0,0,0
13477,TheDefiledAltar,"The Defiled Altar",2222,11510,12089,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13478,MawLoaCave,"Death's Roar",2222,11400,12090,0,0,0,0,0,0,0,0,6,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13479,IntroMawCocyrusCave,"Desolate Hollow",2222,13332,12091,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,0,1073762305,8192,0,0,0,0
13480,ArdenwealdIslandCelestial,"The Forgotten Retreat",2222,11510,12092,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,744,1073758272,0,0,0,0,0
13481,ArdenwealdIslandWaterGrotto,"The Distant Grotto",2222,11510,12093,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,744,1073758272,0,0,0,0,0
13482,ArdenwealdIslandWaning,"The Faraway Pools",2222,11510,12094,0,0,0,0,2429,0,0,0,0,0.15000000596,15,-1,0,0,0,744,1073758272,0,0,0,0,0
13483,ArdenwealdIslandDepleted,"Arkelios' Solace",2222,11510,12095,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,744,1073758272,0,0,0,0,0
13485,KalasDen,"Kala's Den",2222,10534,12097,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,743,1073758272,8192,0,0,0,0
13486,LichHouseReagentry,"The Reagentry",2222,11462,12098,0,0,2203,0,2446,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13487,LichHouseGrimoirium,"The Grimoirium",2222,11462,12099,0,0,2203,0,2446,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13488,LichHouseHallofTomes,"Hall of Tomes",2222,11462,12100,0,0,2203,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13489,LichHouseHallofElixirs,"Hall of Elixirs",2222,11462,12101,0,0,2203,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13490,LichHouseHallofSorcery,"Hall of Sorcery",2222,11462,12102,0,0,2203,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13491,MawTheHungeringWastes,"Hungering Wastes",2222,11400,12103,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13492,MawSoulstainedFields,"Soulstained Fields",2222,11400,12104,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13493,LichHousePrimeArcanum,"Prime Arcanum",2222,11462,12105,0,0,2203,0,2446,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13494,LevelDesignDEVMAP,"Level Design [DEV MAP]",2168,0,12106,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13495,MattTestTerrainZone3,MattTestTerrain3,2127,13416,12107,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,746,1073741888,8192,0,0,0,0
13496,Chillsreach,"Chill's Reach",2368,0,12108,0,0,2361,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,1335,16448,8,0,0,0,0
13497,ArdenwealdScenarioFractureChambers,"The Fracture Chambers",2354,0,12109,72,0,0,0,0,0,0,0,0,0.15000000596,0,-1,0,0,0,2060,33558528,0,0,0,0,0
13498,RingofTransference,"Ring of Transference",2222,10565,12110,0,89,2217,675,2412,0,0,0,6,0,13,-1,25,25,0,783,1086347560,8192,0,0,0,0
13499,RingofFates,"Ring of Fates",2222,10565,12111,0,89,2217,675,2413,0,0,0,6,0,13,-1,25,25,0,783,1086347560,8192,0,0,0,0
13500,WisdomSmallShrine,"Vigil of the Endless",2222,10534,12112,0,0,0,0,2400,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1075855456,0,0,0,0,0
13501,LoyaltyBellShrine,"Shrine of the Silver Wind",2222,10534,12113,0,0,0,0,2400,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1075855456,0,0,0,0,0
13503,Zolramus,Zolramus,2222,10534,12115,0,0,2346,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,743,1073758272,8192,0,0,0,0
13505,Exoramas,Exoramas,2222,11462,12117,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13506,awooddev1,awood_dev1,2437,0,12118,0,0,1496,675,1705,0,0,0,0,0.15000000596,15,-1,25,25,0,798,16448,8448,0,0,0,0
13508,BastionMirisChapel,"Miri's Chapel",2222,10534,12120,0,0,0,0,2411,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1073758272,8192,0,0,0,0
13510,BastionCityDungeon,"Honor's Ascent",2285,12837,12122,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,2044,1342193664,12,0,0,0,0
13511,BastionCityDungeon,"Gardens of Repose",2285,12837,12123,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,2044,1342193664,12,0,0,0,0
13512,BastionCityDungeon,"The Resplendent Gardens",2285,12837,12124,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,2044,1342193664,12,0,0,0,0
13513,BastionCityDungeon,"Atrium of Piety",2285,12837,12125,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,2044,1342193664,12,0,0,0,0
13514,BastionCityDungeon,"Secluded Auritory",2285,12837,12126,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,2044,1342193664,12,0,0,0,0
13515,BastionCityDungeon,"Font of Fealty",2285,12837,12127,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,2044,1342193664,12,0,0,0,0
13516,BastionCityDungeon,"Seat of the Archon",2285,12837,12128,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,2044,1342193664,12,0,0,0,0
13517,WanecryptHillInterior,"Wanecrypt Hill",2222,10413,12129,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,746,1086341184,0,0,0,0,0
13518,LichHouseSorcerousSteps,"The Sorcerous Steps",2222,11462,12130,0,0,2203,0,2446,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13519,InteractiveWorldSparkles,"Interactive World - Sparkles",1643,9042,12131,0,0,1634,675,0,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1075855424,0,0,0,0,0
13520,InteractiveWorldNoSparkles,"Interactive World - Containers",1643,9042,12132,0,0,1634,675,0,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1075855424,0,0,0,0,0
13521,BastionTempleOfWisdomCourtyard,"Path of Wisdom",2222,10534,12133,0,0,0,0,2410,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1073758272,8192,0,0,0,0
13522,TheRunecarversOubliette,"The Runecarver's Oubliette",2162,10472,12134,72,0,2350,0,2500,0,0,0,0,0,0,-1,0,0,0,709,1107300352,0,0,0,0,0
13523,SinfallNarrativeFinaleScenario,Sinfall,2278,13556,12135,97,0,2208,0,2437,0,0,0,0,0.15000000596,15,-1,0,0,0,746,1140867136,0,0,0,0,0
13524,LichHouseHallofBlades,"Hall of Blades",2222,11462,12136,0,0,2203,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13525,LichHouseHallofCantrips,"Hall of Cantrips",2222,11462,12137,0,0,2203,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13526,LichHouseHallofIchor,"Hall of Ichor",2222,11462,12138,0,0,2203,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13527,LichHouseVaultofSouls,"Vault of Souls",2222,11462,12139,0,0,2203,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,0,0,0,0,0
13528,MawMothersDen,"Mother's Den",2222,11400,12140,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13529,MawEchoingCaverns,"Echoing Caverns",2222,11400,12141,0,0,0,0,2456,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13530,MawDeathsHowl,"Death's Howl",2222,11400,12142,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13531,MawTorturersHovel,"Torturer's Hovel",2222,11400,12143,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13532,MalDoodadtest,Zone2lDoodadtest,2361,0,12144,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,798,64,0,0,0,0,0
13533,SpireofWar,"Spire of War",2222,11462,12145,0,0,2205,0,2444,0,0,0,0,0.15000000596,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13536,LandOfTheProgenitorsGeneric,"Zereth Mortis",2374,0,12148,0,0,2427,0,2573,0,0,0,0,0,15,-1,25,25,0,2057,16448,0,0,0,0,0
13537,Dawnkeep,Dawnkeep,2222,10413,12149,97,0,2208,0,2439,0,0,0,0,0.15000000596,15,-1,0,0,0,746,1140867136,0,0,0,0,0
13538,MawExtractorsSanatorium,"Extractor's Sanatorium",2222,11400,12150,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13539,81AcherusTheEbonHoldIcecrown,"Acherus: The Ebon Hold",2147,10355,12151,0,89,0,675,451,0,0,0,0,0.15000000596,0,-1,0,0,0,1400,1086871851,8192,0,0,0,0
13540,BastionStewardSpaCave,"Stanikos's Hollow",2222,10534,12152,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1142964320,8192,0,0,0,0
13541,BastionVenthyrCave,"Veiled Enclave",2222,10534,12153,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,837,1142964320,8192,0,0,0,0
13542,MawWoefulCavern,"Woeful Cavern",2222,11400,12154,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13543,HighlandPath,"Highland Path",2222,11510,12155,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,744,1073758272,0,0,0,0,0
13545,ExoramasCovenantFINALEScenario,Exoramas,2362,13313,12157,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,0,1073741888,0,0,0,0,0
13546,TheJailersArmory,"Torghast, Tower of the Damned",2453,0,12158,72,0,2336,0,2500,0,0,0,0,0.30000001192,0,-1,0,0,0,709,46159904,4096,0,0,0,0
13547,TheRunecarversOubliette,"The Runecarver's Oubliette",2453,13546,12159,72,0,2350,0,2500,0,0,0,0,0,0,-1,0,0,0,709,1107302400,0,0,0,0,0
13548,BrokerDungeonKultiras,"Boralus Harbor",2441,13577,12160,0,0,2385,675,2561,0,1586,0,0,0.15000000596,13,-1,25,25,0,798,1342242816,12,0,0,0,0
13549,BrokerDungeonStormheim,Stormheim,2441,13577,12161,0,0,2383,675,2562,0,1585,0,0,0.15000000596,13,-1,25,25,0,798,1342242816,12,0,0,0,0
13550,RedridgeBastion,"Redridge Mountains",0,44,12162,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,0,1073741888,0,0,0,0,0
13552,IntroMawExtractorsSanatorium,"Extractor's Sanatorium",2222,13332,12164,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,1400,1073762305,8192,0,0,0,0
13553,MawIntroChatArea,"Escape from the Maw",2222,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,0,64,128,0,0,0,0
13554,10CanyonZone,"10 Canyon",2361,0,12165,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,798,67108960,8192,0,0,0,0
13555,Recluse,"Sixfold Recluse",2222,11462,12166,0,0,2207,0,2443,0,0,0,0,0.15000000596,15,-1,0,0,0,745,1073741888,8192,0,0,0,0
13556,RevendrethFINALE,Revendreth,2278,0,12167,82,0,2184,0,2431,0,0,0,0,0,15,-1,0,0,0,746,64,0,0,0,0,0
13560,MawDetrithos,Detrithos,2222,11400,12171,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,0,1073762369,0,0,0,0,0
13561,TorghastRaid,"Sanctum of Domination",2450,0,12172,82,0,2397,0,2541,0,1575,0,0,0.5,13,-1,0,0,0,2104,268435456,12,0,0,0,0
13567,BastionTempleOfWisdomHub,"Terrace of the Collectors",2222,10534,12178,0,0,0,0,2410,0,1542,0,0,0.15000000596,15,-1,0,0,0,837,1088438368,8192,0,0,0,0
13569,WrathofTheJailerArea,"Wrath of the Jailer",2222,11400,12180,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13570,Korthia,Korthia,2222,0,12181,97,0,2386,0,2538,0,0,0,0,0,13,-1,25,25,0,742,64,1,0,0,0,0
13573,TheSepulcheroftheFirstOnes,"The Sepulcher of the First Ones",2374,13536,12184,0,0,0,0,2579,0,0,0,0,0,15,-1,25,25,0,2057,1073758272,0,0,0,0,0
13574,PTHTestArea,"PTH Test Area",1270,0,12185,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13575,TorghastAdamantVaults,"The Adamant Vaults",2162,10472,12186,72,0,2336,0,2500,0,0,0,0,0.15000000596,0,-1,0,0,0,709,1107300352,0,0,0,0,0
13576,Doodadtest2,Zone2lDoodadtest2,2361,0,12187,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13577,91Dungeon,"Tazavesh, the Veiled Market",2441,0,12188,83,0,2380,675,2556,0,1582,0,0,0.15000000596,13,-1,25,25,0,2042,268500992,12,0,0,0,0
13578,VolosHomestead,"Volo's Homestead",0,12,12189,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,73,1115701248,0,0,0,0,0
13579,InteractiveWorldRainTest,"Interactive World - Rain Test",1643,9042,12190,0,0,1634,675,0,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1075855424,0,0,0,0,0
13580,FungalWasteland,"Fungal Wasteland",1584,0,12191,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13581,OvergrownCanopy,"Overgrown Canopy",1584,0,12192,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13582,EdgeofDarkness,"Edge of Darkness",1584,0,12193,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13583,LugthunsCrater,"Lug'thun's Crater",1584,0,12194,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13585,InteractiveWorldNightTest,"Interactive World - Night Test",2448,0,12196,0,0,1634,675,0,0,0,0,0,0.60000002384,15,-1,0,0,0,188,2113600,0,0,0,0,0
13587,MawLevelUp,"The Maw",2456,0,12198,97,0,2211,2139,2454,0,0,0,0,0.40000000596,13,-1,0,0,0,742,67653697,0,0,0,0,0
13588,MawLevelUpTorment,"Planes of Torment",2456,13587,12199,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13589,MawLevelUpBeastwarrens,"The Beastwarrens",2456,13587,12200,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13595,MawLevelUpZovaalsCauldron,"Zovaal's Cauldron",2456,13587,12201,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13596,MawLevelUpDesmotaeron,Desmotaeron,2456,13587,12202,0,0,0,0,2456,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13597,MawLevelUpGorgoa,"Gorgoa: River of Souls",2456,13587,12203,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13598,MawLevelUpPerditionHold,"Perdition Hold",2456,13587,12204,0,0,0,0,2455,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13599,MawLevelUpCrucible,"Crucible of the Damned",2456,13587,12205,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,0,1073762369,0,0,0,0,0
13600,MawLevelUpCalcis,Calcis,2456,13587,12206,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13601,MawLevelUpCocyrus,Cocyrus,2456,13587,12207,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13602,MawLevelUpRuinsCradle,"Ruin's Cradle",2456,13587,12208,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13603,MawLevelUpMarrowsCoppice,"Marrow's Coppice",2456,13587,12209,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13604,MawLevelUpProdigum,Prodigum,2456,13587,12210,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13605,MawLevelUpRavenersLament,"Ravener's Lament",2456,13587,12211,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13606,MawLevelUpFaceOfOblivion,"Face of Oblivion",2456,13587,12212,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13607,MawLevelUpAltarOfDomination,"Altar of Domination",2456,13587,12213,0,0,0,0,2455,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13608,MawLevelUpVenarisRefuge,"Ve'nari's Refuge",2456,13587,12214,0,0,0,0,0,0,0,0,6,0.15000000596,13,-1,0,0,0,742,1086347297,0,0,0,0,0
13609,MawLevelUpHungeringWastes,"Hungering Wastes",2456,13587,12215,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13610,MawLevelUpSoulstainedFields,"Soulstained Fields",2456,13587,12216,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13611,MawLevelUpDetrithos,Detrithos,2456,13587,12217,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,0,1073762369,0,0,0,0,0
13612,FelspinnerNestOribos,"Felspinner Nest",2222,10565,12218,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,783,1073745984,0,0,0,0,0
13613,HackathonLivingWorld,"10.0 Hackathon: Living World",1643,8567,12219,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,186,1075839040,8192,0,0,0,0
13619,91BattleofArdenweald,Ardenweald,2464,0,12225,0,0,2413,2139,2529,0,1574,0,0,0.15000000596,15,-1,25,25,0,2139,86080,0,0,0,0,0
13624,KorthiaSacredGrounds,"Sanctuary of Guidance",2222,13570,12230,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13625,KorthiaHub,"Keeper's Respite",2222,13570,12231,97,0,2389,0,2539,0,0,0,0,0,13,-1,0,0,0,742,1088424032,8192,0,0,0,0
13626,KorthiaMaulersOutlook,"Mauler's Outlook",2222,13570,12232,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13627,KorthiaScholarsDen,"Scholar's Den",2222,13570,12233,97,0,2394,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13628,KorthiaRuins,"Seeker's Quorum",2222,13570,12234,97,0,2395,0,0,0,0,0,0,0,13,-1,0,0,0,2043,1073741888,0,0,0,0,0
13629,KorthiaNestingGrounds,"Windswept Aerie",2222,13570,12235,84,0,2393,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13630,KorthiaSpire,"Hope's Ascent",2222,13570,12236,96,0,2392,0,0,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13631,KorthiaVault,"Vault of Secrets",2222,13570,12237,0,0,2387,0,2540,0,0,0,0,0,13,-1,0,0,0,742,1073741888,0,0,0,0,0
13632,Haven,Haven,2374,13536,12238,0,0,0,0,2583,0,0,0,0,0,15,-1,25,25,0,2057,1073760320,0,0,0,0,0
13633,91Campaign,"9.1 Campaign",2222,0,12239,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,0,64,0,0,0,0,0
13634,MawLevelUpTremaculum,"The Tremaculum",2456,13587,12240,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,742,1073762369,0,0,0,0,0
13635,TyrholdTest,Zone4TyrholdTest,2361,0,12241,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,64,0,0,0,0,0
13636,10HighlandsZone,"10 Highlands",2361,0,12242,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,798,67108960,8192,0,0,0,0
13637,SkyholdCampaign,Skyhold,2472,0,12243,0,0,0,0,0,0,0,0,6,0.15000000596,15,-1,0,0,0,2043,281041248,44,0,0,0,0
