ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
1164062,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83452,0,0,0,0,0,0,0,1,0,458218
1164068,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83455,0,0,0,0,0,0,0,1,0,458222
1164069,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83453,0,0,0,0,0,0,0,1,0,458223
1164070,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83451,0,0,0,0,0,0,0,1,0,458224
1164071,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83454,0,0,0,0,0,0,0,1,0,458225
1164344,0,0,2,267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25316,0,0,0,0,0,0,0,1,0,448043
1164404,0,220,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,14,0,0,0,0,22,15,450031
1164581,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83826,0,0,0,0,0,0,0,1,0,458517
1164582,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3884,0,0,0,0,0,0,0,0,0,458517
1164894,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,458709
1164897,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,458710
1164900,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,458711
1164903,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,458712
1164906,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,458713
1164909,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,458714
1164912,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,458715
1165372,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3885,0,0,0,0,0,0,0,1,0,458981
1165373,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83989,0,0,0,0,0,0,0,1,0,458981
1165425,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3886,0,0,0,0,0,0,0,1,0,459021
1165426,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84000,0,0,0,0,0,0,0,1,0,459021
1165539,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3887,0,0,0,0,0,0,0,1,0,459081
1165540,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84002,0,0,0,0,0,0,0,1,0,459081
1165542,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3888,0,0,0,0,0,0,0,1,0,459082
1165543,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84002,0,0,0,0,0,0,0,1,0,459082
1165836,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84009,0,0,0,0,0,0,0,1,0,459233
1167025,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81146,0,0,0,0,0,0,0,1,0,459885
1167027,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81147,0,0,0,0,0,0,0,1,0,459886
1167029,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81148,0,0,0,0,0,0,0,1,0,459887
1167031,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84226,0,0,0,0,0,0,0,1,0,459888
1167033,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84227,0,0,0,0,0,0,0,1,0,459889
1167035,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84228,0,0,0,0,0,0,0,1,0,459890
1167037,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81076,0,0,0,0,0,0,0,1,0,459891
1167039,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81077,0,0,0,0,0,0,0,1,0,459892
1167041,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81078,0,0,0,0,0,0,0,1,0,459893
1167043,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84229,0,0,0,0,0,0,0,1,0,459894
1167045,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84230,0,0,0,0,0,0,0,1,0,459895
1167047,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84231,0,0,0,0,0,0,0,1,0,459896
1167049,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81422,0,0,0,0,0,0,0,1,0,459897
1167051,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81423,0,0,0,0,0,0,0,1,0,459898
1167053,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81424,0,0,0,0,0,0,0,1,0,459899
1167055,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80749,0,0,0,0,0,0,0,1,0,459900
1167057,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80750,0,0,0,0,0,0,0,1,0,459901
1167059,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80751,0,0,0,0,0,0,0,1,0,459902
1167061,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81259,0,0,0,0,0,0,0,1,0,459903
1167063,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81260,0,0,0,0,0,0,0,1,0,459904
1167065,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81261,0,0,0,0,0,0,0,1,0,459905
1167067,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80978,0,0,0,0,0,0,0,1,0,459906
1167069,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80979,0,0,0,0,0,0,0,1,0,459907
1167071,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80980,0,0,0,0,0,0,0,1,0,459908
1167073,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81390,0,0,0,0,0,0,0,1,0,459909
1167075,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81391,0,0,0,0,0,0,0,1,0,459910
1167077,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81392,0,0,0,0,0,0,0,1,0,459911
1167079,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84232,0,0,0,0,0,0,0,1,0,459912
1167081,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84233,0,0,0,0,0,0,0,1,0,459913
1167083,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84234,0,0,0,0,0,0,0,1,0,459914
1167085,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80871,0,0,0,0,0,0,0,1,0,459915
1167087,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80872,0,0,0,0,0,0,0,1,0,459916
1167089,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80873,0,0,0,0,0,0,0,1,0,459917
1167153,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84699,0,0,0,0,0,0,0,1,0,459951
1167326,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84255,0,0,0,0,0,0,0,1,0,460035
1167441,0,0,2,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3894,0,0,0,0,0,0,0,1,0,452029
1167442,0,0,3,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3895,0,0,0,0,0,0,0,1,0,452029
1167443,0,0,4,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3896,0,0,0,0,0,0,0,1,0,452029
1167444,0,0,5,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3897,0,0,0,0,0,0,0,1,0,452029
1167445,0,0,6,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3695,0,0,0,0,0,0,0,1,0,452029
1167447,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3898,0,0,0,0,0,0,0,1,0,460105
1167448,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84258,0,0,0,0,0,0,0,1,0,460105
1167455,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82033,0,0,0,0,0,0,0,1,0,460109
1167489,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,79632,0,0,0,0,0,0,0,1,0,460128
1167604,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84623,0,0,0,0,0,0,0,1,0,460192
1167685,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81513,0,0,0,0,0,0,0,1,0,460241
1167785,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,460315,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,91,138,460311
1168083,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84335,0,0,0,0,0,0,0,1,0,460445
1168138,11,0,1,6,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,6,0,460468
1168785,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,79197,0,84366,0,0,0,0,0,0,0,1,0,460816
1168841,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,79197,0,84366,0,0,0,0,0,0,0,1,0,460843
1169823,0,0,0,179,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,1316,0,0,0,0,0,0,0,18,0,461404
1169887,0,0,0,316,0,0,0,0,1,0,0,0,0,0,0,461440,0,1,0,0,0,1,0,0,3882,0,0,0,0,0,0,0,1,0,461436
1169910,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,4,0,0,0,0,16,0,0,0,0,22,15,461447
1169916,0,0,3,316,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,3883,5,0,0,0,0,0,0,1,0,453167
1169935,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84434,0,0,0,0,0,0,0,1,0,461462
1169997,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84433,0,0,0,0,0,0,0,1,0,461440
1170000,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84484,0,0,0,0,0,0,0,1,0,454934
1170062,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,16,0,0,0,0,0,0,0,1,0,461524
1171166,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84473,0,0,0,0,0,0,0,1,0,454931
1171168,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84476,0,0,0,0,0,0,0,1,0,454942
1171169,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84477,0,0,0,0,0,0,0,1,0,454941
1171170,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84478,0,0,0,0,0,0,0,1,0,454940
1171171,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84481,0,0,0,0,0,0,0,1,0,454939
1171172,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84480,0,0,0,0,0,0,0,1,0,454938
1171174,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84482,0,0,0,0,0,0,0,1,0,454936
1171175,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84483,0,0,0,0,0,0,0,1,0,454935
1171176,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84474,0,0,0,0,0,0,0,1,0,454932
1171236,0,0,2,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,218516,0,0,0,0,0,0,0,1,0,456530
1171270,0,0,0,284,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,270217,16,0,0,0,0,0,0,25,0,462046
1171405,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84494,0,0,0,0,0,0,0,1,0,462157
1172274,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84530,0,0,0,0,0,0,0,1,0,462466
1172278,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84531,0,0,0,0,0,0,0,1,0,462468
1172282,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84532,0,0,0,0,0,0,0,1,0,462470
1172285,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84533,0,0,0,0,0,0,0,1,0,462471
1172289,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84534,0,0,0,0,0,0,0,1,0,462473
1172292,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84535,0,0,0,0,0,0,0,1,0,462474
1172295,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84536,0,0,0,0,0,0,0,1,0,462475
1172298,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84537,0,0,0,0,0,0,0,1,0,462476
1172319,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84538,0,0,0,0,0,0,0,1,0,462490
1172322,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84539,0,0,0,0,0,0,0,1,0,462491
1172325,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84540,0,0,0,0,0,0,0,1,0,462492
1172328,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84541,0,0,0,0,0,0,0,1,0,462493
1173093,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,84562,0,0,0,0,0,0,0,1,0,462875
1173132,0,0,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84584,0,0,0,0,0,0,0,1,0,460441
1173133,0,0,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84585,0,0,0,0,0,0,0,1,0,460244
1173134,0,0,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84586,0,0,0,0,0,0,0,1,0,460384
1173137,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84587,0,0,0,0,0,0,0,1,0,462901
1173151,0,0,0,157,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,127616,0,0,0,0,0,0,0,1,0,462915
1173585,11,0,1,6,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,6,0,463161
1173815,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84631,0,0,0,0,0,0,0,147,0,463264
1173819,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84632,0,0,0,0,0,0,0,147,0,463266
1173820,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84633,0,0,0,0,0,0,0,147,0,463267
1173821,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84634,0,0,0,0,0,0,0,144,0,463268
1173877,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84666,0,0,0,0,0,0,0,1,0,463299
1173917,382,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,2,135816,0,0,0,0,0,0,1,0,455502
1173993,0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,16,0,0,0,0,0,0,0,1,0,463356
1173995,0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,16,0,0,0,0,0,0,0,1,0,463357
1174067,382,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,1,416,0,0,0,0,0,0,1,0,386617
1174103,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84681,0,0,0,0,0,0,0,1,0,463432
1174222,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84689,0,0,0,0,0,0,0,1,0,463493
1174229,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84690,0,0,0,0,0,0,0,1,0,463497
1174230,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84691,0,0,0,0,0,0,0,1,0,463498
1174243,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84693,0,0,0,0,0,0,0,1,0,463509
1174244,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84694,0,0,0,0,0,0,0,1,0,463510
1174273,0,0,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84471,0,0,0,0,0,0,0,1,0,463432
1174312,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84698,0,0,0,0,0,0,0,1,0,463559
1174621,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84746,0,0,0,0,0,0,0,1,0,463747
1174690,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84747,0,0,0,0,0,0,0,1,0,463783
1174695,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84748,0,0,0,0,0,0,0,1,0,463788
1174698,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84749,0,0,0,0,0,0,0,1,0,463791
1174700,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84750,0,0,0,0,0,0,0,1,0,463792
1174701,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84753,0,0,0,0,0,0,0,1,0,463793
1174705,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84752,0,0,0,0,0,0,0,1,0,463794
1174706,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84751,0,0,0,0,0,0,0,1,0,463795
1174945,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84620,0,0,0,0,0,0,0,1,0,459351
1175102,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84562,0,0,0,0,0,0,0,1,0,464045
1175248,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82641,0,0,0,0,0,0,0,1,0,463514
1175249,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82645,0,0,0,0,0,0,0,1,0,463514
1175250,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82643,0,0,0,0,0,0,0,1,0,463514
1175251,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82649,0,0,0,0,0,0,0,1,0,463514
1175252,0,0,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82647,0,0,0,0,0,0,0,1,0,463514
1175253,0,0,6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82616,0,0,0,0,0,0,0,1,0,463514
1175325,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84814,0,0,0,0,0,0,0,1,0,464189
1175329,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84815,0,0,0,0,0,0,0,1,0,464191
1175336,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84813,0,0,0,0,0,0,0,1,0,464194
1175502,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84824,0,0,0,0,0,0,0,1,0,464288
1175505,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84825,0,0,0,0,0,0,0,1,0,464289
1175705,3,16,0,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,88,0,0,0,0,18,16,435138
1176118,0,16,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,13,0,0,0,0,87,16,464640
1176363,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84475,0,0,0,0,0,0,0,1,0,454933
1176364,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84479,0,0,0,0,0,0,0,1,0,454937
1176500,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,458642
1177797,219,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,12,4016,0,0,0,0,0,0,1,0,443442
1182347,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,85464,0,0,0,0,0,0,0,1,0,468567
1098149,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3128,0,0,0,0,0,0,0,1,0,422666
1098150,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,78048,0,0,0,0,0,0,0,1,0,422666
1098238,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3129,0,0,0,0,0,0,0,1,0,422722
1098239,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,78049,0,0,0,0,0,0,0,1,0,422722
1125065,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,79690,0,0,0,0,0,0,0,1,0,434849
1128856,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80019,0,0,0,0,0,0,0,1,0,434468
1128863,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80020,0,0,0,0,0,0,0,1,0,433924
1128871,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80021,0,0,0,0,0,0,0,1,0,433866
1131921,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3453,0,0,0,0,0,0,0,1,0,438985
1134919,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3488,0,0,0,0,0,0,0,1,0,440797
1096724,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3122,0,0,0,0,0,0,0,1,0,421823
1096725,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,77952,0,0,0,0,0,0,0,1,0,421823
1055595,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,16,0,0,0,0,0,0,17,0,406552
1083723,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76457,0,0,0,0,0,0,0,1,0,414546
1104995,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,78548,0,0,0,0,0,0,0,1,0,426497
1093437,395,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29116,0,0,0,0,0,0,0,1,0,420076
1104194,0,0,0,42,0,0,0,0,1,0,0,0,0,0.3146828711,0,0,0,1,0,0,0,1,0,0,14,16,0,0,0,0,0,0,17,0,426002
1115091,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3351,0,0,0,0,0,0,0,1,0,430283
1023635,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,196316,0,0,0,0,0,0,0,1,0,388138
