Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Defeat Ozumat in Throne of the Tides on Heroic difficulty while in a guild group.","Heroic: Throne of the Tides Guild Run",,5135,643,-1,0,15083,0,10,53248,2,409600,17694,0
"Defeat High Priestess Azil in the Stonecore on Heroic difficulty while in a guild group.","Heroic: The Stonecore Guild Run",,5136,725,-1,0,15083,0,10,53248,3,409595,17180,0
"Defeat Asaad in the Vortex Pinnacle on Heroic difficulty while in a guild group.","Heroic: The Vortex Pinnacle Guild Run",,5137,657,-1,0,15083,0,10,53248,4,409599,18686,0
"Defeat Erudax in Grim Batol on Heroic difficulty while in a guild group.","Heroic: Grim Batol Guild Run",,5138,670,-1,0,15083,0,10,53248,5,409596,18215,0
"Defeat Rajh in Halls of Origination on Heroic difficulty while in a guild group.","Heroic: Halls of Origination Guild Run",,5139,644,-1,0,15083,0,10,53248,6,409597,17810,0
"Defeat Siamat, Lord of the South Wind in the Lost City of the Tol'vir in Heroic difficulty while in a guild group.","Heroic: Lost City of the Tol'vir Guild Run",,5140,755,-1,0,15083,0,10,53248,7,409598,17928,0
"Defeat Vanessa VanCleef in Deadmines on Heroic difficulty while in a guild group.","Heroic: Deadmines Guild Run",,5141,36,-1,0,15083,0,10,53248,8,133694,17922,0
"Defeat Lord Godfrey in Shadowfang Keep on Heroic difficulty while in a guild group.","Heroic: Shadowfang Keep Guild Run",,5142,33,-1,0,15083,0,10,53248,9,412514,17364,0
"Complete the heroic Cataclysm dungeon achievements listed below while in a guild group.","Guild Cataclysm Dungeon Hero","Reward: Standard of Unity",5143,-1,-1,0,15079,0,10,28672,8,391130,18009,0
"Kill 50,000 critters","Critter Kill Squad","Reward: Armadillo Pup",5144,-1,-1,0,15088,0,10,28672,8,254857,13858,0
"Earn exalted with the dungeon reputations listed below.","Dungeon Diplomat",,5145,-1,0,0,15089,0,10,94208,5,464077,13861,0
"Reach level 85 on each of the Human classes listed below.","Classy Humans",,5151,-1,1,0,15088,0,10,86016,20,236448,20477,0
"Complete the classy achievements listed below.","Stay Classy","Reward: Guild Vault Voucher (8th Tab)",5152,-1,1,0,15088,0,10,28672,12,464820,14599,0
"Reach level 85 on each of the Night Elf classes listed below.","Classy Night Elves",,5153,-1,1,0,15088,0,10,86016,21,236450,16501,0
"Reach level 85 on each of the Gnome classes listed below.","Classy Gnomes",,5154,-1,1,0,15088,0,10,86016,22,236446,14607,0
"Reach level 85 on each of the Dwarven classes listed below.","Classy Dwarves",,5155,-1,1,0,15088,0,10,86016,23,236444,18184,0
"Reach level 85 on each of the Draenei classes listed below.","Classy Draenei",,5156,-1,1,0,15088,0,10,86016,24,236442,19618,0
"Reach level 85 on each of the Worgen classes listed below.","Classy Worgen",,5157,-1,1,0,15088,0,10,86016,25,463876,13891,0
"Complete the classy achievements listed below.","Stay Classy","Reward: Guild Vault Voucher (8th Tab)",5158,-1,0,0,15088,0,10,28672,13,464820,17122,0
"Get 100,000 honorable kills.","Kill Squad",,5159,-1,-1,0,15078,0,10,28672,1,132284,13880,0
"Reach level 85 on each of the Orc classes listed below.","Classy Orcs",,5160,-1,0,0,15088,0,10,86016,14,236452,14371,0
"Reach level 85 on each of the Tauren classes listed below.","Classy Tauren",,5161,-1,0,0,15088,0,10,86016,15,236454,15770,0
"Reach level 85 on each of the Troll classes listed below.","Classy Trolls",,5162,-1,0,0,15088,0,10,86016,16,236456,20045,0
"Reach level 85 on each of the Blood Elf classes listed below.","Classy Blood Elves",,5163,-1,0,0,15088,0,10,86016,17,236440,15078,0
"Reach level 85 on each of the Undead classes listed below.","Classy Undead",,5164,-1,0,0,15088,0,10,86016,18,236458,16510,0
"Reach level 85 on each of the Goblin classes listed below.","Classy Goblins",,5165,-1,0,0,15088,0,10,86016,19,463874,20487,0
"Win 100 rated Arathi Basin matches while controlling all 5 flags in a guild group.","5-Cap Crew",,5166,529,-1,0,15090,0,10,28672,5,236386,14380,0
"Get an honorable kill on each of the level 85 Orc classes listed below.","Orc Slayer",,5167,-1,1,0,15078,0,10,86016,6,134170,20497,0
"Get an honorable kill on each of the level 85 Tauren classes listed below.","Tauren Slayer",,5168,-1,1,0,15078,0,10,86016,13,134174,15088,0
"Get an honorable kill on each of the level 85 Undead classes listed below.","Undead Slayer",,5169,-1,1,0,15078,0,10,86016,14,134179,15097,0
"Get an honorable kill on each of the level 85 Troll classes listed below.","Troll Slayer",,5170,-1,1,0,15078,0,10,86016,15,134177,17858,0
"Get an honorable kill on each of the level 85 Blood Elf classes listed below.","Blood Elf Slayer",,5171,-1,1,0,15078,0,10,86016,16,236439,19299,0
"Get an honorable kill on each of the level 85 Goblin classes listed below.","Goblin Slayer",,5172,-1,1,0,15078,0,10,86016,17,463875,9697,0
"Get an honorable kill on each of the level 85 Human classes listed below.","Human Slayer",,5173,-1,0,0,15078,0,10,86016,7,134166,14657,0
"Get an honorable kill on each of the level 85 Night Elf classes listed below.","Night Elf Slayer",,5174,-1,0,0,15078,0,10,86016,8,134161,20540,0
"Get an honorable kill on each of the level 85 Dwarf classes listed below.","Dwarf Slayer",,5175,-1,0,0,15078,0,10,86016,9,134159,18195,0
"Get an honorable kill on each of the level 85 Gnome classes listed below.","Gnome Slayer",,5176,-1,0,0,15078,0,10,86016,10,134164,19155,0
"Get an honorable kill on each of the level 85 Draenei classes listed below.","Draenei Slayer",,5177,-1,0,0,15078,0,10,86016,11,236442,17049,0
"Get an honorable kill on each of the level 85 Worgen classes listed below.","Worgen Slayer",,5178,-1,0,0,15078,0,10,86016,12,463876,17869,0
"Complete the slayer achievements listed below.","Alliance Slayer","Reward: Guild Page",5179,-1,0,0,15078,0,10,28672,5,464076,17073,0
"Learn the master riding skill.","Breaking The Sound Barrier",,5180,-1,-1,892,92,0,10,0,22,132262,15106,0
"Wielder of Thunderfury, Blessed Blade of the Windseeker","Thunderfury, Blessed Blade of the Windseeker - Guild Edition",,5184,-1,-1,0,15079,1,10,94208,14,135349,17164,0
"Win 5000 Rated Battlegrounds while in a guild group.","A Team Effort",,5244,-1,-1,5241,15090,0,10,28808,4,236317,15155,0
"Owner of a set of Warglaives of Azzinoth.","Warglaives of Azzinoth - Guild Edition",,5185,-1,-1,0,15079,0,10,94208,15,135561,17167,0
"Owner of Thori'dal, the Stars' Fury","Thori'dal, the Stars' Fury - Guild Edition",,5186,-1,-1,0,15079,1,10,94208,16,135519,17171,0
"Owner of Val'anyr, Hammer of Ancient Kings","Val'anyr, Hammer of Ancient Kings - Guild Edition",,5187,-1,-1,0,15079,1,10,94208,17,253399,17879,0
"Wielder of Shadowmourne","Shadowmourne - Guild Edition",,5188,-1,-1,0,15079,1,10,94208,18,326443,15109,0
"Recover the following night elf artifacts that tell the fateful story of Pyramond and Theleste.","Tragedy in Three Acts",,5191,-1,-1,0,15071,0,10,0,15,237555,13883,0
"Discover how orc Chieftan Hargal was killed by collecting the following artifacts.","The Harder they Fall",,5192,-1,-1,0,15071,0,10,0,17,133072,17780,0
"Discover who slew the dread wyrm Kaldrigos by collecting the following artifacts.","Blue Streak",,5193,-1,-1,0,15071,0,10,0,16,298644,18121,0
"Kill 2500 enemy players in any Alliance home city.","City Attacker",,5194,-1,0,0,15078,0,10,28808,19,464147,13014,0
"Kill 2500 enemy players in any Horde home city.","City Attacker",,5195,-1,1,0,15078,0,10,28808,18,464146,15394,0
"Purchase the 7th guild bank tab.","Extended Storage",,5196,-1,-1,0,15088,0,10,20480,6,413587,20242,0
"Earn 2000 guild achievement points.","Now That's an Achievement",,5198,-1,-1,0,15088,0,10,28672,10,236310,17174,0
"Loot 100,000 gold from creatures.","Profit Sharing","Reward: Guild Herald",5201,-1,-1,0,15088,0,10,28672,4,133789,20430,0
"Get 1,000,000 honorable kills.",Creepjackers,,5203,-1,-1,5029,15078,0,10,28672,3,237517,15779,0
"Win 2 Twin Peaks battles.","Twin Peaking",,5208,726,-1,0,15074,0,10,0,1,236376,15269,0
"Complete 100 victories in Twin Peaks.","Twin Peaks Veteran",,5209,726,-1,5208,15074,0,10,0,2,236384,15112,0
"Personally carry and capture the flag 2 times in Twin Peaks.",Two-Timer,,5210,726,-1,0,15074,0,10,0,3,236349,17786,0
"Return 50 flags as a defender in Twin Peaks.","Top Defender",,5211,726,-1,0,15074,0,10,0,4,236355,17986,0
"Kill 100 flag carriers in Twin Peaks.","Soaring Spirits",,5213,726,1,0,15074,0,10,0,5,236360,19163,0
"Kill 100 flag carriers in Twin Peaks.","Soaring Spirits",,5214,726,0,0,15074,0,10,0,6,236360,15464,0
"Win Twin Peaks with a score of 3 to 0 while also getting at least 1 killing blow.","Twin Peaks Perfection",,5215,726,-1,0,15074,0,10,0,7,236397,15467,0
"Win Twin Peaks in under 7 minutes.","Peak Speed",,5216,726,-1,0,15074,0,10,0,8,236398,15801,0
"In a single Twin Peaks battle, kill 2 flag carriers before they leave the Wildhammer Stronghold.","I'm in the White Lodge",,5219,726,1,0,15074,0,10,0,13,236362,15328,0
"In a single Twin Peaks battle, kill 2 flag carriers before they leave the Dragonmaw Flag Room.","I'm in the Black Lodge",,5220,726,0,0,15074,0,10,0,14,236362,18053,0
"Grab the flag and capture it in under 75 seconds.","Fire, Walk With Me",,5221,726,1,0,15074,0,10,0,15,236353,20773,0
"Grab the flag and capture it in under 75 seconds.","Fire, Walk With Me",,5222,726,0,0,15074,0,10,0,16,236353,17982,0
"Complete the Twin Peaks achievements listed below.","Master of Twin Peaks",,5223,726,1,0,15074,0,25,135168,20,136026,17844,0
"In a single Twin Peaks battle, capture and return a total of 9 flags.","Cloud Nine",,5226,726,1,0,15074,0,10,136,9,462273,16847,0
"In a single Twin Peaks battle, capture and return a total of 9 flags.","Cloud Nine",,5227,726,0,0,15074,0,10,136,10,462273,15471,0
"Kill 5 Dwarves in a single Twin Peaks battle.","Wild Hammering",,5228,726,0,0,15074,0,10,0,12,134159,17342,0
"Kill 5 Orcs in a single Twin Peaks battle.","Drag a Maw",,5229,726,1,0,15074,0,10,0,11,135726,17398,0
"Perform a roar emote with the flag while under the effect of both a speed power up and the berserking power up.","Twin Peaks Mountaineer",,5230,726,-1,0,15074,1,10,0,17,236350,17118,0
"Win a Twin Peaks battle after being behind by a score of 0 to 2.","Double Jeopardy",,5231,726,1,0,15074,0,10,0,18,462674,18290,0
"Twin Peaks battles","Twin Peaks battles",,5232,763,-1,0,153,0,0,1,27,136243,18293,0
"Twin Peaks victories","Twin Peaks victories",,5233,-1,-1,0,153,0,0,1,29,0,15053,0
"Twin Peaks flags captured","Twin Peaks flags captured",,5234,-1,-1,0,153,0,0,1,40,0,20777,0
"Twin Peaks flags returned","Twin Peaks flags returned",,5235,-1,-1,0,153,0,0,1,41,136243,19733,0
"Battle for Gilneas battles","Battle for Gilneas battles",,5236,529,-1,0,153,0,0,1,15,136243,17225,0
"Battle for Gilneas victories","Battle for Gilneas victories",,5237,529,-1,0,153,0,0,1,17,136243,18206,0
"Complete 50,000 quests.","That's a Lot of Quest Text",,5239,-1,-1,5421,15077,0,10,28672,2,463851,20780,0
"Win 1000 Rated Battlegrounds while in a guild group.","Now That's Teamwork",,5240,-1,-1,5132,15090,0,10,28808,2,132333,17622,0
"Win 2000 Rated Battlegrounds while in a guild group.","Stick Together Team",,5241,-1,-1,5240,15090,0,10,28808,3,132351,19551,0
"Win Battle For Gilneas.","Battle for Gilneas Victory",,5245,761,-1,0,15073,0,10,0,1,409606,15660,0
"Complete 100 victories in the Battle For Gilneas.","Battle for Gilneas Veteran",,5246,761,-1,5245,15073,0,10,0,2,409606,17979,0
"Win the Battle For Gilneas with a score of 2000 to 0.","Battle for Gilneas Perfection",,5247,761,-1,0,15073,0,20,0,3,236348,18171,0
"Take 50 flags in the Battle for Gilneas.","Bustin' Caps to Make It Haps",,5248,761,-1,0,15073,0,10,0,4,236375,15663,0
"Assault 2 bases in a single Battle for Gilneas.","One Two Three You Don't Know About Me",,5249,761,-1,0,15073,0,10,0,5,236373,19561,0
"Defend 2 bases in a single Battle for Gilneas.","Out of the Fog",,5250,761,-1,0,15073,0,10,0,6,136107,19612,0
"Come to the defense of a base in the Battle for Gilneas 10 times by recapping the flag.","Not Your Average PUG'er",,5251,761,-1,0,15073,0,10,0,7,132365,15331,0
"Overcome a 500 resource disadvantage in a match of the Battle for Gilneas and claim victory.","Don't Get Cocky Kid",,5252,761,-1,0,15073,1,10,0,8,236281,20148,0
"Win 10 Battles for Gilneas while controlling all 3 flags.","Full Coverage",,5253,761,-1,0,15073,0,10,0,9,236344,15056,0
"Win the Battle for Gilneas in 6 minutes.","Newbs to Plowshares",,5254,761,-1,0,15073,0,10,0,10,236390,15666,0
"Win the Battle for Gilneas by 100 points or less.","Jugger Not",,5255,761,-1,0,15073,0,10,0,11,132298,17070,0
"Assault and Defend a base in a single Battle for Gilneas.","Battle for Gilneas All-Star",,5256,761,-1,0,15073,0,20,0,13,236310,19249,0
"Get 10 honorable kills at each of the bases in a single Battle for Gilneas.","Battle for Gilneas Assassin",,5257,761,-1,0,15073,0,20,0,14,132205,18056,0
"Complete the Battle for Gilneas achievements listed below.","Master of the Battle for Gilneas",,5258,-1,-1,0,15073,0,25,135168,15,462671,15737,0
"Complete the Twin Peaks achievements listed below.","Master of Twin Peaks",,5259,726,0,0,15074,0,25,135168,21,136026,152244,0
"Perform a /gasp emote under the double rainbow in the Battle For Gilneas.","Double Rainbow",,5262,761,-1,0,15073,0,10,0,12,461790,15561,0
"Kill 100,000 critters",Crittergeddon,,5263,-1,-1,5144,15088,0,10,28672,9,133719,15752,0
"Complete 30,000 daily quests.","Daily Driver",,5264,-1,-1,5422,15077,0,10,28672,5,464075,15248,0
"Complete 75,000 daily quests.","The Daily Grind",,5265,-1,-1,5264,15077,0,10,28672,6,464073,15251,0
"Earn a 2400 personal rating in the 3v3 bracket of the arena.","Three's Company: 2400",,5266,-1,-1,1160,165,0,10,12288,14,236336,16755,0
"Earn a 2700 personal rating in the 3v3 bracket of the arena.","Three's Company: 2700",,5267,-1,-1,5266,165,0,10,12288,15,236336,16758,0
"Win a rated battleground.","In Service of the Alliance",,5268,-1,1,0,15092,0,10,0,1,132486,17148,0
"Win a rated battleground.","In Service of the Horde",,5269,-1,0,0,15092,0,10,0,9,132485,17151,0
"Win 500 ranked arena matches while in a guild group.","The Buddy System",,5273,-1,-1,5459,15091,0,10,28672,2,236276,17700,0
"Catch 25,000 fish from fishing pools.","We're Gonna Need A Bigger Boat",,5274,-1,-1,5036,15080,0,10,28672,16,133921,20567,0
"Win 1000 ranked arena matches while in a guild group.","Killing With Friends",,5275,-1,-1,5273,15091,0,10,28672,3,236276,17703,0
"Defeat Rom'ogg Bonecrusher after using his Skullcracker ability to kill 10 Angered Earth elementals in Blackrock Caverns on Heroic Difficulty.","Crushing Bones and Cracking Skulls",,5281,645,-1,0,15067,0,10,0,31,432005,18209,0
"Allow all three of Corla's zealots to evolve, then defeat Corla after slaying the evolved zealots in Blackrock Caverns on Heroic Difficulty.","Arrested Development",,5282,645,-1,0,15067,0,10,0,32,432004,20342,0
"Defeat Karsh Steelbender after he has reached 15 stacks of Superheated Quicksilver Armor in Blackrock Caverns on Heroic Difficulty.","Too Hot to Handle",,5283,645,-1,0,15067,0,10,0,33,462728,15275,0
"Defeat Ascendant Lord Obsidius without any party member reaching 4 stacks of Crepuscular Veil in Blackrock Caverns on Heroic Difficulty.","Ascendant Descending",,5284,645,-1,0,15067,0,10,0,34,432002,18091,0
"Get Lady Naz'jar to kill one of her minions with her Geyser ability in Throne of the Tides on Heroic Difficulty.","Old Faithful",,5285,643,-1,0,15067,0,10,0,35,236422,18061,0
"Defeat an Unyielding Behemoth while you have the Tidal Surge effect during the Ozumat encounter in Throne of the Tides on Heroic Difficulty.","Prince of Tides",,5286,643,-1,0,15067,0,10,0,36,432011,18485,0
"Defeat 60 Disciples within 10 seconds during the High Priestess Azil encounter in the Stonecore on Heroic Difficulty.","Rotten to the Core",,5287,725,-1,0,15067,0,10,0,37,236301,18162,0
"Completely avoid the Static Cling effect during the Asaad encounter in the Vortex Pinnacle on Heroic Difficulty.","No Static at All",,5288,657,-1,0,15067,0,10,0,38,462675,18218,0
"Collect 5 Golden Orbs in a single visit to the Vortex Pinnacle on Heroic Difficulty.","Extra Credit Bonus Stage",,5289,657,-1,0,15067,0,10,0,39,135863,18807,0
"Defeat 3 Burning Souls during the High Prophet Barim encounter in Lost City of the Tol'vir on Heroic Difficulty.","Kill It With Fire!",,5290,755,-1,0,15067,0,10,0,46,133886,18118,0
,"Asaad kills (Vortex Pinnacle)",,5730,657,-1,0,15096,0,0,1,7,136243,19225,0
"Defeat 20 Frenzied Crocolisks within 10 seconds during the Lockmaw encounter in the Lost City of the Tol'vir on Heroic Difficulty.","Acrocalypse Now",,5291,755,-1,0,15067,0,10,0,47,132187,17946,0
"Defeat Siamat, Lord of the South Wind, with 3 stacks of Lightning Charge in Lost City of the Tol'vir on Heroic Difficulty.","Headed South",,5292,755,-1,0,15067,0,10,0,48,236222,19188,0
"Defeat Temple Guardian Anhuur without allowing him to sing Reverberating Hymn for more than 15 seconds in Halls of Origination on Heroic Difficulty.","I Hate That Song",,5293,644,-1,0,15067,0,10,0,42,237540,19724,0
"Defeat Earthrager Ptah while mounted on a camel in the Halls of Origination on Heroic Difficulty.","Straw That Broke the Camel's Back",,5294,755,-1,0,15067,0,10,0,43,454773,18221,0
"Defeat Rajh before he completes an entire recharging phase in the Halls of Origination on Heroic Difficulty.","Sun of a....",,5295,644,-1,0,15067,0,10,0,45,433444,19373,0
"Complete the Vault of Lights within 5 minutes of entering in the Halls of Origination on Heroic Difficulty.","Faster Than the Speed of Light",,5296,644,-1,0,15067,0,10,0,44,134376,17685,0
"Defeat General Umbriss while he is affected with Modgud's Malice in Grim Batol on Heroic Difficulty.","Umbrage for Umbriss",,5297,670,-1,0,15067,0,10,0,40,432009,17792,0
"Defeat Erudax without letting a Faceless Corruptor begin to cast Twilight Corruption on any of Alexstrasza's Eggs in Grim Batol on Heroic Difficulty.","Don't Need to Break Eggs to Make an Omelet",,5298,670,-1,0,15067,0,10,0,41,236549,19017,0
"Defeat Halfus Wyrmbreaker after defeating two drakes within 10 seconds of each other. The Emerald Whelp pack counts as one drake for this purpose.","The Only Escape",,5300,671,-1,0,15068,0,10,0,23,133802,15341,0
"Recover the following tol'vir artifacts that tell of the rise and fall of Emperor Ninjter.","The Boy Who Would be King",,5301,-1,-1,0,15071,0,10,0,19,456574,17062,0
"Defeat the Conclave of Wind in the Throne of the Four Winds while everyone in the raid has at least 7 stacks of Wind Chill.","Stay Chill",,5304,754,-1,0,15068,0,10,0,28,237522,17914,0
"Defeat Al'Akir in the Throne of the Four Winds while he is affected by Feedback.","Four Play",,5305,754,-1,0,15068,0,10,0,29,237587,19376,0
"Defeat Magmaw in Blackwing Descent without anyone in the raid becoming infected with a parasite.","Parasite Evening",,5306,669,-1,0,15068,0,10,0,17,236197,18115,0
"Defeat the Omnotron Defense System in Blackwing Descent while neutralizing the following attacks.",Achieve-a-tron,,5307,669,-1,0,15068,0,10,0,18,415046,16585,0
"Defeat Atramedes in Blackwing Descent without any raid member's sound bar going over 50%.","Silence is Golden",,5308,669,-1,0,15068,0,10,0,19,133706,16752,0
"Defeat Chimaeron in Blackwing Descent with no more than 2 raid member deaths.","Full of Sound and Fury",,5309,669,-1,0,15068,0,10,0,20,458971,19366,0
"Kill 12 Aberrations within 10 seconds on the Maloriak encounter in Blackwing Descent and then defeat Maloriak.","Aberrant Behavior",,5310,669,-1,0,15068,0,10,0,21,366936,17816,0
"Defeat the Elementium Monstrosity in the Bastion of Twilight while only allowing it to create a single Liquid Ice patch.",Elementary,,5311,671,-1,0,15068,0,10,0,25,429378,18165,0
"Defeat Cho'gall in the Bastion of Twilight before any raid member earns more than 30% Corrupted Blood.","The Abyss Will Gaze Back Into You",,5312,671,-1,0,15068,0,10,0,26,462324,17385,0
"Defeat Sinestra in the Bastion of Twilight on Heroic Difficulty on the first attempt without letting any raid members die.","I Can't Hear You Over the Sound of How Awesome I Am",,5313,671,-1,0,15068,0,10,0,27,429377,15578,0
"Find 10 unique common artifacts.",Digger,,5315,-1,-1,0,15071,0,10,0,7,442736,5678,0
"Kill 10 Schnotzz infantry with one artillery shell during the Fire From the Sky daily quest in Uldum.","Help the Bombardier! I'm the Bombardier!",,5317,-1,-1,0,15070,0,10,0,21,133709,15391,0
"Complete the Neptulon quests in Vashj'ir up to and including Defending the Rift.","20,000 Leagues Under the Sea",,5318,-1,1,0,15070,0,10,0,13,237302,20339,0
"Complete the Neptulon quests in Vashj'ir up to and including Defending the Rift.","20,000 Leagues Under the Sea",,5319,-1,0,0,15070,0,10,0,14,237302,17388,0
"Complete the Twilight's Hammer quest chain in Twilight Highlands up to and including Skullcrusher the Mountain.","King of the Mountain",,5320,-1,1,0,15070,0,10,0,25,236412,17795,0
"Complete the Twilight's Hammer quest chain in Twilight Highlands up to and including Skullcrusher the Mountain.","King of the Mountain",,5321,-1,0,0,15070,0,10,0,26,236412,16816,0
"Win 10 rated battlegrounds.","In Service of the Alliance",,5322,-1,1,5268,15092,0,10,0,2,132486,15886,0
"Win 10 rated battlegrounds.","In Service of the Horde",,5323,-1,0,5269,15092,0,10,0,10,132485,18788,0
"Win 25 rated battlegrounds.","In Service of the Horde",,5324,-1,0,5323,15092,0,10,0,11,132485,20059,0
"Win 75 rated battlegrounds.","Veteran of the Horde","Reward: Epic Wolf and Veteran of the Horde Title",5325,-1,0,0,15092,0,10,0,12,132485,15785,0
"Win 300 rated battlegrounds.","Warbringer of the Horde","Reward: Epic Wolf and Warbringer Title",5326,-1,0,5824,15092,0,10,4096,15,132485,16488,0
"Win 25 rated battlegrounds.","In Service of the Alliance",,5327,-1,1,5322,15092,0,10,0,3,132486,17967,0
"Win 75 rated battlegrounds.","Veteran of the Alliance","Reward: Epic Warhorse and Veteran of the Alliance Title",5328,-1,1,0,15092,0,10,0,4,132486,18479,0
"Win 300 rated battlegrounds.","Warbound Veteran of the Alliance","Reward: Epic Warhorse and Warbound Title",5329,-1,1,5823,15092,0,10,4096,7,132486,18656,0
"Earn a battleground rating of 1100.",Private,"Title Reward: Private",5330,-1,1,0,15092,0,10,0,17,236577,15788,0
"Earn a battleground rating of 1200.",Corporal,"Title Reward: Corporal",5331,-1,1,0,15092,0,10,0,19,236578,17506,0
"Earn a battleground rating of 1300.",Sergeant,"Title Reward: Sergeant",5332,-1,1,0,15092,0,10,0,21,236579,18020,0
"Earn a battleground rating of 1400.","Master Sergeant","Title Reward: Master Sergeant",5333,-1,1,0,15092,0,10,0,23,236580,17813,0
"Earn a battleground rating of 1500.","Sergeant Major","Title Reward: Sergeant Major",5334,-1,1,0,15092,0,10,0,25,236581,15791,0
"Earn a battleground rating of 1600.",Knight,"Title Reward: Knight",5335,-1,1,0,15092,0,10,0,27,236582,20239,0
"Earn a battleground rating of 1700.",Knight-Lieutenant,"Title Reward: Knight-Lieutenant",5336,-1,1,0,15092,0,10,0,29,236583,15446,0
"Earn a battleground rating of 1800.",Knight-Captain,"Title Reward: Knight-Captain",5337,-1,1,0,15092,0,10,0,31,236584,15867,0
"Earn a battleground rating of 1900.",Centurion,"Title Reward: Centurion",5338,-1,0,0,15092,0,10,0,34,236620,20062,0
"Earn a battleground rating of 2000.","Lieutenant Commander","Title Reward: Lieutenant Commander",5339,-1,1,0,15092,0,10,0,35,236586,20065,0
"Earn a battleground rating of 2100.",Commander,"Title Reward: Commander",5340,-1,1,0,15092,0,10,4096,37,236587,15870,0
"Earn a battleground rating of 2200.",Marshal,"Title Reward: Marshal",5341,-1,1,0,15092,0,10,4096,39,236588,15710,0
"Earn a battleground rating of 2300.",Warlord,"Title Reward: Warlord",5342,-1,0,0,15092,0,10,4096,42,236624,20068,0
"Earn a battleground rating of 2400.","Grand Marshal","Title Reward: Grand Marshal",5343,-1,1,0,15092,0,10,12288,43,236590,20071,0
"End PvP season 9 in the top .5% of the rated battleground ladder.","Hero of the Alliance: Vicious","Title Reward: Hero of the Alliance",5344,-1,1,0,15092,0,10,12288,45,236593,168869,0
"Earn a battleground rating of 1100.",Scout,"Title Reward: Scout",5345,-1,0,0,15092,0,10,0,18,236612,20145,0
"Earn a battleground rating of 1200.",Grunt,"Title Reward: Grunt",5346,-1,0,0,15092,0,10,0,20,236613,17325,0
"Earn a battleground rating of 1300.",Sergeant,"Title Reward: Sergeant",5347,-1,0,0,15092,0,10,0,22,236614,20433,0
"Earn a battleground rating of 1400.","Senior Sergeant","Title Reward: Senior Sergeant",5348,-1,0,0,15092,0,10,0,24,236615,18632,0
"Earn a battleground rating of 1500.","First Sergeant","Title Reward: First Sergeant",5349,-1,0,0,15092,0,10,0,26,236616,16822,0
"Earn a battleground rating of 1600.","Stone Guard","Title Reward: Stone Guard",5350,-1,0,0,15092,0,10,0,28,236617,15876,0
"Earn a battleground rating of 1700.","Blood Guard","Title Reward: Blood Guard",5351,-1,0,0,15092,0,10,0,30,236618,18106,0
"Earn a battleground rating of 1800.",Legionnaire,"Title Reward: Legionnaire",5352,-1,0,0,15092,0,10,0,32,236619,17706,0
"Earn a battleground rating of 2000.",Champion,"Title Reward: Champion",5353,-1,0,0,15092,0,10,0,36,236621,18094,0
"Earn a battleground rating of 2100.","Lieutenant General","Title Reward: Lieutenant General",5354,-1,0,0,15092,0,10,4096,38,236622,15713,0
"Earn a battleground rating of 2200.",General,"Title Reward: General",5355,-1,0,0,15092,0,10,4096,40,236623,18097,0
"Earn a battleground rating of 2400.","High Warlord","Title Reward: High Warlord",5356,-1,0,0,15092,0,10,12288,44,236625,15449,0
"Earn a battleground rating of 2300.","Field Marshal","Title Reward: Field Marshal",5357,-1,1,0,15092,0,10,4096,41,236589,20349,0
"End PvP season 9 in the top .5% of the rated battleground ladder.","Hero of the Horde: Vicious","Title Reward: Hero of the Horde",5358,-1,0,0,15092,0,10,12288,46,236629,168871,0
"Earn a battleground rating of 1900.",Knight-Champion,"Title Reward: Knight-Champion",5359,-1,1,0,15092,0,10,0,33,236585,18306,0
"Create and purchase a guild crest.","Everyone Needs A Logo",,5362,-1,-1,0,15088,0,10,20480,1,135026,18028,0
"Get 250000 honorable kills.","250000 Honorable Kills","Title Reward: The Bloodthirsty",5363,-1,-1,870,95,0,10,143360,14,462274,17964,0
"Survive 15 waves on Endless Mode the Peacebloom vs. Ghouls quest in Hillsbrad Foothills.","Don't Want No Zombies on My Lawn",,5364,-1,-1,0,81,0,0,2048,275,133939,18073,0
"Accomplish the following on the Peacebloom vs. Ghouls quest in Hillsbrad Foothills.","Bloom and Doom",,5365,-1,-1,0,81,0,0,2048,276,134527,18023,0
"Do not get hit by Fire Wall in the Glubtok encounter in Deadmines on Heroic Difficulty.","Ready for Raiding",,5366,36,-1,0,15067,0,10,0,49,135789,17115,0
"Kill 20 Mine Rats during the Helix Gearbreaker encounter in Deadmines on Heroic Difficulty.","Rat Pack",,5367,36,-1,0,15067,0,10,0,50,133954,16819,0
"Keep the Prototype Reaper from falling below 90% health at any time before the Foe Reaper 5000 is defeated in Deadmines on Heroic Difficulty.","Prototype Prodigy",,5368,36,-1,0,15067,0,10,0,51,133015,15041,0
"Allow three Freezing Vapors to cast Coalesce during the Admiral Ripsnarl encounter in Deadmines on Heroic Difficulty.","It's Frost Damage",,5369,36,-1,0,15067,0,10,0,52,237528,16841,0
"Do not gain more than one stack of Nauseated during the Cookie encounter in Deadmines on Heroic Difficulty.","I'm on a Diet",,5370,36,-1,0,15067,0,10,0,53,237329,18454,0
