ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
132763,"Gnome Rogue",132755,1,0,11165,0,0
132765,"Beasts Attempt",132764,1,0,12209,0,2
132767,"Jaraxxus Attempt",132766,1,0,12213,0,2
132769,"Koralon the Flame Watcher",132768,1,0,13325,0,2
132771,"Anub'arak attempt",132770,1,0,12226,0,2
132773,"Anub'arak attempt",132772,1,0,12227,0,2
132775,"Complete the Trial of the Grand Crusader",132774,1,0,12340,0,0
132777,"Isle of Conquest",132776,0,0,13368,0,0
132779,"Isle of Conquest victories",132778,0,0,13369,0,0
132781,Grobbulus,132780,1,0,6406,0,0
132783,"Marshal Jacob Alerius",132782,1,0,12541,0,0
132785,"Glaive Grave",132784,0,0,11512,0,0
132786,"Cut the Blue Wire... No the Red Wire!",132784,0,0,11508,0,0
132787,"Isle of Conquest Veteran",132784,0,0,11502,0,0
132788,Mine,132784,0,0,11750,0,0
132789,"Four Car Garage",132784,0,0,11504,0,0
132790,A-bomb-inable,132784,0,0,11505,0,0
132791,A-bomb-ination,132784,0,0,11506,0,0
132792,"Mowed Down",132784,0,0,11507,0,0
132793,"All Over the Isle",132784,0,0,11509,0,0
132794,"Back Door Job",132784,0,0,11510,0,0
132795,"Demolition Derby",132784,0,0,11758,0,0
132797,"Terror Spinner",132796,1,0,8117,0,0
132798,"Scarlet Highlord Daion",132796,1,0,8111,0,0
132799,"Zul'drak Sentinel",132796,1,0,8115,0,0
132800,"Putridus the Ancient",132796,1,0,8122,0,0
132801,Loque'nahak,132796,1,0,8100,0,0
132802,"High Thane Jorfus",132796,1,0,8101,0,0
132803,"Hildana Deathstealer",132796,1,0,8102,0,0
132804,Icehorn,132796,1,0,8105,0,0
132805,"Perobas the Bloodthirster",132796,1,0,8106,0,0
132806,"Vigdis the War Maiden",132796,1,0,8107,0,0
132807,"King Ping",132796,1,0,8108,0,0
132808,Tukemuth,132796,1,0,8109,0,0
132809,Grocklar,132796,1,0,8112,0,0
132810,"Syreian the Bonecarver",132796,1,0,8114,0,0
132811,Griegen,132796,1,0,8116,0,0
132812,"King Krush",132796,1,0,8119,0,0
132813,Vyragosa,132796,1,0,8120,0,0
132814,Dirkee,132796,1,0,8121,0,0
132815,"Seething Hate",132796,1,0,8113,0,0
132816,Aotona,132796,1,0,8118,0,0
132817,"Fumblub Gearwind",132796,1,0,8104,0,0
132818,"Crazed Indu'le Survivor",132796,1,0,8110,0,0
132819,"Old Crystalbark",132796,1,0,8103,0,0
132821,"Summons accepted",132820,1,0,8586,0,0
132823,Kel'Thuzad,132822,1,0,7614,0,2
132825,Kel'Thuzad,132824,1,0,7615,0,2
132827,Kologarn,132826,1,0,10290,0,2
132829,"Defeat the Beasts of Northrend",132828,1,0,13346,0,0
132830,"Defeat Lord Jaraxxus",132828,1,0,13347,0,0
132831,"Defeat the Faction Champions",132828,1,0,13348,0,0
132832,"Defeat the Twin Val'kyr",132828,1,0,13349,0,0
132833,"Complete the Trial of the Crusader",132828,1,0,13350,0,0
132835,"Bombs used on enemy gates",132834,5,0,12066,0,1
132837,"Lord Jaraxxus",132836,1,0,11839,0,2
132838,"Lord Jaraxxus",132836,1,0,11862,0,2
132840,"Defeat the Beasts of Northrend",132839,1,0,12231,0,2
132842,"Defeat Lord Jaraxxus",132841,1,0,12235,0,2
132844,"Defeat the Faction Champions",132843,1,0,12239,0,2
132846,"Defeat the Twin Val'kyr",132845,1,0,12243,0,2
132848,"Complete the Trial of the Grand Crusader",132847,1,0,12203,0,2
132850,"Defeat the Beasts of Northrend",132849,1,0,12229,0,2
132852,"Defeat Lord Jaraxxus",132851,1,0,12233,0,2
132854,"Defeat the Twin Val'kyr",132853,1,0,12241,0,2
132856,"Engineering Schematics known",132855,0,0,6388,0,0
132857,"Engineering Schematics known",132855,0,0,7226,0,0
132859,"Alterac Valley",132858,0,0,5507,0,0
132860,"Arathi Basin",132858,0,0,5508,0,0
132861,"Eye of the Storm",132858,0,0,5510,0,0
132862,"Strand of the Ancients",132858,0,0,5511,0,0
132863,"Warsong Gulch",132858,0,0,5509,0,0
132864,"Isle of Conquest",132858,0,0,13260,0,0
132866,"5 man heroic instances",132865,0,0,7849,0,0
132868,"Kael'thas Sunstrider",132867,1,0,3253,0,0
132870,"Defend the beach without losing any walls",132869,1,0,7740,0,2
132872,"Kill 100 players in the Courtyard of the Ancients",132871,100,0,7631,0,1
132874,"Thane Korth'azz",132873,0,0,7845,0,0
132875,Anub'Rekhan,132873,0,0,7828,0,0
132876,Gluth,132873,0,0,7829,0,0
132877,"Gothik the Harvester",132873,0,0,7830,0,0
132878,"Grand Widow Faerlina",132873,0,0,7831,0,0
132879,Grobbulus,132873,0,0,7832,0,0
132880,"Instructor Razuvious",132873,0,0,7834,0,0
132881,Loatheb,132873,0,0,7835,0,0
132882,Maexxna,132873,0,0,7836,0,0
132883,Patchwerk,132873,0,0,7838,0,0
132884,Sapphiron,132873,0,0,7840,0,0
132885,Kel'Thuzad,132873,0,0,7841,0,0
132886,"Lady Blaymeux",132873,0,0,7842,0,0
132887,"Baron Rivendare",132873,0,0,7843,0,0
132888,"Sir Zeliek",132873,0,0,7844,0,0
132889,Malygos,132873,0,0,7847,0,0
132890,"Noth the Plaguebringer",132873,0,0,7837,0,0
132891,Thaddius,132873,0,0,7839,0,0
132892,Sartharion,132873,0,0,7846,0,0
132893,"Heigan the Unclean",132873,0,0,7833,0,0
132894,"Archavon the Stone Watcher",132873,0,0,7848,0,0
132895,"Toravon the Ice Watcher",132873,0,0,13291,0,0
132896,Icehowl,132873,0,0,13292,0,0
132897,"Lord Jaraxxus",132873,0,0,13293,0,0
132898,"Fjola Lightbane",132873,0,0,13294,0,0
132899,"Eydis Darkbane",132873,0,0,13295,0,0
132900,Anub'arak,132873,0,0,13296,0,0
132901,"Lord Marrowgar",132873,0,0,13297,0,0
132902,"Lady Deathwhisper",132873,0,0,13298,0,0
132903,"Deathbringer Saurfang",132873,0,0,13299,0,0
132904,"Blood-Queen Lana'thel",132873,0,0,13300,0,0
132905,Sindragosa,132873,0,0,13301,0,0
132906,"The Lich King",132873,0,0,13302,0,0
132907,Festergut,132873,0,0,13303,0,0
132908,Rotface,132873,0,0,13304,0,0
132909,"Professor Putricide",132873,0,0,13305,0,0
132910,"Flame Leviathan",132873,0,0,11016,0,0
132911,Razorscale,132873,0,0,11017,0,0
132912,"Ignis the Furnace Master",132873,0,0,11018,0,0
132913,"XT-002 Deconstructor",132873,0,0,11019,0,0
132914,Steelbreaker,132873,0,0,11020,0,0
132915,"Runemaster Molgeim",132873,0,0,11021,0,0
132916,"Stormcaller Brundir",132873,0,0,11022,0,0
132917,Kologarn,132873,0,0,11023,0,0
132918,Auriaya,132873,0,0,11024,0,0
132919,Hodir,132873,0,0,11025,0,0
132920,Thorim,132873,0,0,11026,0,0
132921,Freya,132873,0,0,11027,0,0
132922,Mimiron,132873,0,0,11028,0,0
132923,"General Vezax",132873,0,0,11029,0,0
132924,Yogg-Saron,132873,0,0,11030,0,0
132925,"Algalon the Observer",132873,0,0,11031,0,0
132926,"Emalon the Storm Watcher",132873,0,0,11032,0,0
132928,Kologarn,132927,1,0,9978,0,0
132930,"Sartharion the Onyx Guardian",132929,1,0,5138,0,2
132932,"Obtain 75 companion pets",132931,75,0,4788,0,1
132934,"Defeat Eadric with his own hammer.",132933,1,0,11858,0,2
132939,"Val'kyr Twins",132938,1,0,11860,0,2
132940,"Val'kyr Twins",132938,1,0,11818,0,2
132942,"Complete the Trial of the Grand Crusader",132941,1,0,12339,1,2
132943,"Complete the Trial of the Grand Crusader",132941,1,0,12340,0,2
132951,"Win Isle of Conquest.",132950,1,0,12062,0,2
132952,"Win Isle of Conquest.",132950,1,0,12063,0,2
132954,"Lord Jaraxxus",132953,1,0,11838,0,2
132955,"Lord Jaraxxus",132953,1,0,11861,0,2
132956,"25 Player + Elders Alive >= 3",0,0,4,0,0,0
132957,Freya,132956,1,0,10461,0,2
132959,"""FOOD FIGHT!""",132958,0,0,11266,0,0
132960,"Now Were Cookin'",132958,0,0,11267,0,0
132961,"Pilgrim's Paunch",132958,0,0,11268,0,0
132962,"Pilgrim's Peril",132958,0,0,11269,0,0
132963,"Pilgrim's Progress",132958,0,0,11270,0,0
132964,"Sharing is Caring",132958,0,0,11271,0,0
132965,"Terokkar Turkey Time",132958,0,0,11272,0,0
132966,"The Turkinator",132958,0,0,11273,0,0
132967,"Turkey Lurkey",132958,0,0,11274,0,0
132969,"Complete the Trial of the Grand Crusader",132968,1,0,12208,0,2
132971,"Kill 5 players carrying seaforium in a single battle",132970,5,0,7629,0,1
132973,"Win a Strand of the Ancients battle without losing any siege vehicles",132972,1,0,7634,0,2
132975,"Plant 5 Seaforium charges which successfully damage a wall in a single battle",132974,5,0,7635,0,1
132977,"Drop it!",132976,0,0,7662,0,0
132978,"Ancient Protector",132976,0,0,7664,0,0
132979,"Ancient Courtyard Protector",132976,0,0,7665,0,0
132980,"Artillery Veteran",132976,0,0,7660,0,0
132981,"Drop it now!",132976,0,0,7663,0,0
132982,"The Dapper Sapper",132976,0,0,7657,0,0
132983,"Explosives Expert",132976,0,0,7658,0,0
132984,"Not Even a Scratch",132976,0,0,7647,0,0
132985,"Artillery Expert",132976,0,0,7661,0,0
132986,"Storm the Beach",132976,0,0,7655,0,0
132987,"Strand of the Ancients Veteran",132976,0,0,7654,0,0
132988,"Defense of the Ancients",132976,0,0,7741,0,0
132989,"Steady Hands",132976,0,0,7656,0,0
132991,"Deliver a killing blow to a Scion of Eternity while riding on a hover disk",132990,1,0,7573,0,2
132993,Hodir,132992,1,0,10562,0,0
132995,"Emalon the Storm Watcher",132994,1,0,9997,0,2
132997,"Force Thorim to enter the arena while Sif is present",132996,1,0,10801,0,2
132999,"Can't Get Enough Turkey",132998,1,0,11203,0,0
133000,"Don't Forget The Stuffing!",132998,1,0,11204,0,0
133001,"Easy As Pie",132998,1,0,11205,0,0
133002,"She Says Potato",132998,1,0,11206,0,0
133003,"We're Out of Cranberry Chutney Again?",132998,1,0,11207,0,0
133005,"swift brewfest ram",133004,0,0,6208,0,2
133006,"Great Brewfest Kodo",133004,0,0,6210,0,2
133008,"Deaths in Ulduar",133007,0,0,10998,0,2
133010,,133009,1,0,11038,0,2
133011,,133009,0,0,11039,0,2
133013,"Koralon the Flame Watcher",133012,1,0,13344,0,2
133015,Workshop,133014,1,0,12158,0,0
133016,Hangar,133014,1,0,12159,0,0
133017,Docks,133014,1,0,12160,0,0
133018,"Horde Keep",133014,1,0,12161,0,0
133019,"Alliance Keep",133014,1,0,12162,0,0
133021,"Eadric the Pure",133020,1,0,12551,0,0
133029,"Complete the Trial of the Grand Crusader",133028,1,0,12345,1,2
133032,Ironforge,133031,1,0,11140,0,0
133033,Stormwind,133031,1,0,11141,0,0
133034,"The Exodar",133031,1,0,11138,0,0
133035,Darnassus,133031,1,0,11139,0,0
133037,"XT-002 Deconstructor",133036,1,0,10220,0,2
133038,"10 Player + Elders Alive >= 2",0,0,4,0,0,0
133039,Freya,133038,1,0,10448,0,2
133041,,133040,1,0,13000,0,2
133043,"Crimson Whelpling",133042,0,0,12618,0,2
133044,"Azure Whelpling",133042,0,0,12619,0,2
133045,"Emerald Whelpling",133042,0,0,12620,0,2
133046,"Darting Hatchling",133042,0,0,12621,0,2
133047,"Gundrak Hatchling",133042,0,0,12622,0,2
133048,"Ravasaur Hatchling",133042,0,0,12623,0,2
133049,"Razormaw Hatchling",133042,0,0,12624,0,2
133050,"Razzashi Hatchling",133042,0,0,12625,0,2
133051,Chuck,133042,0,0,12626,0,2
133052,"Deviate Hatchling",133042,0,0,12627,0,2
133053,"Disgusting Oozeling",133042,0,0,12628,0,2
133054,"Hyacinth Macaw",133042,0,0,12629,0,2
133055,"Leaping Hatchling",133042,0,0,12630,0,2
133056,Mojo,133042,0,0,12631,0,2
133057,Scorchling,133042,0,0,12632,0,2
133058,Toothy,133042,0,0,12633,0,2
133059,Muckbreath,133042,0,0,12634,0,2
133060,Snarly,133042,0,0,12636,0,2
133062,"Rivendare's Deathcharger",133061,0,0,12635,0,2
133064,"Garrosh Hellscream",133063,1,0,12658,0,0
133065,"Lor'themar Theron",133063,1,0,12659,0,0
133066,"Lady Sylvanas Windrunner",133063,1,0,12660,0,0
133067,"Baine Bloodhoof",133063,1,0,12661,0,0
133070,"King Varian Wrynn",133069,1,0,12663,0,0
133071,"Muradin Bronzebeard",133069,1,0,12664,0,0
133072,"Tyrande Whisperwind",133069,1,0,12665,0,0
133073,"Prophet Velen",133069,1,0,12666,0,0
133076,"Ingvar the Plunderer",133075,1,0,12678,0,0
133077,"King Ymiron",133075,1,0,12679,0,0
133078,"Ley-Guardian Eregos",133075,1,0,12680,0,0
133079,Mal'Ganis,133075,1,0,12681,0,0
133080,Kronus,133075,1,0,12682,0,0
133081,"Sjonnir the Ironshaper",133075,1,0,12683,0,0
133082,Anub'arak,133075,1,0,12684,0,0
133083,"Herald Volazj",133075,1,0,12685,0,0
133084,"The Prophet Tharon'ja",133075,1,0,12686,0,0
133085,Gal'darah,133075,1,0,12687,0,0
133086,Cyanigosa,133075,1,0,12688,0,0
133087,Keristrasza,133075,1,0,12689,0,0
133089,,133088,10,0,13029,0,1
133091,"Furious Gladiator's Frost Wyrm",133090,1,0,11398,0,2
133092,"Furious Gladiator's Frost Wyrm",133090,0,0,11399,0,2
133094,"Algalon the Observer",133093,1,0,10566,0,2
133096,"Cranberry Chutney",133095,1,0,11118,0,0
133097,"Pumpkin Pie",133095,1,0,11120,0,0
133098,"Slow-Roasted Turkey",133095,1,0,11121,0,0
133099,"Candied Sweet Potato",133095,1,0,11119,0,0
133100,"Spice Bread Stuffing",133095,1,0,11122,0,0
133102,"Candied Sweet Potato",133101,1,0,11123,0,0
133103,"Cranberry Chutney",133101,1,0,11124,0,0
133104,"Pumpkin Pie",133101,1,0,11125,0,0
133105,"Slow-Roasted Turkey",133101,1,0,11126,0,0
133106,"Spice Bread Stuffing",133101,1,0,11127,0,0
133108,,133107,1,0,11128,0,2
133110,,133109,1,0,11178,0,2
133111,,133109,1,0,11179,0,2
133112,,133109,1,0,11180,0,2
133113,,133109,1,0,11181,0,2
133114,,133109,1,0,11168,0,2
133116,"Argent Confessor Paletress",133115,1,0,12548,0,0
133118,"Defeat the Faction Champions",133117,1,0,13348,0,0
133120,"Complete the Trial of the Crusader",133119,1,0,13350,0,0
133122,"Complete the Trial of the Crusader",133121,1,0,12247,0,0
133124,"Marshal Jacob Alerius",133123,1,0,12546,0,0
133126,"Defend a base",133125,1,0,11488,0,0
133127,"Assault a base",133125,1,0,11487,0,0
133128,"Kill a player",133125,1,0,11491,0,0
133129,"Destroy a vehicle",133125,1,0,12059,0,0
133131,"Argent Confessor Paletress",133130,1,0,12549,0,0
133132,,0,45,8,0,0,0
133133,"Spiced Worm Burger",133132,1,0,6594,0,0
133134,"Shoveltusk Steak",133132,1,0,6501,0,0
133135,"Smoked Salmon",133132,1,0,6503,0,0
133136,"Roasted Worg",133132,1,0,6498,0,0
133137,"Blackened Worg Steak",133132,1,0,6510,0,0
133138,"Gigantic Feast",133132,1,0,6516,0,0
133139,"Great Feast",133132,1,0,6507,0,0
133140,"Baked Manta Ray",133132,1,0,6487,0,0
133141,"Mighty Rhino Dogs",133132,1,0,6588,0,0
133142,"Tender Shoveltusk Steak",133132,1,0,6597,0,0
133143,"Spicy Blue Nettlefish",133132,1,0,6595,0,0
133144,"Imperial Manta Steak",133132,1,0,6518,0,0
133145,"Small Feast",133132,1,0,6591,0,0
133146,"Dalaran Clam Chowder",133132,1,0,6488,0,0
133147,"Tasty Cupcake",133132,1,0,6505,0,0
133148,"Snapper Extreme",133132,1,0,6592,0,0
133149,"Last Week's Mammoth",133132,1,0,6492,0,0
133150,"Grilled Sculpin",133132,1,0,6490,0,0
133151,"Mammoth Meal",133132,1,0,6493,0,0
133152,Cuttlesteak,133132,1,0,6512,0,0
133153,"Firecracker Salmon",133132,1,0,6514,0,0
133154,"Mega Mammoth Meal",133132,1,0,6587,0,0
133155,"Poached Northern Sculpin",133132,1,0,6589,0,0
133156,"Spicy Fried Herring",133132,1,0,6596,0,0
133157,"Rhinolicious Wormsteak",133132,1,0,6590,0,0
133158,"Very Burnt Worg",133132,1,0,6599,0,0
133159,"Grilled Bonescale",133132,1,0,6489,0,0
133160,"Fish Feast",133132,1,0,6515,0,0
133161,"Hearty Rhino",133132,1,0,6517,0,0
133162,Kungaloosh,133132,1,0,6508,0,0
133163,"Blackened Dragonfin",133132,1,0,6509,0,0
133164,"Critter Bites",133132,1,0,6511,0,0
133165,"Tracker Snacks",133132,1,0,6598,0,0
133166,"Haunted Herring",133132,1,0,6491,0,0
133167,"Worm Delight",133132,1,0,6506,0,0
133168,"Dragonfin Filet",133132,1,0,6513,0,0
133169,"Bad Clams",133132,1,0,6486,0,0
133170,"Northern Stew",133132,1,0,6494,0,0
133171,"Pickled Fangtooth",133132,1,0,6495,0,0
133172,"Poached Nettlefish",133132,1,0,6496,0,0
133173,"Rhino Dogs",133132,1,0,6497,0,0
133174,"Sauteed Goby",133132,1,0,6499,0,0
133175,"Smoked Rockfin",133132,1,0,6502,0,0
133176,"Worg Tartare",133132,1,0,9421,0,0
133177,"Spiced Mammoth Treats",133132,1,0,6593,0,0
133179,Cyanigosa,133178,1,0,6803,0,2
133181,"A Gift for the Warchief",133180,1,0,12842,0,0
133182,"A Gift for the Regent Lord of Quel'Thalas",133180,1,0,12843,0,0
133183,"A Gift for the High Chieftain",133180,1,0,12844,0,0
133184,"A Gift for the Banshee Queen",133180,1,0,12845,0,0
133185,"Complete Trial of the Grand Crusader (Tribute to Immortality H)",0,0,4,0,0,0
133186,"Complete the Trial of the Grand Crusader",133185,1,0,12358,0,0
133188,"Earth, Wind and Fire",133187,1,0,12018,0,2
133190,"Jaraxxus Attempt",133189,1,0,12214,0,2
133192,Orgrimmar,133191,1,0,11134,0,0
133193,"Silvermoon City",133191,1,0,11135,0,0
133194,"Thunder Bluff",133191,1,0,11136,0,0
133195,Undercity,133191,1,0,11137,0,0
133196,"Heroic 10 - Dedicated Insanity Win",0,0,4,0,0,0
133197,"Complete the Trial of the Grand Crusader",133196,1,0,12360,0,2
133199,"Win Isle of Conquest.",133198,1,0,12061,0,2
133201,"Eadric the Pure",133200,1,0,12550,0,0
133203,"Flame Leviathan + 2 (25)",133202,1,0,10789,0,2
133205,"Molgeim last (25)",133204,1,0,10798,0,2
133207,"Freya +1 (10)",133206,1,0,10802,0,2
133209,"Freya +2 (10)",133208,1,0,10803,0,2
133211,"Freya +3 (10)",133210,1,0,10802,0,2
133213,"Freya +3 (25)",133212,1,0,10805,0,2
133215,"General Vezax (25)",133214,1,0,10811,0,2
133217,"You're Mine!",133216,1,0,6329,0,0
133218,"All yours.",133216,1,0,6326,0,0
133219,"Hot Lips.",133216,1,0,6328,0,0
133220,"You're the best!",133216,1,0,6330,0,0
133221,"I'm all yours!",133216,1,0,6327,0,0
133222,"I'll follow you all around Azeroth.",133216,1,0,6325,0,0
133223,"I LOVE YOU",133216,1,0,6331,0,0
133224,"Be Mine!",133216,1,0,6324,0,0
133226,"Bouquet of Red Roses",133225,1,0,6336,0,2
133227,"Bouquet of Ebon Roses",133225,1,0,9338,0,2
133229,"Now Were Cookin'",133228,0,0,11258,0,0
133230,"Pilgrim's Paunch",133228,0,0,11259,0,0
133231,"Pilgrim's Peril",133228,0,0,11260,0,0
133232,"Pilgrim's Progress",133228,0,0,11261,0,0
133233,"Sharing is Caring",133228,0,0,11271,0,0
133234,"Terokkar Turkey Time",133228,0,0,11272,0,0
133235,"The Turkinator",133228,0,0,11273,0,0
133236,"Turkey Lurkey",133228,0,0,11274,0,0
133237,"""FOOD FIGHT!""",133228,0,0,11266,0,0
133239,"Flame Leviathan + 1 (10)",133238,1,0,10784,0,2
133241,"Flame Leviathan + 1 (25)",133240,1,0,10788,0,2
133243,"Glaive Thrower",133242,1,0,11497,0,0
133244,Demolisher,133242,1,0,12179,0,0
133245,Catapult,133242,1,0,12181,0,0
133246,"Siege Engine",133242,1,0,11501,0,0
133248,"Marshal Jacob Alerius",133247,1,0,12540,0,0
133250,"The Black Knight",133249,1,0,12552,0,0
133252,"Defeat the Beasts of Northrend",133251,1,0,12231,0,0
133254,"Defeat the Beasts of Northrend",133253,1,0,13346,0,0
133256,"King Dred",133255,1,0,7318,0,2
133258,"Defeat Lord Jaraxxus",133257,1,0,12233,0,0
133260,"Flirt With Disaster",133259,0,0,6367,0,0
133261,Lonely?,133259,0,0,6354,0,0
133262,"Be Mine!",133259,0,0,6362,0,0
133263,Charming,133259,0,0,6351,0,0
133264,"I Pitied The Fool",133259,0,0,6364,0,0
133265,"Dangerous Love",133259,0,0,6356,0,0
133266,"Fistful of Love",133259,0,0,6359,0,0
133267,"Sweet Tooth",133259,0,0,6361,0,0
133268,"My Love is Like a Red, Red Rose",133259,0,0,6363,0,0
133269,Shafted!,133259,0,0,6352,0,0
133270,"Nation of Adoration",133259,0,0,6372,0,0
133271,"The Rocket's Pink Glare",133259,0,0,6357,0,0
133273,"Infused Mushroom Meatloaf",133272,1,0,11961,0,0
133274,"Convention at the Legerdemain",133272,1,0,12079,0,0
133275,"Mustard Dogs!",133272,1,0,12085,0,0
133276,"Cheese for Glowergold",133272,1,0,12083,0,0
133277,"Sewer Stew",133272,1,0,12081,0,0
133279,"Convention at the Legerdemain",133278,1,0,12078,0,0
133280,"Mustard Dogs!",133278,1,0,12084,0,0
133281,"Cheese for Glowergold",133278,1,0,12082,0,0
133282,"Infused Mushroom Meatloaf",133278,1,0,11960,0,0
133283,"Sewer Stew",133278,1,0,12080,0,0
133285,"Spiced Worm Burger",133284,1,0,6594,0,0
133286,"Shoveltusk Steak",133284,1,0,6501,0,0
133287,"Smoked Salmon",133284,1,0,6503,0,0
133288,"Roasted Worg",133284,1,0,6498,0,0
133289,"Blackened Worg Steak",133284,1,0,6510,0,0
133290,"Gigantic Feast",133284,1,0,6516,0,0
133291,"Great Feast",133284,1,0,6507,0,0
133292,"Baked Manta Ray",133284,1,0,6487,0,0
133293,"Mighty Rhino Dogs",133284,1,0,6588,0,0
133294,"Tender Shoveltusk Steak",133284,1,0,6597,0,0
133295,"Spicy Blue Nettlefish",133284,1,0,6595,0,0
133296,"Imperial Manta Steak",133284,1,0,6518,0,0
133297,"Small Feast",133284,1,0,6591,0,0
133298,"Dalaran Clam Chowder",133284,1,0,6488,0,0
133299,"Tasty Cupcake",133284,1,0,6505,0,0
133300,"Snapper Extreme",133284,1,0,6592,0,0
133301,"Last Week's Mammoth",133284,1,0,6492,0,0
133302,"Grilled Sculpin",133284,1,0,6490,0,0
133303,"Mammoth Meal",133284,1,0,6493,0,0
133304,Cuttlesteak,133284,1,0,6512,0,0
133305,"Firecracker Salmon",133284,1,0,6514,0,0
133306,"Mega Mammoth Meal",133284,1,0,6587,0,0
133307,"Poached Northern Sculpin",133284,1,0,6589,0,0
133308,"Spicy Fried Herring",133284,1,0,6596,0,0
133309,"Rhinolicious Wormsteak",133284,1,0,6590,0,0
133310,"Very Burnt Worg",133284,1,0,6599,0,0
133311,"Grilled Bonescale",133284,1,0,6489,0,0
133312,"Fish Feast",133284,1,0,6515,0,0
133313,"Hearty Rhino",133284,1,0,6517,0,0
133314,Kungaloosh,133284,1,0,6508,0,0
133315,"Blackened Dragonfin",133284,1,0,6509,0,0
133316,"Critter Bites",133284,1,0,6511,0,0
133317,"Tracker Snacks",133284,1,0,6598,0,0
133318,"Haunted Herring",133284,1,0,6491,0,0
133319,"Worm Delight",133284,1,0,6506,0,0
133320,"Dragonfin Filet",133284,1,0,6513,0,0
133321,"Bad Clams",133284,1,0,6486,0,0
133322,"Northern Stew",133284,1,0,6494,0,0
133323,"Pickled Fangtooth",133284,1,0,6495,0,0
133324,"Poached Nettlefish",133284,1,0,6496,0,0
133325,"Rhino Dogs",133284,1,0,6497,0,0
133326,"Sauteed Goby",133284,1,0,6499,0,0
133327,"Smoked Rockfin",133284,1,0,6502,0,0
133328,"Worg Tartare",133284,1,0,9421,0,0
133329,"Spiced Mammoth Treats",133284,1,0,6593,0,0
133331,Hadronox,133330,1,0,4244,0,2
133333,"Yogg + 2 (25)",133332,1,0,10813,0,2
133335,"Ice Mammoth",133334,1,0,7393,0,2
133336,"Ice Mammoth",133334,1,0,7394,0,2
133337,"Ice Mammoth",133334,0,0,7395,0,2
133338,"Ice Mammoth",133334,0,0,7396,0,2
133340,"The Construct Quarter",133339,0,0,384,0,0
133341,"The Arachnid Quarter",133339,0,0,383,0,0
133342,"The Plague Quarter",133339,0,0,385,0,0
133343,"The Military Quarter",133339,0,0,386,0,0
133344,"Kel'Thuzad's Defeat",133339,0,0,388,0,0
133345,"Sapphiron's Demise",133339,0,0,387,0,0
133347,"Loot 250 Stone Keeper's Shards",133346,250,0,7403,0,1
133349,"Hallowed Be Thy Name",133348,0,0,7565,0,0
133350,"Fool For Love",133348,0,0,7561,0,0
133351,"The Flame Keeper",133348,0,0,7563,0,0
133352,Brewmaster,133348,0,0,7564,0,0
133353,Merrymaker,133348,0,0,7566,0,0
133354,"To Honor One's Elders",133348,0,0,7553,0,0
133355,"For The Children",133348,0,0,7555,0,0
133356,"Noble Gardener",133348,0,0,9880,0,0
133358,"Defeat Heigan the Unclean without anyone in the raid dying.",133357,1,0,7548,0,2
133360,"Greed rolls on loot",133359,0,0,5803,0,0
133375,"The Black Knight",133367,1,0,12553,0,0
133377,"The Black Knight",133376,1,0,12553,0,0
133386,"Algalon the Observer",133385,1,0,10678,0,2
133388,"Defeat Lord Jaraxxus",133387,1,0,13327,0,0
133390,Sindragosa,133389,1,0,13228,0,2
133392,"Lich King",133391,1,0,13229,0,2
133394,"Lich King",133393,1,0,13230,0,2
133396,Bronjahm,133395,1,0,13166,0,0
133398,Bronjahm,133397,1,0,13167,0,0
133400,"Devourer of Souls",133399,1,0,13169,0,0
133402,"Devourer of Souls",133401,1,0,13168,0,0
133404,"Forgemaster Garfrost",133403,1,0,13170,0,0
133406,"Ick and Krick",133405,1,0,13172,0,0
133408,"Ick and Krick",133407,1,0,13173,0,0
133410,"Scourgelord Tyrannus and Rimefang",133409,1,0,13174,0,0
133412,"Scourgelord Tyrannus and Rimefang",133411,1,0,13175,0,0
133414,Falric,133413,1,0,13176,0,0
133416,Falric,133415,1,0,13177,0,0
133418,Marwyn,133417,1,0,13178,0,0
133420,Marwyn,133419,1,0,13179,0,0
133422,"Survive the encounter with the Lich King",133421,1,0,13180,0,0
133424,"Survive the encounter with the Lich King",133423,1,0,13181,0,0
133426,"Forgemaster Garfrost",133425,1,0,13182,0,0
133428,"Emblems of Triumph acquired <DND>",133427,0,0,13183,0,0
133430,"Emblems of Frost acquired <DND>",133429,0,0,13184,0,0
133432,Halion,133431,1,0,13451,0,2
133434,Halion,133433,1,0,13467,0,2
133436,Halion,133435,1,0,13453,0,2
133438,Halion,133437,1,0,13468,0,2
133440,"Deaths in Trial of the Crusader",133439,0,0,13306,0,0
133442,"Deaths in Icecrown Citadel",133441,0,0,13307,0,0
133444,,133443,0,0,13008,0,2
133446,,133445,0,0,13009,0,2
133448,,133447,0,0,13010,0,2
133462,,133461,42000,0,4762,0,0
133463,,133461,1,0,13397,0,0
133464,,133461,0,0,13398,0,0
133465,,133461,0,0,13399,0,0
133466,,133461,0,0,13400,0,0
133467,,133461,0,0,13401,0,0
133468,,133461,0,0,13402,0,0
133469,,133461,1,0,13403,0,0
133470,,133461,1,0,13404,0,0
133471,,133461,1,0,13405,0,0
133472,,133461,1,0,13406,0,0
133473,,133461,1,0,13407,0,0
133474,,133461,1,0,13408,0,0
133476,,133475,1,0,13410,0,0
133477,,133475,42000,0,4763,0,0
