Name_lang,Pos_0,Pos_1,Pos_2,MapOffset_0,MapOffset_1,FlightMapOffset_0,FlightMapOffset_1,ID,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,Facing,SpecialIconConditionID,VisibilityConditionID,MountCreatureID_0,MountCreatureID_1
"Quest Path 3004: Quest - Jade Forest - Fort Grookin -> Ka Pao Rise ",522.43402099609,-1665.8900146484,198.89999389648,0,0,0,0,951,870,0,0,0,0,0,0,0,60799,60799
"Quest Path 3018: Quest - Jade Forest - Glassfin Village -> Ka Pao Rise ",522.43402099609,-1665.8900146484,198.89999389648,0,0,0,0,963,870,0,0,0,0,0,0,0,60799,60799
"Paw'Don Village, Jade Forest",-307.20001220703,-1762.7700195312,61.59270095825,0.00999999978,-0.00999999978,0,0,966,870,0,232,1,0,0,0,0,0,61587
"The Arboretum, Jade Forest",1600.6600341797,-2530.2700195312,152.21200561523,0.00999999978,-0.00999999978,0,0,967,870,0,231,3,0,0,0,0,61559,61587
"Jade Temple Grounds, Jade Forest",773.24700927734,-2358.9599609375,120.98000335693,0.00999999978,-0.00999999978,0,0,968,870,0,233,3,0,0,0,0,61559,61587
"Sri-La Village, Jade Forest",2550.7600097656,-2418.3200683594,23.95070075989,0.00999999978,-0.00999999978,0,0,969,870,0,230,3,0,0,0,0,61559,61587
"Emperor's Omen, Jade Forest",2400.75,-2099.4299316406,228.03399658203,0.00999999978,-0.00999999978,0,0,970,870,0,50,3,0,0,0,0,61559,61587
"Tian Monastery, Jade Forest",2505.8999023438,-1590.8900146484,400.86801147461,0.00999999978,-0.00999999978,0,0,971,870,0,3,3,0,0,0,0,61559,61587
"Pearlfin Village, Jade Forest",-186.09700012207,-2594.6101074219,0.94461399317,0.00999999978,-0.00999999978,0,0,972,870,0,261,1,0,0,0,0,0,61559
"Honeydew Village, Jade Forest",2927.1599121094,-509.18399047852,268.85598754883,0,0,0,0,973,870,0,1,2,0,0,0,0,61559,0
"Pang's Stead, Valley of the Four Winds",543.91497802734,-637.81402587891,257.77499389648,0,0,0,0,984,870,0,239,7,0,0,0,0,61559,61587
"Halfhill, Valley of the Four Winds",-221.32600402832,464.55899047852,185.44200134277,0,0,0,0,985,870,0,238,3,0,0,0,0,61559,61587
"Zhu's Watch, Krasarang Wilds",-375.68399047852,-647.96502685547,117.51599884033,0,0,0,0,986,870,0,234,3,0,0,0,0,61559,61587
"Thunder Cleft, Krasarang Wilds",-878.27600097656,171.40299987793,13.49009990692,0,0,0,0,987,870,0,237,6,0,0,0,0,2224,0
"The Incursion, Krasarang Wilds",-1125.3100585938,-227.74699401855,31.36730003357,0,0,0,0,988,870,0,236,1,0,0,0,0,0,3837
"Stoneplow, Valley of the Four Winds",-436.54000854492,1886.6999511719,131.13000488281,0,0,0,0,989,870,0,243,3,0,0,0,0,61559,61587
"Dawnchaser Retreat, Krasarang Wilds",-1685.6800537109,1590.3399658203,16.13839912415,0,0,0,0,990,870,0,242,2,0,0,0,0,2224,0
"Sentinel Basecamp, Krasarang Wilds",-1156.6099853516,1770.3800048828,16.98900032043,0,0,0,0,991,870,0,240,5,0,0,0,0,0,3837
"Cradle of Chi-Ji, Krasarang Wilds",-2082.3000488281,1483.6300048828,0.55060398579,0,0,0,0,992,870,0,285,3,0,0,0,0,61559,61587
"Marista, Krasarang Wilds",-2504.0900878906,491.5830078125,2.33204007149,0,0,0,0,993,870,0,235,3,0,0,0,0,61559,61587
"Quest Path 3154: Quest - Kun-Lai Summit - Neverrest Peak -> Valley of Emperors",3575.2299804688,1217.7600097656,748.74700927734,0,0,0,0,998,870,0,0,0,0,0,0,0,60799,60799
"Quest Path 3173: Quest - Kun-Lai Summit - Valley -> Whispercloud Rise",3622.0900878906,839.25,479.20901489258,0,0,0,0,1009,870,0,0,0,0,0,0,0,60799,60799
"Quest Path 3066: Quest - Jade Forest - Serpent's Spine -> VotFW - JLR",578.35101318359,-715.82299804688,229.28399658203,0,0,0,0,1016,870,0,0,0,0,0,0,0,59101,59101
"Binan Village, Kun-Lai Summit",1690.1099853516,303.9580078125,478.58700561523,0,0,0,0,1017,870,0,263,3,0,0,0,0,61559,61587
"Temple of the White Tiger, Kun-Lai Summit",3504.0400390625,690.67700195313,608.18499755859,0,0,0,0,1018,870,0,264,3,0,0,0,0,61559,61587
"Eastwind Rest, Kun-Lai Summit",2250.5900878906,931.56896972656,481.14599609375,0,0,0,0,1019,870,0,265,2,0,0,0,0,2224,0
"Westwind Rest, Kun-Lai Summit",2103.3500976562,1463.8299560547,487.88598632813,0,0,0,0,1020,870,0,266,1,0,0,0,0,0,541
"Zouchin Village, Kun-Lai Summit",4362.9599609375,932.11798095703,110.03900146484,0,0,0,0,1021,870,0,267,3,0,0,0,0,61559,61587
"One Keg, Kun-Lai Summit",3124.5200195312,1224.2800292969,654.23101806641,0,0,0,0,1022,870,0,268,3,0,0,0,0,61559,61587
"Kota Basecamp, Kun-Lai Summit",2716.4299316406,2163.3100585938,589.09802246094,0,0,0,0,1023,870,0,269,3,0,0,0,0,61559,61587
"Shado-Pan Fallback, Kun-Lai Summit",1880.5899658203,2088.580078125,500.85400390625,0,0,0,0,1024,870,0,270,3,0,0,0,0,61559,61587
"Winter's Blossom, Kun-Lai Summit",3151.8500976562,2677.7600097656,579.73498535156,0,0,0,0,1025,870,0,271,3,0,0,0,0,61559,61587
"Tavern in the Mists, The Veiled Stair",784.89898681641,-203.66999816895,402.19198608398,0,0,0,0,1029,870,0,272,3,0,0,0,0,61559,61587
"Quest Path 3244: Jade Forest: -hmc (Taxi: Serpent's Spine to East Temple)",996.70001220703,-2435.4299316406,169.36000061035,0,0,0,0,1030,0,0,0,0,0,0,0,0,61559,61559
"Quest Path 3246: Quest - Kun-Lai Summit - GoWB - To the Wall! (NLC)",3018.0100097656,3006.1398925781,540.53399658203,0,0,0,0,1032,870,0,0,0,0,0,0,0,61559,61559
"Quest Path 3248: Quest - Kun-Lai Summit - GoWB - Back from the Wall (NLC)",3107.3601074219,2846.5700683594,479.14001464844,0,0,0,0,1038,870,0,0,0,0,0,0,0,61559,61559
"Jade Forest - Cliff path 04 Start",3377.1201171875,-473.21200561523,7.51540994644,0,0,0,0,1046,870,0,0,0,0,0,0,0,61588,61588
"Jade Forest - Cliff path 04 End",3279.919921875,-502.6130065918,232.93600463867,0,0,0,0,1047,870,0,0,0,0,0,0,0,61588,61588
"Quest Path 3263: Jade forest - Cliff path 04",3284.8798828125,-513.50201416016,233.43200683594,0,0,0,0,1048,870,0,0,0,0,0,0,0,61588,61588
"Quest Path 3264: Jade Forest - Cliff Path 01",3371.580078125,-736.67199707031,206.27299499512,0,0,0,0,1049,870,0,0,0,0,0,0,0,61588,61588
"Quest Path 3265: Jade Forest - Cliff Path 02",1612.0999755859,-2627.3898925781,149.89199829102,0,0,0,0,1050,870,0,0,0,0,0,0,0,61588,61588
"Quest Path 3266: Jade Forest - Cliff Path 03",2230.3701171875,-145.37199401855,304.15100097656,0,0,0,0,1051,870,0,0,0,0,0,0,0,61588,61588
"Grassy Cline, Valley of the Four Winds",460.54000854492,-100.46700286865,179.53500366211,0,0,0,0,1052,870,0,273,3,0,0,0,0,61559,61587
"Longying Outpost, Townlong Steppes",2363.2299804688,2994.3898925781,420.56799316406,0,0,0,0,1053,870,0,274,3,0,0,0,0,61559,61587
"Gao-Ran Battlefront, Townlong Steppes",1440.7199707031,2804.4899902344,301.92199707031,0,0,0,0,1054,870,0,275,3,0,0,0,0,61559,61587
"Rensai's Watchpost, Townlong Steppes",1531.7299804688,3963.6999511719,227.66600036621,0,0,0,0,1055,870,0,276,3,0,0,0,0,61559,61587
"Shado-Pan Garrison, Townlong Steppes",1803.3199462891,4204.2299804688,157.50799560547,0,0,0,0,1056,870,0,277,3,0,0,0,0,61559,61587
"Shrine of Seven Stars, Vale of Eternal Blossoms",896.45300292969,334.35101318359,506.08499145508,0,0,0,0,1057,870,0,278,1,0,0,0,0,0,61587
"Shrine of Two Moons, Vale of Eternal Blossoms",1580.1600341797,894.1669921875,473.96398925781,0,0,0,0,1058,870,0,279,2,0,0,0,0,61559,0
"Klaxxi'vess, Dread Wastes",172.66299438477,3152.25,215.53999328613,0,0,0,0,1070,870,0,280,3,0,0,0,0,61559,61587
"Soggy's Gamble, Dread Wastes",-1086.2099609375,3136.1899414062,0.98309999704,0,0,0,0,1071,870,0,281,3,0,0,0,0,61559,61587
"The Sunset Brewgarden, Dread Wastes",982.67700195313,3451.8601074219,256.76998901367,0,0,0,0,1072,870,0,282,3,0,0,0,0,61559,61587
"Serpent's Spine, Vale of Eternal Blossoms",611.36499023438,2125.0300292969,368.35501098633,0,0,0,0,1073,870,0,283,3,0,0,0,0,61559,61587
"Quest Path 3375: Jade Forest: JSB - East Temple -> Grookin' Hill",1466.1800537109,-504.55200195313,344.60299682617,0,0,0,0,1076,870,0,0,0,0,0,0,0,61587,61587
"Quest Path 3377: Jade Forest: JSB - East Temple -> Glassfin Village",-267.66500854492,-2614.8000488281,1.46327996254,0,0,0,0,1079,870,0,0,0,0,0,0,0,61587,61587
"Serpent's Overlook, Jade Forest",465.85598754883,-1558.5600585938,154.88600158691,0,0,0,0,1080,870,0,284,3,0,0,0,0,61559,61587
"The Briny Muck, Dread Wastes",-570.40502929688,3859.7900390625,0.73435801268,0,0,0,0,1090,870,0,286,3,0,0,0,0,61559,61587
"Quest Path 3448: Dread Wastes: Klaxxi'vess -> Briny Muck Quest Path",-567.34600830078,3856.7299804688,1.25277996063,0,0,0,0,1091,870,0,0,0,0,0,0,0,61559,61559
"Quest Path 3449: Dread Wastes: Klaxxi'vess -> Lake of Stars Quest Path",-766.27398681641,2839.2399902344,149.4759979248,0,0,0,0,1092,870,0,0,0,0,0,0,0,61559,61559
"Test - Spy Quest H01a - PRK",4777.0498046875,-5133.3999023438,705.12298583984,0,0,0,0,1104,1,0,0,0,0,0,0,0,0,0
"Test - Spy Quest H01b - PRK",1567.3800048828,-11797.299804688,371.88101196289,0,0,0,0,1105,1,0,0,0,0,0,0,0,0,0
"Quest Path 3481: Quest - Kun-Lai Summit: JLR - Zouchin Village -> Isle of Reckoning",4810.1499023438,53.44440078735,1.78131997585,0,0,0,0,1114,870,0,0,0,0,0,0,0,60799,60799
"The Lion's Redoubt, Dread Wastes",234.40600585938,2198.0300292969,271.47698974609,0,0,0,0,1115,870,0,288,1,0,0,0,0,0,61587
"Quest Path 3482: Quest - Kun-Lai Summit: JLR - Isle of Reckoning - Zouchin",4387.3999023438,838.88702392578,98.74269866943,0,0,0,0,1116,870,0,0,0,0,0,0,0,60799,60799
"Serpent's Spine, Kun-Lai Summit",2123.1499023438,2584.9299316406,542.25,0,0,0,0,1117,870,0,287,2,0,0,0,0,61559,0
"Quest Path 3506: Jade Forest: -hmc (Taxi: Serpent's Spine to Statue Top) NEW (Tab 870)",832.38000488281,-1861.9200439453,172.21000671387,0,0,0,0,1130,0,0,0,0,0,0,0,0,61559,61559
"Quest Path 3507: Jade Forest: -hmc (Taxi: Statue Top to Serpent's Spine) NEW (Tab 870)",859.64202880859,-1916.1899414062,63.51300048828,0,0,0,0,1131,0,0,0,0,0,0,0,0,61559,61559
"Lion's Landing, Krasarang Wilds",-1193.5600585938,-1193.6999511719,37.21189880371,0,0,0,0,1190,870,19486,290,1,0,0,0,0,0,541
"Domination Point, Krasarang Wilds",-1752.1899414062,2492.0200195312,34.51319885254,0,0,0,0,1195,870,20111,291,2,0,0,0,0,20413,0
"Beeble's Wreck, Isle Of Giants",5753.759765625,1255.5500488281,1.5147600174,0,0,0,0,1221,870,0,292,1,0,0,0,0,0,541
"Bozzle's Wreck, Isle Of Giants",5799.6401367188,1080.5699462891,1.13505005836,0,0,0,0,1222,870,0,293,2,0,0,0,0,2224,0
"Quest Path 3877: Garrosh Raid - Siege Engineer - Pipe Transfer",1989.4200439453,-5508.5498046875,-250.08000183105,0,0,0,0,1284,0,0,0,0,0,0,0,0,18392,18392
"Quest Path 3885: Timeless Isle 5.4 - Vignette - Source of Water - Bubble Up (RKS) [REUSEME]",-145.77099609375,-5656.1298828125,235.29800415039,0,0,0,0,1291,870,0,0,0,0,0,0,0,71886,71886
"Quest Path 3886: Timeless Isle 5.4 - Vignette - Source of Water - Bubble Down (RKS) [REUSEME]",-597.56597900391,-5239.5297851562,10.43080043793,0,0,0,0,1292,870,0,0,0,0,0,0,0,71886,71886
"Tushui Landing, Timeless Isle",-901.36999511719,-4639.1201171875,4.96100997925,0,0,0,0,1293,870,140400,297,1,0,0,0,0,0,61587
"Huojin Landing, Timeless Isle",-404.95001220703,-4608.5600585938,4.33349990845,0,0,0,0,1294,870,140400,298,2,0,0,0,0,61559,0
