ID,ClassID,SubclassID,Material,InventoryType,RequiredLevel,SheatheType,RandomSelect,ItemRandomSuffixGroupID,Sound_override_subclassID,ScalingStatDistributionID,IconFileDataID,ItemGroupSoundsID,ContentTuningID,MaxDurability,AmmunitionType,Field_5_5_4_67090_015,ScalingStatValue,DamageType_0,DamageType_1,DamageType_2,DamageType_3,DamageType_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4
88647,4,0,4,12,80,0,0,0,-1,0,134909,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73154,4,0,4,12,80,0,0,0,-1,0,133256,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73164,4,0,4,12,80,0,0,0,-1,0,133256,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73111,4,0,4,12,80,0,0,0,-1,0,133272,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73126,4,0,4,12,80,0,0,0,-1,0,133272,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73145,4,0,4,12,80,0,0,0,-1,0,133272,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88644,4,0,4,12,80,0,0,0,-1,0,133272,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73101,4,0,4,12,80,0,0,0,-1,0,133252,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73106,4,0,4,12,80,0,0,0,-1,0,133252,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73116,4,0,4,12,80,0,0,0,-1,0,133252,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73140,4,0,4,12,80,0,0,0,-1,0,133252,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73121,4,0,4,12,80,0,0,0,-1,0,133259,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73135,4,0,4,12,80,0,0,0,-1,0,133259,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73150,4,0,4,12,80,0,0,0,-1,0,133259,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88639,4,0,4,12,80,0,0,0,-1,0,133259,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73071,2,4,2,13,1,3,0,0,-1,0,527714,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
73072,2,4,2,13,1,3,0,0,-1,0,527714,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
80806,12,0,4,0,0,0,0,0,-1,0,133942,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73791,12,0,4,0,0,0,0,0,-1,0,463854,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73351,4,3,5,1,1,0,0,0,-1,0,531768,10,0,30,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73375,4,3,5,1,1,0,0,0,-1,0,531768,10,0,30,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73386,4,3,5,1,1,0,0,0,-1,0,531768,10,0,30,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73307,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73308,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73309,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73310,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73311,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73312,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73313,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73314,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73315,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73316,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73317,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73318,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73319,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73320,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73321,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73322,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73323,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73324,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88632,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88633,4,1,7,16,80,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73397,4,1,7,9,1,0,0,0,-1,0,531763,7,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73409,4,1,7,9,1,0,0,0,-1,0,531763,7,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73396,4,1,7,3,1,0,0,0,-1,0,531787,7,0,30,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73408,4,1,7,3,1,0,0,0,-1,0,531787,7,0,30,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73395,4,1,7,20,1,0,0,0,-1,0,531785,7,0,55,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73407,4,1,7,20,1,0,0,0,-1,0,531785,7,0,55,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73394,4,1,7,7,1,0,0,0,-1,0,531784,7,0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73406,4,1,7,7,1,0,0,0,-1,0,531784,7,0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73393,4,1,7,1,0,0,0,0,-1,0,531770,7,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73405,4,1,7,1,0,0,0,0,-1,0,531770,7,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73392,4,1,7,10,1,0,0,0,-1,0,531767,7,0,18,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73404,4,1,7,10,1,0,0,0,-1,0,531767,7,0,18,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73391,4,1,7,5,0,0,0,0,-1,0,531785,7,0,55,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73403,4,1,7,5,0,0,0,0,-1,0,531785,7,0,55,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73390,4,1,7,8,79,0,0,0,-1,0,531761,7,0,25,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73402,4,1,7,8,79,0,0,0,-1,0,531761,7,0,25,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73389,4,1,7,6,0,0,0,0,-1,0,531759,7,0,18,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73401,4,1,7,6,0,0,0,0,-1,0,531759,7,0,18,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73380,4,3,5,10,79,0,0,0,-1,0,531766,10,0,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73381,4,3,5,10,79,0,0,0,-1,0,531766,10,0,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73379,4,3,5,6,1,0,0,242,-1,0,531758,10,0,18,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73382,4,3,5,6,1,0,0,242,-1,0,531758,10,0,18,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73378,4,3,5,3,1,0,0,0,-1,0,531786,10,0,30,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73383,4,3,5,3,1,0,0,0,-1,0,531786,10,0,30,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73377,4,3,5,7,1,0,0,0,-1,0,531783,10,0,40,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73384,4,3,5,7,1,0,0,0,-1,0,531783,10,0,40,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73376,4,3,5,8,1,0,0,0,-1,0,531760,10,0,25,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73385,4,3,5,8,1,0,0,0,-1,0,531760,10,0,25,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73374,4,3,5,9,1,0,0,242,-1,0,531762,10,0,18,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73387,4,3,5,9,1,0,0,242,-1,0,531762,10,0,18,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73373,4,3,5,5,1,0,0,0,-1,0,531764,10,0,55,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73388,4,3,5,5,1,0,0,0,-1,0,531764,10,0,55,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73358,2,16,1,25,80,0,0,0,-1,0,135426,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,525,0,0,0,0
73359,2,16,1,25,80,0,0,0,-1,0,135426,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,525,0,0,0,0
73362,2,10,2,17,1,2,0,0,-1,0,531596,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
73363,2,10,2,17,1,2,0,0,-1,0,531596,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
73364,2,10,2,17,1,2,0,0,-1,0,531596,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
73438,2,16,1,25,85,0,0,0,-1,0,531975,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,0,0,2791,0,0,0,0
73440,2,4,1,13,85,3,0,0,-1,0,526764,8,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,0,0,0,0,2513,0,0,0,0
73441,2,0,1,13,85,3,0,0,-1,0,527836,8,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,0,0,0,0,2513,0,0,0,0
73419,2,13,1,13,85,7,0,0,-1,0,467892,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,0,0,0,0,5026,0,0,0,0
73420,2,13,1,13,85,7,0,0,-1,0,467892,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,0,0,0,0,5026,0,0,0,0
73421,2,13,1,13,85,7,0,0,-1,0,467892,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,0,0,0,0,5026,0,0,0,0
73435,4,6,1,14,85,4,0,0,-1,0,531360,9,0,120,0,0,0,0,0,0,0,0,12756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73436,4,0,4,23,85,7,0,0,-1,0,528948,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73465,4,0,4,23,85,7,0,0,-1,0,528948,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73469,4,0,4,23,85,7,0,0,-1,0,528948,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73471,2,16,1,25,85,0,0,0,-1,0,531975,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,0,2191,0,0,0,0
73473,2,4,1,13,85,3,0,0,-1,0,526764,8,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,0,0,3945,0,0,0,0
73474,2,0,1,13,85,3,0,0,-1,0,527836,8,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,0,0,3945,0,0,0,0
73452,2,13,1,13,85,7,0,0,-1,0,467892,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,0,0,3945,0,0,0,0
73453,2,13,1,13,85,7,0,0,-1,0,467892,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,0,0,3945,0,0,0,0
73454,2,13,1,13,85,7,0,0,-1,0,467892,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,0,0,3945,0,0,0,0
73468,4,6,1,14,85,4,0,0,-1,0,531360,9,0,80,0,0,0,0,0,0,0,0,12302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73651,4,4,6,3,85,0,0,0,-1,0,529883,11,0,100,0,0,0,0,0,0,0,0,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73652,4,4,6,7,85,0,0,0,-1,0,529882,11,0,120,0,0,0,0,0,0,0,0,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73653,4,4,6,1,85,0,0,0,-1,0,529881,11,0,100,0,0,0,0,0,0,0,0,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73654,4,4,6,10,85,0,0,0,-1,0,529880,11,0,60,0,0,0,0,0,0,0,0,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73655,4,4,6,5,85,0,0,0,-1,0,529879,11,0,165,0,0,0,0,0,0,0,0,3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73656,4,1,7,3,85,0,0,0,-1,0,530831,7,0,100,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73657,4,1,7,20,85,0,0,0,-1,0,530827,7,0,165,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73658,4,1,7,7,85,0,0,0,-1,0,530830,7,0,120,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73659,4,1,7,1,85,0,0,0,-1,0,530829,7,0,100,0,0,0,0,0,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73660,4,1,7,10,85,0,0,0,-1,0,530828,7,0,60,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73495,4,1,5,16,85,0,0,0,-1,0,133770,7,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73628,4,1,5,16,85,0,0,0,-1,0,133770,7,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73629,4,1,5,16,85,0,0,0,-1,0,133770,7,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73630,4,1,5,16,85,0,0,0,-1,0,133770,7,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73646,4,1,5,16,85,0,0,0,-1,0,133770,7,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73647,4,1,5,16,85,0,0,0,-1,0,133770,7,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73508,4,3,5,3,85,0,0,0,-1,0,532753,10,0,100,0,0,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73513,4,3,5,3,85,0,0,0,-1,0,532753,10,0,100,0,0,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73661,4,3,5,3,85,0,0,0,-1,0,532753,10,0,100,0,0,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73666,4,3,5,3,85,0,0,0,-1,0,532753,10,0,100,0,0,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73671,4,3,5,3,85,0,0,0,-1,0,532753,10,0,100,0,0,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73509,4,3,5,7,85,0,0,0,-1,0,532752,10,0,120,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73514,4,3,5,7,85,0,0,0,-1,0,532752,10,0,120,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73662,4,3,5,7,85,0,0,0,-1,0,532752,10,0,120,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73667,4,3,5,7,85,0,0,0,-1,0,532752,10,0,120,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73672,4,3,5,7,85,0,0,0,-1,0,532752,10,0,120,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73510,4,3,5,1,85,0,0,0,-1,0,532751,10,0,100,0,0,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73515,4,3,5,1,85,0,0,0,-1,0,532751,10,0,100,0,0,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73663,4,3,5,1,85,0,0,0,-1,0,532751,10,0,100,0,0,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73668,4,3,5,1,85,0,0,0,-1,0,532751,10,0,100,0,0,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73673,4,3,5,1,85,0,0,0,-1,0,532751,10,0,100,0,0,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73511,4,3,5,10,85,0,0,0,-1,0,532750,10,0,60,0,0,0,0,0,0,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73516,4,3,5,10,85,0,0,0,-1,0,532750,10,0,60,0,0,0,0,0,0,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73664,4,3,5,10,85,0,0,0,-1,0,532750,10,0,60,0,0,0,0,0,0,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73669,4,3,5,10,85,0,0,0,-1,0,532750,10,0,60,0,0,0,0,0,0,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73674,4,3,5,10,85,0,0,0,-1,0,532750,10,0,60,0,0,0,0,0,0,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73512,4,3,5,5,85,0,0,0,-1,0,532749,10,0,165,0,0,0,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73517,4,3,5,5,85,0,0,0,-1,0,532749,10,0,165,0,0,0,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73665,4,3,5,5,85,0,0,0,-1,0,532749,10,0,165,0,0,0,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73670,4,3,5,5,85,0,0,0,-1,0,532749,10,0,165,0,0,0,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73675,4,3,5,5,85,0,0,0,-1,0,532749,10,0,165,0,0,0,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73522,4,3,5,6,85,0,0,0,-1,0,532617,10,0,60,0,0,0,0,0,0,0,0,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73519,4,3,5,9,85,0,0,0,-1,0,532748,10,0,60,0,0,0,0,0,0,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73521,4,3,5,8,85,0,0,0,-1,0,532619,10,0,80,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73676,4,3,5,8,85,0,0,0,-1,0,532619,10,0,80,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73677,4,3,5,8,85,0,0,0,-1,0,532619,10,0,80,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73678,4,2,8,3,85,0,0,0,-1,0,535831,7,0,100,0,0,0,0,0,0,0,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73679,4,2,8,7,85,0,0,0,-1,0,535829,7,0,120,0,0,0,0,0,0,0,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73680,4,2,8,1,85,0,0,0,-1,0,535827,7,0,100,0,0,0,0,0,0,0,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73681,4,2,8,10,85,0,0,0,-1,0,535825,7,0,60,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73682,4,2,8,5,85,0,0,0,-1,0,535823,7,0,165,0,0,0,0,0,0,0,0,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73529,4,2,8,9,85,0,0,0,-1,0,535821,7,0,60,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73531,4,2,8,8,85,0,0,0,-1,0,535820,7,0,80,0,0,0,0,0,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73683,4,2,8,8,85,0,0,0,-1,0,535820,7,0,80,0,0,0,0,0,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73684,4,2,8,8,85,0,0,0,-1,0,535820,7,0,80,0,0,0,0,0,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73533,4,2,8,6,85,0,0,0,-1,0,536512,7,0,60,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73545,4,1,7,3,85,0,0,0,-1,0,531787,7,0,100,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73685,4,1,7,3,85,0,0,0,-1,0,531787,7,0,100,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73690,4,1,7,3,85,0,0,0,-1,0,531787,7,0,100,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73546,4,1,7,20,85,0,0,0,-1,0,531785,7,0,165,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73686,4,1,7,20,85,0,0,0,-1,0,531785,7,0,165,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73691,4,1,7,20,85,0,0,0,-1,0,531785,7,0,165,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73547,4,1,7,7,85,0,0,0,-1,0,531784,7,0,120,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73687,4,1,7,7,85,0,0,0,-1,0,531784,7,0,120,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73692,4,1,7,7,85,0,0,0,-1,0,531784,7,0,120,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73548,4,1,7,1,85,0,0,0,-1,0,531770,7,0,100,0,0,0,0,0,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73688,4,1,7,1,85,0,0,0,-1,0,531770,7,0,100,0,0,0,0,0,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
