ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
165402,Sunreavers,165400,42000,0,5342,1,2
165403,Baradin's/Hellscream's,165309,1,8,0,59,2
165404,Baradin's,165403,42000,0,15363,0,2
165405,Hellscream's,165403,42000,0,15364,1,2
165406,Gilneas/Bilgewater,165309,1,8,0,60,2
165407,Gilneas,165406,42000,0,16826,0,2
165408,Bilgewater,165406,42000,0,16825,1,2
165409,Dragonmaw/Wildhammer,165309,1,8,0,61,2
165410,"Dragonmaw Clan",165409,42000,0,14519,0,2
165411,Wildhammer,165409,42000,0,13671,1,2
165412,"Raise 45 reputations to Exalted",0,45,8,0,0,0
165413,"Hydraxian Waterlords",165412,42000,0,2048,0,2
165414,Therazane,165412,42000,0,14517,1,2
165415,"Brood of Nozdormu",165412,42000,0,2049,2,2
165416,"Booty Bay",165412,42000,0,8819,3,2
165417,Ramkahen,165412,42000,0,14518,4,2
165418,"The Violet Eye",165412,42000,0,4767,5,2
165419,Everlook,165412,42000,0,8820,6,2
165420,"The Scale of the Sands",165412,42000,0,4766,7,2
165421,Gadgetzan,165412,42000,0,8821,8,2
165422,"The Earthen Ring",165412,42000,0,14520,9,2
165423,"Ashtongue Deathsworn",165412,42000,0,4750,10,2
165424,Ratchet,165412,42000,0,8822,11,2
165425,"Guardians of Hyjal",165412,42000,0,14521,12,2
165426,"The Ashen Verdict",165412,42000,0,12911,13,2
165427,"The Wyrmrest Accord",165412,42000,0,4741,14,2
165428,"Knights of the Ebon Blade",165412,42000,0,4743,15,2
165429,Ogri'la,165412,42000,0,4756,16,2
165430,"Argent Crusade",165412,42000,0,4737,17,2
165431,Netherwing,165412,42000,0,4755,18,2
165432,"Kirin Tor",165412,42000,0,4742,19,2
165433,Sporeggar,165412,42000,0,4757,20,2
165434,"Lower City",165412,42000,0,4759,21,2
165435,"The Consortium",165412,42000,0,4758,22,2
165436,"The Sha'tar",165412,42000,0,4764,23,2
165437,"Sha'tari Skyguard",165412,42000,0,4760,24,2
165438,"Cenarion Expedition",165412,42000,0,4751,25,2
165439,"Keepers of Time",165412,42000,0,4765,26,2
165440,"Shattered Sun Offensive",165412,42000,0,4761,27,2
165441,"Argent Dawn",165412,42000,0,2020,28,2
165442,"The Kalu'ak",165412,42000,0,4738,29,2
165443,"The Sons of Hodir",165412,42000,0,68864,30,2
165444,"Bloodsail Buccaneers",165412,42000,0,8818,31,2
165445,"Darkmoon Faire",165412,42000,0,8823,32,2
165446,Ravenholdt,165412,42000,0,8824,33,2
165447,Shen'dralar,165412,42000,0,17023,34,2
165448,"Thorium Brotherhood",165412,42000,0,15946,35,2
165449,"Timbermaw Hold",165412,42000,0,2014,36,2
165450,Tranquillien,165412,42000,0,5323,37,2
165451,"Avengers of Hyjal",165412,42000,0,17550,38,2
165452,"Cenarion Circle",165412,42000,0,2045,39,2
165453,"Zandalar Tribe",165412,42000,0,2050,40,2
165454,"Wintersaber Trainers",165412,42000,0,5338,41,2
165455,"Alterac Valley",165412,1,8,0,42,2
165456,"Frostwolf Clan",165455,42000,0,5320,0,2
165457,"Stormpike Guard",165455,42000,0,5335,1,2
165458,"Arathi Basin",165412,1,8,0,43,2
165459,"The League of the Arathor",165458,42000,0,5333,0,2
165460,"The Defilers",165458,42000,0,5318,1,2
165461,"Warsong Gulch",165412,1,8,0,44,2
165462,"Silverwing Sentinels",165461,42000,0,5334,0,2
165463,"Warsong Outriders",165461,42000,0,5319,1,2
165464,Undercity/Darnassus,165412,1,8,0,45,2
165465,Undercity,165464,42000,0,5316,0,2
165466,Darnassus,165464,42000,0,5328,1,2
165467,Stormwind/Orgrimmar,165412,1,8,0,46,2
165468,Stormwind,165467,42000,0,5331,0,2
165469,Orgrimmar,165467,42000,0,5314,1,2
165470,Gnomeregan/Darkspear,165412,1,8,0,47,2
165471,Gnomeregan,165470,42000,0,5329,0,2
165472,Darkspear,165470,42000,0,5313,1,2
165473,"Ironforge/Thunder Bluff",165412,1,8,0,48,2
165474,Ironforge,165473,42000,0,5330,0,2
165475,"Thunder Bluff",165473,42000,0,5315,1,2
165476,Silvermoon/Exodar,165412,1,8,0,49,2
165477,Silvermoon,165476,42000,0,5317,0,2
165478,Exodar,165476,42000,0,5332,1,2
165479,"Hellfire Peninsula",165412,1,8,0,50,2
165480,Thrallmar,165479,42000,0,4753,0,2
165481,"Honor Hold",165479,42000,0,5336,1,2
165482,Kurenai/Mag'har,165412,1,8,0,51,2
165483,Kurenai,165482,42000,0,5337,0,2
165484,Mag'har,165482,42000,0,5321,1,2
165485,Aldor/Scryer,165412,1,8,0,52,2
165486,Aldor,165485,42000,0,4762,0,2
165487,Scryer,165485,42000,0,4763,1,2
165488,Frenzyheart/Oracles,165412,1,8,0,53,2
165489,Frenzyheart,165488,42000,0,4739,0,2
165490,Oracles,165488,42000,0,4740,1,2
165491,"Alliance Vanguard/Horde Expedition",165412,1,8,0,54,2
165492,"Alliance Vanguard",165491,42000,0,2425,0,2
165493,"Horde Expedition",165491,42000,0,2422,1,2
165494,"Frostborn/Hand of Vengeance",165412,1,8,0,55,2
165495,Frostborn,165494,42000,0,68871,0,2
165496,"Hand of Vengeance",165494,42000,0,5325,1,2
165497,Valiance/Warsong,165412,1,8,0,56,2
165498,Valiance,165497,42000,0,5339,0,2
165499,"Warsong Offensive",165497,42000,0,5324,1,2
165500,Explorers/Taunka,165412,1,8,0,57,2
165501,Explorers,165500,42000,0,5341,0,2
165502,Taunka,165500,42000,0,5326,1,2
165503,Covenant/Sunreavers,165412,1,8,0,58,2
165504,Covenant,165503,42000,0,5340,0,2
165505,Sunreavers,165503,42000,0,5342,1,2
165506,Baradin's/Hellscream's,165412,1,8,0,59,2
165507,Baradin's,165506,42000,0,15363,0,2
165508,Hellscream's,165506,42000,0,15364,1,2
165509,Gilneas/Bilgewater,165412,1,8,0,60,2
165510,Gilneas,165509,42000,0,16826,0,2
165511,Bilgewater,165509,42000,0,16825,1,2
165512,Dragonmaw/Wildhammer,165412,1,8,0,61,2
165513,"Dragonmaw Clan",165512,42000,0,14519,0,2
165514,Wildhammer,165512,42000,0,13671,1,2
165515,"Raise 50 reputations to Exalted",0,50,8,0,0,0
165516,"Hydraxian Waterlords",165515,42000,0,2048,0,2
165517,Therazane,165515,42000,0,14517,1,2
165518,"Brood of Nozdormu",165515,42000,0,2049,2,2
165519,"Booty Bay",165515,42000,0,8819,3,2
165520,Ramkahen,165515,42000,0,14518,4,2
165521,"The Violet Eye",165515,42000,0,4767,5,2
165522,Everlook,165515,42000,0,8820,6,2
165523,"The Scale of the Sands",165515,42000,0,4766,7,2
165524,Gadgetzan,165515,42000,0,8821,8,2
165525,"The Earthen Ring",165515,42000,0,14520,9,2
165526,"Ashtongue Deathsworn",165515,42000,0,4750,10,2
165527,Ratchet,165515,42000,0,8822,11,2
165528,"Guardians of Hyjal",165515,42000,0,14521,12,2
165529,"The Ashen Verdict",165515,42000,0,12911,13,2
165530,"The Wyrmrest Accord",165515,42000,0,4741,14,2
165531,"Knights of the Ebon Blade",165515,42000,0,4743,15,2
165532,Ogri'la,165515,42000,0,4756,16,2
165533,"Argent Crusade",165515,42000,0,4737,17,2
165534,Netherwing,165515,42000,0,4755,18,2
165535,"Kirin Tor",165515,42000,0,4742,19,2
165536,Sporeggar,165515,42000,0,4757,20,2
165537,"Lower City",165515,42000,0,4759,21,2
165538,"The Consortium",165515,42000,0,4758,22,2
165539,"The Sha'tar",165515,42000,0,4764,23,2
165540,"Sha'tari Skyguard",165515,42000,0,4760,24,2
165541,"Cenarion Expedition",165515,42000,0,4751,25,2
165542,"Keepers of Time",165515,42000,0,4765,26,2
165543,"Shattered Sun Offensive",165515,42000,0,4761,27,2
165544,"Argent Dawn",165515,42000,0,2020,28,2
165545,"The Kalu'ak",165515,42000,0,4738,29,2
165546,"The Sons of Hodir",165515,42000,0,68864,30,2
165547,"Bloodsail Buccaneers",165515,42000,0,8818,31,2
165548,"Darkmoon Faire",165515,42000,0,8823,32,2
165549,Ravenholdt,165515,42000,0,8824,33,2
165550,Shen'dralar,165515,42000,0,17023,34,2
165551,"Thorium Brotherhood",165515,42000,0,15946,35,2
165552,"Timbermaw Hold",165515,42000,0,2014,36,2
165553,Tranquillien,165515,42000,0,5323,37,2
165554,"Avengers of Hyjal",165515,42000,0,17550,38,2
165555,"Cenarion Circle",165515,42000,0,2045,39,2
165556,"Zandalar Tribe",165515,42000,0,2050,40,2
165557,"Wintersaber Trainers",165515,42000,0,5338,41,2
165558,"Alterac Valley",165515,1,8,0,42,2
165559,"Frostwolf Clan",165558,42000,0,5320,0,2
165560,"Stormpike Guard",165558,42000,0,5335,1,2
165561,"Arathi Basin",165515,1,8,0,43,2
165562,"The League of the Arathor",165561,42000,0,5333,0,2
165563,"The Defilers",165561,42000,0,5318,1,2
165564,"Warsong Gulch",165515,1,8,0,44,2
165565,"Silverwing Sentinels",165564,42000,0,5334,0,2
165566,"Warsong Outriders",165564,42000,0,5319,1,2
165567,Undercity/Darnassus,165515,1,8,0,45,2
165568,Undercity,165567,42000,0,5316,0,2
165569,Darnassus,165567,42000,0,5328,1,2
165570,Stormwind/Orgrimmar,165515,1,8,0,46,2
165571,Stormwind,165570,42000,0,5331,0,2
165572,Orgrimmar,165570,42000,0,5314,1,2
165573,Gnomeregan/Darkspear,165515,1,8,0,47,2
165574,Gnomeregan,165573,42000,0,5329,0,2
165575,Darkspear,165573,42000,0,5313,1,2
165576,"Ironforge/Thunder Bluff",165515,1,8,0,48,2
165577,Ironforge,165576,42000,0,5330,0,2
165578,"Thunder Bluff",165576,42000,0,5315,1,2
165579,Silvermoon/Exodar,165515,1,8,0,49,2
165580,Silvermoon,165579,42000,0,5317,0,2
165581,Exodar,165579,42000,0,5332,1,2
165582,"Hellfire Peninsula",165515,1,8,0,50,2
165583,Thrallmar,165582,42000,0,4753,0,2
165584,"Honor Hold",165582,42000,0,5336,1,2
165585,Kurenai/Mag'har,165515,1,8,0,51,2
165586,Kurenai,165585,42000,0,5337,0,2
165587,Mag'har,165585,42000,0,5321,1,2
165588,Aldor/Scryer,165515,1,8,0,52,2
165589,Aldor,165588,42000,0,4762,0,2
165590,Scryer,165588,42000,0,4763,1,2
165591,Frenzyheart/Oracles,165515,1,8,0,53,2
165592,Frenzyheart,165591,42000,0,4739,0,2
165593,Oracles,165591,42000,0,4740,1,2
165594,"Alliance Vanguard/Horde Expedition",165515,1,8,0,54,2
165595,"Alliance Vanguard",165594,42000,0,2425,0,2
165596,"Horde Expedition",165594,42000,0,2422,1,2
165597,"Frostborn/Hand of Vengeance",165515,1,8,0,55,2
165598,Frostborn,165597,42000,0,68871,0,2
165599,"Hand of Vengeance",165597,42000,0,5325,1,2
165600,Valiance/Warsong,165515,1,8,0,56,2
165601,Valiance,165600,42000,0,5339,0,2
165602,"Warsong Offensive",165600,42000,0,5324,1,2
165603,Explorers/Taunka,165515,1,8,0,57,2
165604,Explorers,165603,42000,0,5341,0,2
165605,Taunka,165603,42000,0,5326,1,2
165606,Covenant/Sunreavers,165515,1,8,0,58,2
165607,Covenant,165606,42000,0,5340,0,2
165608,Sunreavers,165606,42000,0,5342,1,2
165609,Baradin's/Hellscream's,165515,1,8,0,59,2
165610,Baradin's,165609,42000,0,15363,0,2
165611,Hellscream's,165609,42000,0,15364,1,2
165612,Gilneas/Bilgewater,165515,1,8,0,60,2
165613,Gilneas,165612,42000,0,16826,0,2
165614,Bilgewater,165612,42000,0,16825,1,2
165615,Dragonmaw/Wildhammer,165515,1,8,0,61,2
165616,"Dragonmaw Clan",165615,42000,0,14519,0,2
165617,Wildhammer,165615,42000,0,13671,1,2
165627,"Raise 1 reputation to Exalted",0,1,8,0,0,0
165628,"Hydraxian Waterlords",165627,42000,0,2048,0,2
165629,Therazane,165627,42000,0,14517,1,2
165630,"Brood of Nozdormu",165627,42000,0,2049,2,2
165631,"Booty Bay",165627,42000,0,8819,3,2
165632,Ramkahen,165627,42000,0,14518,4,2
165633,"The Violet Eye",165627,42000,0,4767,5,2
165634,Everlook,165627,42000,0,8820,6,2
165635,"The Scale of the Sands",165627,42000,0,4766,7,2
165636,Gadgetzan,165627,42000,0,8821,8,2
165637,"The Earthen Ring",165627,42000,0,14520,9,2
165638,"Ashtongue Deathsworn",165627,42000,0,4750,10,2
165639,Ratchet,165627,42000,0,8822,11,2
165640,"Guardians of Hyjal",165627,42000,0,14521,12,2
165641,"The Ashen Verdict",165627,42000,0,12911,13,2
165642,"The Wyrmrest Accord",165627,42000,0,4741,14,2
165643,"Knights of the Ebon Blade",165627,42000,0,4743,15,2
165644,Ogri'la,165627,42000,0,4756,16,2
165645,"Argent Crusade",165627,42000,0,4737,17,2
165646,Netherwing,165627,42000,0,4755,18,2
165647,"Kirin Tor",165627,42000,0,4742,19,2
165648,Sporeggar,165627,42000,0,4757,20,2
165649,"Lower City",165627,42000,0,4759,21,2
165650,"The Consortium",165627,42000,0,4758,22,2
165651,"The Sha'tar",165627,42000,0,4764,23,2
165652,"Sha'tari Skyguard",165627,42000,0,4760,24,2
165653,"Cenarion Expedition",165627,42000,0,4751,25,2
165654,"Keepers of Time",165627,42000,0,4765,26,2
165655,"Shattered Sun Offensive",165627,42000,0,4761,27,2
165656,"Argent Dawn",165627,42000,0,2020,28,2
165657,"The Kalu'ak",165627,42000,0,4738,29,2
165658,"The Sons of Hodir",165627,42000,0,68864,30,2
165659,"Bloodsail Buccaneers",165627,42000,0,8818,31,2
165660,"Darkmoon Faire",165627,42000,0,8823,32,2
165661,Ravenholdt,165627,42000,0,8824,33,2
165662,Shen'dralar,165627,42000,0,17023,34,2
165663,"Thorium Brotherhood",165627,42000,0,15946,35,2
165664,"Timbermaw Hold",165627,42000,0,2014,36,2
165665,Tranquillien,165627,42000,0,5323,37,2
165666,"Avengers of Hyjal",165627,42000,0,17550,38,2
165667,"Cenarion Circle",165627,42000,0,2045,39,2
165668,"Zandalar Tribe",165627,42000,0,2050,40,2
165669,"Wintersaber Trainers",165627,42000,0,5338,41,2
165670,"Alterac Valley",165627,1,8,0,42,2
165671,"Frostwolf Clan",165670,42000,0,5320,0,2
165672,"Stormpike Guard",165670,42000,0,5335,1,2
165673,"Arathi Basin",165627,1,8,0,43,2
165674,"The League of the Arathor",165673,42000,0,5333,0,2
165675,"The Defilers",165673,42000,0,5318,1,2
165676,"Warsong Gulch",165627,1,8,0,44,2
165677,"Silverwing Sentinels",165676,42000,0,5334,0,2
165678,"Warsong Outriders",165676,42000,0,5319,1,2
165679,Undercity/Darnassus,165627,1,8,0,45,2
165680,Undercity,165679,42000,0,5316,0,2
165681,Darnassus,165679,42000,0,5328,1,2
165682,Stormwind/Orgrimmar,165627,1,8,0,46,2
165683,Stormwind,165682,42000,0,5331,0,2
165684,Orgrimmar,165682,42000,0,5314,1,2
165685,Gnomeregan/Darkspear,165627,1,8,0,47,2
165686,Gnomeregan,165685,42000,0,5329,0,2
165687,Darkspear,165685,42000,0,5313,1,2
165688,"Ironforge/Thunder Bluff",165627,1,8,0,48,2
165689,Ironforge,165688,42000,0,5330,0,2
165690,"Thunder Bluff",165688,42000,0,5315,1,2
165691,Silvermoon/Exodar,165627,1,8,0,49,2
165692,Silvermoon,165691,42000,0,5317,0,2
165693,Exodar,165691,42000,0,5332,1,2
165694,"Hellfire Peninsula",165627,1,8,0,50,2
165695,Thrallmar,165694,42000,0,4753,0,2
165696,"Honor Hold",165694,42000,0,5336,1,2
165697,Kurenai/Mag'har,165627,1,8,0,51,2
165698,Kurenai,165697,42000,0,5337,0,2
165699,Mag'har,165697,42000,0,5321,1,2
165700,Aldor/Scryer,165627,1,8,0,52,2
165701,Aldor,165700,42000,0,4762,0,2
165702,Scryer,165700,42000,0,4763,1,2
165703,Frenzyheart/Oracles,165627,1,8,0,53,2
165704,Frenzyheart,165703,42000,0,4739,0,2
165705,Oracles,165703,42000,0,4740,1,2
165706,"Alliance Vanguard/Horde Expedition",165627,1,8,0,54,2
165707,"Alliance Vanguard",165706,42000,0,2425,0,2
165708,"Horde Expedition",165706,42000,0,2422,1,2
165709,"Frostborn/Hand of Vengeance",165627,1,8,0,55,2
165710,Frostborn,165709,42000,0,68871,0,2
165711,"Hand of Vengeance",165709,42000,0,5325,1,2
165712,Valiance/Warsong,165627,1,8,0,56,2
165713,Valiance,165712,42000,0,5339,0,2
165714,"Warsong Offensive",165712,42000,0,5324,1,2
165715,Explorers/Taunka,165627,1,8,0,57,2
165716,Explorers,165715,42000,0,5341,0,2
165717,Taunka,165715,42000,0,5326,1,2
165718,Covenant/Sunreavers,165627,1,8,0,58,2
165719,Covenant,165718,42000,0,5340,0,2
165720,Sunreavers,165718,42000,0,5342,1,2
165721,Baradin's/Hellscream's,165627,1,8,0,59,2
165722,Baradin's,165721,42000,0,15363,0,2
165723,Hellscream's,165721,42000,0,15364,1,2
165724,Gilneas/Bilgewater,165627,1,8,0,60,2
165725,Gilneas,165724,42000,0,16826,0,2
165726,Bilgewater,165724,42000,0,16825,1,2
165727,Dragonmaw/Wildhammer,165627,1,8,0,61,2
165728,"Dragonmaw Clan",165727,42000,0,14519,0,2
165729,Wildhammer,165727,42000,0,13671,1,2
167623,"3.4.3 - LKC - CN - Stress Test - China Only",0,0,4,0,0,0
167624,,167623,1,0,69609,0,0
167717,,167716,80,0,69652,0,2
167959,,124782,0,0,69844,2,0
167960,,20345,0,0,69845,2,0
168869,"Player is Alliance and Achieved Hero of the Faction (RBG top .5%)",0,0,4,0,0,0
168870,,168869,1,0,70427,0,2
168871,"Player is Horde and Achieved Hero of the Faction (RBG top .5%)",0,0,4,0,0,0
168872,,168871,1,0,70430,0,2
170155,"[DNT] Joyous Journeys - Reach Level 85 with buff Joyous Journeys (hidden)",0,0,4,0,0,2
170156,,170155,85,0,71172,0,2
170175,"Protocol Inferno: Blackrock Caverns",0,0,4,0,0,0
170176,"Ascendant Lord Obsidius",170175,1,0,71196,0,2
170177,"Protocol Inferno: Throne of the Tides",0,0,4,0,0,0
170178,Ozumat,170177,1,0,71197,0,2
170179,"Protocol Inferno: The Stonecore",0,0,4,0,0,0
170180,"High Priestess Azil",170179,1,0,71198,0,2
170181,"Protocol Inferno: The Vortex Pinnacle",0,0,4,0,0,0
170182,Asaad,170181,1,0,71199,0,2
170183,"Protocol Inferno: Grim Batol",0,0,4,0,0,0
170184,Erudax,170183,1,0,71200,0,2
170185,"Protocol Inferno: Halls of Origination",0,0,4,0,0,0
170186,Rajh,170185,1,0,71201,0,2
170187,"Protocol Inferno: Lost City of the Tol'vir",0,0,4,0,0,0
170188,"Siamat, Lord of the South Wind",170187,1,0,71202,0,2
170189,"Protocol Inferno: Deadmines",0,0,4,0,0,0
170190,"Vanessa VanCleef",170189,1,0,71203,0,2
170191,"Protocol Inferno: Shadowfang Keep",0,0,4,0,0,0
170192,"Lord Godfrey",170191,1,0,71204,0,2
170193,"Protocol Inferno: Terminated",0,0,4,0,0,0
170194,"Heroic: Blackrock Caverns",170193,0,0,71205,0,0
170195,"Heroic: Throne of the Tides",170193,0,0,71206,1,0
170196,"Heroic: Lost City of the Tol'vir",170193,0,0,71207,2,0
170197,"Heroic: The Stonecore",170193,0,0,71208,3,0
170198,"Heroic: Deadmines",170193,0,0,71209,4,0
170199,"Heroic: Halls of Origination",170193,0,0,71210,5,0
170200,"Heroic: The Vortex Pinnacle",170193,0,0,71211,6,0
170201,"Heroic: Shadowfang Keep",170193,0,0,71212,7,0
170202,"Heroic: Grim Batol",170193,0,0,71213,8,0
206438,,206437,0,0,6847,0,0
206439,,206437,0,0,7849,1,0
206440,,206437,0,0,50010,2,0
206441,,206437,0,0,50011,3,0
206789,,206788,1,0,103028,0,2
206791,,206790,1,0,103029,0,2
207607,"Knows Spell X-51 Nether-Rocket X-TREME",0,0,4,0,0,0
207608,,207607,1,0,103507,0,0
207624,,207623,85,0,103512,0,2
207668,"Open the Survival Kit (4.4.2) - Alliance",0,1,8,0,0,4112
207670,,207668,1,0,103900,1,0
207675,"Open the Survival Kit (4.4.2) - Death Knight",0,1,8,0,0,4112
207677,,207675,1,0,103902,1,0
207682,"Open the Survival Kit (4.4.2) - Horde",0,1,8,0,0,4112
207684,,207682,1,0,103904,1,0
207723,,207722,5,0,103577,0,0
207725,,207724,5,0,103578,0,0
207727,,207726,5,0,103579,0,0
207729,,207728,5,0,103580,0,0
207731,,207730,5,0,103581,0,0
207733,,207732,5,0,103582,0,0
207735,,207734,5,0,103583,0,0
207737,,207736,5,0,103584,0,0
207739,,207738,5,0,103585,0,0
209660,"Acquire or Equip Warglaives of Azzinoth in China",0,1,4,0,0,0
209661,,209660,1,0,104590,0,2
209662,,209660,1,0,104589,1,2
209977,"Eye of the Storm victories",123016,0,0,5897,1,0
209978,"Complete 100 victories in Eye of the Storm",121716,100,0,5745,0,3
209979,"Capture the flag",126970,1,0,33092,1,2
210768,,210767,85,0,105446,0,2
212123,"Pandaren Quest Tracking",0,1,8,0,0,0
212124,,212123,1,0,106237,0,0
212302,,212301,1,0,106357,0,2
212304,,212303,1,0,106358,0,2
213869,"Celestial: Temple of the Jade Serpent (Sha of Doubt)",0,0,4,0,0,0
213870,"Sha of Doubt",213869,1,0,108817,0,2
213871,"Defeat Yan-Zhu the Uncasked in Stormstout Brewery on Celestial Difficulty.",0,0,4,0,0,0
213872,"Yan-Zhu the Uncasked",213871,1,0,107343,0,2
213873,"Celestial: Mogu'shan Palace (Xin)",0,0,4,0,0,0
213874,"Defeat Xin the Weaponmaster",213873,1,0,107344,0,2
213875,"Defeat Taran-Zhu in Shado-pan Monastery on Celestial Difficulty.",0,0,4,0,0,0
213876,Taran-Zhu,213875,1,0,107345,0,2
213877,"Celestial: Gate of the Setting Sun (Raigonn)",0,0,4,0,0,0
213878,Raigonn,213877,1,0,107346,0,2
213879,"Celestial: Scarlet Halls (Flameweaver Koegler)",0,0,4,0,0,0
213880,"Flameweaver Koegler",213879,1,0,107347,0,2
213881,"Celestial: Scarlet Monastery (High Inquisitor Whitemane)",0,0,4,0,0,0
213882,"High Inquisitor Whitemane",213881,1,0,107348,0,2
213883,"Celestial: Scholomance (Darkmaster Gandling)",0,0,4,0,0,0
213884,"Darkmaster Gandling",213883,1,0,107349,0,2
213885,"Celestial: Siege of Niuzao Temple (Wing Leader Ner'onok)",0,0,4,0,0,0
213886,"Wing Leader Ner'onok",213885,1,0,107350,0,2
213887,"Complete the Celestial Pandaria dungeon achievements listed below.",0,0,4,0,0,0
213888,"Celestial: Temple of the Jade Serpent",213887,0,0,107351,0,0
213889,"Celestial: Stormstout Brewery",213887,0,0,107359,1,0
213890,"Celestial: Mogu'shan Palace",213887,0,0,107358,2,0
213891,"Celestial: Shado-Pan Monastery",213887,0,0,107356,3,0
213892,"Celestial: Gate of the Setting Sun",213887,0,0,107355,4,0
213893,"Celestial: Scarlet Halls",213887,0,0,107353,5,0
213894,"Celestial: Scarlet Monastery",213887,0,0,107354,6,0
213895,"Celestial: Scholomance",213887,0,0,107352,7,0
213896,"Celestial: Siege of Niuzao Temple",213887,0,0,107357,8,0
213947,"Realm First: Will of the Emperor (10 player)",0,0,4,0,0,0
213948,"Qin-xi (Will of the Emperor)",213947,1,0,107385,0,2
213949,"Realm First: Grand Empress Shek'zeer (10 player)",0,1,4,0,0,0
213950,"Grand Empress Shek'zeer",213949,1,0,107386,0,2
213951,"Realm First: Sha of Fear (10 player)",0,1,8,0,0,0
213952,"Sha of Fear",213951,1,0,107387,0,2
213953,"Realm First! Ra-den (10 player)",0,0,4,0,0,0
213954,,213953,1,0,107388,0,2
214786,,214785,80,0,107848,0,2
215945,"Achieved Prideful Gladiator (3v3) title.",0,0,4,0,0,0
215946,"Prideful Gladiator (3v3)",215945,1,0,23890,0,2
215947,"Achieved Grievous Gladiator (3v3) title.",0,0,4,0,0,0
215948,"Grievous Gladiator (3v3)",215947,1,0,23889,0,2
215949,"Tyrannical Gladiator",12725,0,0,23888,11,2
215950,"Greivous Gladiator",12725,0,0,23889,12,2
215951,"Prideful Gladiator",12725,0,0,23890,13,2
215952,"Tyrannical Gladiator",12737,0,0,23888,10,2
215953,"Prideful Gladiator",12737,0,0,23890,11,2
215954,"Greivous Gladiator",12737,0,0,23889,12,2
215955,"Tyrannical Gladiator",14311,0,0,23888,9,2
215956,"Prideful Gladiator",14311,0,0,23890,10,2
215957,"Greivous Gladiator",14311,0,0,23889,11,2
215969,,215968,1,0,108716,0,2
215971,,215970,1,0,108719,0,2
215973,,215972,1,0,108721,0,2
215975,,215974,1,0,108717,0,2
215977,,215976,1,0,108718,0,2
215979,,215978,1,0,108720,0,2
215981,,215980,1,0,106407,0,2
215983,,215982,1,0,106408,0,2
217088,"The August Celestials",164586,42000,0,19388,62,2
217089,Shado-Pan,164586,42000,0,18993,63,2
217090,"The Klaxxi",164586,42000,0,19390,64,2
217091,"Golden Lotus",164586,42000,0,19389,65,2
217092,"The Tillers",164586,42000,0,19391,66,2
217093,"The Lorewalkers",164586,42000,0,19393,67,2
217094,"Order of the Cloud Serpent",164586,42000,0,19395,68,2
217095,"Emperor Shaohao",164586,42000,0,23997,69,2
217096,"Shado-Pan Assault",164586,42000,0,22928,70,2
217097,"The Black Prince",164586,42000,0,109271,71,2
217098,"Dominance Offensive/Operation: Shieldwall",164586,1,8,0,72,2
217099,"Dominance Offensive",217098,42000,0,22512,0,2
217100,"Operation: Shieldwall",217098,42000,0,22511,1,2
217101,"Kirin Tor Offensive/Sunreaver Onslaught",164586,1,8,0,73,2
217102,"Kirin Tor Offensive",217101,42000,0,22926,0,2
217103,"Sunreaver Onslaught",217101,42000,0,22927,1,2
217104,"Golden Lotus",164691,42000,0,19389,62,2
217105,"Order of the Cloud Serpent",164691,42000,0,19395,63,2
217106,"Shado-Pan Assault",164691,42000,0,22928,64,2
217107,Shado-Pan,164691,42000,0,18993,65,2
217108,"Emperor Shaohao",164691,42000,0,23997,66,2
217109,"The Tillers",164691,42000,0,19391,67,2
217110,"Dominance Offensive/Operation: Shieldwall",164691,1,8,0,68,2
217111,"Dominance Offensive",217110,42000,0,22512,0,2
217112,"Operation: Shieldwall",217110,42000,0,22511,1,2
217113,"The Black Prince",164691,42000,0,109271,69,2
217114,"The Lorewalkers",164691,42000,0,19393,70,2
217115,"The Klaxxi",164691,42000,0,19390,71,2
217116,"Kirin Tor Offensive/Sunreaver Onslaught",164691,1,8,0,72,2
217117,"Kirin Tor Offensive",217116,42000,0,22926,0,2
217118,"Sunreaver Onslaught",217116,42000,0,22927,1,2
217119,"The August Celestials",164691,42000,0,19388,73,2
217120,"The Klaxxi",164794,42000,0,19390,62,2
217121,"The Tillers",164794,42000,0,19391,63,2
217122,"Kirin Tor Offensive/Sunreaver Onslaught",164794,1,8,0,64,2
217123,"Kirin Tor Offensive",217122,42000,0,22926,0,2
217124,"Sunreaver Onslaught",217122,42000,0,22927,1,2
217125,"The Lorewalkers",164794,42000,0,19393,65,2
217126,"The August Celestials",164794,42000,0,19388,66,2
217127,"Shado-Pan Assault",164794,42000,0,22928,67,2
217128,"The Black Prince",164794,42000,0,109271,68,2
217129,"Golden Lotus",164794,42000,0,19389,69,2
217130,"Dominance Offensive/Operation: Shieldwall",164794,1,8,0,70,2
217131,"Dominance Offensive",217130,42000,0,22512,0,2
217132,"Operation: Shieldwall",217130,42000,0,22511,1,2
217133,"Emperor Shaohao",164794,42000,0,23997,71,2
217134,Shado-Pan,164794,42000,0,18993,72,2
217135,"Order of the Cloud Serpent",164794,42000,0,19395,73,2
217136,"The Klaxxi",164897,42000,0,19390,62,2
217137,"The Tillers",164897,42000,0,19391,63,2
217138,"Kirin Tor Offensive/Sunreaver Onslaught",164897,1,8,0,64,2
217139,"Kirin Tor Offensive",217138,42000,0,22926,0,2
