Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
,"Garrosh Hellscream (10-player Normal Siege of Orgrimmar)",,8635,1136,-1,0,15164,0,0,1,246,136243,33872,0
,"Garrosh Hellscream (25-player Normal Siege of Orgrimmar)",,8636,1136,-1,0,15164,0,0,1,247,136243,33874,0
,"Garrosh Hellscream (10-player Heroic Siege of Orgrimmar)",,8637,1136,-1,0,15164,0,0,1,248,136243,33876,0
,"Garrosh Hellscream (25-player Heroic Siege of Orgrimmar)",,8638,1136,-1,0,15164,0,0,1,249,136243,33878,0
"Win 100 Arena (3v3) or 40 Rated Battlegrounds in Season 15","Prideful Combatant","Reward: Vicious Saddle",8641,-1,0,0,95,0,15,0,11,463449,33880,0
"Win 100 Arena (3v3) or 40 Rated Battlegrounds in Season 15","Prideful Combatant","Reward: Vicious Saddle",8642,-1,1,0,95,0,15,0,12,463448,33883,0
"Achieved the 3v3 Grevious Gladiator title.","Grievous Gladiator: Season 14 (3v3)","Title Reward: Grievous Gladiator",8643,-1,-1,0,81,0,0,14336,455,236535,0,0
"End a PvP season in the top 0.5% of the 3v3 arena ladder (requires 50 games won in Season 14).","Gladiator: Season 14 (3v3)","Title Reward: Gladiator",8644,-1,-1,0,81,0,0,14336,454,236535,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 14).","Duelist: Season 14","Title Reward: Duelist",8645,-1,-1,0,81,0,0,2048,451,236539,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 14).","Rival: Season 14","Title Reward: Rival",8646,-1,-1,0,81,0,0,2048,450,236534,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 14).","Challenger: Season 14","Title Reward: Challenger",8649,-1,-1,0,81,0,0,2048,449,236534,0,0
"End PvP season 13 in the top .5% of the rated battleground ladder.","Hero of the Alliance: Tyrannical",,8652,-1,1,0,81,0,0,12288,329,236593,215974,0
"End PvP season 13 in the top .5% of the rated battleground ladder.","Hero of the Horde: Tyrannical",,8653,-1,0,0,81,0,0,12288,330,236629,215968,0
"End PvP season 14 in the top .5% of the rated battleground ladder.","Hero of the Alliance: Grievous",,8654,-1,1,0,81,0,0,12288,331,236593,215976,0
"End PvP season 14 in the top .5% of the rated battleground ladder.","Hero of the Horde: Grievous",,8657,-1,0,0,81,0,0,12288,332,236629,215970,0
"End PvP season 15 in the top .5% of the rated battleground ladder.","Hero of the Alliance: Prideful",,8658,-1,1,0,81,0,0,12288,333,236593,215978,0
"End PvP season 15 in the top .5% of the rated battleground ladder.","Hero of the Horde: Prideful",,8659,-1,0,0,81,0,0,12288,334,236629,215972,0
"Achieved the 3v3 Prideful Gladiator title.","Prideful Gladiator: Season 15 (3v3)","Title Reward: Prideful Gladiator",8666,-1,-1,0,81,0,0,14336,465,236539,0,0
"End a PvP season in the top 0.5% of the 3v3 arena ladder (requires 50 games won in Season 15).","Gladiator: Season 15 (3v3)","Title Reward: Gladiator",8667,-1,-1,0,81,0,0,14336,464,236539,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 15).","Duelist: Season 15","Title Reward: Duelist",8668,-1,-1,0,81,0,0,2048,461,236539,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 15).","Rival: Season 15","Title Reward: Rival",8669,-1,-1,0,81,0,0,2048,460,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 15).","Challenger: Season 15","Title Reward: Challenger",8670,-1,-1,0,81,0,0,2048,459,236534,0,0
"Obtain the Tyrannical Gladiator's Cloud Serpent from Arena Season 13 of Mists of Pandaria.","Tyrannical Gladiator's Cloud Serpent",,8678,-1,-1,0,81,1,0,133120,237,656171,33955,0
"Defeat Garrosh Hellscream in Siege of Orgrimmar on Normal or Heroic difficulty.","Conqueror of Orgrimmar","Title Reward: Conqueror of Orgrimmar",8679,1136,1,0,15107,0,10,0,76,892447,33959,0
"Defeat Garrosh Hellscream in Siege of Orgrimmar on Normal or Heroic difficulty.","Liberator of Orgrimmar","Title Reward: Liberator of Orgrimmar",8680,1136,0,0,15107,0,10,0,77,892447,33961,0
"Deaths in Deepwind Gorge","Deaths in Deepwind Gorge",,8681,-1,-1,0,124,0,0,1,10,136243,33963,0
"Successfully complete any of the Basic (Silver) trials at the Proving Grounds, while in a specialization not suited for it.","You're Doing it Wrong",,8697,-1,-1,0,15222,0,10,131072,19,463444,0,0
"Proud owner of the 2013 Vintage Winter Veil gift, the Crashin' Thrashin' Flyer.","Crashin' Thrashin' Flyer",,8698,-1,-1,0,81,0,0,0,336,133202,34025,0
"Shoot down another player's Crashin' Thrashin' Flyer with yours.","The Danger Zone",,8699,-1,-1,0,156,0,10,0,19,132241,34027,0
"Obtain the Grievous Gladiator's Cloud Serpent from Arena Season 14 of Mists of Pandaria.","Grievous Gladiator's Cloud Serpent",,8705,-1,-1,0,81,1,0,133120,240,648627,34046,0
"Obtain the Prideful Gladiator's Cloud Serpent from Arena Season 15 of Mists of Pandaria.","Prideful Gladiator's Cloud Serpent",,8707,-1,-1,0,81,1,0,133120,244,656175,34049,0
"Owner of a Shroud of the Celestials","Shroud of the Celestials - Guild Edition",,8708,-1,-1,0,15079,1,10,94208,23,656543,34052,0
"Defeat all of the creatures of the Timeless Isle listed below.","Killing Time",,8712,-1,-1,0,15113,0,10,0,37,651728,34083,0
"Defeat all of the rare creatures of the Timeless Isle listed below.","Timeless Champion",,8714,-1,-1,0,15113,0,10,0,38,606552,34116,0
"Earn Exalted status with Emperor Shaohao.","Emperor Shaohao",,8715,-1,-1,0,15114,0,10,0,21,607848,34149,0
"Use the Censer of Eternal Agony obtained from Speaker Gulan on the Timeless Isle.","Emissary of Ordos",,8716,-1,-1,0,95,0,10,0,64,528948,34151,0
"Obtain 10 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.",Candlekeeper,,8717,-1,-1,0,95,0,10,0,65,900318,34153,0
"Obtain 100 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.",Oathguard,,8718,-1,-1,8717,95,0,10,0,66,900318,34155,0
"Obtain 500 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.",Blazebinder,,8719,-1,-1,8718,95,0,10,0,67,900318,34157,0
"Obtain 1000 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.",Kilnmaster,,8720,-1,-1,8719,95,0,10,0,68,900318,34159,0
"Obtain 2000 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.",Fire-Watcher,"Title Reward: Fire-Watcher",8721,-1,-1,8720,95,0,10,4096,69,900318,34161,0
"Consume all of the sources of Timeless Nutriment on the Timeless Isle.","Timeless Nutriment",,8722,-1,-1,0,15113,0,10,0,39,608949,34163,0
"Find one of the lost pandaren artifacts on the Timeless Isle.","Legend of the Past",,8723,-1,-1,0,15113,0,10,0,41,839611,34170,0
"Obtain the blessings of all four Celestials at Time-Lost Shrines on the Timeless Isle.",Pilgrimage,,8724,-1,-1,0,15113,0,10,0,40,651727,34172,0
"Check for loot in suspicious places throughout the Timeless Isle.","Eyes On The Ground",,8725,-1,-1,0,15113,0,10,0,43,901746,34177,0
"Find and loot the Gleaming Treasure Chest, Rope-Bound Treasure Chest, and a Mist-Covered Treasure Chest on the Timeless Isle.","Extreme Treasure Hunter",,8726,-1,-1,0,15113,0,10,0,44,454046,34185,0
"Obtain the Sunken Treasure, Blackguard's Jetsam, and Gleaming Treasure Satchel on the Timeless Isle.","Where There's Pirates, There's Booty",,8727,-1,-1,0,15113,0,10,0,45,133168,34189,0
"Obtain all of the rare items from the Timeless Isle listed below.","Going To Need A Bigger Bag",,8728,-1,-1,0,15113,0,10,131072,49,133649,34193,0
"Locate all of the Moss-Covered, Skull-Covered, Sturdy, Smoldering, and Blazing chests on the Timeless Isle.","Treasure, Treasure Everywhere",,8729,-1,-1,0,15113,0,10,0,46,133784,34253,0
"Solve Rolo's Riddle on the Timeless Isle.","Rolo's Riddle",,8730,-1,-1,0,15113,0,10,0,47,237388,34251,0
"Help Zarhym find his body in the Cavern of Lost Spirits on Timeless Isle.","Zarhym Altogether",,8743,-1,-1,0,15113,0,10,0,48,133719,34308,0
"Find all of the lost pandaren artifacts on the Timeless Isle.","Timeless Legends",,8784,-1,-1,8723,15113,0,10,0,42,839611,34392,0
"Complete the trials of all four Celestials, besting them each in combat on the Timeless Isle, while in a raid with at least 8 guild members.","Celestial Challenge Guild Run",,8789,-1,-1,0,15154,0,10,61440,14,667298,34442,0
"Defeat Ordos, Fire-God of the Yaungol, atop the Timeless Isle, while in a raid with at least 8 guild members.","Ordos Guild Run",,8790,-1,-1,0,15154,0,10,61440,15,518970,34447,0
"Achieved the 3v3 Tyrannical Gladiator title.","Tyrannical Gladiator: Season 13 (3v3)","Title Reward: Tyrannical Gladiator",8791,-1,-1,0,81,0,0,14336,445,236534,0,0
"Proud owner of Murkalot from the 2013 BlizzCon.",Murkalot,,8793,-1,-1,0,81,1,0,131072,133,615479,34471,0
"Obtain an Emerald Hippogryph mount through the Recruit-a-Friend program.","Friends In Places Even Higher Than That",,8794,-1,-1,0,81,1,0,131072,340,132265,34474,0
"Owner of the Diablo III: Reaper of Souls Collector's Edition Treasure Goblin pet.","Collector's Edition: Treasure Goblin",,8795,-1,-1,0,81,1,0,131072,144,370211,34477,0
"Owner of the Warlords of Draenor Collector's Edition Dread Raven mount.","Collector's Edition: Dread Raven",,8913,-1,-1,0,81,1,0,131072,153,952015,35729,0
"Owner of the Warlords of Draenor Collector's Edition Dread Hatchling pet.","Collector's Edition: Dread Hatchling",,8915,-1,-1,0,81,1,0,131072,154,952507,35732,0
"Achieved Infernal Gladiator title.","Infernal Gladiator: Season 1","Title Reward: Infernal Gladiator",15018,-1,-1,15019,81,0,0,2048,378,236541,91399,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 1).","Gladiator: Season 1","Title Reward: Gladiator",15019,-1,-1,15020,81,0,0,2048,377,236541,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 1).","Duelist: Season 1","Title Reward: Duelist",15020,-1,-1,15021,81,0,0,2048,376,236539,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 1).","Rival: Season 1","Title Reward: Rival",15021,-1,-1,15022,81,0,0,2048,375,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 1).","Challenger: Season 1","Title Reward: Challenger",15022,-1,-1,0,81,0,0,2048,374,236534,0,0
,"[DNT] BCC Arena Tournament - Vanquisher Title",,15198,-1,-1,0,81,0,0,1050624,66,136243,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 2).","Gladiator: Season 2","Title Reward: Gladiator",15199,-1,-1,15208,81,0,0,2048,382,236534,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 4).","Gladiator: Season 4","Title Reward: Gladiator",15200,-1,-1,15201,81,0,0,2048,392,236536,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 4).","Duelist: Season 4","Title Reward: Duelist",15201,-1,-1,15202,81,0,0,2048,391,236539,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 4).","Rival: Season 4","Title Reward: Rival",15202,-1,-1,15203,81,0,0,2048,390,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 4).","Challenger: Season 4","Title Reward: Challenger",15203,-1,-1,0,81,0,0,2048,389,236534,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 3).","Gladiator: Season 3","Title Reward: Gladiator",15204,-1,-1,15205,81,0,0,2048,387,236535,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 3).","Duelist: Season 3","Title Reward: Duelist",15205,-1,-1,15206,81,0,0,2048,386,236539,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 3).","Rival: Season 3","Title Reward: Rival",15206,-1,-1,15207,81,0,0,2048,385,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 3).","Challenger: Season 3","Title Reward: Challenger",15207,-1,-1,0,81,0,0,2048,384,236534,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 2).","Duelist: Season 2","Title Reward: Duelist",15208,-1,-1,15209,81,0,0,2048,381,236539,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 2).","Rival: Season 2","Title Reward: Rival",15209,-1,-1,15210,81,0,0,2048,380,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 2).","Challenger: Season 2","Title Reward: Challenger",15210,-1,-1,0,81,0,0,2048,379,236534,0,0
"Defeat Ragnaros without ever dying during the Season of Mastery.","Survivor of the Firelord (Season of Mastery)","Title Reward: Survivor of the Firelord",15330,-1,-1,0,81,0,0,2048,6,254652,0,0
,"[DNT] Survivor (Season of Mastery) (hidden)",,15332,-1,-1,0,81,0,0,1050624,30,136243,0,0
"Defeat Nefarian without ever dying during the Season of Mastery.","Survivor of the Shadow Flame (Season of Mastery)",,15333,-1,-1,0,81,0,0,2048,7,254649,0,0
"Defeat C'Thun without ever dying during the Season of Mastery.","Survivor of the Old God (Season of Mastery)",,15334,-1,-1,0,81,0,0,2048,11,236407,0,0
"Defeat Kel'Thuzad without ever dying during the Season of Mastery.","Survivor of the Damned (Season of Mastery)",,15335,-1,-1,0,81,0,0,2048,12,254094,0,0
"Within one raid lockout, defeat every boss in Naxxramas without allowing any raid member to die during any of the boss encounters during Season of Mastery.","The Immortal (Season of Mastery)",,15637,-1,-1,0,81,0,0,2048,3,135922,0,0
,"<Hidden> Joyous Journeys - Hit 70 with Buff Joyous Journeys",,15853,-1,-1,0,81,0,0,1048580,78,136243,136185,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 5).","Rival: Season 5","Title Reward: Rival",16313,-1,-1,16316,81,0,0,2048,395,236539,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 5).","Gladiator: Season 5","Title Reward: Gladiator",16314,-1,-1,16315,81,0,0,2048,397,236537,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 5).","Duelist: Season 5","Title Reward: Duelist",16315,-1,-1,16313,81,0,0,2048,396,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 5).","Challenger: Season 5","Title Reward: Challenger",16316,-1,-1,0,81,0,0,2048,394,236534,0,0
,"[DNT] Heirloom Tracking - Bloodied Arcanite Reaper (Hidden)",,16397,-1,-1,0,81,0,0,1048576,242,136243,138317,0
"Reach level 60 without ever dying during the Season of Mastery.","Soul of Iron (Season of Mastery)","Title Reward: Soul of Iron",16433,-1,-1,0,81,0,0,2048,18,134902,0,0
,"[DNT] Soul of Iron Tracker (Season of Mastery) (hidden)",,16437,-1,-1,0,81,0,0,1050624,15,136243,138593,0
"Defeat the Utgarde Keep bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: Utgarde Keep",,17213,574,-1,0,14806,0,10,0,85,236524,142365,0
"Defeat The Nexus bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: The Nexus",,17283,576,-1,0,14806,0,10,0,88,236494,142391,0
"Defeat the Azjol-Nerub bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: Azjol-Nerub",,17285,601,-1,0,14806,0,10,0,91,236464,142403,0
"Defeat the Ahn'kahet: The Old Kingdom bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: Ahn'kahet: The Old Kingdom",,17291,619,-1,0,14806,0,10,0,94,236459,142442,0
"Defeat the Drak'Tharon Keep bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: Drak'Tharon Keep",,17292,600,-1,0,14806,0,10,0,97,250118,142448,0
"Defeat Cyanigosa in The Violet Hold on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: The Violet Hold",,17293,608,-1,0,14806,0,10,0,100,236509,142453,0
"Defeat the Gundrak bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: Gundrak",,17295,604,-1,0,14806,0,10,0,103,236484,142459,0
"Defeat the boss encounters in the Halls of Stone on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: Halls of Stone",,17297,599,-1,0,14806,0,10,0,106,236514,142469,0
"Defeat the Halls of Lightning bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: Halls of Lightning",,17299,602,-1,0,14806,0,10,0,109,236519,142482,0
"Defeat The Oculus bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: The Oculus",,17300,578,-1,0,14806,0,10,0,112,236499,142487,0
"Defeat the Utgarde Pinnacle bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: Utgarde Pinnacle",,17301,575,-1,0,14806,0,10,0,115,236529,142492,0
"Defeat the Caverns of Time: Stratholme bosses on Heroic Difficulty while Defense Protocol Alpha is active.","Defense Protocol Alpha: The Culling of Stratholme",,17302,595,-1,0,14806,0,10,0,118,236474,142497,0
"Complete the heroic Northrend dungeon achievements listed below.","Defense Protocol Alpha: Terminated",,17304,-1,-1,0,168,0,20,0,7,254118,142502,0
,"[DNT] Joyous Journeys - Hit 80 with Buff Joyous Journeys (hidden)",,17328,-1,-1,0,81,0,0,1050628,243,136243,142651,0
"Defeat Yogg-Saron in Ulduar on 10 or 25-Player Pre-Nerf difficulty, before the release of the next raid tier.","Ahead of the Curve: Yogg-Saron",,17340,603,-1,0,81,0,0,2048,264,254105,143130,0
"Defeat every hard-mode boss in Ulduar on 10 or 25-Player Pre-Nerf difficulty, before the release of the next raid tier.","Cutting Edge: Ulduar",,17341,603,-1,0,81,0,0,2048,269,254087,143132,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 6).","Rival: Season 6","Title Reward: Rival",17415,-1,-1,17418,81,0,0,2048,400,236539,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 6).","Gladiator: Season 6","Title Reward: Gladiator",17416,-1,-1,17417,81,0,0,2048,402,236538,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 6).","Duelist: Season 6","Title Reward: Duelist",17417,-1,-1,17415,81,0,0,2048,401,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 6).","Challenger: Season 6","Title Reward: Challenger",17418,-1,-1,0,81,0,0,2048,399,236534,0,0
,"[DNT] Joyous Journeys - Hit 80 with Buff Joyous Journeys (hidden)",,18375,-1,-1,0,81,0,0,1050628,247,136243,146403,0
,"[DNT] Joyous Journeys - Hit 80 with Buff Joyous Journeys (hidden)",,18376,-1,-1,0,81,0,0,1050628,249,136243,146405,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 7).","Rival: Season 7","Title Reward: Rival",18544,-1,-1,18547,81,0,0,2048,405,236539,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 7).","Gladiator: Season 7","Title Reward: Gladiator",18545,-1,-1,18546,81,0,0,2048,407,236539,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 7).","Duelist: Season 7","Title Reward: Duelist",18546,-1,-1,18544,81,0,0,2048,406,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 7).","Challenger: Season 7","Title Reward: Challenger",18547,-1,-1,0,81,0,0,2048,404,236534,0,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 8).","Rival: Season 8","Title Reward: Rival",18548,-1,-1,18550,81,0,0,2048,410,236539,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 8).","Duelist: Season 8","Title Reward: Duelist",18549,-1,-1,18548,81,0,0,2048,411,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 8).","Challenger: Season 8","Title Reward: Challenger",18550,-1,-1,0,81,0,0,2048,409,236534,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 8).","Gladiator: Season 8","Title Reward: Gladiator",18551,-1,-1,18549,81,0,0,2048,412,236540,0,0
"Defeat the Utgarde Keep bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Utgarde Keep",,18590,574,-1,0,14806,0,10,0,86,236525,147408,0
"Defeat The Nexus bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: The Nexus",,18591,576,-1,0,14806,0,10,0,89,236495,147413,0
"Defeat the Azjol-Nerub bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Azjol-Nerub",,18592,601,-1,0,14806,0,10,0,92,236465,147419,0
"Defeat the Ahn'kahet: The Old Kingdom bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Ahn'kahet: The Old Kingdom",,18593,619,-1,0,14806,0,10,0,95,236460,147423,0
"Defeat the Drak'Tharon Keep bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Drak'Tharon Keep",,18594,600,-1,0,14806,0,10,0,98,250119,147429,0
"Defeat Cyanigosa in The Violet Hold on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: The Violet Hold",,18595,608,-1,0,14806,0,10,0,101,236510,147434,0
"Defeat the Gundrak bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Gundrak",,18596,604,-1,0,14806,0,10,0,104,236485,147436,0
"Defeat the boss encounters in the Halls of Stone on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Halls of Stone",,18597,599,-1,0,14806,0,10,0,107,236515,147442,0
"Defeat the Halls of Lightning bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Halls of Lightning",,18598,602,-1,0,14806,0,10,0,110,236520,147447,0
"Defeat The Oculus bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: The Oculus",,18599,578,-1,0,14806,0,10,0,113,236500,147452,0
"Defeat the Utgarde Pinnacle bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Utgarde Pinnacle",,18600,575,-1,0,14806,0,10,0,116,236530,147457,0
"Defeat the Caverns of Time: Stratholme bosses on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: The Culling of Stratholme",,18601,595,-1,0,14806,0,10,0,119,236475,147462,0
"Complete the heroic Northrend dungeon achievements listed below.","Defense Protocol Beta: Terminated",,18614,-1,1,0,168,0,20,0,10,311945,147495,0
"Defeat the bosses in the Trial of the Champion on Heroic Difficulty while Defense Protocol Beta is active.","Defense Protocol Beta: Trial of the Champion",,18677,650,1,0,14806,0,10,0,20,135130,147684,0
"Defeat the bosses in the Trial of the Champion on Heroic Difficult while Defense Protocol Beta is active.","Defense Protocol Beta: Trial of the Champion",,18678,650,0,0,14806,0,10,0,14,135130,147693,0
"Complete the heroic Northrend dungeon achievements listed below.","Defense Protocol Beta: Terminated",,18688,-1,0,0,168,0,20,0,17,311945,147712,0
"Defeat the bosses in the Trial of the Champion on Heroic Difficult while Defense Protocol Gamma is active.","Defense Protocol Gamma: Trial of the Champion",,19425,650,0,0,14806,0,10,0,16,135127,151852,0
"Defeat the bosses in the Trial of the Champion on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Trial of the Champion",,19426,650,1,0,14806,0,10,0,22,135127,151861,0
"Defeat the Utgarde Keep bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Utgarde Keep",,19427,574,-1,0,14806,0,10,0,87,236526,151870,0
"Defeat The Nexus bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: The Nexus",,19428,576,-1,0,14806,0,10,0,90,236496,151875,0
"Defeat the Azjol-Nerub bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Azjol-Nerub",,19429,601,-1,0,14806,0,10,0,93,236466,151880,0
"Defeat the Ahn'kahet: The Old Kingdom bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Ahn'kahet: The Old Kingdom",,19430,619,-1,0,14806,0,10,0,96,236461,151884,0
"Defeat the Drak'Tharon Keep bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Drak'Tharon Keep",,19431,600,-1,0,14806,0,10,0,99,250120,151890,0
"Defeat Cyanigosa in The Violet Hold on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: The Violet Hold",,19432,608,-1,0,14806,0,10,0,102,236511,151895,0
"Defeat the Gundrak bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Gundrak",,19433,604,-1,0,14806,0,10,0,105,236486,151897,0
"Defeat the boss encounters in the Halls of Stone on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Halls of Stone",,19434,599,-1,0,14806,0,10,0,108,236516,151903,0
"Defeat the Halls of Lightning bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Halls of Lightning",,19435,602,-1,0,14806,0,10,0,111,236521,151908,0
"Defeat The Oculus bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: The Oculus",,19436,578,-1,0,14806,0,10,0,114,236501,151913,0
"Defeat the Utgarde Pinnacle bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: Utgarde Pinnacle",,19437,575,-1,0,14806,0,10,0,117,236531,151918,0
"Defeat the Caverns of Time: Stratholme bosses on Heroic Difficulty while Defense Protocol Gamma is active.","Defense Protocol Gamma: The Culling of Stratholme",,19438,595,-1,0,14806,0,10,0,120,236476,151938,0
"Complete the heroic Northrend dungeon achievements listed below.","Defense Protocol Gamma: Terminated","Reward: Arfus",19439,-1,1,0,168,0,20,0,14,237273,151943,0
"Complete the heroic Northrend dungeon achievements listed below.","Defense Protocol Gamma: Terminated","Reward: Arfus",19440,-1,0,0,168,0,20,0,16,237273,151968,0
"Aid in the stress testing of the realms in China.","Successfully Stress Test CN Realms",,40821,-1,-1,0,81,0,0,133120,2,442272,167623,0
,"[DNT] Joyous Journeys - Hit 80 with Buff Joyous Journeys (hidden) (copy)",,40841,-1,-1,0,81,0,0,1050628,209,136243,167716,0
"End a PvP season in the top 10% of the arena ladder (requires 50 games won in Season 9).","Rival: Season 9","Title Reward: Rival",40968,-1,-1,0,81,0,0,2048,415,236539,0,0
"End a PvP season in the top 0.5% of the arena ladder (requires 50 games won in Season 9).","Gladiator: Season 9","Title Reward: Gladiator",40969,-1,-1,0,81,0,0,2048,417,236542,0,0
"End a PvP season in the top 3% of the arena ladder (requires 50 games won in Season 9).","Duelist: Season 9","Title Reward: Duelist",40970,-1,-1,0,81,0,0,2048,416,236539,0,0
"End a PvP season in the top 35% of the arena ladder (requires 50 games won in Season 9).","Challenger: Season 9","Title Reward: Challenger",40971,-1,-1,0,81,0,0,2048,414,236534,0,0
,"[DNT] Joyous Journeys - Hit 85 with Buff Joyous Journeys (hidden)",,41134,-1,-1,0,81,0,0,1050628,250,136243,170155,0
"Defeat Ascendant Lord Obsidius in Blackrock Caverns on Heroic Difficulty while Protocol Inferno is active.","Protocol Inferno: Blackrock Caverns",,41139,645,-1,4833,15067,0,10,0,3,409594,170175,0
"Defeat Ozumat in Throne of the Tides on Heroic Difficulty while Protocol Inferno is active.","Protocol Inferno: Throne of the Tides",,41140,643,-1,4839,15067,0,10,0,6,409600,170177,0
"Defeat High Priestess Azil in the Stonecore on Heroic Difficulty while Protocol Inferno is active.","Protocol Inferno: The Stonecore",,41141,725,-1,4846,15067,0,10,0,9,409595,170179,0
