Display_lang,ID,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRace_0,AllowableRace_1
"Art Template Leather Hand - Leather_RaidMonk_M_01 - Black",93975,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - Leather_RaidMonk_M_01 - Black",93976,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - Leather_RaidMonk_M_01 - Black",93977,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - Leather_RaidMonk_M_01 - Black",93978,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt - Leather_RaidMonk_M_01 - Red",93979,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head - Leather_RaidMonk_M_01 - Red",93980,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot - Leather_RaidMonk_M_01 - Red",93981,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest - Leather_RaidMonk_M_01 - Red",93982,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand - Leather_RaidMonk_M_01 - Red",93983,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - Leather_RaidMonk_M_01 - Red",93984,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - Leather_RaidMonk_M_01 - Red",93985,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - Leather_RaidMonk_M_01 - Red",93986,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt - Leather_RaidMonk_M_01 - Yellow",93987,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head - Leather_RaidMonk_M_01 - Yellow",93988,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot - Leather_RaidMonk_M_01 - Yellow",93989,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest - Leather_RaidMonk_M_01 - Yellow",93990,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand - Leather_RaidMonk_M_01 - Yellow",93991,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - Leather_RaidMonk_M_01 - Yellow",93992,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - Leather_RaidMonk_M_01 - Yellow",93993,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - Leather_RaidMonk_M_01 - Yellow",93994,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Zandalari Head-Cleaver",94028,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Faded Spirit-Wrencher Shoulders",94029,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Primordial Bloodsoaked Legplates",94030,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Primordial Bloodsoaked Pauldrons",94031,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Primordial Bloodsoaked Gauntlets",94032,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Primordial Bloodsoaked Greaves",94033,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Primordial Bloodsoaked Breastplate",94034,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Primordial Bloodsoaked Belt",94035,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forgotten Peacekeeper Leggings",94036,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forgotten Peacekeeper Boots",94037,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forgotten Peacekeeper Gauntlets",94038,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forgotten Peacekeeper Breastplate",94039,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forgotten Peacekeeper Belt",94040,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forgotten Peacekeeper Armguards",94041,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forgotten Peacekeeper Shoulders",94042,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Primordial Bloodsoaked Vambraces",94043,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Discarded Swampstalker Gloves",94044,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Discarded Swampstalker Belt",94045,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Discarded Swampstalker Headband",94046,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Discarded Swampstalker Leggings",94047,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Discarded Swampstalker Shoulders",94048,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Discarded Swampstalker Boots",94049,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Discarded Swampstalker Tunic",94050,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Discarded Swampstalker Wrists",94051,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Battered Saurscale Chestpiece",94052,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Battered Saurscale Leggings",94053,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Battered Saurscale Gloves",94054,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Battered Saurscale Bracers",94055,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Battered Saurscale Belt",94056,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Battered Saurscale Boots",94057,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Exiled Dabbler's Robe",94058,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Exiled Dabbler's Cinch",94059,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Exiled Dabbler's Mantle",94060,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Exiled Dabbler's Leggings",94061,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Exiled Dabbler's Gloves",94062,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Exiled Dabbler's Bracer",94063,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forlorn Loa-Binder Robe",94064,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Faded Spirit-Wrencher Robe",94065,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forlorn Loa-Binder Cage",94066,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Forlorn Loa-Binder Shoulders",94067,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Timeworn Shadowtooth Boots",94070,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Timeworn Shadowtooth Grips",94071,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Timeworn Shadowtooth Cuirass",94072,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Timeworn Shadowtooth Wristwraps",94073,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Timeworn Shadowtooth Trousers",94074,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Timeworn Shadowtooth Belt",94075,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Timeworn Shadowtooth Shoulderpads",94076,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Brittle Flamereaver Mask",94077,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Brittle Flamereaver Treads",94078,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Brittle Flamereaver Belt",94079,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Brittle Flamereaver Pauldrons",94080,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Brittle Flamereaver Hauberk",94081,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Brittle Flamereaver Leggings",94082,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Brittle Flamereaver Gloves",94083,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Brittle Flamereaver Bracers",94084,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Tarnished Fanatic's Battlevest",94085,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Tarnished Fanatic's Warboots",94086,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Tarnished Fanatic's Girdle",94087,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Tarnished Fanatic's Wargreaves",94088,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Tarnished Fanatic's Deathgrips",94089,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Tarnished Fanatic's Shackles",94090,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Tarnished Fanatic's Pauldrons",94091,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Rustic Voodoo Wand",94092,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Saur-Singer Spellblade",94093,2,0,0,0,-1,1,0,0,0,429,524288,8704,0,0,0,-1,-1
"Hexbelcher Rifle",94094,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Thunder Eagle Staff",94095,2,0,0,0,-1,1,0,0,0,429,0,8704,0,0,0,-1,-1
"Discarded Strikeblade",94096,2,0,0,0,-1,1,0,0,0,429,524288,8192,0,0,0,-1,-1
"Defective Soulgem Staff",94097,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Dull Hawktalons",94098,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Corroded Hacker",94099,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Weighty Stone Axe",94100,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Restrung Voodoo Bow",94101,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Chiseled Fangs",94102,2,0,0,0,-1,1,0,0,0,429,524288,8192,0,0,0,-1,-1
"Ritual Headcleaver Halberd",94103,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Sky-Shaper Staff",94104,2,0,0,0,-1,1,0,0,0,429,0,8704,0,0,0,-1,-1
"Monster - Mace_1h_Zandalari (02) - Green",94105,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Sword_1h_Zandalari (02) - Red",94106,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Stave_2h_ThunderIsleRaid_D_04 - Gold",94107,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Stave_2h_ThunderIsleRaid_D_04 - Gray",94108,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Stave_2h_ThunderIsleRaid_D_04 - Green",94109,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Stave_2h_ThunderIsleRaid_D_04 - Red",94110,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Mace_1h_Zandalari (02) - Black",94118,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Mace_1h_Zandalari (02) - Gold",94119,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Mace_1h_Zandalari (02) - Red",94120,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Sword_1h_Zandalari (02) - Blue",94121,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Sword_1h_Zandalari (02) - Purple",94122,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Hammer 2H Mogu B + Fire 2",94131,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Stave_2h_ThunderIsleRaid_D_03",94132,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Stave_2h_ThunderIsleRaid_D_03 - Blue",94133,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Stave_2h_ThunderIsleRaid_D_03 - Dark",94134,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Stave_2h_ThunderIsleRaid_D_03 - Green",94135,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt Leather_PVPRogue_F_01 - Horde",94136,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot Leather_PVPRogue_F_01 - Horde",94137,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest Leather_PVPRogue_F_01 - Horde",94138,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand Leather_PVPRogue_F_01 - Horde",94139,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head Leather_PVPRogue_F_01 - Horde",94140,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs Leather_PVPRogue_F_01 - Horde",94141,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder Leather_PVPRogue_F_01 - Horde",94142,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist Leather_PVPRogue_F_01 - Horde",94143,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt Leather_PVPRogue_F_01 - Green",94144,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot Leather_PVPRogue_F_01 - Green",94145,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest Leather_PVPRogue_F_01 - Green",94146,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand Leather_PVPRogue_F_01 - Green",94147,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head Leather_PVPRogue_F_01 - Green",94148,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs Leather_PVPRogue_F_01 - Green",94149,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder Leather_PVPRogue_F_01 - Green",94150,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist Leather_PVPRogue_F_01 - Green",94151,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Sword_2h_PandaRaid_D_01 - Blue (1h Variant)",94156,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Sword_1H_PVPPandariaS2_C_01 - Brown (Lei Shen Lightning Enchanted)",94157,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Shield_Zandalari_C_02 - Black",94192,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Shield_Zandalari_C_02 - Blue",94193,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Shield_Zandalari_C_02 - Gold",94194,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Shield_Zandalari_C_02 - Green",94195,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Shield_Zandalari_C_02 - Red",94196,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Tarnished Fanatic's Headcover",94211,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Hex-Caster Gavel",94212,2,0,0,0,-1,1,0,0,0,429,0,8704,0,0,0,-1,-1
"Bloodtusk Shoulderpads",94213,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Loa-Binder Disc",94214,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Saurjaw Dagger",94215,2,0,0,0,-1,1,0,0,0,429,0,24576,0,0,0,-1,-1
"Lifestep Treads",94216,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Stubby Talonblade",94217,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Skyking Bulwark",94218,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Reins of the Cobalt Primordial Direhorn",94228,4,0,0,0,-1,1,0,0,33391,40,0,8192,0,0,0,-1,-1
"Weapon - Mace_1H_ThunderIsleRaid_D_03 - Dark",94244,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Mace_1H_ThunderIsleRaid_D_03 - Gold",94245,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Mace_1H_ThunderIsleRaid_D_03 - Pewter",94246,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Mace_1H_ThunderIsleRaid_D_03 - Steel",94247,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Polearm_2H_Zandalari_B_01",94248,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Hand_1H_PVEHorde_D_01 (left hand)",94250,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Hand_1H_PVEHorde_D_01 (left hand) - Dark",94251,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Hand_1H_PVEHorde_D_01 (right hand)",94252,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Hand_1H_PVEHorde_D_01 (right hand) - Dark",94253,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Hand_1H_BrawlersGuild_D_01 (left hand)",94254,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Hand_1H_BrawlersGuild_D_01 (right hand)",94255,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Offhand, Dalaran (Red)",94256,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Sword - 1H Dalaran (Blue)",94257,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Deathbog Hauberk",94261,2,0,0,0,-1,1,0,0,0,429,0,24576,0,0,0,-1,-1
"Faded Spirit-Wrencher Cage",94262,2,0,0,0,-1,1,0,0,0,429,0,8192,0,0,0,-1,-1
"Haunted Steel Greaves",94263,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Haunted Steel Headcover",94264,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Haunted Steel Treads",94265,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Haunted Steel Greathelm",94266,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Haunted Steel Warboots",94267,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Haunted Steel Headguard",94268,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Quilen Hide Boots",94269,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Quilen Hide Helm",94270,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Dreadrunner Sabatons",94271,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Dreadrunner Helm",94272,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Spirit Keeper Footguards",94273,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Spirit Keeper Helm",94274,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Cloud Serpent Sabatons",94275,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Cloud Serpent Helm",94276,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Falling Blossom Hood",94280,4,0,0,0,-1,1,0,0,0,522,65536,8192,4,0,0,-1,-1
"Art Template Leather Robe - Leather_RaidMonk_M_01 - Black",94284,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Robe - Leather_RaidMonk_M_01 - Red",94285,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Robe - Leather_RaidMonk_M_01 - Yellow",94286,2,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Shield_Mogu_C_01 - Gold",94294,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Firearm_2H_Rifle_Archaeology_D_01 - Black",94297,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Firearm_2H_Rifle_Archaeology_D_01 - Copper",94298,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Firearm_2H_Rifle_Archaeology_D_01 - Green",94299,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Weapon - Firearm_2H_Rifle_Archaeology_D_01 - Red",94300,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
"Tyrannical Gladiator's Shiv",94301,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Gavel",94302,4,0,0,0,-1,1,0,0,0,498,4096,8705,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Longbow",94303,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Pummeler",94304,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Touch of Defeat",94305,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Spellblade",94306,4,0,0,0,-1,1,0,0,0,498,4096,8705,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Staff",94307,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Baton of Light",94308,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Rifle",94309,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Mageblade",94310,4,0,0,0,-1,1,0,0,0,498,4096,8705,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Greatsword",94311,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Cleaver",94312,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Battle Staff",94313,4,0,0,0,-1,1,0,0,0,498,4096,8705,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Fleshslicer",94314,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Shanker",94315,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Ripper",94316,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Hacker",94317,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Slicer",94318,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Pike",94319,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Energy Staff",94320,4,0,0,0,-1,1,0,0,0,498,4096,8705,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Render",94321,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Bonecracker",94322,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Decapitator",94323,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Bonegrinder",94324,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Quickblade",94325,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Heavy Crossbow",94326,4,0,0,0,-1,1,0,0,0,498,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Wyrmhide Robes",94327,4,0,0,0,1024,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Mooncloth Gloves",94328,4,0,0,0,16,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Links of Cruelty",94330,4,0,0,5,68,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Plate Gauntlets",94331,4,0,0,0,1,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Plate Helm",94332,4,0,0,0,1,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Treads of Alacrity",94333,4,0,0,0,400,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Satin Leggings",94334,4,0,0,0,16,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Satin Robe",94335,4,0,0,0,16,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Footguards of Meditation",94336,4,0,0,0,64,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
"Tyrannical Gladiator's Armbands of Meditation",94337,4,0,0,0,64,1,0,0,0,496,4096,8193,258,0,0,1309324210,-1440044374
